
These predictions were generated by SeaState on 15-Jul-2026 at 09:37:00.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FVel6xi         FVel7xi         FVel8xi         FVel9xi         FVel1yi         FVel2yi         FVel3yi         FVel4yi         FVel5yi         FVel6yi         FVel7yi         FVel8yi         FVel9yi
   (sec)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)
  264.0000   0.5017846E-01  -0.3170019E+00   0.2740595E+00  -0.1229345E+00  -0.1536072E+00  -0.2992274E+01  -0.3972887E+01  -0.4986601E+01  -0.3425516E+01  -0.2101822E+01  -0.1994112E+01  -0.1401451E+01  -0.8989563E+00  -0.2306664E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  264.2000   0.3740484E-01  -0.2306757E+00   0.3074094E+00  -0.1097922E+00  -0.1514717E+00  -0.2996904E+01  -0.3982828E+01  -0.4942358E+01  -0.3423308E+01  -0.2102116E+01  -0.1993836E+01  -0.1401390E+01  -0.8990284E+00  -0.2371020E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  264.4000   0.2466037E-01  -0.1388808E+00   0.3333877E+00  -0.9429923E-01  -0.1450160E+00  -0.3000707E+01  -0.3992452E+01  -0.4894964E+01  -0.3422943E+01  -0.2103231E+01  -0.1993447E+01  -0.1401305E+01  -0.8991056E+00  -0.2439674E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  264.6000   0.1210838E-01  -0.4385056E-01   0.3512270E+00  -0.7683739E-01  -0.1345001E+00  -0.3003756E+01  -0.4001636E+01  -0.4845561E+01  -0.3424453E+01  -0.2105146E+01  -0.1992952E+01  -0.1401197E+01  -0.8991867E+00  -0.2511392E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  264.8000  -0.1075694E-03   0.5210891E-01   0.3603584E+00  -0.5783022E-01  -0.1202952E+00  -0.3006159E+01  -0.4010275E+01  -0.4795332E+01  -0.3427830E+01  -0.2107826E+01  -0.1992362E+01  -0.1401068E+01  -0.8992700E+00  -0.2584855E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  265.0000  -0.1186416E-01   0.1466751E+00   0.3604295E+00  -0.3773214E-01  -0.1028726E+00  -0.3008044E+01  -0.4018292E+01  -0.4745481E+01  -0.3433013E+01  -0.2111214E+01  -0.1991688E+01  -0.1400921E+01  -0.8993540E+00  -0.2658680E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  265.2000  -0.2305767E-01   0.2375662E+00   0.3513154E+00  -0.1701760E-01  -0.8278888E-01  -0.3009562E+01  -0.4025629E+01  -0.4697197E+01  -0.3439902E+01  -0.2115236E+01  -0.1990942E+01  -0.1400758E+01  -0.8994372E+00  -0.2731454E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  265.4000  -0.3360304E-01   0.3225962E+00   0.3331257E+00   0.3830709E-02  -0.6066934E-01  -0.3010869E+01  -0.4032248E+01  -0.4651630E+01  -0.3448349E+01  -0.2119802E+01  -0.1990141E+01  -0.1400583E+01  -0.8995178E+00  -0.2801752E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  265.6000  -0.4343276E-01   0.3997286E+00   0.3062043E+00   0.2433329E-01  -0.3718935E-01  -0.3012129E+01  -0.4038130E+01  -0.4609859E+01  -0.3458169E+01  -0.2124806E+01  -0.1989299E+01  -0.1400398E+01  -0.8995943E+00  -0.2868171E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  265.8000  -0.5249431E-01   0.4671248E+00   0.2711238E+00   0.4402502E-01  -0.1305493E-01  -0.3013496E+01  -0.4043275E+01  -0.4572871E+01  -0.3469137E+01  -0.2130134E+01  -0.1988433E+01  -0.1400207E+01  -0.8996651E+00  -0.2929354E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  266.0000  -0.6074868E-01   0.5231889E+00   0.2286733E+00   0.6246629E-01   0.1101775E-01  -0.3015114E+01  -0.4047694E+01  -0.4541535E+01  -0.3481001E+01  -0.2135658E+01  -0.1987561E+01  -0.1400013E+01  -0.8997287E+00  -0.2984019E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  266.2000  -0.6816708E-01   0.5666052E+00   0.1798417E+00   0.7925232E-01   0.3432290E-01  -0.3017108E+01  -0.4051410E+01  -0.4516580E+01  -0.3493480E+01  -0.2141248E+01  -0.1986699E+01  -0.1399820E+01  -0.8997838E+00  -0.3030984E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  266.4000  -0.7472941E-01   0.5963693E+00   0.1257936E+00   0.9402358E-01   0.5618494E-01  -0.3019575E+01  -0.4054454E+01  -0.4498581E+01  -0.3506276E+01  -0.2146768E+01  -0.1985865E+01  -0.1399631E+01  -0.8998291E+00  -0.3069189E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  266.6000  -0.8042142E-01   0.6118115E+00   0.6784273E-01   0.1064720E+00   0.7597765E-01  -0.3022583E+01  -0.4056863E+01  -0.4487944E+01  -0.3519077E+01  -0.2152082E+01  -0.1985075E+01  -0.1399449E+01  -0.8998637E+00  -0.3097723E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  266.8000  -0.8523220E-01   0.6126109E+00   0.7419525E-02   0.1163482E+00   0.9314150E-01  -0.3026167E+01  -0.4058675E+01  -0.4484899E+01  -0.3531569E+01  -0.2157060E+01  -0.1984345E+01  -0.1399278E+01  -0.8998865E+00  -0.3115834E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  267.0000  -0.8915277E-01   0.5988029E+00  -0.5396410E-01   0.1234669E+00   0.1071991E+00  -0.3030323E+01  -0.4059929E+01  -0.4489490E+01  -0.3543440E+01  -0.2161576E+01  -0.1983689E+01  -0.1399119E+01  -0.8998970E+00  -0.3122958E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  267.2000  -0.9217426E-01   0.5707754E+00  -0.1147523E+00   0.1277094E+00   0.1177685E+00  -0.3035012E+01  -0.4060661E+01  -0.4501581E+01  -0.3554389E+01  -0.2165513E+01  -0.1983122E+01  -0.1398977E+01  -0.8998948E+00  -0.3118720E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  267.4000  -0.9428670E-01   0.5292587E+00  -0.1733850E+00   0.1290255E+00   0.1245728E+00  -0.3040154E+01  -0.4060902E+01  -0.4520859E+01  -0.3564133E+01  -0.2168769E+01  -0.1982652E+01  -0.1398852E+01  -0.8998796E+00  -0.3102953E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  267.6000  -0.9547806E-01   0.4753053E+00  -0.2283375E+00   0.1274340E+00   0.1274477E+00  -0.3045636E+01  -0.4060676E+01  -0.4546837E+01  -0.3572417E+01  -0.2171257E+01  -0.1982290E+01  -0.1398748E+01  -0.8998514E+00  -0.3075696E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  267.8000  -0.9573465E-01   0.4102627E+00  -0.2781603E+00   0.1230201E+00   0.1263455E+00  -0.3051312E+01  -0.4060003E+01  -0.4578875E+01  -0.3579017E+01  -0.2172904E+01  -0.1982042E+01  -0.1398665E+01  -0.8998106E+00  -0.3037200E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  268.0000  -0.9504081E-01   0.3357397E+00  -0.3215166E+00   0.1159333E+00   0.1213357E+00  -0.3057007E+01  -0.4058893E+01  -0.4616188E+01  -0.3583747E+01  -0.2173662E+01  -0.1981914E+01  -0.1398604E+01  -0.8997576E+00  -0.2987926E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  268.2000  -0.9337986E-01   0.2535653E+00  -0.3572190E+00   0.1063817E+00   0.1126016E+00  -0.3062523E+01  -0.4057349E+01  -0.4657870E+01  -0.3586465E+01  -0.2173500E+01  -0.1981906E+01  -0.1398566E+01  -0.8996931E+00  -0.2928537E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  268.4000  -0.9073542E-01   0.1657432E+00  -0.3842601E+00   0.9462652E-01   0.1004354E+00  -0.3067646E+01  -0.4055368E+01  -0.4702917E+01  -0.3587078E+01  -0.2172409E+01  -0.1982019E+01  -0.1398552E+01  -0.8996182E+00  -0.2859890E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  268.6000  -0.8709286E-01   0.7440153E-01  -0.4018420E+00   0.8097503E-01   0.8522829E-01  -0.3072154E+01  -0.4052942E+01  -0.4750251E+01  -0.3585542E+01  -0.2170405E+01  -0.1982250E+01  -0.1398561E+01  -0.8995339E+00  -0.2783022E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  268.8000  -0.8244138E-01  -0.1825853E-01  -0.4093982E+00   0.6577191E-01   0.6745913E-01  -0.3075822E+01  -0.4050056E+01  -0.4798744E+01  -0.3581866E+01  -0.2167525E+01  -0.1982594E+01  -0.1398593E+01  -0.8994419E+00  -0.2699132E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  269.0000  -0.7677611E-01  -0.1100175E+00  -0.4066112E+00   0.4939087E-01   0.4767977E-01  -0.3078433E+01  -0.4046693E+01  -0.4847248E+01  -0.3576111E+01  -0.2163827E+01  -0.1983042E+01  -0.1398646E+01  -0.8993432E+00  -0.2609562E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  269.2000  -0.7010038E-01  -0.1986917E+00  -0.3934235E+00   0.3222512E-01   0.2649947E-01  -0.3079781E+01  -0.4042839E+01  -0.4894622E+01  -0.3568391E+01  -0.2159392E+01  -0.1983585E+01  -0.1398720E+01  -0.8992397E+00  -0.2515774E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  269.4000  -0.6242844E-01  -0.2821853E+00  -0.3700424E+00   0.1467784E-01   0.4566325E-02  -0.3079688E+01  -0.4038476E+01  -0.4939757E+01  -0.3558872E+01  -0.2154317E+01  -0.1984212E+01  -0.1398811E+01  -0.8991332E+00  -0.2419325E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  269.6000  -0.5378734E-01  -0.3585415E+00  -0.3369372E+00  -0.2847717E-02  -0.1745116E-01  -0.3078001E+01  -0.4033595E+01  -0.4981610E+01  -0.3547761E+01  -0.2148719E+01  -0.1984908E+01  -0.1398920E+01  -0.8990254E+00  -0.2321838E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  269.8000  -0.4421926E-01  -0.4259883E+00  -0.2948314E+00  -0.1995736E-01  -0.3888379E-01  -0.3074604E+01  -0.4028192E+01  -0.5019216E+01  -0.3535312E+01  -0.2142727E+01  -0.1985659E+01  -0.1399043E+01  -0.8989183E+00  -0.2224982E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  270.0000  -0.3378360E-01  -0.4829812E+00  -0.2446858E+00  -0.3627494E-01  -0.5908077E-01  -0.3069424E+01  -0.4022269E+01  -0.5051722E+01  -0.3521814E+01  -0.2136482E+01  -0.1986449E+01  -0.1399177E+01  -0.8988135E+00  -0.2130426E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  270.2000  -0.2255824E-01  -0.5282377E+00  -0.1876780E+00  -0.5145111E-01  -0.7742888E-01  -0.3062433E+01  -0.4015843E+01  -0.5078400E+01  -0.3507586E+01  -0.2130134E+01  -0.1987261E+01  -0.1399322E+01  -0.8987131E+00  -0.2039827E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  270.4000  -0.1064084E-01  -0.5607680E+00  -0.1251744E+00  -0.6517033E-01  -0.9336998E-01  -0.3053655E+01  -0.4008941E+01  -0.5098669E+01  -0.3492968E+01  -0.2123838E+01  -0.1988077E+01  -0.1399472E+01  -0.8986188E+00  -0.1954795E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  270.6000   0.1851034E-02  -0.5798950E+00  -0.5869725E-01  -0.7715776E-01  -0.1064171E+00  -0.3043160E+01  -0.4001606E+01  -0.5112100E+01  -0.3478315E+01  -0.2117747E+01  -0.1988881E+01  -0.1399627E+01  -0.8985324E+00  -0.1876855E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  270.8000   0.1477954E-01  -0.5852700E+00   0.1011138E-01  -0.8718421E-01  -0.1161687E+00  -0.3031075E+01  -0.3993893E+01  -0.5118433E+01  -0.3463989E+01  -0.2112015E+01  -0.1989656E+01  -0.1399783E+01  -0.8984553E+00  -0.1807437E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  271.0000   0.2798734E-01  -0.5768774E+00   0.7953092E-01  -0.9507092E-01  -0.1223201E+00  -0.3017575E+01  -0.3985876E+01  -0.5117576E+01  -0.3450347E+01  -0.2106788E+01  -0.1990386E+01  -0.1399938E+01  -0.8983891E+00  -0.1747832E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  271.2000   0.4129939E-01  -0.5550326E+00   0.1478047E+00  -0.1006917E+00  -0.1246724E+00  -0.3002881E+01  -0.3977644E+01  -0.5109610E+01  -0.3437735E+01  -0.2102201E+01  -0.1991055E+01  -0.1400090E+01  -0.8983349E+00  -0.1699185E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  271.4000   0.5452421E-01  -0.5203712E+00   0.2131845E+00  -0.1039753E+00  -0.1231385E+00  -0.2987260E+01  -0.3969300E+01  -0.5094780E+01  -0.3426479E+01  -0.2098376E+01  -0.1991650E+01  -0.1400235E+01  -0.8982940E+00  -0.1662463E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  271.6000   0.6745730E-01  -0.4738315E+00   0.2739744E+00  -0.1049045E+00  -0.1177456E+00  -0.2971017E+01  -0.3960960E+01  -0.5073495E+01  -0.3416875E+01  -0.2095420E+01  -0.1992159E+01  -0.1400372E+01  -0.8982670E+00  -0.1638443E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  271.8000   0.7988399E-01  -0.4166282E+00   0.3285752E+00  -0.1035161E+00  -0.1086344E+00  -0.2954487E+01  -0.3952756E+01  -0.5046313E+01  -0.3409183E+01  -0.2093417E+01  -0.1992571E+01  -0.1400500E+01  -0.8982548E+00  -0.1627695E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  272.0000   0.9158321E-01  -0.3502205E+00   0.3755257E+00  -0.9989801E-01  -0.9605584E-01  -0.2938028E+01  -0.3944828E+01  -0.5013923E+01  -0.3403620E+01  -0.2092433E+01  -0.1992880E+01  -0.1400616E+01  -0.8982573E+00  -0.1630574E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  272.2000   0.1023319E+00  -0.2762747E+00   0.4135415E+00  -0.9418574E-01  -0.8036342E-01  -0.2922015E+01  -0.3937322E+01  -0.4977133E+01  -0.3400354E+01  -0.2092508E+01  -0.1993078E+01  -0.1400719E+01  -0.8982751E+00  -0.1647211E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  272.4000   0.1119099E+00  -0.1966212E+00   0.4415493E+00  -0.8655807E-01  -0.6200409E-01  -0.2906826E+01  -0.3930392E+01  -0.4936844E+01  -0.3399498E+01  -0.2093658E+01  -0.1993165E+01  -0.1400809E+01  -0.8983079E+00  -0.1677506E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  272.6000   0.1201042E+00  -0.1132087E+00   0.4587167E+00  -0.7723177E-01  -0.4150501E-01  -0.2892838E+01  -0.3924190E+01  -0.4894034E+01  -0.3401109E+01  -0.2095873E+01  -0.1993138E+01  -0.1400885E+01  -0.8983554E+00  -0.1721138E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  272.8000   0.1267146E+00  -0.2805556E-01   0.4644759E+00  -0.6645518E-01  -0.1945896E-01  -0.2880410E+01  -0.3918869E+01  -0.4849727E+01  -0.3405183E+01  -0.2099117E+01  -0.1993000E+01  -0.1400945E+01  -0.8984168E+00  -0.1777564E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  273.0000   0.1315584E+00   0.5680031E-01   0.4585410E+00  -0.5450199E-01   0.3492004E-02  -0.2869883E+01  -0.3914571E+01  -0.4804973E+01  -0.3411657E+01  -0.2103329E+01  -0.1992755E+01  -0.1400991E+01  -0.8984913E+00  -0.1846026E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  273.2000   0.1344757E+00   0.1393507E+00   0.4409181E+00  -0.4166386E-01   0.2667582E-01  -0.2861560E+01  -0.3911431E+01  -0.4760819E+01  -0.3420407E+01  -0.2108423E+01  -0.1992411E+01  -0.1401022E+01  -0.8985778E+00  -0.1925563E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  273.4000   0.1353336E+00   0.2176662E+00   0.4119087E+00  -0.2824361E-01   0.4940837E-01  -0.2855706E+01  -0.3909569E+01  -0.4718286E+01  -0.3431254E+01  -0.2114292E+01  -0.1991976E+01  -0.1401039E+01  -0.8986751E+00  -0.2015034E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  273.6000   0.1340309E+00   0.2899419E+00   0.3721056E+00  -0.1454759E-01   0.7101372E-01  -0.2852537E+01  -0.3909089E+01  -0.4678344E+01  -0.3443964E+01  -0.2120808E+01  -0.1991462E+01  -0.1401043E+01  -0.8987818E+00  -0.2113127E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  273.8000   0.1305016E+00   0.3545402E+00   0.3223803E+00  -0.8792725E-03   0.9084334E-01  -0.2852213E+01  -0.3910069E+01  -0.4641892E+01  -0.3458253E+01  -0.2127823E+01  -0.1990881E+01  -0.1401035E+01  -0.8988961E+00  -0.2218385E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  274.0000   0.1247182E+00   0.4100284E+00   0.2638646E+00   0.1246820E-01   0.1082944E+00  -0.2854835E+01  -0.3912569E+01  -0.4609730E+01  -0.3473797E+01  -0.2135180E+01  -0.1990249E+01  -0.1401015E+01  -0.8990163E+00  -0.2329228E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  274.2000   0.1166942E+00   0.4552115E+00   0.1979248E+00   0.2521745E-01   0.1228279E+00  -0.2860437E+01  -0.3916615E+01  -0.4582552E+01  -0.3490237E+01  -0.2142705E+01  -0.1989581E+01  -0.1400985E+01  -0.8991406E+00  -0.2443980E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  274.4000   0.1064858E+00   0.4891587E+00   0.1261299E+00   0.3711285E-01   0.1339836E+00  -0.2868988E+01  -0.3922210E+01  -0.4560920E+01  -0.3507185E+01  -0.2150223E+01  -0.1988892E+01  -0.1400946E+01  -0.8992670E+00  -0.2560899E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  274.6000   0.9419193E-01   0.5112221E+00   0.5021397E-01   0.4792531E-01   0.1413943E+00  -0.2880391E+01  -0.3929323E+01  -0.4545259E+01  -0.3524237E+01  -0.2157553E+01  -0.1988201E+01  -0.1400899E+01  -0.8993937E+00  -0.2678195E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  274.8000   0.7995513E-01   0.5210493E+00  -0.2796543E-01   0.5745638E-01   0.1447962E+00  -0.2894480E+01  -0.3937893E+01  -0.4535846E+01  -0.3540981E+01  -0.2164515E+01  -0.1987523E+01  -0.1400846E+01  -0.8995184E+00  -0.2794071E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  275.0000   0.6395967E-01   0.5185883E+00  -0.1064728E+00   0.6554113E-01   0.1440380E+00  -0.2911028E+01  -0.3947827E+01  -0.4532806E+01  -0.3557005E+01  -0.2170939E+01  -0.1986874E+01  -0.1400789E+01  -0.8996395E+00  -0.2906744E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  275.2000   0.4642968E-01   0.5040844E+00  -0.1833423E+00   0.7205133E-01   0.1390850E+00  -0.2929748E+01  -0.3959001E+01  -0.4536112E+01  -0.3571913E+01  -0.2176660E+01  -0.1986272E+01  -0.1400727E+01  -0.8997551E+00  -0.3014475E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  275.4000   0.2762596E-01   0.4780706E+00  -0.2566272E+00   0.7689531E-01   0.1300214E+00  -0.2950299E+01  -0.3971261E+01  -0.4545586E+01  -0.3585325E+01  -0.2181531E+01  -0.1985729E+01  -0.1400663E+01  -0.8998631E+00  -0.3115598E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
  275.6000   0.7842224E-02   0.4413501E+00  -0.3244486E+00   0.8002001E-01   0.1170490E+00  -0.2972293E+01  -0.3984427E+01  -0.4560906E+01  -0.3596897E+01  -0.2185420E+01  -0.1985260E+01  -0.1400598E+01  -0.8999620E+00  -0.3208542E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
