
Predictions were generated on 22-May-2026 at 16:29:15 using HydroDyn Driver, compiled on May 22 2026 at 16:27:45 as a 64-bit application using double precision at commit v5.0.0-133-g50658afd
 linked with  NWTC Subroutine Library

Description from the driver input file: Nonlinear Froude-Krylov and hydrostatic load example

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1NFKFxi	B1NFKFyi	B1NFKFzi	B1NFKMxi	B1NFKMyi	B1NFKMzi
   34.1000	  -4.377872E-01	  -5.361914E+04	   5.702003E+00	   7.056229E+06	  -4.501323E+01	  -2.793821E+05	   5.356779E+00	  -3.695999E+04	   6.276896E+00	   6.666111E+06	  -4.121825E+01	  -2.089328E+05	   1.285224E+01
   34.2000	  -4.136559E-01	  -1.094226E+04	   6.324695E+00	   7.134964E+06	  -5.529981E+01	  -7.946626E+04	   1.479164E+00	  -2.479253E+02	   6.995484E+00	   6.683750E+06	  -5.150788E+01	  -2.467731E+04	   8.204898E+00
   34.3000	  -3.918023E-01	   3.359244E+04	   6.624166E+00	   7.222184E+06	  -6.158253E+01	   1.311858E+05	   2.391167E+00	   3.711957E+04	   7.394080E+00	   6.715088E+06	  -5.783313E+01	   1.643904E+05	   8.253139E+00
   34.4000	  -3.736688E-01	   7.985365E+04	   6.014526E+00	   7.316970E+06	  -6.221863E+01	   3.531581E+05	   8.823603E+00	   7.521006E+04	   6.885067E+00	   6.760186E+06	  -5.855187E+01	   3.594268E+05	   1.373485E+01
   34.5000	  -3.566595E-01	   1.270796E+05	   4.843790E+00	   7.419202E+06	  -5.998855E+01	   5.829619E+05	   1.756003E+01	   1.134979E+05	   5.814660E+00	   6.819802E+06	  -5.644408E+01	   5.577186E+05	   2.144252E+01
   34.6000	  -3.393624E-01	   1.747445E+05	   3.615825E+00	   7.527712E+06	  -5.319208E+01	   8.152713E+05	   2.019894E+01	   1.517211E+05	   4.684900E+00	   6.893509E+06	  -4.980799E+01	   7.548863E+05	   2.298514E+01
   34.7000	  -3.236211E-01	   2.228574E+05	   1.797920E+00	   7.639995E+06	  -3.984830E+01	   1.046592E+06	   1.845919E+01	   1.901704E+05	   2.961257E+00	   6.979392E+06	  -3.666008E+01	   9.485198E+05	   2.009344E+01
   34.8000	  -3.094125E-01	   2.709529E+05	  -3.995237E-01	   7.754172E+06	  -2.371659E+01	   1.271570E+06	   1.645673E+01	   2.286708E+05	   8.523569E-01	   7.075992E+06	  -2.075619E+01	   1.134452E+06	   1.689624E+01
   34.9000	  -2.928699E-01	   3.178856E+05	  -1.360595E+00	   7.869180E+06	  -1.354701E+01	   1.480182E+06	   1.136472E+01	   2.663652E+05	  -2.758065E-02	   7.182488E+06	  -1.084203E+01	   1.303911E+06	   1.058017E+01
   35.0000	  -2.715173E-01	   3.629152E+05	  -2.185620E+00	   7.983106E+06	  -3.183296E+00	   1.663864E+06	   1.611477E+00	   3.027923E+05	  -7.804638E-01	   7.297036E+06	  -7.564379E-01	   1.449617E+06	  -4.125723E-01
   35.1000	  -2.464036E-01	   4.059238E+05	  -1.525602E+00	   8.092906E+06	  -4.224203E+00	   1.817231E+06	  -2.412770E-01	   3.380945E+05	  -5.873846E-02	   7.416495E+06	  -2.092873E+00	   1.567457E+06	  -3.506433E+00
   35.2000	  -2.170902E-01	   4.463745E+05	  -1.991391E+00	   8.196468E+06	   1.326189E+00	   1.934204E+06	   1.306402E+01	   3.719703E+05	  -4.745388E-01	   7.538495E+06	   3.150021E+00	   1.652585E+06	   8.569746E+00
   35.3000	  -1.797212E-01	   4.831476E+05	  -2.321335E+00	   8.293160E+06	   9.756301E+00	   2.008276E+06	   2.551249E+01	   4.035031E+05	  -7.673236E-01	   7.662014E+06	   1.126603E+01	   1.699644E+06	   1.981417E+01
   35.4000	  -1.321966E-01	   5.154037E+05	  -2.231896E+00	   8.382542E+06	   2.923789E+01	   2.037373E+06	   3.068316E+01	   4.320197E+05	  -6.544823E-01	   7.786104E+06	   3.043201E+01	   1.707595E+06	   2.381824E+01
   35.5000	  -7.628702E-02	   5.429481E+05	  -7.558208E+00	   8.463962E+06	  -1.908306E+01	   2.025748E+06	   4.534406E+01	   4.574494E+05	  -5.971884E+00	   7.909518E+06	  -1.820140E+01	   1.681575E+06	   3.736153E+01
   35.6000	  -1.264217E-02	   5.653872E+05	  -2.694288E+00	   8.537254E+06	   6.163737E+01	   1.976655E+06	   4.146910E+01	   4.794779E+05	  -1.114087E+00	   8.031432E+06	   6.221381E+01	   1.625541E+06	   3.242856E+01
   35.7000	   6.118359E-02	   5.819182E+05	   3.691205E+00	   8.602577E+06	   1.228845E+02	   1.890916E+06	   3.756134E+01	   4.973345E+05	   5.249898E+00	   8.151308E+06	   1.231664E+02	   1.540807E+06	   2.753201E+01
   35.8000	   1.456858E-01	   5.919555E+05	   5.377094E+01	   8.659253E+06	   7.900914E+02	   1.772888E+06	   2.274151E+01	   5.104172E+05	   5.529259E+01	   8.267762E+06	   7.900922E+02	   1.431989E+06	   1.180124E+01
   35.9000	   2.373979E-01	   5.954029E+05	  -3.306245E+00	   8.706827E+06	  -3.253136E+01	   1.628674E+06	   1.396317E+01	   5.185663E+05	  -1.837170E+00	   8.379634E+06	  -3.279604E+01	   1.305201E+06	   2.197440E+00
   36.0000	   3.339082E-01	   5.920940E+05	  -3.544253E+00	   8.745682E+06	  -2.117916E+01	   1.462646E+06	   1.134023E+01	   5.215060E+05	  -2.143054E+00	   8.486634E+06	  -2.169233E+01	   1.164564E+06	  -1.158805E+00
   36.1000	   4.359204E-01	   5.816398E+05	  -2.626370E+00	   8.775707E+06	  -5.077496E+00	   1.278218E+06	   1.060758E+01	   5.186960E+05	  -1.307977E+00	   8.588006E+06	  -5.821280E+00	   1.012990E+06	  -2.526872E+00
   36.2000	   5.423571E-01	   5.639513E+05	  -1.981779E+00	   8.796430E+06	   2.895779E+00	   1.083100E+06	   8.278193E+00	   5.098591E+05	  -7.605778E-01	   8.682678E+06	   1.939661E+00	   8.574388E+05	  -5.388898E+00
   36.3000	   6.484393E-01	   5.393566E+05	  -1.408079E+00	   8.807314E+06	   7.210624E+00	   8.892105E+05	   6.874364E+00	   4.951037E+05	  -2.977635E-01	   8.769558E+06	   6.060422E+00	   7.088548E+05	  -7.218592E+00
   36.4000	   7.507168E-01	   5.081169E+05	  -1.521865E+00	   8.808539E+06	   2.517525E+00	   7.020086E+05	   3.768958E+00	   4.744479E+05	  -5.352988E-01	   8.848304E+06	   1.191139E+00	   5.715279E+05	  -1.063985E+01
   36.5000	   8.491693E-01	   4.703239E+05	  -2.469508E+00	   8.799872E+06	  -1.795860E+01	   5.265948E+05	  -4.715831E+00	   4.477250E+05	  -1.618603E+00	   8.918197E+06	  -1.944387E+01	   4.492364E+05	  -1.932804E+01
   36.6000	   9.424017E-01	   4.264118E+05	  -1.749588E+00	   8.781377E+06	  -2.036417E+01	   3.665375E+05	  -7.130475E+00	   4.151037E+05	  -1.045204E+00	   8.978831E+06	  -2.199181E+01	   3.441187E+05	  -2.183193E+01
   36.7000	   1.025749E+00	   3.770709E+05	   1.095282E-01	   8.754440E+06	  -1.548586E+01	   2.174703E+05	  -4.841637E+00	   3.770108E+05	   6.576646E-01	   9.031124E+06	  -1.724024E+01	   2.503232E+05	  -1.951719E+01
   36.8000	   1.096240E+00	   3.228014E+05	   1.671787E+00	   8.719838E+06	  -1.969551E+01	   7.857227E+04	  -5.040166E+00	   3.336939E+05	   2.055146E+00	   9.075378E+06	  -2.156201E+01	   1.655430E+05	  -1.957439E+01
   36.9000	   1.154660E+00	   2.641082E+05	   3.102218E+00	   8.677153E+06	  -2.160950E+01	  -4.477047E+04	  -8.462455E+00	   2.854242E+05	   3.313509E+00	   9.110673E+06	  -2.357451E+01	   9.373301E+04	  -2.274039E+01
   37.0000	   1.200756E+00	   2.016969E+05	   6.444326E-01	   8.625978E+06	  -7.604093E+01	  -1.484636E+05	   1.725235E+00	   2.326998E+05	   6.776268E-01	   9.136061E+06	  -7.809187E+01	   3.766432E+04	  -1.218260E+01
   37.1000	   1.231289E+00	   1.363190E+05	   2.837006E+00	   8.567683E+06	  -1.923291E+01	  -2.370542E+05	  -1.160585E+01	   1.760973E+05	   2.687346E+00	   9.152317E+06	  -2.135820E+01	  -8.375938E+03	  -2.503164E+01
   37.2000	   1.244871E+00	   6.863816E+04	   2.469218E+00	   8.502961E+06	  -4.649497E+00	  -3.127476E+05	  -9.342303E+00	   1.161425E+05	   2.133212E+00	   9.159489E+06	  -6.838501E+00	  -4.755879E+04	  -2.217675E+01
   37.3000	   1.243931E+00	  -5.650651E+02	   1.502675E+00	   8.431621E+06	   1.801963E+00	  -3.750487E+05	  -7.103096E+00	   5.351903E+04	   9.780846E-01	   9.156673E+06	  -4.409491E-01	  -8.012109E+04	  -1.924031E+01
   37.4000	   1.229897E+00	  -7.037793E+04	   4.858094E-01	   8.353769E+06	   3.409929E+00	  -4.257616E+05	  -6.242646E+00	  -1.091442E+04	  -2.283639E-01	   9.143212E+06	   1.122217E+00	  -1.083387E+05	  -1.758097E+01
   37.5000	   1.201177E+00	  -1.400105E+05	  -1.737477E-01	   8.270455E+06	   6.739664E+00	  -4.709559E+05	  -5.647438E+00	  -7.637923E+04	  -1.077284E+00	   9.119337E+06	   4.415742E+00	  -1.384802E+05	  -1.609028E+01
   37.6000	   1.157865E+00	  -2.087355E+05	  -4.584995E-01	   8.182398E+06	   1.378919E+01	  -5.170597E+05	  -3.984067E+00	  -1.421179E+05	  -1.549975E+00	   9.084915E+06	   1.143734E+01	  -1.768942E+05	  -1.344087E+01
   37.7000	   1.103632E+00	  -2.756057E+05	  -6.828520E-01	   8.089469E+06	   1.644175E+01	  -5.704741E+05	  -2.053754E+00	  -2.071139E+05	  -1.959646E+00	   9.038945E+06	   1.407015E+01	  -2.296339E+05	  -1.044088E+01
   37.8000	   1.040920E+00	  -3.396940E+05	  -1.269515E+00	   7.991749E+06	   8.201740E+00	  -6.398125E+05	  -2.059418E+00	  -2.703366E+05	  -2.727819E+00	   8.980638E+06	   5.818738E+00	  -3.047138E+05	  -9.301159E+00
   37.9000	   9.688928E-01	  -4.004106E+05	  -9.878039E-01	   7.889850E+06	   7.027180E+00	  -7.350828E+05	  -2.242852E+00	  -3.310633E+05	  -2.622618E+00	   8.909765E+06	   4.641493E+00	  -4.113222E+05	  -8.272422E+00
   38.0000	   8.880771E-01	  -4.570944E+05	  -9.123163E-02	   7.783825E+06	   7.770281E+00	  -8.655526E+05	   3.448719E-01	  -3.884780E+05	  -1.896361E+00	   8.825590E+06	   5.391206E+00	  -5.577255E+05	  -4.415676E+00
   38.1000	   8.022493E-01	  -5.088127E+05	   8.398814E-02	   7.673688E+06	   1.569217E+00	  -1.032448E+06	   6.694697E+00	  -4.414788E+05	  -1.884060E+00	   8.727422E+06	  -7.932269E-01	  -7.440131E+05	   3.249121E+00
   38.2000	   7.136937E-01	  -5.550680E+05	  -8.988158E-02	   7.560810E+06	   4.415636E+00	  -1.227288E+06	   1.050072E+01	  -4.893924E+05	  -2.212245E+00	   8.616037E+06	   2.080650E+00	  -9.604898E+05	   8.404230E+00
   38.3000	   6.212117E-01	  -5.960181E+05	   1.051320E+00	   7.446998E+06	   2.261231E+01	  -1.442850E+06	   1.711236E+01	  -5.322041E+05	  -1.215549E+00	   8.492775E+06	   2.031643E+01	  -1.198695E+06	   1.638645E+01
   38.4000	   5.247531E-01	  -6.316258E+05	   1.319519E+00	   7.333539E+06	   4.556826E+01	  -1.671368E+06	   1.588249E+01	  -5.697156E+05	  -1.080843E+00	   8.358616E+06	   4.332390E+01	  -1.449663E+06	   1.653530E+01
   38.5000	   4.273473E-01	  -6.612331E+05	   7.046363E-01	   7.221212E+06	   3.086875E+01	  -1.902494E+06	   6.571276E+00	  -6.011282E+05	  -1.817025E+00	   8.214200E+06	   2.868890E+01	  -1.701950E+06	   8.597017E+00
   38.6000	   3.304851E-01	  -6.844906E+05	   1.168727E+00	   7.111120E+06	   1.405350E+01	  -2.124762E+06	  -1.154987E+00	  -6.259798E+05	  -1.460884E+00	   8.060676E+06	   1.195154E+01	  -1.943147E+06	   2.223686E+00
   38.7000	   2.321958E-01	  -7.017192E+05	   3.149033E+00	   7.004554E+06	   1.980203E+01	  -2.330712E+06	   3.718253E-01	  -6.445133E+05	   4.259316E-01	   7.899570E+06	   1.779144E+01	  -2.165057E+06	   5.069032E+00
   38.8000	   1.316916E-01	  -7.130387E+05	   3.310131E+00	   6.902347E+06	   3.562333E+00	  -2.513644E+06	  -6.536889E-01	  -6.568099E+05	   5.090525E-01	   7.732134E+06	   1.656337E+00	  -2.360485E+06	   5.313348E+00
   38.9000	   3.134446E-02	  -7.178797E+05	   3.367436E+00	   6.804536E+06	  -2.003070E+00	  -2.665413E+06	  -2.230046E+00	  -6.623039E+05	   5.048733E-01	   7.559007E+06	  -3.791790E+00	  -2.521068E+06	   4.944134E+00
   39.0000	  -6.783766E-02	  -7.158782E+05	   4.013736E+00	   6.710972E+06	  -6.105189E+00	  -2.778046E+06	  -1.771904E+00	  -6.606776E+05	   1.107074E+00	   7.380810E+06	  -7.764853E+00	  -2.638894E+06	   6.533319E+00
   39.1000	  -1.680906E-01	  -7.072961E+05	   4.613402E+00	   6.621991E+06	  -2.827149E+00	  -2.847948E+06	  -1.348956E+00	  -6.522799E+05	   1.680815E+00	   7.198802E+06	  -4.347178E+00	  -2.710711E+06	   7.998595E+00
   39.2000	  -2.702807E-01	  -6.923361E+05	   4.839248E+00	   6.538056E+06	   1.446646E-01	  -2.873066E+06	   1.697131E+00	  -6.374359E+05	   1.899577E+00	   7.014494E+06	  -1.226609E+00	  -2.735064E+06	   1.198665E+01
   39.3000	  -3.719379E-01	  -6.708314E+05	   5.073628E+00	   6.459694E+06	  -3.501835E+00	  -2.850223E+06	   2.306759E+00	  -6.161300E+05	   2.146251E+00	   6.829573E+06	  -4.716893E+00	  -2.709596E+06	   1.342752E+01
   39.4000	  -4.717388E-01	  -6.428390E+05	   6.264241E+00	   6.387858E+06	  -1.319858E+01	  -2.778888E+06	  -2.591230E+00	  -5.885888E+05	   3.368916E+00	   6.646225E+06	  -1.425176E+01	  -2.634762E+06	   9.241028E+00
   39.5000	  -5.714009E-01	  -6.088408E+05	   7.312822E+00	   6.323826E+06	  -1.579203E+01	  -2.664047E+06	   7.491928E-01	  -5.554721E+05	   4.469522E+00	   6.467020E+06	  -1.667958E+01	  -2.516638E+06	   1.316572E+01
   39.6000	  -6.711636E-01	  -5.693332E+05	   7.682365E+00	   6.268754E+06	  -1.629054E+01	  -2.511164E+06	  -3.814921E+00	  -5.174494E+05	   4.911090E+00	   6.294435E+06	  -1.701061E+01	  -2.361810E+06	   9.052801E+00
   39.7000	  -7.678691E-01	  -5.247782E+05	   7.380725E+00	   6.223588E+06	  -1.192064E+01	  -2.322740E+06	  -4.937742E+00	  -4.751388E+05	   4.701293E+00	   6.130737E+06	  -1.247329E+01	  -2.173852E+06	   8.243992E+00
   39.8000	  -8.594574E-01	  -4.757149E+05	   1.915743E+01	   6.189384E+06	   2.518862E+02	  -2.101688E+06	  -7.281702E+02	  -4.292059E+05	   1.658926E+01	   5.978290E+06	   2.514991E+02	  -1.956628E+06	  -7.148139E+02
   39.9000	  -9.469024E-01	  -4.231948E+05	   6.134233E+00	   6.166122E+06	  -4.237971E+00	  -1.855818E+06	  -3.986880E+00	  -3.807889E+05	   3.696100E+00	   5.838348E+06	  -4.463342E+00	  -1.718705E+06	   9.403821E+00
   40.0000	  -1.029796E+00	  -3.675218E+05	   4.735643E+00	   6.155301E+06	   1.134075E+00	  -1.592232E+06	  -7.534374E+00	  -3.302288E+05	   2.445428E+00	   5.713636E+06	   1.065004E+00	  -1.467691E+06	   5.751986E+00
   40.1000	  -1.104493E+00	  -3.095597E+05	  -1.590701E+02	   6.158693E+06	   8.679763E+02	  -1.325070E+06	   5.190035E+02	  -2.783708E+05	  -1.611957E+02	   5.607094E+06	   8.680564E+02	  -1.217927E+06	   5.320496E+02
   40.2000	  -1.168596E+00	  -2.497805E+05	   3.521776E+00	   6.176308E+06	   4.962925E+00	  -1.059014E+06	  -2.780777E+00	  -2.256099E+05	   1.576143E+00	   5.519832E+06	   5.183372E+00	  -9.739716E+05	   9.894039E+00
   40.3000	  -1.222917E+00	  -1.883277E+05	   3.751080E+02	   6.208152E+06	  -2.021131E+03	  -7.916101E+05	   3.466683E+02	  -1.719532E+05	   3.733559E+02	   5.452884E+06	  -2.020781E+03	  -7.329121E+05	   3.588467E+02
   40.4000	  -1.267129E+00	  -1.254259E+05	   6.629679E-01	   6.252556E+06	   8.669309E+00	  -5.216182E+05	  -3.578279E+00	  -1.174341E+05	  -8.838695E-01	   5.405538E+06	   9.138012E+00	  -4.927219E+05	   7.986264E+00
   40.5000	  -1.297929E+00	  -6.156870E+04	  -2.276674E+02	   6.311146E+06	   1.209172E+03	  -2.504479E+05	   7.925106E+02	  -6.230677E+04	  -2.289995E+02	   5.380298E+06	   1.209745E+03	  -2.537338E+05	   8.033527E+02
   40.6000	  -1.313464E+00	   2.898205E+03	   1.886701E+00	   6.381805E+06	  -2.319127E+00	   2.185330E+04	   1.017754E+01	  -6.639726E+03	   7.765391E-01	   5.375853E+06	  -1.654878E+00	  -1.467862E+04	   2.019828E+01
   40.7000	  -1.315270E+00	   6.791973E+04	  -1.296612E+00	   6.464424E+06	   1.630834E+01	   2.983602E+05	   1.314872E+01	   4.981462E+04	  -2.180224E+00	   5.392820E+06	   1.704759E+01	   2.290087E+05	   2.226013E+01
   40.8000	  -1.303939E+00	   1.331971E+05	  -1.228662E+01	   6.557645E+06	   7.202703E+01	   5.793310E+05	   2.862020E+01	   1.070703E+05	  -1.294170E+01	   5.430490E+06	   7.282494E+01	   4.791688E+05	   3.674555E+01
   40.9000	  -1.277246E+00	   1.979312E+05	  -4.908195E+00	   6.660504E+06	   2.646088E+01	   8.616778E+05	   7.873893E+00	   1.646359E+05	  -5.335456E+00	   5.488470E+06	   2.730063E+01	   7.343009E+05	   1.494826E+01
   41.0000	  -1.234492E+00	   2.612852E+05	  -2.116836E+02	   6.773350E+06	   1.145239E+03	   1.143367E+06	   1.878097E+02	   2.219597E+05	  -2.118865E+02	   5.567589E+06	   1.146104E+03	   9.938701E+05	   1.937801E+02
   41.1000	  -1.178372E+00	   3.227446E+05	  -2.033417E+02	   6.892110E+06	   1.090839E+03	   1.423836E+06	  -2.051900E+02	   2.787748E+05	  -2.033264E+02	   5.664167E+06	   1.091713E+03	   1.258633E+06	  -2.003645E+02
   41.2000	  -1.110643E+00	   3.816461E+05	  -6.346241E+00	   7.016629E+06	   1.148376E+01	   1.699796E+06	   3.380225E+01	   3.346125E+05	  -6.121481E+00	   5.778340E+06	   1.235011E+01	   1.526360E+06	   3.745349E+01
   41.3000	  -1.030211E+00	   4.367971E+05	  -5.717493E+00	   7.145052E+06	  -9.354997E-01	   1.959577E+06	   3.672734E+01	   3.884090E+05	  -5.294497E+00	   5.908432E+06	  -8.988910E-02	   1.786097E+06	   3.918637E+01
   41.4000	  -9.373791E-01	   4.869658E+05	  -3.694397E+00	   7.275196E+06	  -6.790559E+00	   2.191066E+06	   4.352481E+01	   4.389852E+05	  -3.086656E+00	   6.052319E+06	  -5.977327E+00	   2.026056E+06	   4.478444E+01
   41.5000	  -8.356802E-01	   5.314201E+05	  -1.332790E+00	   7.404732E+06	  -1.146483E+01	   2.387854E+06	   5.008811E+01	   4.855790E+05	  -5.558416E-01	   6.207598E+06	  -1.069281E+01	   2.239710E+06	   5.015121E+01
   41.6000	  -7.275546E-01	   5.696046E+05	  -6.559502E-01	   7.531731E+06	  -1.409409E+01	   2.545868E+06	   4.915471E+01	   5.275187E+05	   2.728981E-01	   6.372126E+06	  -1.336873E+01	   2.422411E+06	   4.803341E+01
   41.7000	  -6.124346E-01	   6.007502E+05	  -5.529068E-01	   7.654894E+06	  -1.600604E+01	   2.659650E+06	   4.712988E+01	   5.638336E+05	   5.090592E-01	   6.544232E+06	  -1.532902E+01	   2.567668E+06	   4.484466E+01
   41.8000	  -4.909439E-01	   6.242441E+05	  -1.690935E+00	   7.772783E+06	  -5.742816E+00	   2.723754E+06	   5.135953E+01	   5.936286E+05	  -5.157765E-01	   6.721945E+06	  -5.111669E+00	   2.668568E+06	   4.793827E+01
   41.9000	  -3.667229E-01	   6.401034E+05	  -2.506425E+00	   7.884035E+06	   5.766852E+00	   2.738031E+06	   5.114357E+01	   6.165671E+05	  -1.238797E+00	   6.903206E+06	   6.358911E+00	   2.723110E+06	   4.662053E+01
   42.0000	  -2.421706E-01	   6.485719E+05	  -2.046093E+00	   7.987786E+06	   1.173927E+01	   2.704840E+06	   4.612711E+01	   6.324803E+05	  -7.071517E-01	   7.086292E+06	   1.230333E+01	   2.731480E+06	   4.054189E+01
   42.1000	  -1.165574E-01	   6.497699E+05	  -6.343518E-01	   8.083714E+06	   1.329633E+01	   2.626329E+06	   3.930331E+01	   6.410337E+05	   7.546801E-01	   7.269857E+06	   1.384758E+01	   2.693426E+06	   3.269983E+01
   42.2000	   9.784587E-03	   6.440386E+05	   6.804969E-01	   8.171743E+06	   9.723553E+00	   2.506629E+06	   2.873236E+01	   6.420901E+05	   2.098705E+00	   7.452650E+06	   1.028089E+01	   2.610548E+06	   2.115776E+01
   42.3000	   1.336165E-01	   6.321310E+05	  -9.555427E-01	   8.251977E+06	   1.807534E+01	   2.352900E+06	   2.310839E+01	   6.359221E+05	   4.715984E-01	   7.633472E+06	   1.866084E+01	   2.487463E+06	   1.461201E+01
   42.4000	   2.529700E-01	   6.148142E+05	  -4.015741E+00	   8.324868E+06	   7.989939E+00	   2.172472E+06	   1.725725E+01	   6.228366E+05	  -2.598889E+00	   7.811352E+06	   8.628061E+00	   2.329066E+06	   7.889631E+00
   42.5000	   3.689934E-01	   5.927185E+05	  -4.614482E+00	   8.390990E+06	   4.130229E+00	   1.971700E+06	   4.816222E+00	   6.030465E+05	  -3.225791E+00	   7.985354E+06	   4.846960E+00	   2.139499E+06	  -5.371899E+00
   42.6000	   4.817798E-01	   5.666562E+05	  -3.133075E+00	   8.450833E+06	  -2.590029E+00	   1.758214E+06	  -5.528419E+00	   5.770107E+05	  -1.788767E+00	   8.154406E+06	  -1.768161E+00	   1.924530E+06	  -1.648701E+01
   42.7000	   5.885023E-01	   5.375929E+05	  -9.849758E-01	   8.504953E+06	  -4.511528E+00	   1.541079E+06	  -1.091629E+01	   5.454251E+05	   3.006314E-01	   8.317478E+06	  -3.558493E+00	   1.691803E+06	  -2.259685E+01
   42.8000	   6.875386E-01	   5.062656E+05	   6.324372E-01	   8.553760E+06	   2.023910E+00	   1.329224E+06	  -1.742471E+01	   5.088567E+05	   1.847139E+00	   8.473409E+06	   3.132594E+00	   1.449367E+06	  -2.978101E+01
   42.9000	   7.803007E-01	   4.731397E+05	   1.248133E+00	   8.596686E+06	  -5.645429E+00	   1.134892E+06	  -2.522296E+01	   4.677137E+05	   2.381993E+00	   8.620120E+06	  -4.359173E+00	   1.209180E+06	  -3.821162E+01
   43.0000	   8.671063E-01	   4.387564E+05	   1.976047E+00	   8.633209E+06	  -5.972808E+00	   9.711550E+05	  -3.016673E+01	   4.225993E+05	   3.021487E+00	   8.755665E+06	  -4.490541E+00	   9.846783E+05	  -4.374769E+01
   43.1000	   9.453326E-01	   4.036591E+05	   2.290920E+00	   8.663820E+06	  -6.359322E+00	   8.467951E+05	  -3.140366E+01	   3.742416E+05	   3.242746E+00	   8.879244E+06	  -4.666887E+00	   7.856577E+05	  -4.554041E+01
   43.2000	   1.013517E+00	   3.681672E+05	   1.896713E+00	   8.689212E+06	  -3.280349E-01	   7.670231E+05	  -3.040047E+01	   3.232635E+05	   2.752070E+00	   8.990421E+06	   1.583818E+00	   6.189805E+05	  -4.506007E+01
   43.3000	   1.073197E+00	   3.325563E+05	   8.764994E-01	   8.709198E+06	   7.763753E+00	   7.395088E+05	  -3.170682E+01	   2.703546E+05	   1.634767E+00	   9.088067E+06	   9.898929E+00	   4.945571E+05	  -4.685982E+01
   43.4000	   1.124855E+00	   2.973364E+05	  -1.035118E+00	   8.724584E+06	   4.198905E+00	   7.624712E+05	  -3.386967E+01	   2.165352E+05	  -3.724964E-01	   9.172262E+06	   6.555743E+00	   4.133617E+05	  -4.948963E+01
   43.5000	   1.166100E+00	   2.630000E+05	  -1.299108E+00	   8.737728E+06	   1.039415E+01	   8.215902E+05	  -2.825786E+01	   1.628868E+05	  -7.288497E-01	   9.244863E+06	   1.296543E+01	   3.642455E+05	  -4.432085E+01
   43.6000	   1.195751E+00	   2.298978E+05	  -9.679964E-01	   8.750202E+06	   1.051983E+01	   9.052942E+05	  -2.362542E+01	   1.104055E+05	  -4.852452E-01	   9.307174E+06	   1.329298E+01	   3.391067E+05	  -4.010915E+01
   43.7000	   1.215692E+00	   1.985870E+05	  -1.921664E-01	   8.762581E+06	   2.208797E+00	   1.004804E+06	  -1.784959E+01	   6.032570E+04	   2.092038E-01	   9.359734E+06	   5.166320E+00	   3.328002E+05	  -3.473249E+01
   43.8000	   1.226867E+00	   1.695639E+05	   1.365687E-01	   8.775816E+06	  -1.114882E+01	   1.108164E+06	  -1.775729E+01	   1.382681E+04	   4.636359E-01	   9.403686E+06	  -8.028755E+00	   3.370340E+05	  -3.501746E+01
   43.9000	   1.227476E+00	   1.427290E+05	   9.188880E-01	   8.791070E+06	  -1.802570E+01	   1.203828E+06	  -1.932238E+01	  -2.852765E+04	   1.179355E+00	   9.440594E+06	  -1.476850E+01	   3.438101E+05	  -3.693642E+01
   44.0000	   1.217013E+00	   1.179069E+05	   1.728057E+00	   8.808607E+06	  -2.123140E+01	   1.284669E+06	  -1.993646E+01	  -6.629560E+04	   1.929928E+00	   9.471305E+06	  -1.786525E+01	   3.493032E+05	  -3.787830E+01
