
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 24-Apr-2025 at 17:56:06.

 
 
 
      Time        FAIRTEN1       LINE1NBFX         ROD1SUB      LINE1N15PX
       (s)             (N)             (N)          (frac)             (m)
    0.3250   3.6750769E+06   4.0214732E+05   6.0872854E-01   7.1805261E-01
    0.3260   3.6762860E+06   4.0289305E+05   6.0878987E-01   7.2181093E-01
    0.3270   3.6774951E+06   4.0363934E+05   6.0885121E-01   7.2557599E-01
    0.3280   3.6787042E+06   4.0438618E+05   6.0891254E-01   7.2934779E-01
    0.3290   3.6799134E+06   4.0513353E+05   6.0897388E-01   7.3312629E-01
    0.3300   3.6811226E+06   4.0588146E+05   6.0903523E-01   7.3691149E-01
    0.3310   3.6823318E+06   4.0662992E+05   6.0909655E-01   7.4070337E-01
    0.3320   3.6835410E+06   4.0737890E+05   6.0915790E-01   7.4450191E-01
    0.3330   3.6847502E+06   4.0812840E+05   6.0921923E-01   7.4830710E-01
    0.3340   3.6859593E+06   4.0887844E+05   6.0928056E-01   7.5211891E-01
    0.3350   3.6871683E+06   4.0962889E+05   6.0934191E-01   7.5593734E-01
    0.3360   3.6883772E+06   4.1037992E+05   6.0940324E-01   7.5976236E-01
    0.3370   3.6895861E+06   4.1113139E+05   6.0946457E-01   7.6359395E-01
    0.3380   3.6907948E+06   4.1188333E+05   6.0952592E-01   7.6743211E-01
    0.3390   3.6920034E+06   4.1263573E+05   6.0958725E-01   7.7127682E-01
    0.3400   3.6932118E+06   4.1338860E+05   6.0964860E-01   7.7512805E-01
    0.3410   3.6944201E+06   4.1414191E+05   6.0970993E-01   7.7898580E-01
    0.3420   3.6956282E+06   4.1489566E+05   6.0977126E-01   7.8285004E-01
    0.3430   3.6968362E+06   4.1564984E+05   6.0983261E-01   7.8672077E-01
    0.3440   3.6980439E+06   4.1640445E+05   6.0989394E-01   7.9059795E-01
    0.3450   3.6992514E+06   4.1715947E+05   6.0995529E-01   7.9448159E-01
    0.3460   3.7004587E+06   4.1791495E+05   6.1001662E-01   7.9837165E-01
    0.3470   3.7016657E+06   4.1867074E+05   6.1007795E-01   8.0226813E-01
    0.3480   3.7028725E+06   4.1942697E+05   6.1013929E-01   8.0617102E-01
    0.3490   3.7040790E+06   4.2018362E+05   6.1020062E-01   8.1008028E-01
    0.3500   3.7052853E+06   4.2094057E+05   6.1026196E-01   8.1399592E-01
    0.3510   3.7064912E+06   4.2169793E+05   6.1032331E-01   8.1791790E-01
    0.3520   3.7076968E+06   4.2245565E+05   6.1038463E-01   8.2184623E-01
    0.3530   3.7089021E+06   4.2321372E+05   6.1044598E-01   8.2578087E-01
    0.3540   3.7101071E+06   4.2397218E+05   6.1050732E-01   8.2972182E-01
    0.3550   3.7113118E+06   4.2473094E+05   6.1056864E-01   8.3366906E-01
    0.3560   3.7125161E+06   4.2549003E+05   6.1062999E-01   8.3762258E-01
    0.3570   3.7137200E+06   4.2624944E+05   6.1069132E-01   8.4158235E-01
    0.3580   3.7149235E+06   4.2700917E+05   6.1075265E-01   8.4554837E-01
    0.3590   3.7161267E+06   4.2776920E+05   6.1081400E-01   8.4952062E-01
    0.3600   3.7173295E+06   4.2852954E+05   6.1087534E-01   8.5349908E-01
    0.3610   3.7185318E+06   4.2929017E+05   6.1093668E-01   8.5748374E-01
    0.3620   3.7197338E+06   4.3005108E+05   6.1099801E-01   8.6147458E-01
    0.3630   3.7209353E+06   4.3081227E+05   6.1105936E-01   8.6547159E-01
    0.3640   3.7221363E+06   4.3157373E+05   6.1112069E-01   8.6947476E-01
    0.3650   3.7233370E+06   4.3233545E+05   6.1118202E-01   8.7348406E-01
    0.3660   3.7245371E+06   4.3309743E+05   6.1124336E-01   8.7749949E-01
    0.3670   3.7257368E+06   4.3385970E+05   6.1130470E-01   8.8152102E-01
    0.3680   3.7269361E+06   4.3462212E+05   6.1136603E-01   8.8554865E-01
    0.3690   3.7281348E+06   4.3538486E+05   6.1142738E-01   8.8958236E-01
    0.3700   3.7293331E+06   4.3614779E+05   6.1148871E-01   8.9362213E-01
    0.3710   3.7305308E+06   4.3691093E+05   6.1155005E-01   8.9766795E-01
    0.3720   3.7317280E+06   4.3767428E+05   6.1161139E-01   9.0171981E-01
    0.3730   3.7329248E+06   4.3843784E+05   6.1167271E-01   9.0577768E-01
    0.3740   3.7341210E+06   4.3920160E+05   6.1173406E-01   9.0984157E-01
    0.3750   3.7353166E+06   4.3996555E+05   6.1179539E-01   9.1391144E-01
    0.3760   3.7365117E+06   4.4072967E+05   6.1185673E-01   9.1798730E-01
    0.3770   3.7377063E+06   4.4149394E+05   6.1191807E-01   9.2206911E-01
    0.3780   3.7389003E+06   4.4225841E+05   6.1197940E-01   9.2615688E-01
    0.3790   3.7400938E+06   4.4302304E+05   6.1204075E-01   9.3025058E-01
    0.3800   3.7412867E+06   4.4378787E+05   6.1210208E-01   9.3435020E-01
    0.3810   3.7424790E+06   4.4455281E+05   6.1216342E-01   9.3845573E-01
    0.3820   3.7436707E+06   4.4531788E+05   6.1222476E-01   9.4256715E-01
    0.3830   3.7448619E+06   4.4608309E+05   6.1228609E-01   9.4668444E-01
    0.3840   3.7460524E+06   4.4684847E+05   6.1234744E-01   9.5080761E-01
    0.3850   3.7472424E+06   4.4761393E+05   6.1240877E-01   9.5493662E-01
    0.3860   3.7484317E+06   4.4837946E+05   6.1247010E-01   9.5907147E-01
    0.3870   3.7496205E+06   4.4914513E+05   6.1253145E-01   9.6321214E-01
    0.3880   3.7508086E+06   4.4991091E+05   6.1259278E-01   9.6735862E-01
    0.3890   3.7519961E+06   4.5067678E+05   6.1265413E-01   9.7151090E-01
    0.3900   3.7531830E+06   4.5144273E+05   6.1271546E-01   9.7566896E-01
    0.3910   3.7543692E+06   4.5220877E+05   6.1277679E-01   9.7983279E-01
    0.3920   3.7555548E+06   4.5297487E+05   6.1283813E-01   9.8400237E-01
    0.3930   3.7567398E+06   4.5374109E+05   6.1289946E-01   9.8817769E-01
    0.3940   3.7579242E+06   4.5450732E+05   6.1296080E-01   9.9235874E-01
    0.3950   3.7591078E+06   4.5527361E+05   6.1302214E-01   9.9654551E-01
    0.3960   3.7602909E+06   4.5603994E+05   6.1308348E-01   1.0007380E+00
    0.3970   3.7614733E+06   4.5680632E+05   6.1314481E-01   1.0049361E+00
    0.3980   3.7626550E+06   4.5757273E+05   6.1320616E-01   1.0091400E+00
    0.3990   3.7638361E+06   4.5833916E+05   6.1326749E-01   1.0133494E+00
    0.4000   3.7650165E+06   4.5910562E+05   6.1332883E-01   1.0175646E+00
    0.4010   3.7661957E+06   4.5986071E+05   6.1337775E-01   1.0217853E+00
    0.4020   3.7673742E+06   4.6061584E+05   6.1342667E-01   1.0260117E+00
    0.4030   3.7685520E+06   4.6137093E+05   6.1347560E-01   1.0302437E+00
    0.4040   3.7697291E+06   4.6212605E+05   6.1352451E-01   1.0344813E+00
    0.4050   3.7709055E+06   4.6288112E+05   6.1357343E-01   1.0387245E+00
    0.4060   3.7720813E+06   4.6363616E+05   6.1362234E-01   1.0429733E+00
    0.4070   3.7732563E+06   4.6439119E+05   6.1367127E-01   1.0472276E+00
    0.4080   3.7744307E+06   4.6514622E+05   6.1372019E-01   1.0514874E+00
    0.4090   3.7756044E+06   4.6590117E+05   6.1376911E-01   1.0557528E+00
    0.4100   3.7767773E+06   4.6665612E+05   6.1381804E-01   1.0600237E+00
    0.4110   3.7779496E+06   4.6741098E+05   6.1386696E-01   1.0643001E+00
    0.4120   3.7791212E+06   4.6816582E+05   6.1391587E-01   1.0685820E+00
    0.4130   3.7802921E+06   4.6892056E+05   6.1396480E-01   1.0728694E+00
    0.4140   3.7814623E+06   4.6967528E+05   6.1401372E-01   1.0771622E+00
    0.4150   3.7826317E+06   4.7042988E+05   6.1406264E-01   1.0814605E+00
    0.4160   3.7838005E+06   4.7118444E+05   6.1411157E-01   1.0857643E+00
    0.4170   3.7849686E+06   4.7193888E+05   6.1416048E-01   1.0900735E+00
    0.4180   3.7861360E+06   4.7269323E+05   6.1420940E-01   1.0943881E+00
    0.4190   3.7873027E+06   4.7344748E+05   6.1425833E-01   1.0987081E+00
    0.4200   3.7884686E+06   4.7420164E+05   6.1430724E-01   1.1030334E+00
    0.4210   3.7896339E+06   4.7495568E+05   6.1435616E-01   1.1073642E+00
    0.4220   3.7907985E+06   4.7570965E+05   6.1440508E-01   1.1117004E+00
    0.4230   3.7919624E+06   4.7646347E+05   6.1445401E-01   1.1160419E+00
    0.4240   3.7931256E+06   4.7721720E+05   6.1450293E-01   1.1203887E+00
    0.4250   3.7942881E+06   4.7797076E+05   6.1455184E-01   1.1247409E+00
    0.4260   3.7954499E+06   4.7872419E+05   6.1460077E-01   1.1290984E+00
    0.4270   3.7966111E+06   4.7947752E+05   6.1464968E-01   1.1334612E+00
    0.4280   3.7977715E+06   4.8023066E+05   6.1469861E-01   1.1378293E+00
    0.4290   3.7989312E+06   4.8098369E+05   6.1474752E-01   1.1422027E+00
    0.4300   3.8000903E+06   4.8173657E+05   6.1479645E-01   1.1465814E+00
    0.4310   3.8012487E+06   4.8248925E+05   6.1484537E-01   1.1509653E+00
    0.4320   3.8024064E+06   4.8324177E+05   6.1489429E-01   1.1553544E+00
    0.4330   3.8035634E+06   4.8399415E+05   6.1494321E-01   1.1597489E+00
    0.4340   3.8047197E+06   4.8474628E+05   6.1499213E-01   1.1641485E+00
    0.4350   3.8058754E+06   4.8549831E+05   6.1504105E-01   1.1685533E+00
    0.4360   3.8070304E+06   4.8625011E+05   6.1508998E-01   1.1729634E+00
    0.4370   3.8081848E+06   4.8700176E+05   6.1513889E-01   1.1773786E+00
    0.4380   3.8093384E+06   4.8775318E+05   6.1518781E-01   1.1817990E+00
    0.4390   3.8104914E+06   4.8850444E+05   6.1523674E-01   1.1862246E+00
    0.4400   3.8116438E+06   4.8925545E+05   6.1528566E-01   1.1906554E+00
    0.4410   3.8127955E+06   4.9000629E+05   6.1533458E-01   1.1950913E+00
    0.4420   3.8139466E+06   4.9075684E+05   6.1538349E-01   1.1995323E+00
    0.4430   3.8150970E+06   4.9150725E+05   6.1543242E-01   1.2039784E+00
    0.4440   3.8162468E+06   4.9225740E+05   6.1548133E-01   1.2084297E+00
    0.4450   3.8173959E+06   4.9300732E+05   6.1553025E-01   1.2128860E+00
    0.4460   3.8185444E+06   4.9375704E+05   6.1557918E-01   1.2173475E+00
    0.4470   3.8196923E+06   4.9450649E+05   6.1562810E-01   1.2218140E+00
    0.4480   3.8208396E+06   4.9525570E+05   6.1567702E-01   1.2262856E+00
    0.4490   3.8219862E+06   4.9600471E+05   6.1572595E-01   1.2307622E+00
    0.4500   3.8231322E+06   4.9675346E+05   6.1577487E-01   1.2352439E+00
    0.4510   3.8242776E+06   4.9750192E+05   6.1582379E-01   1.2397306E+00
    0.4520   3.8254225E+06   4.9825011E+05   6.1587269E-01   1.2442223E+00
    0.4530   3.8265667E+06   4.9899805E+05   6.1592162E-01   1.2487191E+00
    0.4540   3.8277103E+06   4.9974576E+05   6.1597054E-01   1.2532208E+00
    0.4550   3.8288533E+06   5.0049320E+05   6.1601946E-01   1.2577275E+00
    0.4560   3.8299958E+06   5.0124032E+05   6.1606839E-01   1.2622393E+00
    0.4570   3.8311377E+06   5.0198716E+05   6.1611731E-01   1.2667559E+00
    0.4580   3.8322790E+06   5.0273376E+05   6.1616623E-01   1.2712776E+00
    0.4590   3.8334197E+06   5.0348003E+05   6.1621516E-01   1.2758041E+00
    0.4600   3.8345599E+06   5.0422605E+05   6.1626408E-01   1.2803356E+00
    0.4610   3.8356995E+06   5.0497169E+05   6.1631299E-01   1.2848721E+00
    0.4620   3.8368386E+06   5.0571711E+05   6.1636192E-01   1.2894134E+00
    0.4630   3.8379772E+06   5.0646220E+05   6.1641083E-01   1.2939596E+00
    0.4640   3.8391152E+06   5.0720701E+05   6.1645975E-01   1.2985108E+00
    0.4650   3.8402527E+06   5.0795147E+05   6.1650867E-01   1.3030668E+00
    0.4660   3.8413896E+06   5.0869562E+05   6.1655759E-01   1.3076277E+00
    0.4670   3.8425261E+06   5.0943949E+05   6.1660652E-01   1.3121934E+00
    0.4680   3.8436620E+06   5.1018300E+05   6.1665545E-01   1.3167640E+00
    0.4690   3.8447974E+06   5.1092622E+05   6.1670436E-01   1.3213395E+00
    0.4700   3.8459324E+06   5.1166907E+05   6.1675328E-01   1.3259197E+00
    0.4710   3.8470668E+06   5.1241160E+05   6.1680220E-01   1.3305048E+00
    0.4720   3.8482008E+06   5.1315382E+05   6.1685112E-01   1.3350947E+00
    0.4730   3.8493343E+06   5.1389567E+05   6.1690004E-01   1.3396894E+00
    0.4740   3.8504673E+06   5.1463717E+05   6.1694896E-01   1.3442888E+00
    0.4750   3.8515999E+06   5.1537837E+05   6.1699789E-01   1.3488931E+00
    0.4760   3.8527321E+06   5.1611917E+05   6.1704681E-01   1.3535021E+00
    0.4770   3.8538637E+06   5.1685963E+05   6.1709572E-01   1.3581159E+00
    0.4780   3.8549950E+06   5.1759977E+05   6.1714464E-01   1.3627344E+00
    0.4790   3.8561258E+06   5.1833951E+05   6.1719356E-01   1.3673576E+00
    0.4800   3.8572562E+06   5.1907892E+05   6.1724249E-01   1.3719856E+00
    0.4810   3.8583862E+06   5.1981794E+05   6.1729141E-01   1.3766183E+00
    0.4820   3.8595158E+06   5.2055658E+05   6.1734033E-01   1.3812557E+00
    0.4830   3.8606449E+06   5.2129489E+05   6.1738925E-01   1.3858978E+00
    0.4840   3.8617737E+06   5.2203283E+05   6.1743817E-01   1.3905445E+00
    0.4850   3.8629021E+06   5.2277035E+05   6.1748710E-01   1.3951960E+00
    0.4860   3.8640302E+06   5.2350749E+05   6.1753601E-01   1.3998521E+00
    0.4870   3.8651578E+06   5.2424424E+05   6.1758493E-01   1.4045129E+00
    0.4880   3.8662851E+06   5.2498065E+05   6.1763384E-01   1.4091783E+00
    0.4890   3.8674121E+06   5.2571663E+05   6.1768277E-01   1.4138484E+00
    0.4900   3.8685387E+06   5.2645222E+05   6.1773169E-01   1.4185231E+00
    0.4910   3.8696650E+06   5.2718742E+05   6.1778061E-01   1.4232024E+00
    0.4920   3.8707910E+06   5.2792226E+05   6.1782954E-01   1.4278863E+00
    0.4930   3.8719166E+06   5.2865665E+05   6.1787846E-01   1.4325748E+00
    0.4940   3.8730420E+06   5.2939069E+05   6.1792738E-01   1.4372679E+00
    0.4950   3.8741670E+06   5.3012428E+05   6.1797630E-01   1.4419655E+00
    0.4960   3.8752921E+06   5.3085753E+05   6.1802522E-01   1.4466678E+00
    0.4970   3.8764174E+06   5.3159036E+05   6.1807414E-01   1.4513746E+00
    0.4980   3.8775429E+06   5.3232285E+05   6.1812305E-01   1.4560859E+00
    0.4990   3.8786686E+06   5.3305492E+05   6.1817198E-01   1.4608018E+00
    0.5000   3.8797945E+06   5.3378661E+05   6.1822090E-01   1.4655222E+00
    0.5010   3.8809195E+06   5.3450602E+05   6.1825687E-01   1.4702472E+00
    0.5020   3.8820448E+06   5.3522504E+05   6.1829283E-01   1.4749766E+00
    0.5030   3.8831702E+06   5.3594367E+05   6.1832881E-01   1.4797106E+00
    0.5040   3.8842960E+06   5.3666190E+05   6.1836478E-01   1.4844490E+00
    0.5050   3.8854219E+06   5.3737970E+05   6.1840074E-01   1.4891919E+00
    0.5060   3.8865482E+06   5.3809714E+05   6.1843672E-01   1.4939393E+00
    0.5070   3.8876747E+06   5.3881422E+05   6.1847268E-01   1.4986912E+00
    0.5080   3.8888015E+06   5.3953081E+05   6.1850865E-01   1.5034475E+00
    0.5090   3.8899286E+06   5.4024700E+05   6.1854461E-01   1.5082083E+00
    0.5100   3.8910559E+06   5.4096287E+05   6.1858058E-01   1.5129735E+00
    0.5110   3.8921836E+06   5.4167829E+05   6.1861655E-01   1.5177432E+00
    0.5120   3.8933116E+06   5.4239330E+05   6.1865251E-01   1.5225172E+00
    0.5130   3.8944399E+06   5.4310790E+05   6.1868849E-01   1.5272957E+00
    0.5140   3.8955685E+06   5.4382204E+05   6.1872445E-01   1.5320785E+00
    0.5150   3.8966974E+06   5.4453585E+05   6.1876043E-01   1.5368658E+00
    0.5160   3.8978267E+06   5.4524920E+05   6.1879640E-01   1.5416574E+00
    0.5170   3.8989564E+06   5.4596210E+05   6.1883236E-01   1.5464535E+00
    0.5180   3.9000864E+06   5.4667461E+05   6.1886833E-01   1.5512538E+00
    0.5190   3.9012167E+06   5.4738671E+05   6.1890430E-01   1.5560586E+00
    0.5200   3.9023475E+06   5.4809838E+05   6.1894027E-01   1.5608677E+00
    0.5210   3.9034786E+06   5.4880958E+05   6.1897624E-01   1.5656811E+00
    0.5220   3.9046101E+06   5.4952040E+05   6.1901220E-01   1.5704988E+00
    0.5230   3.9057420E+06   5.5023084E+05   6.1904817E-01   1.5753209E+00
    0.5240   3.9068743E+06   5.5094076E+05   6.1908414E-01   1.5801473E+00
    0.5250   3.9080070E+06   5.5165034E+05   6.1912011E-01   1.5849780E+00
    0.5260   3.9091402E+06   5.5235944E+05   6.1915607E-01   1.5898129E+00
    0.5270   3.9102737E+06   5.5306807E+05   6.1919204E-01   1.5946522E+00
    0.5280   3.9114078E+06   5.5377635E+05   6.1922801E-01   1.5994958E+00
    0.5290   3.9125422E+06   5.5448411E+05   6.1926398E-01   1.6043436E+00
    0.5300   3.9136771E+06   5.5519148E+05   6.1929995E-01   1.6091956E+00
    0.5310   3.9148125E+06   5.5589841E+05   6.1933591E-01   1.6140520E+00
    0.5320   3.9159484E+06   5.5660490E+05   6.1937189E-01   1.6189125E+00
    0.5330   3.9170847E+06   5.5731091E+05   6.1940784E-01   1.6237773E+00
    0.5340   3.9182215E+06   5.5801652E+05   6.1944381E-01   1.6286463E+00
    0.5350   3.9193589E+06   5.5872169E+05   6.1947979E-01   1.6335196E+00
    0.5360   3.9204967E+06   5.5942641E+05   6.1951575E-01   1.6383970E+00
    0.5370   3.9216350E+06   5.6013069E+05   6.1955173E-01   1.6432787E+00
    0.5380   3.9227739E+06   5.6083453E+05   6.1958770E-01   1.6481645E+00
    0.5390   3.9239133E+06   5.6153792E+05   6.1962366E-01   1.6530545E+00
    0.5400   3.9250532E+06   5.6224087E+05   6.1965964E-01   1.6579487E+00
    0.5410   3.9261937E+06   5.6294340E+05   6.1969560E-01   1.6628471E+00
    0.5420   3.9273347E+06   5.6364541E+05   6.1973157E-01   1.6677496E+00
    0.5430   3.9284763E+06   5.6434701E+05   6.1976753E-01   1.6726563E+00
    0.5440   3.9296184E+06   5.6504816E+05   6.1980350E-01   1.6775671E+00
    0.5450   3.9307612E+06   5.6574882E+05   6.1983948E-01   1.6824820E+00
    0.5460   3.9319045E+06   5.6644910E+05   6.1987543E-01   1.6874011E+00
    0.5470   3.9330484E+06   5.6714886E+05   6.1991141E-01   1.6923243E+00
    0.5480   3.9341929E+06   5.6784820E+05   6.1994736E-01   1.6972516E+00
    0.5490   3.9353380E+06   5.6854709E+05   6.1998334E-01   1.7021830E+00
    0.5500   3.9364838E+06   5.6924552E+05   6.2001932E-01   1.7071184E+00
    0.5510   3.9376301E+06   5.6994350E+05   6.2005527E-01   1.7120580E+00
    0.5520   3.9387771E+06   5.7064103E+05   6.2009125E-01   1.7170017E+00
    0.5530   3.9399247E+06   5.7133805E+05   6.2012721E-01   1.7219494E+00
    0.5540   3.9410730E+06   5.7203471E+05   6.2016318E-01   1.7269011E+00
    0.5550   3.9422219E+06   5.7273086E+05   6.2019916E-01   1.7318570E+00
    0.5560   3.9433715E+06   5.7342652E+05   6.2023511E-01   1.7368168E+00
    0.5570   3.9445218E+06   5.7412176E+05   6.2027109E-01   1.7417807E+00
    0.5580   3.9456727E+06   5.7481654E+05   6.2030705E-01   1.7467487E+00
    0.5590   3.9468243E+06   5.7551087E+05   6.2034303E-01   1.7517206E+00
    0.5600   3.9479766E+06   5.7620477E+05   6.2037899E-01   1.7566966E+00
    0.5610   3.9491296E+06   5.7689814E+05   6.2041496E-01   1.7616765E+00
    0.5620   3.9502833E+06   5.7759108E+05   6.2045093E-01   1.7666605E+00
    0.5630   3.9514377E+06   5.7828357E+05   6.2048690E-01   1.7716485E+00
    0.5640   3.9525929E+06   5.7897560E+05   6.2052287E-01   1.7766404E+00
    0.5650   3.9537487E+06   5.7966712E+05   6.2055883E-01   1.7816363E+00
    0.5660   3.9549053E+06   5.8035823E+05   6.2059480E-01   1.7866362E+00
    0.5670   3.9560627E+06   5.8104887E+05   6.2063076E-01   1.7916400E+00
    0.5680   3.9572208E+06   5.8173905E+05   6.2066674E-01   1.7966478E+00
    0.5690   3.9583796E+06   5.8242878E+05   6.2070271E-01   1.8016595E+00
    0.5700   3.9595392E+06   5.8311804E+05   6.2073867E-01   1.8066752E+00
    0.5710   3.9606996E+06   5.8380684E+05   6.2077464E-01   1.8116947E+00
    0.5720   3.9618607E+06   5.8449518E+05   6.2081062E-01   1.8167182E+00
    0.5730   3.9630226E+06   5.8518305E+05   6.2084658E-01   1.8217457E+00
    0.5740   3.9641853E+06   5.8587043E+05   6.2088255E-01   1.8267770E+00
    0.5750   3.9653488E+06   5.8655738E+05   6.2091851E-01   1.8318122E+00
    0.5760   3.9665131E+06   5.8724391E+05   6.2095449E-01   1.8368513E+00
    0.5770   3.9676782E+06   5.8792990E+05   6.2099046E-01   1.8418943E+00
    0.5780   3.9688441E+06   5.8861547E+05   6.2102642E-01   1.8469411E+00
    0.5790   3.9700109E+06   5.8930058E+05   6.2106239E-01   1.8519919E+00
    0.5800   3.9711784E+06   5.8998522E+05   6.2109835E-01   1.8570464E+00
    0.5810   3.9723468E+06   5.9066941E+05   6.2113433E-01   1.8621049E+00
    0.5820   3.9735161E+06   5.9135313E+05   6.2117029E-01   1.8671671E+00
    0.5830   3.9746861E+06   5.9203639E+05   6.2120627E-01   1.8722333E+00
    0.5840   3.9758571E+06   5.9271920E+05   6.2124224E-01   1.8773032E+00
    0.5850   3.9770288E+06   5.9340154E+05   6.2127820E-01   1.8823770E+00
    0.5860   3.9782015E+06   5.9408338E+05   6.2131417E-01   1.8874546E+00
    0.5870   3.9793750E+06   5.9476480E+05   6.2135013E-01   1.8925359E+00
    0.5880   3.9805494E+06   5.9544576E+05   6.2138611E-01   1.8976211E+00
    0.5890   3.9817246E+06   5.9612626E+05   6.2142208E-01   1.9027101E+00
    0.5900   3.9829007E+06   5.9680630E+05   6.2145804E-01   1.9078029E+00
    0.5910   3.9840778E+06   5.9748588E+05   6.2149401E-01   1.9128994E+00
    0.5920   3.9852557E+06   5.9816496E+05   6.2152997E-01   1.9179997E+00
    0.5930   3.9864345E+06   5.9884367E+05   6.2156594E-01   1.9231038E+00
    0.5940   3.9876142E+06   5.9952187E+05   6.2160190E-01   1.9282117E+00
    0.5950   3.9887948E+06   6.0019962E+05   6.2163788E-01   1.9333232E+00
    0.5960   3.9899764E+06   6.0087691E+05   6.2167385E-01   1.9384386E+00
    0.5970   3.9911588E+06   6.0155374E+05   6.2170982E-01   1.9435576E+00
