
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 25-Jun-2024 at 17:35:26.

 
 
 
      Time        FAIRTEN1         BODY1PZ         BODY1RY         BODY1RX
       (s)             (N)             (m)           (deg)           (deg)
   13.4740   1.8336924E+02  -1.0770421E+01  -9.0000000E+01   0.0000000E+00
   13.4760   1.8336425E+02  -1.0770363E+01  -9.0000000E+01   0.0000000E+00
   13.4780   1.8335928E+02  -1.0770305E+01  -9.0000000E+01   0.0000000E+00
   13.4800   1.8335433E+02  -1.0770247E+01  -9.0000000E+01   0.0000000E+00
   13.4820   1.8334940E+02  -1.0770189E+01  -9.0000000E+01   0.0000000E+00
   13.4840   1.8334450E+02  -1.0770132E+01  -9.0000000E+01   0.0000000E+00
   13.4860   1.8333961E+02  -1.0770074E+01  -9.0000000E+01   0.0000000E+00
   13.4880   1.8333474E+02  -1.0770016E+01  -9.0000000E+01   0.0000000E+00
   13.4900   1.8332989E+02  -1.0769959E+01  -9.0000000E+01   0.0000000E+00
   13.4920   1.8332506E+02  -1.0769902E+01  -9.0000000E+01   0.0000000E+00
   13.4940   1.8332026E+02  -1.0769845E+01  -9.0000000E+01   0.0000000E+00
   13.4960   1.8331547E+02  -1.0769788E+01  -9.0000000E+01   0.0000000E+00
   13.4980   1.8331070E+02  -1.0769731E+01  -9.0000000E+01   0.0000000E+00
   13.5000   1.8330596E+02  -1.0769674E+01  -9.0000000E+01   0.0000000E+00
   13.5020   1.8330123E+02  -1.0769617E+01  -9.0000000E+01   0.0000000E+00
   13.5040   1.8329653E+02  -1.0769560E+01  -9.0000000E+01   0.0000000E+00
   13.5060   1.8329184E+02  -1.0769504E+01  -9.0000000E+01   0.0000000E+00
   13.5080   1.8328718E+02  -1.0769448E+01  -9.0000000E+01   0.0000000E+00
   13.5100   1.8328253E+02  -1.0769391E+01  -9.0000000E+01   0.0000000E+00
   13.5120   1.8327791E+02  -1.0769335E+01  -9.0000000E+01   0.0000000E+00
   13.5140   1.8327330E+02  -1.0769279E+01  -9.0000000E+01   0.0000000E+00
   13.5160   1.8326872E+02  -1.0769223E+01  -9.0000000E+01   0.0000000E+00
   13.5180   1.8326416E+02  -1.0769167E+01  -9.0000000E+01   0.0000000E+00
   13.5200   1.8325962E+02  -1.0769112E+01  -9.0000000E+01   0.0000000E+00
   13.5220   1.8325509E+02  -1.0769056E+01  -9.0000000E+01   0.0000000E+00
   13.5240   1.8325059E+02  -1.0769001E+01  -9.0000000E+01   0.0000000E+00
   13.5260   1.8324611E+02  -1.0768945E+01  -9.0000000E+01   0.0000000E+00
   13.5280   1.8324165E+02  -1.0768890E+01  -9.0000000E+01   0.0000000E+00
   13.5300   1.8323721E+02  -1.0768835E+01  -9.0000000E+01   0.0000000E+00
   13.5320   1.8323280E+02  -1.0768780E+01  -9.0000000E+01   0.0000000E+00
   13.5340   1.8322840E+02  -1.0768725E+01  -9.0000000E+01   0.0000000E+00
   13.5360   1.8322402E+02  -1.0768670E+01  -9.0000000E+01   0.0000000E+00
   13.5380   1.8321966E+02  -1.0768616E+01  -9.0000000E+01   0.0000000E+00
   13.5400   1.8321533E+02  -1.0768561E+01  -9.0000000E+01   0.0000000E+00
   13.5420   1.8321101E+02  -1.0768507E+01  -9.0000000E+01   0.0000000E+00
   13.5440   1.8320672E+02  -1.0768453E+01  -9.0000000E+01   0.0000000E+00
   13.5460   1.8320245E+02  -1.0768398E+01  -9.0000000E+01   0.0000000E+00
   13.5480   1.8319820E+02  -1.0768344E+01  -9.0000000E+01   0.0000000E+00
   13.5500   1.8319396E+02  -1.0768291E+01  -9.0000000E+01   0.0000000E+00
   13.5520   1.8318975E+02  -1.0768237E+01  -9.0000000E+01   0.0000000E+00
   13.5540   1.8318556E+02  -1.0768183E+01  -9.0000000E+01   0.0000000E+00
   13.5560   1.8318140E+02  -1.0768130E+01  -9.0000000E+01   0.0000000E+00
   13.5580   1.8317725E+02  -1.0768076E+01  -9.0000000E+01   0.0000000E+00
   13.5600   1.8317312E+02  -1.0768023E+01  -9.0000000E+01   0.0000000E+00
   13.5620   1.8316902E+02  -1.0767970E+01  -9.0000000E+01   0.0000000E+00
   13.5640   1.8316493E+02  -1.0767917E+01  -9.0000000E+01   0.0000000E+00
   13.5660   1.8316087E+02  -1.0767864E+01  -9.0000000E+01   0.0000000E+00
   13.5680   1.8315682E+02  -1.0767811E+01  -9.0000000E+01   0.0000000E+00
   13.5700   1.8315280E+02  -1.0767759E+01  -9.0000000E+01   0.0000000E+00
   13.5720   1.8314880E+02  -1.0767706E+01  -9.0000000E+01   0.0000000E+00
   13.5740   1.8314482E+02  -1.0767654E+01  -9.0000000E+01   0.0000000E+00
   13.5760   1.8314086E+02  -1.0767601E+01  -9.0000000E+01   0.0000000E+00
   13.5780   1.8313693E+02  -1.0767549E+01  -9.0000000E+01   0.0000000E+00
   13.5800   1.8313301E+02  -1.0767497E+01  -9.0000000E+01   0.0000000E+00
   13.5820   1.8312911E+02  -1.0767446E+01  -9.0000000E+01   0.0000000E+00
   13.5840   1.8312524E+02  -1.0767394E+01  -9.0000000E+01   0.0000000E+00
   13.5860   1.8312139E+02  -1.0767342E+01  -9.0000000E+01   0.0000000E+00
   13.5880   1.8311756E+02  -1.0767291E+01  -9.0000000E+01   0.0000000E+00
   13.5900   1.8311375E+02  -1.0767239E+01  -9.0000000E+01   0.0000000E+00
   13.5920   1.8310996E+02  -1.0767188E+01  -9.0000000E+01   0.0000000E+00
   13.5940   1.8310619E+02  -1.0767137E+01  -9.0000000E+01   0.0000000E+00
   13.5960   1.8310244E+02  -1.0767086E+01  -9.0000000E+01   0.0000000E+00
   13.5980   1.8309871E+02  -1.0767036E+01  -9.0000000E+01   0.0000000E+00
   13.6000   1.8309501E+02  -1.0766985E+01  -9.0000000E+01   0.0000000E+00
   13.6020   1.8309133E+02  -1.0766934E+01  -9.0000000E+01   0.0000000E+00
   13.6040   1.8308766E+02  -1.0766884E+01  -9.0000000E+01   0.0000000E+00
   13.6060   1.8308402E+02  -1.0766834E+01  -9.0000000E+01   0.0000000E+00
   13.6080   1.8308040E+02  -1.0766784E+01  -9.0000000E+01   0.0000000E+00
   13.6100   1.8307681E+02  -1.0766734E+01  -9.0000000E+01   0.0000000E+00
   13.6120   1.8307323E+02  -1.0766684E+01  -9.0000000E+01   0.0000000E+00
   13.6140   1.8306967E+02  -1.0766634E+01  -9.0000000E+01   0.0000000E+00
   13.6160   1.8306614E+02  -1.0766585E+01  -9.0000000E+01   0.0000000E+00
   13.6180   1.8306263E+02  -1.0766535E+01  -9.0000000E+01   0.0000000E+00
   13.6200   1.8305913E+02  -1.0766486E+01  -9.0000000E+01   0.0000000E+00
   13.6220   1.8305566E+02  -1.0766437E+01  -9.0000000E+01   0.0000000E+00
   13.6240   1.8305222E+02  -1.0766388E+01  -9.0000000E+01   0.0000000E+00
   13.6260   1.8304879E+02  -1.0766339E+01  -9.0000000E+01   0.0000000E+00
   13.6280   1.8304538E+02  -1.0766290E+01  -9.0000000E+01   0.0000000E+00
   13.6300   1.8304200E+02  -1.0766242E+01  -9.0000000E+01   0.0000000E+00
   13.6320   1.8303863E+02  -1.0766194E+01  -9.0000000E+01   0.0000000E+00
   13.6340   1.8303529E+02  -1.0766145E+01  -9.0000000E+01   0.0000000E+00
   13.6360   1.8303197E+02  -1.0766097E+01  -9.0000000E+01   0.0000000E+00
   13.6380   1.8302867E+02  -1.0766049E+01  -9.0000000E+01   0.0000000E+00
   13.6400   1.8302539E+02  -1.0766001E+01  -9.0000000E+01   0.0000000E+00
   13.6420   1.8302214E+02  -1.0765954E+01  -9.0000000E+01   0.0000000E+00
   13.6440   1.8301890E+02  -1.0765906E+01  -9.0000000E+01   0.0000000E+00
   13.6460   1.8301569E+02  -1.0765859E+01  -9.0000000E+01   0.0000000E+00
   13.6480   1.8301250E+02  -1.0765811E+01  -9.0000000E+01   0.0000000E+00
   13.6500   1.8300932E+02  -1.0765764E+01  -9.0000000E+01   0.0000000E+00
   13.6520   1.8300618E+02  -1.0765717E+01  -9.0000000E+01   0.0000000E+00
   13.6540   1.8300305E+02  -1.0765671E+01  -9.0000000E+01   0.0000000E+00
   13.6560   1.8299994E+02  -1.0765624E+01  -9.0000000E+01   0.0000000E+00
   13.6580   1.8299686E+02  -1.0765577E+01  -9.0000000E+01   0.0000000E+00
   13.6600   1.8299379E+02  -1.0765531E+01  -9.0000000E+01   0.0000000E+00
   13.6620   1.8299075E+02  -1.0765485E+01  -9.0000000E+01   0.0000000E+00
   13.6640   1.8298773E+02  -1.0765439E+01  -9.0000000E+01   0.0000000E+00
   13.6660   1.8298473E+02  -1.0765393E+01  -9.0000000E+01   0.0000000E+00
   13.6680   1.8298175E+02  -1.0765347E+01  -9.0000000E+01   0.0000000E+00
   13.6700   1.8297880E+02  -1.0765301E+01  -9.0000000E+01   0.0000000E+00
   13.6720   1.8297586E+02  -1.0765256E+01  -9.0000000E+01   0.0000000E+00
   13.6740   1.8297295E+02  -1.0765210E+01  -9.0000000E+01   0.0000000E+00
   13.6760   1.8297005E+02  -1.0765165E+01  -9.0000000E+01   0.0000000E+00
   13.6780   1.8296718E+02  -1.0765120E+01  -9.0000000E+01   0.0000000E+00
   13.6800   1.8296433E+02  -1.0765075E+01  -9.0000000E+01   0.0000000E+00
   13.6820   1.8296151E+02  -1.0765031E+01  -9.0000000E+01   0.0000000E+00
   13.6840   1.8295870E+02  -1.0764986E+01  -9.0000000E+01   0.0000000E+00
   13.6860   1.8295592E+02  -1.0764942E+01  -9.0000000E+01   0.0000000E+00
   13.6880   1.8295315E+02  -1.0764897E+01  -9.0000000E+01   0.0000000E+00
   13.6900   1.8295041E+02  -1.0764853E+01  -9.0000000E+01   0.0000000E+00
   13.6920   1.8294769E+02  -1.0764809E+01  -9.0000000E+01   0.0000000E+00
   13.6940   1.8294499E+02  -1.0764765E+01  -9.0000000E+01   0.0000000E+00
   13.6960   1.8294231E+02  -1.0764722E+01  -9.0000000E+01   0.0000000E+00
   13.6980   1.8293966E+02  -1.0764678E+01  -9.0000000E+01   0.0000000E+00
   13.7000   1.8293702E+02  -1.0764635E+01  -9.0000000E+01   0.0000000E+00
   13.7020   1.8293441E+02  -1.0764592E+01  -9.0000000E+01   0.0000000E+00
   13.7040   1.8293182E+02  -1.0764549E+01  -9.0000000E+01   0.0000000E+00
   13.7060   1.8292925E+02  -1.0764506E+01  -9.0000000E+01   0.0000000E+00
   13.7080   1.8292670E+02  -1.0764463E+01  -9.0000000E+01   0.0000000E+00
   13.7100   1.8292417E+02  -1.0764420E+01  -9.0000000E+01   0.0000000E+00
   13.7120   1.8292166E+02  -1.0764378E+01  -9.0000000E+01   0.0000000E+00
   13.7140   1.8291918E+02  -1.0764336E+01  -9.0000000E+01   0.0000000E+00
   13.7160   1.8291672E+02  -1.0764294E+01  -9.0000000E+01   0.0000000E+00
   13.7180   1.8291427E+02  -1.0764252E+01  -9.0000000E+01   0.0000000E+00
   13.7200   1.8291185E+02  -1.0764210E+01  -9.0000000E+01   0.0000000E+00
   13.7220   1.8290945E+02  -1.0764168E+01  -9.0000000E+01   0.0000000E+00
   13.7240   1.8290708E+02  -1.0764127E+01  -9.0000000E+01   0.0000000E+00
   13.7260   1.8290472E+02  -1.0764085E+01  -9.0000000E+01   0.0000000E+00
   13.7280   1.8290239E+02  -1.0764044E+01  -9.0000000E+01   0.0000000E+00
   13.7300   1.8290007E+02  -1.0764003E+01  -9.0000000E+01   0.0000000E+00
   13.7320   1.8289778E+02  -1.0763962E+01  -9.0000000E+01   0.0000000E+00
   13.7340   1.8289551E+02  -1.0763922E+01  -9.0000000E+01   0.0000000E+00
   13.7360   1.8289326E+02  -1.0763881E+01  -9.0000000E+01   0.0000000E+00
   13.7380   1.8289103E+02  -1.0763841E+01  -9.0000000E+01   0.0000000E+00
   13.7400   1.8288882E+02  -1.0763801E+01  -9.0000000E+01   0.0000000E+00
   13.7420   1.8288664E+02  -1.0763761E+01  -9.0000000E+01   0.0000000E+00
   13.7440   1.8288447E+02  -1.0763721E+01  -9.0000000E+01   0.0000000E+00
   13.7460   1.8288233E+02  -1.0763681E+01  -9.0000000E+01   0.0000000E+00
   13.7480   1.8288021E+02  -1.0763641E+01  -9.0000000E+01   0.0000000E+00
   13.7500   1.8287811E+02  -1.0763602E+01  -9.0000000E+01   0.0000000E+00
   13.7520   1.8287603E+02  -1.0763563E+01  -9.0000000E+01   0.0000000E+00
   13.7540   1.8287397E+02  -1.0763524E+01  -9.0000000E+01   0.0000000E+00
   13.7560   1.8287193E+02  -1.0763485E+01  -9.0000000E+01   0.0000000E+00
   13.7580   1.8286992E+02  -1.0763446E+01  -9.0000000E+01   0.0000000E+00
   13.7600   1.8286792E+02  -1.0763407E+01  -9.0000000E+01   0.0000000E+00
   13.7620   1.8286595E+02  -1.0763369E+01  -9.0000000E+01   0.0000000E+00
   13.7640   1.8286400E+02  -1.0763331E+01  -9.0000000E+01   0.0000000E+00
   13.7660   1.8286207E+02  -1.0763293E+01  -9.0000000E+01   0.0000000E+00
   13.7680   1.8286016E+02  -1.0763255E+01  -9.0000000E+01   0.0000000E+00
   13.7700   1.8285827E+02  -1.0763217E+01  -9.0000000E+01   0.0000000E+00
   13.7720   1.8285640E+02  -1.0763179E+01  -9.0000000E+01   0.0000000E+00
   13.7740   1.8285456E+02  -1.0763142E+01  -9.0000000E+01   0.0000000E+00
   13.7760   1.8285273E+02  -1.0763104E+01  -9.0000000E+01   0.0000000E+00
   13.7780   1.8285093E+02  -1.0763067E+01  -9.0000000E+01   0.0000000E+00
   13.7800   1.8284915E+02  -1.0763030E+01  -9.0000000E+01   0.0000000E+00
   13.7820   1.8284738E+02  -1.0762994E+01  -9.0000000E+01   0.0000000E+00
   13.7840   1.8284564E+02  -1.0762957E+01  -9.0000000E+01   0.0000000E+00
   13.7860   1.8284392E+02  -1.0762920E+01  -9.0000000E+01   0.0000000E+00
   13.7880   1.8284223E+02  -1.0762884E+01  -9.0000000E+01   0.0000000E+00
   13.7900   1.8284055E+02  -1.0762848E+01  -9.0000000E+01   0.0000000E+00
   13.7920   1.8283889E+02  -1.0762812E+01  -9.0000000E+01   0.0000000E+00
   13.7940   1.8283726E+02  -1.0762776E+01  -9.0000000E+01   0.0000000E+00
   13.7960   1.8283564E+02  -1.0762741E+01  -9.0000000E+01   0.0000000E+00
   13.7980   1.8283405E+02  -1.0762705E+01  -9.0000000E+01   0.0000000E+00
   13.8000   1.8283248E+02  -1.0762670E+01  -9.0000000E+01   0.0000000E+00
   13.8020   1.8283092E+02  -1.0762635E+01  -9.0000000E+01   0.0000000E+00
   13.8040   1.8282939E+02  -1.0762600E+01  -9.0000000E+01   0.0000000E+00
   13.8060   1.8282788E+02  -1.0762565E+01  -9.0000000E+01   0.0000000E+00
   13.8080   1.8282640E+02  -1.0762530E+01  -9.0000000E+01   0.0000000E+00
   13.8100   1.8282493E+02  -1.0762496E+01  -9.0000000E+01   0.0000000E+00
   13.8120   1.8282348E+02  -1.0762461E+01  -9.0000000E+01   0.0000000E+00
   13.8140   1.8282205E+02  -1.0762427E+01  -9.0000000E+01   0.0000000E+00
   13.8160   1.8282065E+02  -1.0762393E+01  -9.0000000E+01   0.0000000E+00
   13.8180   1.8281926E+02  -1.0762359E+01  -9.0000000E+01   0.0000000E+00
   13.8200   1.8281790E+02  -1.0762326E+01  -9.0000000E+01   0.0000000E+00
   13.8220   1.8281656E+02  -1.0762292E+01  -9.0000000E+01   0.0000000E+00
   13.8240   1.8281524E+02  -1.0762259E+01  -9.0000000E+01   0.0000000E+00
   13.8260   1.8281393E+02  -1.0762226E+01  -9.0000000E+01   0.0000000E+00
   13.8280   1.8281265E+02  -1.0762193E+01  -9.0000000E+01   0.0000000E+00
   13.8300   1.8281139E+02  -1.0762160E+01  -9.0000000E+01   0.0000000E+00
   13.8320   1.8281015E+02  -1.0762127E+01  -9.0000000E+01   0.0000000E+00
   13.8340   1.8280893E+02  -1.0762095E+01  -9.0000000E+01   0.0000000E+00
   13.8360   1.8280774E+02  -1.0762063E+01  -9.0000000E+01   0.0000000E+00
   13.8380   1.8280656E+02  -1.0762031E+01  -9.0000000E+01   0.0000000E+00
   13.8400   1.8280540E+02  -1.0761999E+01  -9.0000000E+01   0.0000000E+00
   13.8420   1.8280427E+02  -1.0761967E+01  -9.0000000E+01   0.0000000E+00
   13.8440   1.8280315E+02  -1.0761935E+01  -9.0000000E+01   0.0000000E+00
   13.8460   1.8280205E+02  -1.0761904E+01  -9.0000000E+01   0.0000000E+00
   13.8480   1.8280098E+02  -1.0761873E+01  -9.0000000E+01   0.0000000E+00
   13.8500   1.8279992E+02  -1.0761841E+01  -9.0000000E+01   0.0000000E+00
   13.8520   1.8279889E+02  -1.0761810E+01  -9.0000000E+01   0.0000000E+00
   13.8540   1.8279788E+02  -1.0761780E+01  -9.0000000E+01   0.0000000E+00
   13.8560   1.8279688E+02  -1.0761749E+01  -9.0000000E+01   0.0000000E+00
   13.8580   1.8279591E+02  -1.0761719E+01  -9.0000000E+01   0.0000000E+00
   13.8600   1.8279496E+02  -1.0761688E+01  -9.0000000E+01   0.0000000E+00
   13.8620   1.8279403E+02  -1.0761658E+01  -9.0000000E+01   0.0000000E+00
   13.8640   1.8279312E+02  -1.0761628E+01  -9.0000000E+01   0.0000000E+00
   13.8660   1.8279222E+02  -1.0761599E+01  -9.0000000E+01   0.0000000E+00
   13.8680   1.8279135E+02  -1.0761569E+01  -9.0000000E+01   0.0000000E+00
   13.8700   1.8279050E+02  -1.0761540E+01  -9.0000000E+01   0.0000000E+00
   13.8720   1.8278967E+02  -1.0761510E+01  -9.0000000E+01   0.0000000E+00
   13.8740   1.8278886E+02  -1.0761481E+01  -9.0000000E+01   0.0000000E+00
   13.8760   1.8278807E+02  -1.0761452E+01  -9.0000000E+01   0.0000000E+00
   13.8780   1.8278730E+02  -1.0761424E+01  -9.0000000E+01   0.0000000E+00
   13.8800   1.8278655E+02  -1.0761395E+01  -9.0000000E+01   0.0000000E+00
   13.8820   1.8278582E+02  -1.0761367E+01  -9.0000000E+01   0.0000000E+00
   13.8840   1.8278511E+02  -1.0761339E+01  -9.0000000E+01   0.0000000E+00
   13.8860   1.8278442E+02  -1.0761311E+01  -9.0000000E+01   0.0000000E+00
   13.8880   1.8278375E+02  -1.0761283E+01  -9.0000000E+01   0.0000000E+00
   13.8900   1.8278310E+02  -1.0761255E+01  -9.0000000E+01   0.0000000E+00
   13.8920   1.8278247E+02  -1.0761228E+01  -9.0000000E+01   0.0000000E+00
   13.8940   1.8278186E+02  -1.0761200E+01  -9.0000000E+01   0.0000000E+00
   13.8960   1.8278127E+02  -1.0761173E+01  -9.0000000E+01   0.0000000E+00
   13.8980   1.8278070E+02  -1.0761146E+01  -9.0000000E+01   0.0000000E+00
   13.9000   1.8278015E+02  -1.0761119E+01  -9.0000000E+01   0.0000000E+00
   13.9020   1.8277962E+02  -1.0761093E+01  -9.0000000E+01   0.0000000E+00
   13.9040   1.8277911E+02  -1.0761066E+01  -9.0000000E+01   0.0000000E+00
   13.9060   1.8277862E+02  -1.0761040E+01  -9.0000000E+01   0.0000000E+00
   13.9080   1.8277815E+02  -1.0761014E+01  -9.0000000E+01   0.0000000E+00
   13.9100   1.8277770E+02  -1.0760988E+01  -9.0000000E+01   0.0000000E+00
   13.9120   1.8277727E+02  -1.0760962E+01  -9.0000000E+01   0.0000000E+00
   13.9140   1.8277686E+02  -1.0760936E+01  -9.0000000E+01   0.0000000E+00
   13.9160   1.8277647E+02  -1.0760911E+01  -9.0000000E+01   0.0000000E+00
   13.9180   1.8277609E+02  -1.0760885E+01  -9.0000000E+01   0.0000000E+00
   13.9200   1.8277574E+02  -1.0760860E+01  -9.0000000E+01   0.0000000E+00
   13.9220   1.8277541E+02  -1.0760835E+01  -9.0000000E+01   0.0000000E+00
   13.9240   1.8277509E+02  -1.0760811E+01  -9.0000000E+01   0.0000000E+00
   13.9260   1.8277480E+02  -1.0760786E+01  -9.0000000E+01   0.0000000E+00
   13.9280   1.8277452E+02  -1.0760762E+01  -9.0000000E+01   0.0000000E+00
   13.9300   1.8277427E+02  -1.0760737E+01  -9.0000000E+01   0.0000000E+00
   13.9320   1.8277403E+02  -1.0760713E+01  -9.0000000E+01   0.0000000E+00
   13.9340   1.8277382E+02  -1.0760689E+01  -9.0000000E+01   0.0000000E+00
   13.9360   1.8277362E+02  -1.0760666E+01  -9.0000000E+01   0.0000000E+00
   13.9380   1.8277344E+02  -1.0760642E+01  -9.0000000E+01   0.0000000E+00
   13.9400   1.8277328E+02  -1.0760619E+01  -9.0000000E+01   0.0000000E+00
   13.9420   1.8277314E+02  -1.0760595E+01  -9.0000000E+01   0.0000000E+00
   13.9440   1.8277302E+02  -1.0760572E+01  -9.0000000E+01   0.0000000E+00
   13.9460   1.8277292E+02  -1.0760550E+01  -9.0000000E+01   0.0000000E+00
   13.9480   1.8277284E+02  -1.0760527E+01  -9.0000000E+01   0.0000000E+00
   13.9500   1.8277278E+02  -1.0760504E+01  -9.0000000E+01   0.0000000E+00
   13.9520   1.8277273E+02  -1.0760482E+01  -9.0000000E+01   0.0000000E+00
   13.9540   1.8277271E+02  -1.0760460E+01  -9.0000000E+01   0.0000000E+00
   13.9560   1.8277270E+02  -1.0760438E+01  -9.0000000E+01   0.0000000E+00
   13.9580   1.8277272E+02  -1.0760416E+01  -9.0000000E+01   0.0000000E+00
   13.9600   1.8277275E+02  -1.0760394E+01  -9.0000000E+01   0.0000000E+00
   13.9620   1.8277280E+02  -1.0760373E+01  -9.0000000E+01   0.0000000E+00
   13.9640   1.8277287E+02  -1.0760351E+01  -9.0000000E+01   0.0000000E+00
   13.9660   1.8277296E+02  -1.0760330E+01  -9.0000000E+01   0.0000000E+00
   13.9680   1.8277307E+02  -1.0760309E+01  -9.0000000E+01   0.0000000E+00
   13.9700   1.8277319E+02  -1.0760289E+01  -9.0000000E+01   0.0000000E+00
   13.9720   1.8277334E+02  -1.0760268E+01  -9.0000000E+01   0.0000000E+00
   13.9740   1.8277350E+02  -1.0760247E+01  -9.0000000E+01   0.0000000E+00
   13.9760   1.8277369E+02  -1.0760227E+01  -9.0000000E+01   0.0000000E+00
   13.9780   1.8277389E+02  -1.0760207E+01  -9.0000000E+01   0.0000000E+00
   13.9800   1.8277411E+02  -1.0760187E+01  -9.0000000E+01   0.0000000E+00
   13.9820   1.8277435E+02  -1.0760167E+01  -9.0000000E+01   0.0000000E+00
   13.9840   1.8277460E+02  -1.0760148E+01  -9.0000000E+01   0.0000000E+00
   13.9860   1.8277488E+02  -1.0760128E+01  -9.0000000E+01   0.0000000E+00
   13.9880   1.8277517E+02  -1.0760109E+01  -9.0000000E+01   0.0000000E+00
   13.9900   1.8277549E+02  -1.0760090E+01  -9.0000000E+01   0.0000000E+00
   13.9920   1.8277582E+02  -1.0760071E+01  -9.0000000E+01   0.0000000E+00
   13.9940   1.8277617E+02  -1.0760052E+01  -9.0000000E+01   0.0000000E+00
   13.9960   1.8277654E+02  -1.0760034E+01  -9.0000000E+01   0.0000000E+00
   13.9980   1.8277692E+02  -1.0760015E+01  -9.0000000E+01   0.0000000E+00
   14.0000   1.8277733E+02  -1.0759997E+01  -9.0000000E+01   0.0000000E+00
   14.0020   1.8277775E+02  -1.0759979E+01  -9.0000000E+01   0.0000000E+00
   14.0040   1.8277819E+02  -1.0759961E+01  -9.0000000E+01   0.0000000E+00
   14.0060   1.8277865E+02  -1.0759944E+01  -9.0000000E+01   0.0000000E+00
   14.0080   1.8277912E+02  -1.0759926E+01  -9.0000000E+01   0.0000000E+00
   14.0100   1.8277962E+02  -1.0759909E+01  -9.0000000E+01   0.0000000E+00
   14.0120   1.8278013E+02  -1.0759892E+01  -9.0000000E+01   0.0000000E+00
   14.0140   1.8278066E+02  -1.0759875E+01  -9.0000000E+01   0.0000000E+00
   14.0160   1.8278121E+02  -1.0759858E+01  -9.0000000E+01   0.0000000E+00
   14.0180   1.8278178E+02  -1.0759841E+01  -9.0000000E+01   0.0000000E+00
   14.0200   1.8278236E+02  -1.0759824E+01  -9.0000000E+01   0.0000000E+00
   14.0220   1.8278297E+02  -1.0759808E+01  -9.0000000E+01   0.0000000E+00
   14.0240   1.8278359E+02  -1.0759792E+01  -9.0000000E+01   0.0000000E+00
   14.0260   1.8278423E+02  -1.0759776E+01  -9.0000000E+01   0.0000000E+00
   14.0280   1.8278488E+02  -1.0759760E+01  -9.0000000E+01   0.0000000E+00
   14.0300   1.8278556E+02  -1.0759745E+01  -9.0000000E+01   0.0000000E+00
   14.0320   1.8278625E+02  -1.0759729E+01  -9.0000000E+01   0.0000000E+00
   14.0340   1.8278696E+02  -1.0759714E+01  -9.0000000E+01   0.0000000E+00
   14.0360   1.8278768E+02  -1.0759699E+01  -9.0000000E+01   0.0000000E+00
   14.0380   1.8278843E+02  -1.0759684E+01  -9.0000000E+01   0.0000000E+00
   14.0400   1.8278919E+02  -1.0759669E+01  -9.0000000E+01   0.0000000E+00
   14.0420   1.8278997E+02  -1.0759654E+01  -9.0000000E+01   0.0000000E+00
