## This file was generated by InflowWind_Driver on 21-Apr-2023 at 16:49:28.
## This file contains the wind velocity at the 1000 points specified in the file ./Points.inp.
# 
# 
# 
# 
               T                  X                  Y                  Z                  U                  V                  W
             (s)                (m)                (m)                (m)              (m/s)              (m/s)              (m/s)
     30.00000000        -2.50000000        -4.50000000       152.50000000        22.30769221        -7.71629656        -1.92584055
     30.00000000        -2.50000000        -3.50000000       152.50000000        22.30812785        -7.71644838        -1.92580071
     30.00000000        -2.50000000        -2.50000000       152.50000000        22.30856345        -7.71660020        -1.92576087
     30.00000000        -2.50000000        -1.50000000       152.50000000        22.30899901        -7.71675200        -1.92572104
     30.00000000        -2.50000000        -0.50000000       152.50000000        22.30943454        -7.71690379        -1.92568121
     30.00000000        -2.50000000         0.50000000       152.50000000        22.30987004        -7.71705557        -1.92564138
     30.00000000        -2.50000000         1.50000000       152.50000000        22.31030550        -7.71720734        -1.92560156
     30.00000000        -2.50000000         2.50000000       152.50000000        22.31074093        -7.71735910        -1.92556173
     30.00000000        -2.50000000         3.50000000       152.50000000        22.31117632        -7.71751084        -1.92552192
     30.00000000        -2.50000000         4.50000000       152.50000000        22.31161168        -7.71766257        -1.92548210
     30.00000000        -2.50000000        -4.50000000       153.50000000        22.33629360        -7.72626471        -1.92322483
     30.00000000        -2.50000000        -3.50000000       153.50000000        22.33672698        -7.72641575        -1.92318520
     30.00000000        -2.50000000        -2.50000000       153.50000000        22.33716032        -7.72656678        -1.92314557
