      Time   FAIRTEN1   FAIRTEN2   FAIRTEN3     L1N10T     L2N10T     L3N10T     CON4FX     CON4FY     CON4FZ     CON5FX     CON5FY     CON5FZ     CON6FX     CON6FY     CON6FZ    L1N19PX    L1N19PY    L1N19PZ    L2N19PX    L2N19PY    L2N19PZ    L3N19PX    L3N19PY    L3N19PZ
       (s)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (N)        (m)        (m)        (m)        (m)        (m)        (m)        (m)        (m)        (m)
   34.8250 0.972950E+06 0.144889E+07 0.973703E+06 0.782945E+06 0.128235E+07 0.783739E+06 0.384960E+06 0.671460E+06 -.589558E+06 -.125547E+07 -.223555E+03 -.723250E+06 0.385553E+06 -.672194E+06 -.589578E+06 0.437122E+02 0.646586E+02 -.394838E+02 -.709521E+02 0.129544E+00 -.334161E+02 0.435656E+02 -.646606E+02 -.396461E+02
   34.8375 0.972932E+06 0.144873E+07 0.973682E+06 0.782929E+06 0.128216E+07 0.783724E+06 0.384968E+06 0.671445E+06 -.589541E+06 -.125529E+07 -.223396E+03 -.723227E+06 0.385559E+06 -.672177E+06 -.589559E+06 0.437100E+02 0.646585E+02 -.394848E+02 -.709539E+02 0.129588E+00 -.334179E+02 0.435634E+02 -.646605E+02 -.396474E+02
   34.8500 0.972912E+06 0.144857E+07 0.973659E+06 0.782912E+06 0.128197E+07 0.783707E+06 0.384974E+06 0.671429E+06 -.589521E+06 -.125512E+07 -.223239E+03 -.723209E+06 0.385563E+06 -.672158E+06 -.589539E+06 0.437078E+02 0.646585E+02 -.394858E+02 -.709558E+02 0.129632E+00 -.334197E+02 0.435611E+02 -.646604E+02 -.396487E+02
   34.8625 0.972890E+06 0.144843E+07 0.973634E+06 0.782892E+06 0.128179E+07 0.783688E+06 0.384979E+06 0.671412E+06 -.589501E+06 -.125496E+07 -.223085E+03 -.723194E+06 0.385567E+06 -.672139E+06 -.589518E+06 0.437055E+02 0.646584E+02 -.394868E+02 -.709576E+02 0.129677E+00 -.334215E+02 0.435588E+02 -.646602E+02 -.396499E+02
   34.8750 0.972866E+06 0.144829E+07 0.973608E+06 0.782871E+06 0.128162E+07 0.783669E+06 0.384983E+06 0.671393E+06 -.589480E+06 -.125481E+07 -.222932E+03 -.723184E+06 0.385570E+06 -.672119E+06 -.589496E+06 0.437033E+02 0.646584E+02 -.394878E+02 -.709595E+02 0.129721E+00 -.334233E+02 0.435565E+02 -.646601E+02 -.396512E+02
   34.8875 0.972840E+06 0.144816E+07 0.973581E+06 0.782849E+06 0.128146E+07 0.783648E+06 0.384986E+06 0.671373E+06 -.589458E+06 -.125467E+07 -.222781E+03 -.723178E+06 0.385572E+06 -.672097E+06 -.589474E+06 0.437010E+02 0.646583E+02 -.394887E+02 -.709614E+02 0.129765E+00 -.334251E+02 0.435542E+02 -.646600E+02 -.396524E+02
   34.9000 0.972813E+06 0.144804E+07 0.973552E+06 0.782825E+06 0.128130E+07 0.783625E+06 0.384989E+06 0.671352E+06 -.589436E+06 -.125453E+07 -.222632E+03 -.723175E+06 0.385573E+06 -.672075E+06 -.589451E+06 0.436987E+02 0.646582E+02 -.394897E+02 -.709633E+02 0.129809E+00 -.334269E+02 0.435519E+02 -.646599E+02 -.396537E+02
   34.9125 0.972784E+06 0.144793E+07 0.973523E+06 0.782799E+06 0.128115E+07 0.783602E+06 0.384990E+06 0.671330E+06 -.589412E+06 -.125440E+07 -.222486E+03 -.723177E+06 0.385574E+06 -.672052E+06 -.589428E+06 0.436964E+02 0.646582E+02 -.394907E+02 -.709652E+02 0.129853E+00 -.334286E+02 0.435495E+02 -.646598E+02 -.396549E+02
   34.9250 0.972753E+06 0.144783E+07 0.973492E+06 0.782772E+06 0.128101E+07 0.783577E+06 0.384990E+06 0.671307E+06 -.589388E+06 -.125428E+07 -.222342E+03 -.723182E+06 0.385574E+06 -.672028E+06 -.589404E+06 0.436941E+02 0.646581E+02 -.394917E+02 -.709671E+02 0.129898E+00 -.334304E+02 0.435472E+02 -.646597E+02 -.396562E+02
   34.9375 0.972721E+06 0.144773E+07 0.973460E+06 0.782744E+06 0.128088E+07 0.783552E+06 0.384990E+06 0.671282E+06 -.589363E+06 -.125416E+07 -.222200E+03 -.723192E+06 0.385573E+06 -.672004E+06 -.589380E+06 0.436918E+02 0.646581E+02 -.394927E+02 -.709691E+02 0.129942E+00 -.334321E+02 0.435448E+02 -.646596E+02 -.396574E+02
   34.9500 0.972688E+06 0.144764E+07 0.973427E+06 0.782715E+06 0.128076E+07 0.783525E+06 0.384989E+06 0.671257E+06 -.589338E+06 -.125405E+07 -.222061E+03 -.723204E+06 0.385572E+06 -.671979E+06 -.589355E+06 0.436894E+02 0.646580E+02 -.394937E+02 -.709710E+02 0.129985E+00 -.334339E+02 0.435424E+02 -.646594E+02 -.396587E+02
   34.9625 0.972653E+06 0.144756E+07 0.973393E+06 0.782685E+06 0.128064E+07 0.783497E+06 0.384987E+06 0.671231E+06 -.589311E+06 -.125395E+07 -.221923E+03 -.723221E+06 0.385570E+06 -.671953E+06 -.589329E+06 0.436871E+02 0.646579E+02 -.394947E+02 -.709730E+02 0.130029E+00 -.334356E+02 0.435400E+02 -.646593E+02 -.396599E+02
   34.9750 0.972617E+06 0.144749E+07 0.973358E+06 0.782653E+06 0.128054E+07 0.783469E+06 0.384985E+06 0.671203E+06 -.589285E+06 -.125385E+07 -.221788E+03 -.723241E+06 0.385567E+06 -.671926E+06 -.589304E+06 0.436847E+02 0.646579E+02 -.394957E+02 -.709749E+02 0.130073E+00 -.334373E+02 0.435375E+02 -.646592E+02 -.396611E+02
   34.9875 0.972580E+06 0.144742E+07 0.973322E+06 0.782620E+06 0.128044E+07 0.783439E+06 0.384981E+06 0.671175E+06 -.589257E+06 -.125376E+07 -.221656E+03 -.723265E+06 0.385564E+06 -.671899E+06 -.589278E+06 0.436823E+02 0.646578E+02 -.394966E+02 -.709769E+02 0.130117E+00 -.334390E+02 0.435351E+02 -.646591E+02 -.396624E+02
   35.0000 0.972542E+06 0.144737E+07 0.973286E+06 0.782587E+06 0.128034E+07 0.783409E+06 0.384977E+06 0.671147E+06 -.589230E+06 -.125368E+07 -.221525E+03 -.723292E+06 0.385560E+06 -.671872E+06 -.589252E+06 0.436798E+02 0.646577E+02 -.394976E+02 -.709789E+02 0.130161E+00 -.334408E+02 0.435326E+02 -.646590E+02 -.396636E+02
   35.0125 0.972502E+06 0.144732E+07 0.973249E+06 0.782552E+06 0.128026E+07 0.783377E+06 0.384973E+06 0.671117E+06 -.589202E+06 -.125361E+07 -.221396E+03 -.723322E+06 0.385556E+06 -.671844E+06 -.589225E+06 0.436774E+02 0.646577E+02 -.394986E+02 -.709809E+02 0.130204E+00 -.334425E+02 0.435301E+02 -.646589E+02 -.396648E+02
   35.0250 0.972461E+06 0.144727E+07 0.973210E+06 0.782516E+06 0.128018E+07 0.783345E+06 0.384967E+06 0.671086E+06 -.589173E+06 -.125354E+07 -.221270E+03 -.723356E+06 0.385551E+06 -.671814E+06 -.589198E+06 0.436750E+02 0.646576E+02 -.394996E+02 -.709829E+02 0.130248E+00 -.334441E+02 0.435276E+02 -.646588E+02 -.396660E+02
   35.0375 0.972419E+06 0.144724E+07 0.973171E+06 0.782480E+06 0.128011E+07 0.783313E+06 0.384961E+06 0.671055E+06 -.589143E+06 -.125348E+07 -.221146E+03 -.723394E+06 0.385546E+06 -.671785E+06 -.589170E+06 0.436725E+02 0.646575E+02 -.395006E+02 -.709849E+02 0.130291E+00 -.334458E+02 0.435251E+02 -.646587E+02 -.396673E+02
   35.0500 0.972376E+06 0.144721E+07 0.973131E+06 0.782443E+06 0.128004E+07 0.783279E+06 0.384954E+06 0.671022E+06 -.589113E+06 -.125342E+07 -.221024E+03 -.723435E+06 0.385540E+06 -.671755E+06 -.589142E+06 0.436700E+02 0.646575E+02 -.395016E+02 -.709869E+02 0.130334E+00 -.334475E+02 0.435226E+02 -.646586E+02 -.396685E+02
   35.0625 0.972331E+06 0.144719E+07 0.973090E+06 0.782405E+06 0.127999E+07 0.783245E+06 0.384946E+06 0.670989E+06 -.589083E+06 -.125337E+07 -.220904E+03 -.723479E+06 0.385533E+06 -.671724E+06 -.589114E+06 0.436675E+02 0.646574E+02 -.395026E+02 -.709889E+02 0.130378E+00 -.334491E+02 0.435200E+02 -.646584E+02 -.396697E+02
   35.0750 0.972286E+06 0.144718E+07 0.973048E+06 0.782367E+06 0.127994E+07 0.783211E+06 0.384938E+06 0.670955E+06 -.589052E+06 -.125333E+07 -.220785E+03 -.723527E+06 0.385526E+06 -.671692E+06 -.589086E+06 0.436650E+02 0.646573E+02 -.395035E+02 -.709909E+02 0.130421E+00 -.334508E+02 0.435175E+02 -.646583E+02 -.396709E+02
   35.0875 0.972239E+06 0.144717E+07 0.973006E+06 0.782328E+06 0.127990E+07 0.783176E+06 0.384929E+06 0.670920E+06 -.589021E+06 -.125329E+07 -.220669E+03 -.723578E+06 0.385518E+06 -.671660E+06 -.589057E+06 0.436624E+02 0.646573E+02 -.395045E+02 -.709930E+02 0.130464E+00 -.334524E+02 0.435149E+02 -.646582E+02 -.396721E+02
   35.1000 0.972192E+06 0.144718E+07 0.972962E+06 0.782288E+06 0.127986E+07 0.783140E+06 0.384919E+06 0.670884E+06 -.588989E+06 -.125327E+07 -.220554E+03 -.723632E+06 0.385510E+06 -.671628E+06 -.589028E+06 0.436599E+02 0.646572E+02 -.395055E+02 -.709950E+02 0.130507E+00 -.334541E+02 0.435123E+02 -.646581E+02 -.396733E+02
   35.1125 0.972143E+06 0.144718E+07 0.972918E+06 0.782248E+06 0.127983E+07 0.783105E+06 0.384908E+06 0.670848E+06 -.588957E+06 -.125324E+07 -.220442E+03 -.723690E+06 0.385501E+06 -.671595E+06 -.588998E+06 0.436573E+02 0.646571E+02 -.395065E+02 -.709971E+02 0.130550E+00 -.334557E+02 0.435097E+02 -.646580E+02 -.396745E+02
   35.1250 0.972094E+06 0.144720E+07 0.972874E+06 0.782208E+06 0.127980E+07 0.783069E+06 0.384898E+06 0.670811E+06 -.588924E+06 -.125323E+07 -.220330E+03 -.723750E+06 0.385492E+06 -.671562E+06 -.588968E+06 0.436547E+02 0.646570E+02 -.395075E+02 -.709992E+02 0.130593E+00 -.334573E+02 0.435071E+02 -.646579E+02 -.396757E+02
   35.1375 0.972043E+06 0.144722E+07 0.972828E+06 0.782168E+06 0.127979E+07 0.783032E+06 0.384886E+06 0.670774E+06 -.588892E+06 -.125322E+07 -.220221E+03 -.723814E+06 0.385482E+06 -.671528E+06 -.588939E+06 0.436521E+02 0.646570E+02 -.395085E+02 -.710013E+02 0.130636E+00 -.334589E+02 0.435044E+02 -.646578E+02 -.396769E+02
   35.1500 0.971992E+06 0.144725E+07 0.972783E+06 0.782127E+06 0.127978E+07 0.782996E+06 0.384874E+06 0.670736E+06 -.588859E+06 -.125321E+07 -.220113E+03 -.723881E+06 0.385472E+06 -.671494E+06 -.588909E+06 0.436495E+02 0.646569E+02 -.395094E+02 -.710034E+02 0.130679E+00 -.334605E+02 0.435018E+02 -.646577E+02 -.396781E+02
   35.1625 0.971940E+06 0.144729E+07 0.972736E+06 0.782086E+06 0.127977E+07 0.782959E+06 0.384861E+06 0.670697E+06 -.588826E+06 -.125321E+07 -.220007E+03 -.723950E+06 0.385461E+06 -.671460E+06 -.588878E+06 0.436469E+02 0.646568E+02 -.395104E+02 -.710055E+02 0.130721E+00 -.334620E+02 0.434991E+02 -.646576E+02 -.396793E+02
   35.1750 0.971888E+06 0.144733E+07 0.972690E+06 0.782045E+06 0.127977E+07 0.782923E+06 0.384848E+06 0.670658E+06 -.588792E+06 -.125322E+07 -.219902E+03 -.724023E+06 0.385450E+06 -.671425E+06 -.588848E+06 0.436443E+02 0.646567E+02 -.395114E+02 -.710076E+02 0.130764E+00 -.334636E+02 0.434964E+02 -.646575E+02 -.396805E+02
   35.1875 0.971835E+06 0.144738E+07 0.972642E+06 0.782004E+06 0.127978E+07 0.782886E+06 0.384834E+06 0.670619E+06 -.588758E+06 -.125323E+07 -.219798E+03 -.724098E+06 0.385438E+06 -.671389E+06 -.588818E+06 0.436416E+02 0.646566E+02 -.395124E+02 -.710097E+02 0.130806E+00 -.334652E+02 0.434938E+02 -.646573E+02 -.396817E+02
   35.2000 0.971781E+06 0.144744E+07 0.972594E+06 0.781963E+06 0.127979E+07 0.782849E+06 0.384820E+06 0.670579E+06 -.588724E+06 -.125325E+07 -.219697E+03 -.724177E+06 0.385426E+06 -.671354E+06 -.588787E+06 0.436389E+02 0.646566E+02 -.395133E+02 -.710118E+02 0.130849E+00 -.334667E+02 0.434910E+02 -.646572E+02 -.396829E+02
   35.2125 0.971727E+06 0.144750E+07 0.972546E+06 0.781922E+06 0.127981E+07 0.782812E+06 0.384805E+06 0.670538E+06 -.588691E+06 -.125328E+07 -.219596E+03 -.724258E+06 0.385414E+06 -.671318E+06 -.588756E+06 0.436362E+02 0.646565E+02 -.395143E+02 -.710140E+02 0.130891E+00 -.334682E+02 0.434883E+02 -.646571E+02 -.396840E+02
   35.2250 0.971671E+06 0.144757E+07 0.972496E+06 0.781880E+06 0.127984E+07 0.782775E+06 0.384790E+06 0.670497E+06 -.588656E+06 -.125331E+07 -.219498E+03 -.724343E+06 0.385401E+06 -.671281E+06 -.588725E+06 0.436335E+02 0.646564E+02 -.395153E+02 -.710161E+02 0.130933E+00 -.334698E+02 0.434856E+02 -.646570E+02 -.396852E+02
   35.2375 0.971616E+06 0.144764E+07 0.972446E+06 0.781839E+06 0.127987E+07 0.782738E+06 0.384774E+06 0.670455E+06 -.588622E+06 -.125334E+07 -.219401E+03 -.724430E+06 0.385387E+06 -.671244E+06 -.588693E+06 0.436308E+02 0.646563E+02 -.395163E+02 -.710183E+02 0.130975E+00 -.334713E+02 0.434828E+02 -.646569E+02 -.396864E+02
   35.2500 0.971559E+06 0.144773E+07 0.972395E+06 0.781797E+06 0.127990E+07 0.782701E+06 0.384758E+06 0.670413E+06 -.588587E+06 -.125339E+07 -.219305E+03 -.724520E+06 0.385373E+06 -.671206E+06 -.588662E+06 0.436281E+02 0.646562E+02 -.395172E+02 -.710205E+02 0.131017E+00 -.334728E+02 0.434801E+02 -.646568E+02 -.396875E+02
   35.2625 0.971502E+06 0.144781E+07 0.972344E+06 0.781755E+06 0.127994E+07 0.782664E+06 0.384741E+06 0.670371E+06 -.588552E+06 -.125344E+07 -.219212E+03 -.724614E+06 0.385358E+06 -.671168E+06 -.588630E+06 0.436253E+02 0.646562E+02 -.395182E+02 -.710227E+02 0.131059E+00 -.334742E+02 0.434773E+02 -.646567E+02 -.396887E+02
   35.2750 0.971444E+06 0.144791E+07 0.972291E+06 0.781714E+06 0.127999E+07 0.782628E+06 0.384724E+06 0.670328E+06 -.588517E+06 -.125349E+07 -.219119E+03 -.724710E+06 0.385343E+06 -.671129E+06 -.588597E+06 0.436226E+02 0.646561E+02 -.395192E+02 -.710248E+02 0.131101E+00 -.334757E+02 0.434745E+02 -.646566E+02 -.396899E+02
   35.2875 0.971386E+06 0.144801E+07 0.972238E+06 0.781672E+06 0.128004E+07 0.782591E+06 0.384706E+06 0.670285E+06 -.588481E+06 -.125355E+07 -.219029E+03 -.724808E+06 0.385327E+06 -.671090E+06 -.588565E+06 0.436198E+02 0.646560E+02 -.395201E+02 -.710270E+02 0.131143E+00 -.334772E+02 0.434717E+02 -.646565E+02 -.396910E+02
   35.3000 0.971328E+06 0.144812E+07 0.972185E+06 0.781631E+06 0.128010E+07 0.782555E+06 0.384688E+06 0.670242E+06 -.588446E+06 -.125362E+07 -.218940E+03 -.724910E+06 0.385311E+06 -.671051E+06 -.588532E+06 0.436170E+02 0.646559E+02 -.395211E+02 -.710292E+02 0.131184E+00 -.334786E+02 0.434689E+02 -.646564E+02 -.396922E+02
   35.3125 0.971269E+06 0.144823E+07 0.972132E+06 0.781589E+06 0.128016E+07 0.782519E+06 0.384670E+06 0.670198E+06 -.588411E+06 -.125369E+07 -.218852E+03 -.725014E+06 0.385294E+06 -.671012E+06 -.588500E+06 0.436142E+02 0.646558E+02 -.395221E+02 -.710314E+02 0.131226E+00 -.334801E+02 0.434661E+02 -.646563E+02 -.396933E+02
   35.3250 0.971211E+06 0.144835E+07 0.972078E+06 0.781548E+06 0.128023E+07 0.782483E+06 0.384651E+06 0.670155E+06 -.588376E+06 -.125376E+07 -.218767E+03 -.725120E+06 0.385277E+06 -.670972E+06 -.588467E+06 0.436114E+02 0.646557E+02 -.395230E+02 -.710337E+02 0.131267E+00 -.334815E+02 0.434632E+02 -.646562E+02 -.396945E+02
   35.3375 0.971152E+06 0.144848E+07 0.972024E+06 0.781506E+06 0.128030E+07 0.782447E+06 0.384632E+06 0.670111E+06 -.588341E+06 -.125384E+07 -.218683E+03 -.725228E+06 0.385260E+06 -.670932E+06 -.588434E+06 0.436086E+02 0.646557E+02 -.395240E+02 -.710359E+02 0.131308E+00 -.334829E+02 0.434604E+02 -.646561E+02 -.396956E+02
   35.3500 0.971093E+06 0.144861E+07 0.971970E+06 0.781465E+06 0.128038E+07 0.782411E+06 0.384613E+06 0.670068E+06 -.588307E+06 -.125393E+07 -.218601E+03 -.725339E+06 0.385243E+06 -.670892E+06 -.588402E+06 0.436058E+02 0.646556E+02 -.395249E+02 -.710381E+02 0.131350E+00 -.334843E+02 0.434575E+02 -.646560E+02 -.396967E+02
   35.3625 0.971035E+06 0.144874E+07 0.971915E+06 0.781424E+06 0.128046E+07 0.782376E+06 0.384594E+06 0.670024E+06 -.588272E+06 -.125402E+07 -.218520E+03 -.725452E+06 0.385225E+06 -.670852E+06 -.588369E+06 0.436029E+02 0.646555E+02 -.395259E+02 -.710404E+02 0.131391E+00 -.334857E+02 0.434546E+02 -.646558E+02 -.396979E+02
   35.3750 0.970977E+06 0.144888E+07 0.971861E+06 0.781383E+06 0.128055E+07 0.782341E+06 0.384574E+06 0.669981E+06 -.588238E+06 -.125412E+07 -.218442E+03 -.725568E+06 0.385207E+06 -.670812E+06 -.588337E+06 0.436001E+02 0.646554E+02 -.395269E+02 -.710426E+02 0.131432E+00 -.334870E+02 0.434517E+02 -.646557E+02 -.396990E+02
   35.3875 0.970919E+06 0.144903E+07 0.971807E+06 0.781342E+06 0.128064E+07 0.782305E+06 0.384555E+06 0.669938E+06 -.588204E+06 -.125422E+07 -.218366E+03 -.725685E+06 0.385189E+06 -.670772E+06 -.588305E+06 0.435972E+02 0.646553E+02 -.395278E+02 -.710449E+02 0.131472E+00 -.334884E+02 0.434488E+02 -.646556E+02 -.397001E+02
   35.4000 0.970861E+06 0.144918E+07 0.971752E+06 0.781301E+06 0.128074E+07 0.782270E+06 0.384535E+06 0.669895E+06 -.588171E+06 -.125432E+07 -.218291E+03 -.725804E+06 0.385170E+06 -.670732E+06 -.588273E+06 0.435943E+02 0.646552E+02 -.395287E+02 -.710472E+02 0.131513E+00 -.334897E+02 0.434459E+02 -.646555E+02 -.397012E+02
   35.4125 0.970804E+06 0.144933E+07 0.971699E+06 0.781260E+06 0.128084E+07 0.782235E+06 0.384515E+06 0.669852E+06 -.588138E+06 -.125443E+07 -.218218E+03 -.725926E+06 0.385152E+06 -.670693E+06 -.588241E+06 0.435914E+02 0.646552E+02 -.395297E+02 -.710494E+02 0.131554E+00 -.334911E+02 0.434430E+02 -.646554E+02 -.397024E+02
   35.4250 0.970747E+06 0.144949E+07 0.971644E+06 0.781220E+06 0.128095E+07 0.782200E+06 0.384495E+06 0.669810E+06 -.588105E+06 -.125454E+07 -.218148E+03 -.726049E+06 0.385133E+06 -.670653E+06 -.588209E+06 0.435885E+02 0.646551E+02 -.395306E+02 -.710517E+02 0.131594E+00 -.334924E+02 0.434401E+02 -.646553E+02 -.397035E+02
   35.4375 0.970690E+06 0.144965E+07 0.971590E+06 0.781179E+06 0.128106E+07 0.782166E+06 0.384475E+06 0.669768E+06 -.588072E+06 -.125466E+07 -.218080E+03 -.726175E+06 0.385113E+06 -.670613E+06 -.588178E+06 0.435856E+02 0.646550E+02 -.395316E+02 -.710540E+02 0.131635E+00 -.334937E+02 0.434371E+02 -.646552E+02 -.397046E+02
   35.4500 0.970633E+06 0.144982E+07 0.971536E+06 0.781139E+06 0.128118E+07 0.782131E+06 0.384455E+06 0.669725E+06 -.588040E+06 -.125478E+07 -.218014E+03 -.726302E+06 0.385094E+06 -.670573E+06 -.588146E+06 0.435827E+02 0.646549E+02 -.395325E+02 -.710563E+02 0.131675E+00 -.334950E+02 0.434342E+02 -.646551E+02 -.397057E+02
   35.4625 0.970577E+06 0.145000E+07 0.971481E+06 0.781099E+06 0.128130E+07 0.782097E+06 0.384434E+06 0.669683E+06 -.588008E+06 -.125491E+07 -.217949E+03 -.726432E+06 0.385074E+06 -.670533E+06 -.588115E+06 0.435797E+02 0.646548E+02 -.395334E+02 -.710586E+02 0.131715E+00 -.334962E+02 0.434312E+02 -.646550E+02 -.397068E+02
   35.4750 0.970521E+06 0.145018E+07 0.971427E+06 0.781059E+06 0.128142E+07 0.782063E+06 0.384414E+06 0.669642E+06 -.587976E+06 -.125504E+07 -.217887E+03 -.726563E+06 0.385055E+06 -.670493E+06 -.588084E+06 0.435768E+02 0.646548E+02 -.395343E+02 -.710609E+02 0.131755E+00 -.334975E+02 0.434282E+02 -.646549E+02 -.397079E+02
   35.4875 0.970465E+06 0.145036E+07 0.971373E+06 0.781020E+06 0.128155E+07 0.782029E+06 0.384393E+06 0.669601E+06 -.587945E+06 -.125517E+07 -.217827E+03 -.726696E+06 0.385035E+06 -.670454E+06 -.588053E+06 0.435738E+02 0.646547E+02 -.395353E+02 -.710633E+02 0.131795E+00 -.334988E+02 0.434252E+02 -.646548E+02 -.397090E+02
   35.5000 0.970410E+06 0.145055E+07 0.971320E+06 0.780981E+06 0.128169E+07 0.781995E+06 0.384373E+06 0.669560E+06 -.587914E+06 -.125531E+07 -.217769E+03 -.726830E+06 0.385014E+06 -.670414E+06 -.588022E+06 0.435709E+02 0.646546E+02 -.395362E+02 -.710656E+02 0.131835E+00 -.335000E+02 0.434222E+02 -.646547E+02 -.397100E+02
   35.5125 0.970356E+06 0.145074E+07 0.971266E+06 0.780942E+06 0.128182E+07 0.781962E+06 0.384352E+06 0.669519E+06 -.587884E+06 -.125545E+07 -.217713E+03 -.726966E+06 0.384994E+06 -.670375E+06 -.587992E+06 0.435679E+02 0.646545E+02 -.395371E+02 -.710679E+02 0.131874E+00 -.335012E+02 0.434192E+02 -.646546E+02 -.397111E+02
   35.5250 0.970302E+06 0.145093E+07 0.971213E+06 0.780904E+06 0.128197E+07 0.781929E+06 0.384332E+06 0.669479E+06 -.587854E+06 -.125560E+07 -.217659E+03 -.727104E+06 0.384974E+06 -.670336E+06 -.587961E+06 0.435649E+02 0.646544E+02 -.395380E+02 -.710703E+02 0.131914E+00 -.335024E+02 0.434162E+02 -.646545E+02 -.397122E+02
   35.5375 0.970249E+06 0.145113E+07 0.971160E+06 0.780866E+06 0.128211E+07 0.781896E+06 0.384311E+06 0.669440E+06 -.587825E+06 -.125575E+07 -.217607E+03 -.727244E+06 0.384953E+06 -.670298E+06 -.587932E+06 0.435619E+02 0.646544E+02 -.395389E+02 -.710726E+02 0.131953E+00 -.335036E+02 0.434132E+02 -.646544E+02 -.397132E+02
   35.5500 0.970197E+06 0.145133E+07 0.971108E+06 0.780829E+06 0.128226E+07 0.781864E+06 0.384291E+06 0.669401E+06 -.587796E+06 -.125590E+07 -.217556E+03 -.727384E+06 0.384933E+06 -.670260E+06 -.587902E+06 0.435589E+02 0.646543E+02 -.395398E+02 -.710750E+02 0.131992E+00 -.335048E+02 0.434102E+02 -.646544E+02 -.397143E+02
   35.5625 0.970145E+06 0.145154E+07 0.971056E+06 0.780792E+06 0.128241E+07 0.781832E+06 0.384271E+06 0.669363E+06 -.587768E+06 -.125606E+07 -.217508E+03 -.727526E+06 0.384912E+06 -.670222E+06 -.587873E+06 0.435559E+02 0.646542E+02 -.395407E+02 -.710773E+02 0.132031E+00 -.335059E+02 0.434071E+02 -.646543E+02 -.397154E+02
   35.5750 0.970095E+06 0.145175E+07 0.971005E+06 0.780756E+06 0.128257E+07 0.781800E+06 0.384250E+06 0.669325E+06 -.587741E+06 -.125621E+07 -.217461E+03 -.727669E+06 0.384892E+06 -.670184E+06 -.587845E+06 0.435529E+02 0.646542E+02 -.395416E+02 -.710797E+02 0.132070E+00 -.335071E+02 0.434041E+02 -.646542E+02 -.397164E+02
   35.5875 0.970045E+06 0.145196E+07 0.970954E+06 0.780719E+06 0.128273E+07 0.781768E+06 0.384230E+06 0.669288E+06 -.587714E+06 -.125638E+07 -.217416E+03 -.727814E+06 0.384871E+06 -.670147E+06 -.587817E+06 0.435498E+02 0.646541E+02 -.395425E+02 -.710820E+02 0.132109E+00 -.335082E+02 0.434010E+02 -.646541E+02 -.397174E+02
   35.6000 0.969996E+06 0.145218E+07 0.970904E+06 0.780684E+06 0.128289E+07 0.781737E+06 0.384210E+06 0.669252E+06 -.587687E+06 -.125654E+07 -.217373E+03 -.727960E+06 0.384851E+06 -.670110E+06 -.587789E+06 0.435468E+02 0.646540E+02 -.395433E+02 -.710844E+02 0.132148E+00 -.335093E+02 0.433980E+02 -.646540E+02 -.397185E+02
   35.6125 0.969947E+06 0.145240E+07 0.970854E+06 0.780649E+06 0.128306E+07 0.781706E+06 0.384190E+06 0.669216E+06 -.587661E+06 -.125671E+07 -.217331E+03 -.728106E+06 0.384830E+06 -.670074E+06 -.587762E+06 0.435438E+02 0.646540E+02 -.395442E+02 -.710868E+02 0.132186E+00 -.335104E+02 0.433949E+02 -.646539E+02 -.397195E+02
   35.6250 0.969899E+06 0.145262E+07 0.970804E+06 0.780614E+06 0.128323E+07 0.781675E+06 0.384170E+06 0.669180E+06 -.587636E+06 -.125688E+07 -.217292E+03 -.728255E+06 0.384810E+06 -.670038E+06 -.587734E+06 0.435407E+02 0.646539E+02 -.395451E+02 -.710892E+02 0.132224E+00 -.335115E+02 0.433918E+02 -.646538E+02 -.397205E+02
   35.6375 0.969852E+06 0.145285E+07 0.970755E+06 0.780580E+06 0.128340E+07 0.781645E+06 0.384150E+06 0.669145E+06 -.587610E+06 -.125706E+07 -.217254E+03 -.728404E+06 0.384789E+06 -.670002E+06 -.587708E+06 0.435376E+02 0.646538E+02 -.395459E+02 -.710916E+02 0.132263E+00 -.335126E+02 0.433887E+02 -.646538E+02 -.397216E+02
   35.6500 0.969804E+06 0.145308E+07 0.970706E+06 0.780546E+06 0.128358E+07 0.781614E+06 0.384130E+06 0.669110E+06 -.587586E+06 -.125724E+07 -.217218E+03 -.728555E+06 0.384768E+06 -.669966E+06 -.587681E+06 0.435346E+02 0.646538E+02 -.395468E+02 -.710940E+02 0.132301E+00 -.335137E+02 0.433856E+02 -.646537E+02 -.397226E+02
   35.6625 0.969758E+06 0.145331E+07 0.970657E+06 0.780512E+06 0.128376E+07 0.781584E+06 0.384110E+06 0.669075E+06 -.587561E+06 -.125742E+07 -.217184E+03 -.728707E+06 0.384747E+06 -.669931E+06 -.587655E+06 0.435315E+02 0.646537E+02 -.395476E+02 -.710964E+02 0.132338E+00 -.335147E+02 0.433825E+02 -.646536E+02 -.397236E+02
   35.6750 0.969711E+06 0.145355E+07 0.970609E+06 0.780480E+06 0.128395E+07 0.781554E+06 0.384090E+06 0.669041E+06 -.587537E+06 -.125760E+07 -.217153E+03 -.728860E+06 0.384726E+06 -.669896E+06 -.587629E+06 0.435284E+02 0.646537E+02 -.395485E+02 -.710988E+02 0.132376E+00 -.335157E+02 0.433794E+02 -.646535E+02 -.397246E+02
