
These predictions were generated by SubDyn on 25-Apr-2025 at 11:51:38.




    Time	  M1N1TDxss	  M1N2TDxss
       s	        (m)	        (m)
    5.6500	 9.0496E-08	 7.8877E-02
    5.6600	 9.0633E-08	 7.8999E-02
    5.6700	 9.0772E-08	 7.9123E-02
    5.6800	 9.0914E-08	 7.9249E-02
    5.6900	 9.1059E-08	 7.9378E-02
    5.7000	 9.1207E-08	 7.9508E-02
    5.7100	 9.1358E-08	 7.9641E-02
    5.7200	 9.1512E-08	 7.9776E-02
    5.7300	 9.1668E-08	 7.9913E-02
    5.7400	 9.1828E-08	 8.0052E-02
    5.7500	 9.1990E-08	 8.0193E-02
    5.7600	 9.2155E-08	 8.0336E-02
    5.7700	 9.2323E-08	 8.0482E-02
    5.7800	 9.2494E-08	 8.0629E-02
    5.7900	 9.2668E-08	 8.0779E-02
    5.8000	 9.2845E-08	 8.0931E-02
    5.8100	 9.3025E-08	 8.1085E-02
    5.8200	 9.3207E-08	 8.1241E-02
    5.8300	 9.3393E-08	 8.1400E-02
    5.8400	 9.3581E-08	 8.1560E-02
    5.8500	 9.3773E-08	 8.1723E-02
    5.8600	 9.3967E-08	 8.1888E-02
    5.8700	 9.4164E-08	 8.2055E-02
    5.8800	 9.4365E-08	 8.2224E-02
    5.8900	 9.4568E-08	 8.2395E-02
    5.9000	 9.4774E-08	 8.2569E-02
    5.9100	 9.4983E-08	 8.2744E-02
    5.9200	 9.5194E-08	 8.2922E-02
    5.9300	 9.5409E-08	 8.3102E-02
    5.9400	 9.5627E-08	 8.3284E-02
    5.9500	 9.5847E-08	 8.3468E-02
    5.9600	 9.6070E-08	 8.3654E-02
    5.9700	 9.6297E-08	 8.3843E-02
    5.9800	 9.6526E-08	 8.4033E-02
    5.9900	 9.6758E-08	 8.4226E-02
    6.0000	 9.6992E-08	 8.4420E-02
    6.0100	 9.7230E-08	 8.4617E-02
    6.0200	 9.7471E-08	 8.4816E-02
    6.0300	 9.7714E-08	 8.5017E-02
    6.0400	 9.7960E-08	 8.5220E-02
    6.0500	 9.8209E-08	 8.5425E-02
    6.0600	 9.8460E-08	 8.5633E-02
    6.0700	 9.8715E-08	 8.5842E-02
    6.0800	 9.8972E-08	 8.6053E-02
    6.0900	 9.9232E-08	 8.6267E-02
    6.1000	 9.9495E-08	 8.6482E-02
    6.1100	 9.9760E-08	 8.6699E-02
    6.1200	 1.0003E-07	 8.6919E-02
    6.1300	 1.0030E-07	 8.7140E-02
    6.1400	 1.0057E-07	 8.7364E-02
    6.1500	 1.0085E-07	 8.7589E-02
    6.1600	 1.0113E-07	 8.7816E-02
    6.1700	 1.0141E-07	 8.8046E-02
    6.1800	 1.0169E-07	 8.8277E-02
    6.1900	 1.0198E-07	 8.8510E-02
    6.2000	 1.0227E-07	 8.8745E-02
    6.2100	 1.0256E-07	 8.8982E-02
    6.2200	 1.0286E-07	 8.9221E-02
    6.2300	 1.0315E-07	 8.9461E-02
    6.2400	 1.0345E-07	 8.9704E-02
    6.2500	 1.0375E-07	 8.9948E-02
    6.2600	 1.0406E-07	 9.0194E-02
    6.2700	 1.0437E-07	 9.0442E-02
    6.2800	 1.0468E-07	 9.0692E-02
    6.2900	 1.0499E-07	 9.0944E-02
    6.3000	 1.0530E-07	 9.1197E-02
    6.3100	 1.0562E-07	 9.1452E-02
    6.3200	 1.0594E-07	 9.1709E-02
    6.3300	 1.0626E-07	 9.1968E-02
    6.3400	 1.0658E-07	 9.2228E-02
    6.3500	 1.0691E-07	 9.2490E-02
    6.3600	 1.0723E-07	 9.2753E-02
    6.3700	 1.0756E-07	 9.3018E-02
    6.3800	 1.0790E-07	 9.3285E-02
    6.3900	 1.0823E-07	 9.3553E-02
    6.4000	 1.0857E-07	 9.3823E-02
    6.4100	 1.0891E-07	 9.4095E-02
    6.4200	 1.0925E-07	 9.4368E-02
    6.4300	 1.0959E-07	 9.4642E-02
    6.4400	 1.0994E-07	 9.4918E-02
    6.4500	 1.1028E-07	 9.5196E-02
    6.4600	 1.1063E-07	 9.5475E-02
    6.4700	 1.1098E-07	 9.5755E-02
    6.4800	 1.1133E-07	 9.6037E-02
    6.4900	 1.1169E-07	 9.6320E-02
    6.5000	 1.1204E-07	 9.6605E-02
    6.5100	 1.1240E-07	 9.6891E-02
    6.5200	 1.1276E-07	 9.7178E-02
    6.5300	 1.1312E-07	 9.7466E-02
    6.5400	 1.1349E-07	 9.7756E-02
    6.5500	 1.1385E-07	 9.8047E-02
    6.5600	 1.1422E-07	 9.8339E-02
    6.5700	 1.1459E-07	 9.8633E-02
    6.5800	 1.1496E-07	 9.8927E-02
    6.5900	 1.1533E-07	 9.9223E-02
    6.6000	 1.1570E-07	 9.9520E-02
    6.6100	 1.1608E-07	 9.9818E-02
    6.6200	 1.1645E-07	 1.0012E-01
    6.6300	 1.1683E-07	 1.0042E-01
    6.6400	 1.1721E-07	 1.0072E-01
    6.6500	 1.1759E-07	 1.0102E-01
    6.6600	 1.1797E-07	 1.0132E-01
    6.6700	 1.1835E-07	 1.0163E-01
    6.6800	 1.1874E-07	 1.0193E-01
    6.6900	 1.1912E-07	 1.0224E-01
    6.7000	 1.1951E-07	 1.0255E-01
    6.7100	 1.1990E-07	 1.0285E-01
    6.7200	 1.2029E-07	 1.0316E-01
    6.7300	 1.2068E-07	 1.0347E-01
    6.7400	 1.2107E-07	 1.0378E-01
    6.7500	 1.2146E-07	 1.0409E-01
    6.7600	 1.2185E-07	 1.0440E-01
    6.7700	 1.2225E-07	 1.0472E-01
    6.7800	 1.2264E-07	 1.0503E-01
    6.7900	 1.2304E-07	 1.0534E-01
    6.8000	 1.2343E-07	 1.0566E-01
    6.8100	 1.2383E-07	 1.0597E-01
    6.8200	 1.2423E-07	 1.0629E-01
    6.8300	 1.2462E-07	 1.0660E-01
    6.8400	 1.2502E-07	 1.0692E-01
    6.8500	 1.2542E-07	 1.0723E-01
    6.8600	 1.2582E-07	 1.0755E-01
    6.8700	 1.2622E-07	 1.0787E-01
    6.8800	 1.2663E-07	 1.0819E-01
    6.8900	 1.2703E-07	 1.0850E-01
    6.9000	 1.2743E-07	 1.0882E-01
    6.9100	 1.2783E-07	 1.0914E-01
    6.9200	 1.2824E-07	 1.0946E-01
    6.9300	 1.2864E-07	 1.0978E-01
    6.9400	 1.2904E-07	 1.1010E-01
    6.9500	 1.2945E-07	 1.1042E-01
    6.9600	 1.2985E-07	 1.1074E-01
    6.9700	 1.3025E-07	 1.1106E-01
    6.9800	 1.3066E-07	 1.1138E-01
    6.9900	 1.3106E-07	 1.1170E-01
    7.0000	 1.3147E-07	 1.1202E-01
    7.0100	 1.3187E-07	 1.1234E-01
    7.0200	 1.3228E-07	 1.1266E-01
    7.0300	 1.3268E-07	 1.1298E-01
    7.0400	 1.3308E-07	 1.1330E-01
    7.0500	 1.3349E-07	 1.1362E-01
    7.0600	 1.3389E-07	 1.1394E-01
    7.0700	 1.3430E-07	 1.1426E-01
    7.0800	 1.3470E-07	 1.1457E-01
    7.0900	 1.3510E-07	 1.1489E-01
    7.1000	 1.3550E-07	 1.1521E-01
    7.1100	 1.3591E-07	 1.1553E-01
    7.1200	 1.3631E-07	 1.1585E-01
    7.1300	 1.3671E-07	 1.1617E-01
    7.1400	 1.3711E-07	 1.1648E-01
    7.1500	 1.3751E-07	 1.1680E-01
    7.1600	 1.3791E-07	 1.1712E-01
    7.1700	 1.3831E-07	 1.1743E-01
    7.1800	 1.3871E-07	 1.1775E-01
    7.1900	 1.3910E-07	 1.1806E-01
    7.2000	 1.3950E-07	 1.1838E-01
    7.2100	 1.3990E-07	 1.1869E-01
    7.2200	 1.4029E-07	 1.1901E-01
    7.2300	 1.4069E-07	 1.1932E-01
    7.2400	 1.4108E-07	 1.1963E-01
    7.2500	 1.4147E-07	 1.1994E-01
    7.2600	 1.4186E-07	 1.2025E-01
    7.2700	 1.4226E-07	 1.2056E-01
    7.2800	 1.4265E-07	 1.2087E-01
    7.2900	 1.4303E-07	 1.2118E-01
    7.3000	 1.4342E-07	 1.2149E-01
    7.3100	 1.4381E-07	 1.2179E-01
    7.3200	 1.4419E-07	 1.2210E-01
    7.3300	 1.4458E-07	 1.2240E-01
    7.3400	 1.4496E-07	 1.2271E-01
    7.3500	 1.4534E-07	 1.2301E-01
    7.3600	 1.4572E-07	 1.2331E-01
    7.3700	 1.4610E-07	 1.2361E-01
    7.3800	 1.4648E-07	 1.2391E-01
    7.3900	 1.4685E-07	 1.2421E-01
    7.4000	 1.4723E-07	 1.2451E-01
    7.4100	 1.4760E-07	 1.2481E-01
    7.4200	 1.4797E-07	 1.2510E-01
    7.4300	 1.4834E-07	 1.2540E-01
    7.4400	 1.4871E-07	 1.2569E-01
    7.4500	 1.4907E-07	 1.2598E-01
    7.4600	 1.4944E-07	 1.2627E-01
    7.4700	 1.4980E-07	 1.2656E-01
    7.4800	 1.5016E-07	 1.2685E-01
    7.4900	 1.5052E-07	 1.2714E-01
    7.5000	 1.5088E-07	 1.2742E-01
    7.5100	 1.5124E-07	 1.2771E-01
    7.5200	 1.5159E-07	 1.2799E-01
    7.5300	 1.5194E-07	 1.2827E-01
    7.5400	 1.5229E-07	 1.2855E-01
    7.5500	 1.5264E-07	 1.2883E-01
    7.5600	 1.5299E-07	 1.2911E-01
    7.5700	 1.5333E-07	 1.2938E-01
    7.5800	 1.5368E-07	 1.2966E-01
    7.5900	 1.5402E-07	 1.2993E-01
    7.6000	 1.5435E-07	 1.3020E-01
    7.6100	 1.5469E-07	 1.3047E-01
    7.6200	 1.5502E-07	 1.3074E-01
    7.6300	 1.5536E-07	 1.3101E-01
    7.6400	 1.5569E-07	 1.3127E-01
    7.6500	 1.5601E-07	 1.3153E-01
    7.6600	 1.5634E-07	 1.3180E-01
    7.6700	 1.5666E-07	 1.3206E-01
    7.6800	 1.5698E-07	 1.3231E-01
    7.6900	 1.5730E-07	 1.3257E-01
    7.7000	 1.5762E-07	 1.3283E-01
    7.7100	 1.5793E-07	 1.3308E-01
    7.7200	 1.5824E-07	 1.3333E-01
    7.7300	 1.5855E-07	 1.3358E-01
    7.7400	 1.5886E-07	 1.3383E-01
    7.7500	 1.5916E-07	 1.3407E-01
    7.7600	 1.5946E-07	 1.3432E-01
    7.7700	 1.5976E-07	 1.3456E-01
    7.7800	 1.6006E-07	 1.3480E-01
    7.7900	 1.6035E-07	 1.3504E-01
    7.8000	 1.6064E-07	 1.3527E-01
    7.8100	 1.6093E-07	 1.3551E-01
    7.8200	 1.6122E-07	 1.3574E-01
    7.8300	 1.6150E-07	 1.3597E-01
    7.8400	 1.6178E-07	 1.3620E-01
    7.8500	 1.6206E-07	 1.3643E-01
    7.8600	 1.6234E-07	 1.3665E-01
    7.8700	 1.6261E-07	 1.3688E-01
    7.8800	 1.6288E-07	 1.3710E-01
    7.8900	 1.6315E-07	 1.3732E-01
    7.9000	 1.6341E-07	 1.3753E-01
    7.9100	 1.6367E-07	 1.3775E-01
    7.9200	 1.6393E-07	 1.3796E-01
    7.9300	 1.6419E-07	 1.3817E-01
    7.9400	 1.6444E-07	 1.3838E-01
    7.9500	 1.6470E-07	 1.3859E-01
    7.9600	 1.6494E-07	 1.3879E-01
    7.9700	 1.6519E-07	 1.3899E-01
    7.9800	 1.6543E-07	 1.3920E-01
    7.9900	 1.6567E-07	 1.3939E-01
    8.0000	 1.6591E-07	 1.3959E-01
    8.0100	 1.6614E-07	 1.3978E-01
    8.0200	 1.6638E-07	 1.3998E-01
    8.0300	 1.6660E-07	 1.4017E-01
    8.0400	 1.6683E-07	 1.4035E-01
    8.0500	 1.6705E-07	 1.4054E-01
    8.0600	 1.6727E-07	 1.4072E-01
    8.0700	 1.6749E-07	 1.4091E-01
    8.0800	 1.6770E-07	 1.4109E-01
    8.0900	 1.6791E-07	 1.4126E-01
    8.1000	 1.6812E-07	 1.4144E-01
    8.1100	 1.6833E-07	 1.4161E-01
    8.1200	 1.6853E-07	 1.4178E-01
    8.1300	 1.6873E-07	 1.4195E-01
    8.1400	 1.6893E-07	 1.4212E-01
    8.1500	 1.6912E-07	 1.4228E-01
    8.1600	 1.6931E-07	 1.4244E-01
    8.1700	 1.6950E-07	 1.4260E-01
    8.1800	 1.6968E-07	 1.4276E-01
    8.1900	 1.6987E-07	 1.4292E-01
    8.2000	 1.7005E-07	 1.4307E-01
    8.2100	 1.7022E-07	 1.4322E-01
    8.2200	 1.7040E-07	 1.4337E-01
    8.2300	 1.7057E-07	 1.4352E-01
    8.2400	 1.7073E-07	 1.4366E-01
    8.2500	 1.7090E-07	 1.4381E-01
    8.2600	 1.7106E-07	 1.4395E-01
    8.2700	 1.7122E-07	 1.4409E-01
    8.2800	 1.7137E-07	 1.4422E-01
    8.2900	 1.7153E-07	 1.4436E-01
    8.3000	 1.7168E-07	 1.4449E-01
    8.3100	 1.7183E-07	 1.4462E-01
    8.3200	 1.7197E-07	 1.4475E-01
    8.3300	 1.7211E-07	 1.4487E-01
    8.3400	 1.7225E-07	 1.4500E-01
    8.3500	 1.7239E-07	 1.4512E-01
    8.3600	 1.7252E-07	 1.4524E-01
    8.3700	 1.7265E-07	 1.4536E-01
    8.3800	 1.7278E-07	 1.4547E-01
    8.3900	 1.7290E-07	 1.4559E-01
    8.4000	 1.7302E-07	 1.4570E-01
    8.4100	 1.7314E-07	 1.4581E-01
    8.4200	 1.7326E-07	 1.4591E-01
    8.4300	 1.7337E-07	 1.4602E-01
    8.4400	 1.7348E-07	 1.4612E-01
    8.4500	 1.7359E-07	 1.4622E-01
    8.4600	 1.7370E-07	 1.4632E-01
    8.4700	 1.7380E-07	 1.4642E-01
    8.4800	 1.7390E-07	 1.4651E-01
    8.4900	 1.7400E-07	 1.4661E-01
    8.5000	 1.7409E-07	 1.4670E-01
    8.5100	 1.7418E-07	 1.4679E-01
    8.5200	 1.7427E-07	 1.4688E-01
    8.5300	 1.7436E-07	 1.4696E-01
    8.5400	 1.7445E-07	 1.4705E-01
    8.5500	 1.7453E-07	 1.4713E-01
    8.5600	 1.7461E-07	 1.4721E-01
    8.5700	 1.7468E-07	 1.4729E-01
    8.5800	 1.7476E-07	 1.4736E-01
    8.5900	 1.7483E-07	 1.4744E-01
    8.6000	 1.7490E-07	 1.4751E-01
    8.6100	 1.7497E-07	 1.4758E-01
    8.6200	 1.7503E-07	 1.4765E-01
    8.6300	 1.7509E-07	 1.4772E-01
    8.6400	 1.7515E-07	 1.4778E-01
    8.6500	 1.7521E-07	 1.4784E-01
    8.6600	 1.7527E-07	 1.4791E-01
    8.6700	 1.7532E-07	 1.4797E-01
    8.6800	 1.7537E-07	 1.4803E-01
    8.6900	 1.7542E-07	 1.4808E-01
    8.7000	 1.7546E-07	 1.4814E-01
    8.7100	 1.7551E-07	 1.4819E-01
    8.7200	 1.7555E-07	 1.4824E-01
    8.7300	 1.7559E-07	 1.4829E-01
    8.7400	 1.7563E-07	 1.4834E-01
    8.7500	 1.7566E-07	 1.4839E-01
    8.7600	 1.7570E-07	 1.4844E-01
    8.7700	 1.7573E-07	 1.4848E-01
    8.7800	 1.7576E-07	 1.4852E-01
    8.7900	 1.7578E-07	 1.4857E-01
    8.8000	 1.7581E-07	 1.4861E-01
    8.8100	 1.7583E-07	 1.4864E-01
    8.8200	 1.7585E-07	 1.4868E-01
    8.8300	 1.7587E-07	 1.4872E-01
    8.8400	 1.7589E-07	 1.4875E-01
    8.8500	 1.7591E-07	 1.4878E-01
    8.8600	 1.7592E-07	 1.4882E-01
    8.8700	 1.7593E-07	 1.4885E-01
    8.8800	 1.7595E-07	 1.4888E-01
    8.8900	 1.7595E-07	 1.4890E-01
    8.9000	 1.7596E-07	 1.4893E-01
    8.9100	 1.7597E-07	 1.4896E-01
    8.9200	 1.7597E-07	 1.4898E-01
    8.9300	 1.7598E-07	 1.4901E-01
    8.9400	 1.7598E-07	 1.4903E-01
    8.9500	 1.7598E-07	 1.4905E-01
    8.9600	 1.7598E-07	 1.4907E-01
    8.9700	 1.7597E-07	 1.4909E-01
    8.9800	 1.7597E-07	 1.4911E-01
    8.9900	 1.7596E-07	 1.4912E-01
    9.0000	 1.7596E-07	 1.4914E-01
    9.0100	 1.7595E-07	 1.4916E-01
    9.0200	 1.7594E-07	 1.4917E-01
    9.0300	 1.7593E-07	 1.4918E-01
    9.0400	 1.7592E-07	 1.4920E-01
    9.0500	 1.7590E-07	 1.4921E-01
    9.0600	 1.7589E-07	 1.4922E-01
    9.0700	 1.7587E-07	 1.4923E-01
    9.0800	 1.7586E-07	 1.4924E-01
    9.0900	 1.7584E-07	 1.4925E-01
    9.1000	 1.7582E-07	 1.4926E-01
    9.1100	 1.7581E-07	 1.4926E-01
    9.1200	 1.7579E-07	 1.4927E-01
    9.1300	 1.7577E-07	 1.4928E-01
    9.1400	 1.7574E-07	 1.4928E-01
    9.1500	 1.7572E-07	 1.4929E-01
    9.1600	 1.7570E-07	 1.4929E-01
    9.1700	 1.7568E-07	 1.4929E-01
    9.1800	 1.7565E-07	 1.4930E-01
    9.1900	 1.7563E-07	 1.4930E-01
    9.2000	 1.7560E-07	 1.4930E-01
    9.2100	 1.7558E-07	 1.4931E-01
    9.2200	 1.7555E-07	 1.4931E-01
    9.2300	 1.7552E-07	 1.4931E-01
    9.2400	 1.7550E-07	 1.4931E-01
    9.2500	 1.7547E-07	 1.4931E-01
    9.2600	 1.7544E-07	 1.4931E-01
    9.2700	 1.7541E-07	 1.4931E-01
    9.2800	 1.7539E-07	 1.4931E-01
    9.2900	 1.7536E-07	 1.4931E-01
    9.3000	 1.7533E-07	 1.4931E-01
    9.3100	 1.7530E-07	 1.4932E-01
    9.3200	 1.7527E-07	 1.4932E-01
    9.3300	 1.7524E-07	 1.4932E-01
    9.3400	 1.7521E-07	 1.4932E-01
    9.3500	 1.7519E-07	 1.4932E-01
    9.3600	 1.7516E-07	 1.4932E-01
    9.3700	 1.7513E-07	 1.4932E-01
    9.3800	 1.7510E-07	 1.4932E-01
    9.3900	 1.7507E-07	 1.4932E-01
    9.4000	 1.7504E-07	 1.4932E-01
    9.4100	 1.7502E-07	 1.4932E-01
    9.4200	 1.7499E-07	 1.4932E-01
    9.4300	 1.7496E-07	 1.4932E-01
    9.4400	 1.7493E-07	 1.4932E-01
    9.4500	 1.7491E-07	 1.4932E-01
    9.4600	 1.7488E-07	 1.4933E-01
    9.4700	 1.7486E-07	 1.4933E-01
    9.4800	 1.7483E-07	 1.4933E-01
    9.4900	 1.7481E-07	 1.4933E-01
    9.5000	 1.7478E-07	 1.4934E-01
    9.5100	 1.7476E-07	 1.4934E-01
    9.5200	 1.7474E-07	 1.4935E-01
    9.5300	 1.7472E-07	 1.4935E-01
    9.5400	 1.7470E-07	 1.4936E-01
    9.5500	 1.7468E-07	 1.4936E-01
    9.5600	 1.7466E-07	 1.4937E-01
    9.5700	 1.7464E-07	 1.4938E-01
    9.5800	 1.7462E-07	 1.4939E-01
    9.5900	 1.7461E-07	 1.4940E-01
    9.6000	 1.7459E-07	 1.4941E-01
    9.6100	 1.7458E-07	 1.4942E-01
    9.6200	 1.7456E-07	 1.4943E-01
    9.6300	 1.7455E-07	 1.4944E-01
    9.6400	 1.7454E-07	 1.4946E-01
    9.6500	 1.7453E-07	 1.4947E-01
    9.6600	 1.7452E-07	 1.4948E-01
    9.6700	 1.7451E-07	 1.4950E-01
    9.6800	 1.7451E-07	 1.4952E-01
    9.6900	 1.7450E-07	 1.4953E-01
    9.7000	 1.7450E-07	 1.4955E-01
    9.7100	 1.7450E-07	 1.4957E-01
    9.7200	 1.7450E-07	 1.4959E-01
    9.7300	 1.7450E-07	 1.4962E-01
    9.7400	 1.7450E-07	 1.4964E-01
    9.7500	 1.7450E-07	 1.4966E-01
    9.7600	 1.7451E-07	 1.4969E-01
    9.7700	 1.7452E-07	 1.4971E-01
    9.7800	 1.7453E-07	 1.4974E-01
    9.7900	 1.7454E-07	 1.4977E-01
    9.8000	 1.7455E-07	 1.4980E-01
    9.8100	 1.7456E-07	 1.4983E-01
    9.8200	 1.7458E-07	 1.4986E-01
    9.8300	 1.7459E-07	 1.4990E-01
    9.8400	 1.7461E-07	 1.4993E-01
    9.8500	 1.7463E-07	 1.4997E-01
    9.8600	 1.7466E-07	 1.5001E-01
    9.8700	 1.7468E-07	 1.5005E-01
    9.8800	 1.7471E-07	 1.5009E-01
    9.8900	 1.7474E-07	 1.5013E-01
    9.9000	 1.7477E-07	 1.5018E-01
    9.9100	 1.7480E-07	 1.5022E-01
    9.9200	 1.7483E-07	 1.5027E-01
    9.9300	 1.7487E-07	 1.5032E-01
    9.9400	 1.7491E-07	 1.5037E-01
    9.9500	 1.7495E-07	 1.5042E-01
    9.9600	 1.7499E-07	 1.5047E-01
    9.9700	 1.7504E-07	 1.5053E-01
    9.9800	 1.7509E-07	 1.5058E-01
    9.9900	 1.7514E-07	 1.5064E-01
   10.0000	 1.7519E-07	 1.5070E-01
   10.0100	 1.7524E-07	 1.5076E-01
   10.0200	 1.7530E-07	 1.5082E-01
   10.0300	 1.7536E-07	 1.5089E-01
   10.0400	 1.7542E-07	 1.5095E-01
   10.0500	 1.7548E-07	 1.5102E-01
   10.0600	 1.7555E-07	 1.5109E-01
   10.0700	 1.7562E-07	 1.5116E-01
   10.0800	 1.7569E-07	 1.5124E-01
   10.0900	 1.7576E-07	 1.5131E-01
   10.1000	 1.7584E-07	 1.5139E-01
   10.1100	 1.7591E-07	 1.5147E-01
   10.1200	 1.7600E-07	 1.5155E-01
   10.1300	 1.7608E-07	 1.5163E-01
   10.1400	 1.7616E-07	 1.5172E-01
   10.1500	 1.7625E-07	 1.5181E-01
   10.1600	 1.7634E-07	 1.5189E-01
   10.1700	 1.7644E-07	 1.5198E-01
   10.1800	 1.7653E-07	 1.5208E-01
   10.1900	 1.7663E-07	 1.5217E-01
   10.2000	 1.7674E-07	 1.5227E-01
   10.2100	 1.7684E-07	 1.5237E-01
   10.2200	 1.7695E-07	 1.5247E-01
   10.2300	 1.7706E-07	 1.5257E-01
   10.2400	 1.7717E-07	 1.5267E-01
   10.2500	 1.7728E-07	 1.5278E-01
   10.2600	 1.7740E-07	 1.5289E-01
   10.2700	 1.7752E-07	 1.5300E-01
   10.2800	 1.7765E-07	 1.5311E-01
   10.2900	 1.7777E-07	 1.5323E-01
   10.3000	 1.7790E-07	 1.5334E-01
   10.3100	 1.7803E-07	 1.5346E-01
   10.3200	 1.7817E-07	 1.5358E-01
   10.3300	 1.7831E-07	 1.5371E-01
   10.3400	 1.7845E-07	 1.5383E-01
   10.3500	 1.7859E-07	 1.5396E-01
   10.3600	 1.7874E-07	 1.5409E-01
   10.3700	 1.7889E-07	 1.5422E-01
   10.3800	 1.7904E-07	 1.5435E-01
   10.3900	 1.7919E-07	 1.5449E-01
   10.4000	 1.7935E-07	 1.5463E-01
   10.4100	 1.7951E-07	 1.5477E-01
   10.4200	 1.7967E-07	 1.5491E-01
   10.4300	 1.7984E-07	 1.5505E-01
   10.4400	 1.8001E-07	 1.5520E-01
   10.4500	 1.8018E-07	 1.5535E-01
   10.4600	 1.8036E-07	 1.5550E-01
   10.4700	 1.8053E-07	 1.5565E-01
   10.4800	 1.8072E-07	 1.5580E-01
   10.4900	 1.8090E-07	 1.5596E-01
   10.5000	 1.8109E-07	 1.5612E-01
   10.5100	 1.8128E-07	 1.5628E-01
   10.5200	 1.8147E-07	 1.5645E-01
   10.5300	 1.8166E-07	 1.5661E-01
   10.5400	 1.8186E-07	 1.5678E-01
   10.5500	 1.8206E-07	 1.5695E-01
   10.5600	 1.8227E-07	 1.5712E-01
   10.5700	 1.8248E-07	 1.5730E-01
   10.5800	 1.8269E-07	 1.5747E-01
   10.5900	 1.8290E-07	 1.5765E-01
   10.6000	 1.8311E-07	 1.5783E-01
   10.6100	 1.8333E-07	 1.5801E-01
   10.6200	 1.8355E-07	 1.5820E-01
   10.6300	 1.8378E-07	 1.5839E-01
   10.6400	 1.8401E-07	 1.5858E-01
   10.6500	 1.8424E-07	 1.5877E-01
   10.6600	 1.8447E-07	 1.5896E-01
   10.6700	 1.8471E-07	 1.5916E-01
   10.6800	 1.8494E-07	 1.5935E-01
   10.6900	 1.8519E-07	 1.5955E-01
   10.7000	 1.8543E-07	 1.5976E-01
   10.7100	 1.8568E-07	 1.5996E-01
   10.7200	 1.8593E-07	 1.6017E-01
   10.7300	 1.8618E-07	 1.6037E-01
   10.7400	 1.8644E-07	 1.6058E-01
   10.7500	 1.8669E-07	 1.6080E-01
   10.7600	 1.8696E-07	 1.6101E-01
   10.7700	 1.8722E-07	 1.6123E-01
   10.7800	 1.8749E-07	 1.6144E-01
   10.7900	 1.8775E-07	 1.6166E-01
   10.8000	 1.8803E-07	 1.6189E-01
   10.8100	 1.8830E-07	 1.6211E-01
   10.8200	 1.8858E-07	 1.6234E-01
   10.8300	 1.8886E-07	 1.6256E-01
   10.8400	 1.8914E-07	 1.6279E-01
   10.8500	 1.8943E-07	 1.6303E-01
   10.8600	 1.8971E-07	 1.6326E-01
   10.8700	 1.9000E-07	 1.6350E-01
   10.8800	 1.9030E-07	 1.6373E-01
   10.8900	 1.9059E-07	 1.6397E-01
   10.9000	 1.9089E-07	 1.6422E-01
   10.9100	 1.9119E-07	 1.6446E-01
   10.9200	 1.9149E-07	 1.6470E-01
   10.9300	 1.9180E-07	 1.6495E-01
   10.9400	 1.9211E-07	 1.6520E-01
   10.9500	 1.9242E-07	 1.6545E-01
   10.9600	 1.9273E-07	 1.6570E-01
   10.9700	 1.9305E-07	 1.6596E-01
   10.9800	 1.9336E-07	 1.6621E-01
   10.9900	 1.9368E-07	 1.6647E-01
   11.0000	 1.9400E-07	 1.6673E-01
   11.0100	 1.9433E-07	 1.6699E-01
   11.0200	 1.9466E-07	 1.6725E-01
   11.0300	 1.9498E-07	 1.6752E-01
   11.0400	 1.9532E-07	 1.6778E-01
   11.0500	 1.9565E-07	 1.6805E-01
   11.0600	 1.9598E-07	 1.6832E-01
   11.0700	 1.9632E-07	 1.6859E-01
   11.0800	 1.9666E-07	 1.6886E-01
   11.0900	 1.9700E-07	 1.6913E-01
   11.1000	 1.9735E-07	 1.6941E-01
   11.1100	 1.9769E-07	 1.6969E-01
   11.1200	 1.9804E-07	 1.6996E-01
   11.1300	 1.9839E-07	 1.7024E-01
   11.1400	 1.9874E-07	 1.7052E-01
   11.1500	 1.9909E-07	 1.7081E-01
   11.1600	 1.9945E-07	 1.7109E-01
   11.1700	 1.9981E-07	 1.7138E-01
   11.1800	 2.0016E-07	 1.7166E-01
   11.1900	 2.0053E-07	 1.7195E-01
   11.2000	 2.0089E-07	 1.7224E-01
   11.2100	 2.0125E-07	 1.7253E-01
   11.2200	 2.0162E-07	 1.7282E-01
   11.2300	 2.0199E-07	 1.7311E-01
   11.2400	 2.0235E-07	 1.7341E-01
   11.2500	 2.0272E-07	 1.7370E-01
   11.2600	 2.0310E-07	 1.7400E-01
   11.2700	 2.0347E-07	 1.7430E-01
   11.2800	 2.0385E-07	 1.7459E-01
   11.2900	 2.0422E-07	 1.7489E-01
   11.3000	 2.0460E-07	 1.7519E-01
   11.3100	 2.0498E-07	 1.7550E-01
   11.3200	 2.0536E-07	 1.7580E-01
   11.3300	 2.0574E-07	 1.7610E-01
   11.3400	 2.0613E-07	 1.7641E-01
   11.3500	 2.0651E-07	 1.7671E-01
   11.3600	 2.0690E-07	 1.7702E-01
   11.3700	 2.0728E-07	 1.7733E-01
   11.3800	 2.0767E-07	 1.7763E-01
   11.3900	 2.0806E-07	 1.7794E-01
   11.4000	 2.0845E-07	 1.7825E-01
   11.4100	 2.0884E-07	 1.7856E-01
   11.4200	 2.0923E-07	 1.7887E-01
   11.4300	 2.0963E-07	 1.7918E-01
   11.4400	 2.1002E-07	 1.7950E-01
