
These predictions were generated by SeaState on 05-Feb-2026 at 20:08:24.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FAcc1xi         FAcc2xi         FAcc3xi         FAcc4xi         FAcc5xi          FDynP1          FDynP2          FDynP3          FDynP4          FDynP5
   (sec)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)            (Pa)            (Pa)            (Pa)            (Pa)
   73.2000  -0.8270752E-02  -0.4592941E+00   0.3133187E+00   0.8862965E-01  -0.2806549E+00   0.9134627E+00   0.3099773E+00   0.1430568E+01   0.1130652E+01   0.8398004E+00   0.1199180E+01  -0.5244167E+00  -0.9299888E-01  -0.2553467E+00  -0.7001430E+00  -0.1133432E+03  -0.4378879E+04   0.2973265E+04   0.9101618E+03  -0.2892904E+04
   73.4000   0.2491176E+00  -0.5506266E+00   0.3043852E+00   0.5575429E-01  -0.3995126E+00   0.1156882E+01   0.2514403E+00   0.1358040E+01   0.1083070E+01   0.6395462E+00   0.1168224E+01  -0.1889201E+00  -0.4626305E+00  -0.1908189E+00  -0.9833984E+00   0.2488867E+04  -0.5341133E+04   0.2939393E+04   0.5750273E+03  -0.4006712E+04
   73.6000   0.5061719E+00  -0.5893049E+00   0.2575786E+00   0.3086763E-01  -0.5225661E+00   0.1416510E+01   0.2492227E+00   0.1208502E+01   0.1071496E+01   0.3839335E+00   0.1181596E+01   0.1784500E+00  -0.6112531E+00  -0.5538870E-01  -0.9078992E+00   0.5059355E+04  -0.5752584E+04   0.2571884E+04   0.2646838E+03  -0.5071861E+04
   73.8000   0.7504066E+00  -0.5695510E+00   0.2066309E+00  -0.8778239E-02  -0.5862987E+00   0.1670620E+01   0.3431137E+00   0.1067698E+01   0.1029138E+01   0.2376693E+00   0.1174583E+01   0.4225446E+00  -0.4916771E+00  -0.4779291E+00  -0.1583153E+00   0.7496428E+04  -0.5622681E+04   0.2145352E+04  -0.1607233E+03  -0.5615602E+04
   74.0000   0.9775669E+00  -0.5216967E+00   0.1738213E+00  -0.8379183E-01  -0.5550604E+00   0.1938762E+01   0.4394533E+00   0.9740606E+00   0.8704080E+00   0.2949227E+00   0.1191891E+01   0.4467462E+00  -0.2003191E+00  -0.5966167E+00   0.4484738E+00   0.9724336E+04  -0.5164943E+04   0.1870986E+04  -0.7973419E+03  -0.5369276E+04
   74.2000   0.1173099E+01  -0.4475209E+00   0.1764257E+00  -0.1386034E+00  -0.4652925E+00   0.2208303E+01   0.5606914E+00   0.9695514E+00   0.7652805E+00   0.4342242E+00   0.1049913E+01   0.5855337E+00   0.1422089E+00  -0.2562767E+00   0.6932945E+00   0.1158241E+05  -0.4436018E+04   0.1898073E+04  -0.1284527E+04  -0.4545970E+04
   74.4000   0.1300863E+01  -0.3523512E+00   0.2125254E+00  -0.1552288E+00  -0.3380792E+00   0.2402257E+01   0.7008868E+00   0.1041631E+01   0.7443110E+00   0.6198559E+00   0.4914737E+00   0.6815768E+00   0.4574975E+00   0.2072036E-01   0.8482978E+00   0.1277283E+05  -0.3505879E+04   0.2224192E+04  -0.1469994E+04  -0.3331801E+04
   74.6000   0.1328221E+01  -0.2384070E+00   0.2722014E+00  -0.1430280E+00  -0.1931801E+00   0.2440366E+01   0.8830777E+00   0.1176963E+01   0.7783886E+00   0.8124740E+00  -0.1199693E+00   0.7510653E+00   0.5717203E+00   0.1470719E+00   0.8547884E+00   0.1303813E+05  -0.2443696E+04   0.2758368E+04  -0.1400232E+04  -0.1908051E+04
   74.8000   0.1257097E+01  -0.1367701E+00   0.3304814E+00  -0.1238409E+00  -0.3949679E-01   0.2341602E+01   0.1027832E+01   0.1310772E+01   0.8028870E+00   0.1010238E+01  -0.7245117E+00   0.4453285E+00   0.5925398E+00   0.4422951E-01   0.9323809E+00   0.1236774E+05  -0.1492760E+04   0.3304094E+04  -0.1217134E+04  -0.3859907E+03
   75.0000   0.1098985E+01  -0.6556348E-01   0.3829912E+00  -0.9860864E-01   0.1236397E+00   0.2119506E+01   0.1103601E+01   0.1462189E+01   0.8138016E+00   0.1244266E+01  -0.1060055E+01   0.1656368E+00   0.5858921E+00   0.1960774E+00   0.1045942E+01   0.1086978E+05  -0.8239696E+03   0.3764450E+04  -0.9431565E+03   0.1168494E+04
   75.2000   0.8862303E+00  -0.3756022E-01   0.4102565E+00  -0.4561385E-01   0.2706676E+00   0.1855411E+01   0.1081192E+01   0.1591227E+01   0.8964260E+00   0.1472443E+01  -0.1280118E+01  -0.3811277E+00   0.3946782E+00   0.3235978E+00   0.6898584E+00   0.8806039E+04  -0.5433835E+03   0.3950315E+04  -0.4784875E+03   0.2523137E+04
   75.4000   0.6342934E+00  -0.6266008E-01   0.3888971E+00  -0.2329997E-02   0.3511472E+00   0.1549364E+01   0.9146816E+00   0.1656837E+01   0.9280826E+00   0.1553991E+01  -0.1276643E+01  -0.8115434E+00  -0.8266572E-01  -0.2360942E-01   0.1183048E+00   0.6363360E+04  -0.6718860E+03   0.3643242E+04  -0.4600105E+02   0.3316448E+04
   75.6000   0.3776512E+00  -0.1012903E+00   0.2865145E+00   0.2638029E-01   0.3703358E+00   0.1286924E+01   0.6949857E+00   0.1564538E+01   0.8980221E+00   0.1531823E+01  -0.1178493E+01  -0.6867937E+00  -0.7643486E+00   0.1451363E-01  -0.2898456E+00   0.3821642E+04  -0.8829535E+03   0.2601549E+04   0.3352932E+03   0.3540815E+04
   75.8000   0.1211082E+00  -0.9075404E-01   0.1050247E+00   0.7630111E-01   0.3301395E+00   0.1033380E+01   0.5862100E+00   0.1323051E+01   0.9146386E+00   0.1392176E+01  -0.9905128E+00  -0.1347511E+00  -0.1385796E+01   0.2977306E+00  -0.6904581E+00   0.1277933E+04  -0.6934499E+03   0.8344834E+03   0.9051320E+03   0.3246578E+04
   76.0000  -0.1072819E+00  -0.1972693E-01  -0.1473770E+00   0.1698739E+00   0.2657592E+00   0.8767189E+00   0.5861183E+00   0.9156657E+00   0.1041518E+01   0.1225237E+01  -0.7944547E+00   0.2867777E+00  -0.1917393E+01   0.8384458E+00  -0.5449581E+00  -0.1087450E+04   0.6822015E+02  -0.1517042E+04   0.1814206E+04   0.2716742E+04
   76.2000  -0.3457359E+00   0.1253724E+00  -0.4130431E+00   0.3021554E+00   0.2160599E+00   0.6608650E+00   0.7294743E+00   0.4627599E+00   0.1289518E+01   0.1125768E+01  -0.1143995E+01   0.1098076E+01  -0.1643579E+01   0.1003613E+01  -0.2773029E+00  -0.3473714E+04   0.1517424E+04  -0.3958406E+04   0.2986620E+04   0.2259535E+04
   76.4000  -0.5824708E+00   0.3514667E+00  -0.6075882E+00   0.4122599E+00   0.1901625E+00   0.4168734E+00   0.1065424E+01   0.1709671E+00   0.1494611E+01   0.1104121E+01  -0.1006214E+01   0.1591940E+01  -0.8838246E+00   0.6176454E+00   0.1474220E-01  -0.5793904E+04   0.3648910E+04  -0.5839145E+04   0.3979209E+04   0.1976763E+04
   76.6000  -0.7969891E+00   0.6019373E+00  -0.7164358E+00   0.4674679E+00   0.1813482E+00   0.1797704E+00   0.1448036E+01   0.4070878E-01   0.1588084E+01   0.1137248E+01  -0.1054540E+01   0.1650756E+01  -0.4546287E+00   0.2215446E+00   0.1438235E+00  -0.7871945E+04   0.6035973E+04  -0.6959386E+04   0.4504280E+04   0.1822596E+04
   76.8000  -0.9695637E+00   0.8418758E+00  -0.7632825E+00   0.4695613E+00   0.1735943E+00  -0.2447046E-01   0.1828937E+01  -0.3282637E-01   0.1600018E+01   0.1188032E+01  -0.5689851E+00   0.1598296E+01  -0.7690886E-01  -0.1975342E+00   0.7117599E-01  -0.9513760E+04   0.8328124E+04  -0.7402773E+04   0.4514271E+04   0.1655900E+04
   77.0000  -0.1062760E+01   0.1045903E+01  -0.7248883E+00   0.4046101E+00   0.1375019E+00  -0.9085975E-01   0.2189340E+01   0.2841894E-01   0.1476415E+01   0.1170613E+01  -0.1222681E+00   0.1315408E+01   0.5768085E+00  -0.7252525E+00  -0.3014269E+00  -0.1044673E+05   0.1021758E+05  -0.7040206E+04   0.3943051E+04   0.1256324E+04
   77.2000  -0.1083858E+01   0.1159751E+01  -0.6059298E+00   0.2996499E+00   0.6596216E-01  -0.6195351E-01   0.2412638E+01   0.2169157E+00   0.1286754E+01   0.1069811E+01   0.3581002E+00   0.4147689E+00   0.9151599E+00  -0.7110824E+00  -0.6011974E+00  -0.1068804E+05   0.1125427E+05  -0.5930369E+04   0.3006000E+04   0.5592969E+03
   77.4000  -0.1035036E+01   0.1139245E+01  -0.4414037E+00   0.1945579E+00  -0.3912183E-01   0.7551838E-01   0.2384280E+01   0.4434357E+00   0.1132160E+01   0.8733733E+00   0.6397134E+00  -0.4625928E+00   0.1061675E+01  -0.6091399E+00  -0.9409195E+00  -0.1028759E+05   0.1111306E+05  -0.4334520E+04   0.2017203E+04  -0.3837700E+03
   77.6000  -0.9473859E+00   0.1014017E+01  -0.2419611E+00   0.1023682E+00  -0.1433889E+00   0.2387074E+00   0.2206874E+01   0.7099689E+00   0.1019741E+01   0.6564820E+00   0.6915450E+00  -0.9343679E+00   0.1271526E+01  -0.2928044E+00  -0.6442264E+00  -0.9489438E+04   0.9976035E+04  -0.2402020E+04   0.1126435E+04  -0.1283270E+04
   77.8000  -0.8464314E+00   0.8194816E+00  -0.2267588E-01   0.4469515E-01  -0.1934469E+00   0.3807031E+00   0.1954994E+01   0.1011916E+01   0.1014543E+01   0.5612724E+00   0.4757103E+00  -0.1084237E+01   0.1183531E+01   0.3398338E-01  -0.1612025E+00  -0.8508764E+04   0.8132254E+04  -0.3184852E+03   0.4705907E+03  -0.1736273E+04
   78.0000  -0.7505236E+00   0.5988621E+00   0.1664383E+00  -0.2484700E-02  -0.1808070E+00   0.4496590E+00   0.1741136E+01   0.1223486E+01   0.1043916E+01   0.5866102E+00   0.4086638E+00  -0.9580497E+00   0.7024219E+00  -0.1070768E+00   0.3861597E+00  -0.7479526E+04   0.5906885E+04   0.1549910E+04  -0.1240529E+03  -0.1637013E+04
   78.2000  -0.6253641E+00   0.3428228E+00   0.3095016E+00  -0.8646549E-01  -0.1088279E+00   0.5726642E+00   0.1509318E+01   0.1318236E+01   0.9642521E+00   0.7394096E+00   0.7308335E+00  -0.1358283E+01   0.4436201E+00  -0.6372608E+00   0.6764094E+00  -0.6218976E+04   0.3297167E+04   0.3076625E+04  -0.9695809E+03  -0.1027545E+04
   78.4000  -0.4701029E+00   0.2806571E-01   0.4435027E+00  -0.2045280E+00  -0.2623999E-01   0.7596730E+00   0.1153237E+01   0.1421929E+01   0.7773729E+00   0.8787601E+00   0.8067289E+00  -0.1701801E+01   0.6960210E+00  -0.7786379E+00   0.4977874E+00  -0.4742783E+04   0.2188036E+03   0.4478879E+04  -0.2045007E+04  -0.2400509E+03
   78.6000  -0.3175112E+00  -0.3073058E+00   0.5902328E+00  -0.3147456E+00   0.5659059E-01   0.9313487E+00   0.7596759E+00   0.1614463E+01   0.5964531E+00   0.9911618E+00   0.5861135E+00  -0.1680820E+01   0.8705153E+00  -0.6888114E+00   0.6717919E+00  -0.3287677E+04  -0.3037982E+04   0.5880022E+04  -0.3041935E+04   0.6066520E+03
   78.8000  -0.2010255E+00  -0.6191266E+00   0.7181243E+00  -0.3901154E+00   0.1661110E+00   0.9990513E+00   0.4190908E+00   0.1813601E+01   0.4650624E+00   0.1195244E+01   0.1498438E+00  -0.1379834E+01   0.7181289E+00  -0.2322842E+00   0.8482335E+00  -0.2082150E+04  -0.6124219E+04   0.7052809E+04  -0.3708763E+04   0.1595494E+04
   79.0000  -0.1092380E+00  -0.8975208E+00   0.7896254E+00  -0.3919419E+00   0.2524523E+00   0.9993150E+00   0.1249908E+00   0.1934240E+01   0.5005747E+00   0.1348232E+01   0.1977807E+00  -0.1381139E+01   0.2022469E+00   0.3791226E+00   0.3552811E+00  -0.1052223E+04  -0.8892123E+04   0.7702757E+04  -0.3778375E+04   0.2378825E+04
   79.2000   0.2659668E-02  -0.1143672E+01   0.7848624E+00  -0.3449849E+00   0.2847040E+00   0.1073884E+01  -0.1783588E+00   0.1923391E+01   0.6234290E+00   0.1378554E+01   0.5190206E+00  -0.1048834E+01  -0.1961813E+00   0.4875381E+00   0.8697768E-02   0.8860421E+02  -0.1126452E+05   0.7656438E+04  -0.3404461E+04   0.2725235E+04
   79.4000   0.1342594E+00  -0.1303654E+01   0.7174572E+00  -0.2852704E+00   0.2743966E+00   0.1219194E+01  -0.3284380E+00   0.1842185E+01   0.7387235E+00   0.1329892E+01   0.6815899E+00  -0.5099066E+00  -0.6988901E+00   0.4927333E+00  -0.2981872E+00   0.1348266E+04  -0.1287839E+05   0.6970376E+04  -0.2852095E+04   0.2695071E+04
   79.6000   0.2607585E+00  -0.1399780E+01   0.5637168E+00  -0.2173988E+00   0.2460581E+00   0.1377015E+01  -0.4391342E+00   0.1579532E+01   0.8587617E+00   0.1261990E+01   0.5900450E+00  -0.3749916E+00  -0.1308088E+01   0.4797469E+00  -0.1118787E+00   0.2547081E+04  -0.1380026E+05   0.5567790E+04  -0.2219436E+04   0.2465054E+04
   79.8000   0.3569348E+00  -0.1411444E+01   0.3752349E+00  -0.1545431E+00   0.2248020E+00   0.1487782E+01  -0.4501858E+00   0.1270817E+01   0.9573700E+00   0.1259069E+01   0.3751778E+00   0.4045385E+00  -0.1104011E+01   0.3147604E+00  -0.1511264E+00   0.3484383E+04  -0.1389015E+05   0.3848305E+04  -0.1639531E+04   0.2205734E+04
   80.0000   0.4194981E+00  -0.1314835E+01   0.2152018E+00  -0.1121462E+00   0.1741673E+00   0.1557290E+01  -0.2720573E+00   0.1067670E+01   0.1003223E+01   0.1182559E+01   0.2413355E+00   0.8464554E+00  -0.6398156E+00   0.2363306E-01  -0.3827572E+00   0.4087542E+04  -0.1303207E+05   0.2292799E+04  -0.1244264E+04   0.1738801E+04
   80.2000   0.4536468E+00  -0.1167474E+01   0.9672371E-01  -0.1052200E+00   0.1152017E+00   0.1618229E+01  -0.8135790E-01   0.9867799E+00   0.9504873E+00   0.1103471E+01   0.8031221E-01   0.8495541E+00  -0.3228879E+00  -0.3704248E+00  -0.2293321E+00   0.4327704E+04  -0.1159669E+05   0.1049457E+04  -0.1125723E+04   0.1203725E+04
   80.4000   0.4237515E+00  -0.9746444E+00  -0.1197221E-01  -0.1191617E+00   0.7139892E-01   0.1572812E+01   0.1389096E+00   0.9107228E+00   0.8323752E+00   0.1079667E+01  -0.7729803E+00   0.1206836E+01  -0.3660022E+00  -0.4075785E+00   0.8172941E-02   0.3953879E+04  -0.9690305E+04  -0.3861249E+02  -0.1158724E+04   0.7559476E+03
   80.6000   0.2882247E+00  -0.7316123E+00  -0.1042482E+00  -0.1171702E+00   0.4636084E-01   0.1263614E+01   0.4469762E+00   0.8613813E+00   0.7442909E+00   0.1127261E+01  -0.1549548E+01   0.1234514E+01  -0.2355652E-01  -0.1987326E+00   0.1423644E+00   0.2749966E+04  -0.7369747E+04  -0.9363369E+03  -0.1058456E+04   0.3981665E+03
   80.8000   0.1147023E+00  -0.5007443E+00  -0.1593473E+00  -0.7917700E-01   0.2787353E-02   0.8775371E+00   0.6612246E+00   0.9073947E+00   0.7262926E+00   0.1140920E+01  -0.1546787E+01   0.8321971E+00   0.2661354E+00   0.1482164E+00  -0.3019902E+00   0.1208033E+04  -0.5048427E+04  -0.1544084E+04  -0.6344915E+03  -0.1322189E+03
   81.0000  -0.4092317E-01  -0.2766252E+00  -0.1920135E+00   0.2917887E-02  -0.9932739E-01   0.5131736E+00   0.8320701E+00   0.1016181E+01   0.7922806E+00   0.9926400E+00  -0.1304841E+01   0.9568962E+00   0.3813666E+00   0.5268002E+00  -0.8517581E+00  -0.1602996E+03  -0.2736208E+04  -0.2001266E+04   0.2022808E+03  -0.1086750E+04
   81.2000  -0.1228125E+00  -0.3061226E-01  -0.2459317E+00   0.1382739E+00  -0.2260071E+00   0.2864181E+00   0.1066672E+01   0.1081330E+01   0.9782052E+00   0.7775037E+00  -0.4249223E+00   0.1167554E+01  -0.1343821E+00   0.1056714E+01  -0.8030437E+00  -0.8491680E+03  -0.2893000E+03  -0.2641325E+04   0.1490937E+04  -0.2235715E+04
   81.4000  -0.8924665E-01   0.2231331E+00  -0.3612489E+00   0.3059567E+00  -0.3361026E+00   0.2906992E+00   0.1341779E+01   0.9811733E+00   0.1249972E+01   0.5987640E+00   0.4867396E+00   0.1168938E+01  -0.5915545E+00   0.1046136E+01  -0.7358418E+00  -0.5029016E+03   0.2177378E+04  -0.3747997E+04   0.3045942E+04  -0.3250914E+04
   81.6000   0.6161804E-01   0.4514450E+00  -0.4982487E+00   0.4490096E+00  -0.4162340E+00   0.5252793E+00   0.1579742E+01   0.8522559E+00   0.1451134E+01   0.4482078E+00   0.1441456E+01   0.9523020E+00  -0.6089106E+00   0.8236203E+00  -0.2486571E+00   0.8990372E+03   0.4409420E+04  -0.5114969E+04   0.4465140E+04  -0.3951079E+04
   81.8000   0.2968355E+00   0.6408963E+00  -0.6549823E+00   0.5712765E+00  -0.4101904E+00   0.9308707E+00   0.1774775E+01   0.6859831E+00   0.1635053E+01   0.5097676E+00   0.1727856E+01   0.7008718E+00  -0.1073560E+01   0.8596252E+00   0.4872744E+00   0.3067522E+04   0.6252297E+04  -0.6707017E+04   0.5697820E+04  -0.3985615E+04
   82.0000   0.5434942E+00   0.7700453E+00  -0.8560545E+00   0.6817710E+00  -0.3600213E+00   0.1322304E+01   0.1876035E+01   0.3692010E+00   0.1851373E+01   0.6429833E+00   0.1687945E+01   0.2272947E+00  -0.1460554E+01   0.9759446E+00   0.4036580E+00   0.5435378E+04   0.7529945E+04  -0.8599071E+04   0.6729937E+04  -0.3625687E+04
   82.2000   0.7832025E+00   0.8314274E+00  -0.1049995E+01   0.7648489E+00  -0.3158431E+00   0.1718189E+01   0.1873421E+01   0.3364730E-01   0.2095312E+01   0.7190328E+00   0.1628203E+01  -0.1781956E+00  -0.1275856E+01   0.7159592E+00   0.1609058E+00   0.7725390E+04   0.8182020E+04  -0.1039728E+05   0.7366321E+04  -0.3232519E+04
   82.4000   0.9816144E+00   0.8333875E+00  -0.1186478E+01   0.7467503E+00  -0.2952746E+00   0.2061996E+01   0.1777906E+01  -0.2192547E+00   0.2170221E+01   0.6908026E+00   0.1233051E+01  -0.4023594E+00  -0.8142067E+00  -0.3605095E+00  -0.1896279E+00   0.9588566E+04   0.8282898E+04  -0.1168584E+05   0.7069580E+04  -0.2939812E+04
   82.6000   0.1099652E+01   0.8139644E+00  -0.1240887E+01   0.5814816E+00  -0.2654085E+00   0.2288321E+01   0.1706305E+01  -0.3452685E+00   0.1943307E+01   0.6546738E+00   0.5478367E+00  -0.3097970E+00  -0.3747783E+00  -0.1416154E+01   0.1785547E+00   0.1066424E+05   0.8087547E+04  -0.1222409E+05   0.5527344E+04  -0.2530095E+04
   82.8000   0.1097651E+01   0.7580387E+00  -0.1222910E+01   0.3210996E+00  -0.1844055E+00   0.2302045E+01   0.1586538E+01  -0.4099769E+00   0.1553440E+01   0.7400193E+00  -0.4195547E+00  -0.7316779E+00  -0.2443150E-01  -0.1674856E+01   0.5354178E+00   0.1064022E+05   0.7563701E+04  -0.1200185E+05   0.3094780E+04  -0.1722907E+04
   83.0000   0.9739975E+00   0.6703925E+00  -0.1111262E+01   0.3553570E-01  -0.6415629E-01   0.2102556E+01   0.1407166E+01  -0.3474784E+00   0.1177627E+01   0.9040735E+00  -0.1152974E+01  -0.5319121E+00   0.6198488E+00  -0.1727713E+01   0.8877419E+00   0.9506065E+04   0.6797791E+04  -0.1087033E+05   0.3022586E+03  -0.5839155E+03
   83.2000   0.7617605E+00   0.6089240E+00  -0.9088590E+00  -0.2739915E+00   0.7990153E-01   0.1762287E+01   0.1343577E+01  -0.1728486E+00   0.7473043E+00   0.1135908E+01  -0.1569860E+01  -0.1686423E+00   0.1024466E+01  -0.1913000E+01   0.8612110E+00   0.7544737E+04   0.6160354E+04  -0.8832530E+04  -0.2683367E+04   0.7298083E+03
   83.4000   0.5125606E+00   0.5598795E+00  -0.6164567E+00  -0.5670616E+00   0.1936746E+00   0.1389509E+01   0.1333603E+01   0.1256214E+00   0.3388711E+00   0.1285421E+01  -0.1453453E+01  -0.1426112E+00   0.1771480E+01  -0.1500876E+01   0.4468002E+00   0.5204153E+04   0.5588335E+04  -0.5913146E+04  -0.5487813E+04   0.1832906E+04
   83.6000   0.2785835E+00   0.4915534E+00  -0.2311464E+00  -0.7925851E+00   0.2648336E+00   0.1097764E+01   0.1280335E+01   0.6033311E+00   0.5985142E-01   0.1337967E+01  -0.1085672E+01  -0.4001484E+00   0.2273638E+01  -0.9622417E+00   0.2015659E+00   0.2932745E+04   0.4880835E+04  -0.2172859E+04  -0.7693161E+04   0.2607851E+04
   83.8000   0.7730570E-01   0.4030501E+00   0.1940014E+00  -0.9329974E+00   0.3222757E+00   0.8978137E+00   0.1179190E+01   0.1141160E+01  -0.7505040E-01   0.1387642E+01  -0.7220515E+00  -0.4469466E+00   0.2402489E+01  -0.3147310E+00   0.3850105E+00   0.9396253E+03   0.4017510E+04   0.1959627E+04  -0.9118326E+04   0.3209921E+04
   84.0000  -0.8113792E-01   0.3088027E+00   0.6229665E+00  -0.9929565E+00   0.3826110E+00   0.7962465E+00   0.1069879E+01   0.1701640E+01  -0.8686987E-01   0.1504189E+01  -0.2427113E+00  -0.5581091E+00   0.2432003E+01  -0.1076249E-01   0.3460418E+00  -0.6752853E+03   0.3095431E+04   0.6094751E+04  -0.9771349E+04   0.3717993E+04
   84.2000  -0.1894555E+00   0.2076429E+00   0.1012808E+01  -0.9972975E+00   0.3944513E+00   0.8231700E+00   0.9261979E+00   0.2239151E+01  -0.6385132E-01   0.1523051E+01   0.6109683E-01  -0.5740942E+00   0.1873668E+01   0.3133008E+00  -0.1711754E+00  -0.1903002E+04   0.2157816E+04   0.9777756E+04  -0.9804967E+04   0.3817466E+04
   84.4000  -0.2996588E+00   0.1248602E+00   0.1267596E+01  -0.9259760E+00   0.3579158E+00   0.8225465E+00   0.8089179E+00   0.2504861E+01   0.8076322E-01   0.1456064E+01  -0.3657907E+00  -0.2799687E+00   0.5469155E+00   0.8264224E+00  -0.3058421E+00  -0.3104348E+04   0.1409863E+04   0.1230288E+05  -0.9150767E+04   0.3487181E+04
   84.6000  -0.4449544E+00   0.9490658E-01   0.1381647E+01  -0.7976578E+00   0.2937184E+00   0.6959426E+00   0.8153381E+00   0.2515691E+01   0.3062733E+00   0.1366651E+01  -0.6448526E+00   0.2623743E+00  -0.2461150E-01   0.9372810E+00  -0.5583119E+00  -0.4516051E+04   0.1088845E+04   0.1356642E+05  -0.7984862E+04   0.2858728E+04
   84.8000  -0.5960578E+00   0.1067864E+00   0.1408483E+01  -0.6549609E+00   0.1905544E+00   0.5382731E+00   0.9112051E+00   0.2450258E+01   0.5138636E+00   0.1191056E+01  -0.7240574E+00   0.3813155E+00  -0.5248207E+00   0.7460976E+00  -0.7789035E+00  -0.5965667E+04   0.1128324E+04   0.1389993E+05  -0.6645263E+04   0.1929936E+04
   85.0000  -0.7369269E+00   0.1309851E+00   0.1345007E+01  -0.5288230E+00   0.8383799E-01   0.3693508E+00   0.1015445E+01   0.2254338E+01   0.6360328E+00   0.1019378E+01  -0.6214790E+00   0.4777026E+00  -0.8811440E+00   0.3775845E+00  -0.4855604E+00  -0.7299531E+04   0.1310276E+04   0.1338602E+05  -0.5387489E+04   0.9826113E+03
   85.2000  -0.8392726E+00   0.1575384E+00   0.1235814E+01  -0.4217892E+00   0.2539325E-01   0.2643292E+00   0.1127943E+01   0.2050094E+01   0.6785489E+00   0.9906701E+00  -0.3088493E+00   0.3184637E+00  -0.8032837E+00   0.1948463E+00   0.1924975E+00  -0.8295869E+04   0.1507072E+04   0.1237577E+05  -0.4251833E+04   0.3676072E+03
   85.4000  -0.8953473E+00   0.1563354E+00   0.1108213E+01  -0.3138574E+00   0.1314798E-01   0.2296465E+00   0.1161487E+01   0.1885239E+01   0.7035897E+00   0.1111951E+01  -0.3818636E-01   0.2890130E-01  -0.6721974E+00   0.2307932E+00   0.2883961E+00  -0.8874845E+04   0.1504414E+04   0.1110865E+05  -0.3100594E+04   0.5005107E+02
   85.6000  -0.9074184E+00   0.1340328E+00   0.9659400E+00  -0.1855922E+00  -0.4127504E-01   0.2600833E+00   0.1147257E+01   0.1752590E+01   0.7661665E+00   0.1105966E+01   0.1596772E+00  -0.2717841E-01  -0.6668774E+00   0.4493721E+00  -0.3933310E+00  -0.9056585E+04   0.1326585E+04   0.9648117E+04  -0.1783889E+04  -0.5330703E+03
   85.8000  -0.8966538E+00   0.1106224E+00   0.7981715E+00  -0.3112781E-01  -0.1364951E+00   0.2959042E+00   0.1151983E+01   0.1600781E+01   0.8854067E+00   0.9950081E+00   0.4151825E-01   0.2731100E-01  -0.7748013E+00   0.6281334E+00  -0.4173532E+00  -0.8989338E+04   0.1098719E+04   0.7942728E+04  -0.2491876E+03  -0.1423587E+04
   86.0000  -0.8826537E+00   0.7620832E-01   0.6036305E+00   0.1412553E+00  -0.2343464E+00   0.2760517E+00   0.1135610E+01   0.1418045E+01   0.1040643E+01   0.8986553E+00  -0.6342416E-01  -0.8983142E-01  -0.9708976E+00   0.7742273E+00  -0.5674317E+00  -0.8795144E+04   0.7901799E+03   0.5988790E+04   0.1441083E+04  -0.2399847E+04
   86.2000  -0.8430880E+00   0.4618741E-01   0.3810329E+00   0.3250754E+00  -0.3469262E+00   0.2698769E+00   0.1147594E+01   0.1175463E+01   0.1234532E+01   0.7496553E+00   0.1936159E+00   0.2609354E+00  -0.1127155E+01   0.8089107E+00  -0.6495231E+00  -0.8329971E+04   0.4974998E+03   0.3808497E+04   0.3197911E+04  -0.3485585E+04
