
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 07-Aug-2025 at 15:31:45.

 
 
 
      Time        FAIRTEN1       LINE1NBFX         ROD1SUB
       (s)             (N)             (N)          (frac)
    5.9440   2.3276242E+07   4.7281330E+06   5.6640812E-01
    5.9450   2.3275897E+07   4.7281123E+06   5.6650013E-01
    5.9460   2.3275552E+07   4.7280917E+06   5.6659215E-01
    5.9470   2.3275208E+07   4.7280711E+06   5.6668416E-01
    5.9480   2.3274863E+07   4.7280505E+06   5.6677618E-01
    5.9490   2.3274519E+07   4.7280300E+06   5.6686820E-01
    5.9500   2.3274175E+07   4.7280095E+06   5.6696021E-01
    5.9510   2.3273832E+07   4.7279890E+06   5.6705223E-01
    5.9520   2.3273488E+07   4.7279686E+06   5.6714424E-01
    5.9530   2.3273145E+07   4.7279483E+06   5.6723626E-01
    5.9540   2.3272802E+07   4.7279279E+06   5.6732828E-01
    5.9550   2.3272459E+07   4.7279077E+06   5.6742029E-01
    5.9560   2.3272117E+07   4.7278874E+06   5.6751231E-01
    5.9570   2.3271774E+07   4.7278672E+06   5.6760432E-01
    5.9580   2.3271432E+07   4.7278471E+06   5.6769634E-01
    5.9590   2.3271090E+07   4.7278270E+06   5.6778836E-01
    5.9600   2.3270749E+07   4.7278069E+06   5.6788037E-01
    5.9610   2.3270407E+07   4.7277869E+06   5.6797239E-01
    5.9620   2.3270066E+07   4.7277669E+06   5.6806440E-01
    5.9630   2.3269725E+07   4.7277469E+06   5.6815642E-01
    5.9640   2.3269385E+07   4.7277270E+06   5.6824844E-01
    5.9650   2.3269044E+07   4.7277071E+06   5.6834045E-01
    5.9660   2.3268704E+07   4.7276873E+06   5.6843247E-01
    5.9670   2.3268364E+07   4.7276675E+06   5.6852449E-01
    5.9680   2.3268024E+07   4.7276477E+06   5.6861650E-01
    5.9690   2.3267685E+07   4.7276280E+06   5.6870851E-01
    5.9700   2.3267345E+07   4.7276084E+06   5.6880053E-01
    5.9710   2.3267006E+07   4.7275887E+06   5.6889255E-01
    5.9720   2.3266667E+07   4.7275691E+06   5.6898456E-01
    5.9730   2.3266329E+07   4.7275496E+06   5.6907658E-01
    5.9740   2.3265990E+07   4.7275300E+06   5.6916860E-01
    5.9750   2.3265652E+07   4.7275106E+06   5.6926061E-01
    5.9760   2.3265314E+07   4.7274911E+06   5.6935263E-01
    5.9770   2.3264976E+07   4.7274717E+06   5.6944465E-01
    5.9780   2.3264639E+07   4.7274523E+06   5.6953666E-01
    5.9790   2.3264301E+07   4.7274330E+06   5.6962867E-01
    5.9800   2.3263964E+07   4.7274137E+06   5.6972069E-01
    5.9810   2.3263627E+07   4.7273945E+06   5.6981271E-01
    5.9820   2.3263291E+07   4.7273753E+06   5.6990472E-01
    5.9830   2.3262954E+07   4.7273561E+06   5.6999674E-01
    5.9840   2.3262618E+07   4.7273369E+06   5.7008876E-01
    5.9850   2.3262282E+07   4.7273178E+06   5.7018077E-01
    5.9860   2.3261946E+07   4.7272988E+06   5.7027279E-01
    5.9870   2.3261610E+07   4.7272797E+06   5.7036480E-01
    5.9880   2.3261275E+07   4.7272607E+06   5.7045682E-01
    5.9890   2.3260939E+07   4.7272418E+06   5.7054883E-01
    5.9900   2.3260604E+07   4.7272228E+06   5.7064085E-01
    5.9910   2.3260270E+07   4.7272040E+06   5.7073287E-01
    5.9920   2.3259935E+07   4.7271851E+06   5.7082488E-01
    5.9930   2.3259601E+07   4.7271663E+06   5.7091690E-01
    5.9940   2.3259266E+07   4.7271475E+06   5.7100891E-01
    5.9950   2.3258932E+07   4.7271288E+06   5.7110093E-01
    5.9960   2.3258599E+07   4.7271101E+06   5.7119295E-01
    5.9970   2.3258265E+07   4.7270914E+06   5.7128496E-01
    5.9980   2.3257932E+07   4.7270728E+06   5.7137698E-01
    5.9990   2.3257598E+07   4.7270542E+06   5.7146900E-01
    6.0000   2.3257265E+07   4.7270356E+06   5.7156101E-01
    6.0010   2.3256933E+07   4.7270106E+06   5.7164519E-01
    6.0020   2.3256601E+07   4.7269857E+06   5.7172937E-01
    6.0030   2.3256270E+07   4.7269608E+06   5.7181355E-01
    6.0040   2.3255938E+07   4.7269360E+06   5.7189772E-01
    6.0050   2.3255607E+07   4.7269112E+06   5.7198190E-01
    6.0060   2.3255277E+07   4.7268865E+06   5.7206607E-01
    6.0070   2.3254946E+07   4.7268619E+06   5.7215025E-01
    6.0080   2.3254616E+07   4.7268372E+06   5.7223442E-01
    6.0090   2.3254286E+07   4.7268126E+06   5.7231860E-01
    6.0100   2.3253956E+07   4.7267881E+06   5.7240278E-01
    6.0110   2.3253626E+07   4.7267636E+06   5.7248695E-01
    6.0120   2.3253297E+07   4.7267391E+06   5.7257113E-01
    6.0130   2.3252968E+07   4.7267147E+06   5.7265530E-01
    6.0140   2.3252639E+07   4.7266903E+06   5.7273948E-01
    6.0150   2.3252310E+07   4.7266660E+06   5.7282365E-01
    6.0160   2.3251982E+07   4.7266417E+06   5.7290783E-01
    6.0170   2.3251654E+07   4.7266175E+06   5.7299201E-01
    6.0180   2.3251326E+07   4.7265933E+06   5.7307618E-01
    6.0190   2.3250998E+07   4.7265691E+06   5.7316036E-01
    6.0200   2.3250670E+07   4.7265449E+06   5.7324453E-01
    6.0210   2.3250343E+07   4.7265208E+06   5.7332871E-01
    6.0220   2.3250016E+07   4.7264968E+06   5.7341288E-01
    6.0230   2.3249689E+07   4.7264727E+06   5.7349706E-01
    6.0240   2.3249362E+07   4.7264488E+06   5.7358124E-01
    6.0250   2.3249036E+07   4.7264248E+06   5.7366541E-01
    6.0260   2.3248709E+07   4.7264009E+06   5.7374959E-01
    6.0270   2.3248383E+07   4.7263770E+06   5.7383376E-01
    6.0280   2.3248057E+07   4.7263532E+06   5.7391794E-01
    6.0290   2.3247732E+07   4.7263293E+06   5.7400211E-01
    6.0300   2.3247406E+07   4.7263056E+06   5.7408629E-01
    6.0310   2.3247081E+07   4.7262818E+06   5.7417047E-01
    6.0320   2.3246756E+07   4.7262581E+06   5.7425464E-01
    6.0330   2.3246431E+07   4.7262344E+06   5.7433882E-01
    6.0340   2.3246106E+07   4.7262108E+06   5.7442299E-01
    6.0350   2.3245782E+07   4.7261872E+06   5.7450717E-01
    6.0360   2.3245457E+07   4.7261636E+06   5.7459134E-01
    6.0370   2.3245133E+07   4.7261401E+06   5.7467552E-01
    6.0380   2.3244810E+07   4.7261166E+06   5.7475970E-01
    6.0390   2.3244486E+07   4.7260931E+06   5.7484387E-01
    6.0400   2.3244162E+07   4.7260697E+06   5.7492805E-01
    6.0410   2.3243839E+07   4.7260463E+06   5.7501222E-01
    6.0420   2.3243516E+07   4.7260229E+06   5.7509640E-01
    6.0430   2.3243193E+07   4.7259996E+06   5.7518058E-01
    6.0440   2.3242870E+07   4.7259763E+06   5.7526475E-01
    6.0450   2.3242548E+07   4.7259530E+06   5.7534893E-01
    6.0460   2.3242225E+07   4.7259297E+06   5.7543310E-01
    6.0470   2.3241903E+07   4.7259065E+06   5.7551728E-01
    6.0480   2.3241581E+07   4.7258833E+06   5.7560145E-01
    6.0490   2.3241260E+07   4.7258602E+06   5.7568563E-01
    6.0500   2.3240938E+07   4.7258371E+06   5.7576980E-01
    6.0510   2.3240617E+07   4.7258140E+06   5.7585398E-01
    6.0520   2.3240296E+07   4.7257910E+06   5.7593816E-01
    6.0530   2.3239975E+07   4.7257679E+06   5.7602233E-01
    6.0540   2.3239654E+07   4.7257450E+06   5.7610651E-01
    6.0550   2.3239333E+07   4.7257220E+06   5.7619068E-01
    6.0560   2.3239013E+07   4.7256991E+06   5.7627486E-01
    6.0570   2.3238693E+07   4.7256762E+06   5.7635903E-01
    6.0580   2.3238373E+07   4.7256533E+06   5.7644321E-01
    6.0590   2.3238053E+07   4.7256305E+06   5.7652738E-01
    6.0600   2.3237733E+07   4.7256077E+06   5.7661156E-01
    6.0610   2.3237414E+07   4.7255850E+06   5.7669574E-01
    6.0620   2.3237095E+07   4.7255622E+06   5.7677991E-01
    6.0630   2.3236776E+07   4.7255395E+06   5.7686409E-01
    6.0640   2.3236457E+07   4.7255169E+06   5.7694826E-01
    6.0650   2.3236138E+07   4.7254942E+06   5.7703244E-01
    6.0660   2.3235820E+07   4.7254716E+06   5.7711662E-01
    6.0670   2.3235502E+07   4.7254490E+06   5.7720079E-01
    6.0680   2.3235184E+07   4.7254265E+06   5.7728497E-01
    6.0690   2.3234866E+07   4.7254040E+06   5.7736914E-01
    6.0700   2.3234548E+07   4.7253815E+06   5.7745332E-01
    6.0710   2.3234231E+07   4.7253590E+06   5.7753750E-01
    6.0720   2.3233913E+07   4.7253366E+06   5.7762167E-01
    6.0730   2.3233596E+07   4.7253142E+06   5.7770585E-01
    6.0740   2.3233280E+07   4.7252919E+06   5.7779002E-01
    6.0750   2.3232963E+07   4.7252695E+06   5.7787420E-01
    6.0760   2.3232646E+07   4.7252472E+06   5.7795837E-01
    6.0770   2.3232330E+07   4.7252250E+06   5.7804255E-01
    6.0780   2.3232014E+07   4.7252027E+06   5.7812673E-01
    6.0790   2.3231698E+07   4.7251805E+06   5.7821090E-01
    6.0800   2.3231382E+07   4.7251584E+06   5.7829508E-01
    6.0810   2.3231067E+07   4.7251362E+06   5.7837925E-01
    6.0820   2.3230752E+07   4.7251141E+06   5.7846343E-01
    6.0830   2.3230437E+07   4.7250920E+06   5.7854760E-01
    6.0840   2.3230122E+07   4.7250700E+06   5.7863178E-01
    6.0850   2.3229807E+07   4.7250479E+06   5.7871595E-01
    6.0860   2.3229492E+07   4.7250260E+06   5.7880013E-01
    6.0870   2.3229178E+07   4.7250040E+06   5.7888430E-01
    6.0880   2.3228864E+07   4.7249821E+06   5.7896848E-01
    6.0890   2.3228550E+07   4.7249602E+06   5.7905266E-01
    6.0900   2.3228236E+07   4.7249383E+06   5.7913684E-01
    6.0910   2.3227923E+07   4.7249165E+06   5.7922101E-01
    6.0920   2.3227610E+07   4.7248947E+06   5.7930518E-01
    6.0930   2.3227296E+07   4.7248729E+06   5.7938936E-01
    6.0940   2.3226983E+07   4.7248511E+06   5.7947354E-01
    6.0950   2.3226671E+07   4.7248294E+06   5.7955771E-01
    6.0960   2.3226358E+07   4.7248078E+06   5.7964189E-01
    6.0970   2.3226046E+07   4.7247861E+06   5.7972606E-01
    6.0980   2.3225734E+07   4.7247645E+06   5.7981024E-01
    6.0990   2.3225422E+07   4.7247429E+06   5.7989441E-01
    6.1000   2.3225110E+07   4.7247214E+06   5.7997859E-01
    6.1010   2.3224799E+07   4.7246931E+06   5.8005401E-01
    6.1020   2.3224489E+07   4.7246648E+06   5.8012942E-01
    6.1030   2.3224179E+07   4.7246367E+06   5.8020484E-01
    6.1040   2.3223869E+07   4.7246085E+06   5.8028025E-01
    6.1050   2.3223559E+07   4.7245804E+06   5.8035566E-01
    6.1060   2.3223249E+07   4.7245524E+06   5.8043108E-01
    6.1070   2.3222940E+07   4.7245244E+06   5.8050649E-01
    6.1080   2.3222631E+07   4.7244964E+06   5.8058190E-01
    6.1090   2.3222323E+07   4.7244685E+06   5.8065732E-01
    6.1100   2.3222014E+07   4.7244406E+06   5.8073273E-01
    6.1110   2.3221706E+07   4.7244127E+06   5.8080814E-01
    6.1120   2.3221398E+07   4.7243849E+06   5.8088355E-01
    6.1130   2.3221090E+07   4.7243572E+06   5.8095897E-01
    6.1140   2.3220782E+07   4.7243294E+06   5.8103438E-01
    6.1150   2.3220475E+07   4.7243017E+06   5.8110979E-01
    6.1160   2.3220168E+07   4.7242741E+06   5.8118521E-01
    6.1170   2.3219861E+07   4.7242465E+06   5.8126062E-01
    6.1180   2.3219555E+07   4.7242189E+06   5.8133603E-01
    6.1190   2.3219248E+07   4.7241913E+06   5.8141145E-01
    6.1200   2.3218942E+07   4.7241638E+06   5.8148686E-01
    6.1210   2.3218636E+07   4.7241364E+06   5.8156227E-01
    6.1220   2.3218331E+07   4.7241089E+06   5.8163768E-01
    6.1230   2.3218025E+07   4.7240815E+06   5.8171310E-01
    6.1240   2.3217720E+07   4.7240542E+06   5.8178851E-01
    6.1250   2.3217415E+07   4.7240268E+06   5.8186392E-01
    6.1260   2.3217110E+07   4.7239995E+06   5.8193934E-01
    6.1270   2.3216805E+07   4.7239723E+06   5.8201475E-01
    6.1280   2.3216501E+07   4.7239451E+06   5.8209016E-01
    6.1290   2.3216197E+07   4.7239179E+06   5.8216558E-01
    6.1300   2.3215893E+07   4.7238907E+06   5.8224099E-01
    6.1310   2.3215589E+07   4.7238636E+06   5.8231640E-01
    6.1320   2.3215286E+07   4.7238365E+06   5.8239181E-01
    6.1330   2.3214983E+07   4.7238095E+06   5.8246723E-01
    6.1340   2.3214680E+07   4.7237825E+06   5.8254264E-01
    6.1350   2.3214377E+07   4.7237555E+06   5.8261806E-01
    6.1360   2.3214074E+07   4.7237285E+06   5.8269347E-01
    6.1370   2.3213772E+07   4.7237016E+06   5.8276888E-01
    6.1380   2.3213470E+07   4.7236748E+06   5.8284429E-01
    6.1390   2.3213168E+07   4.7236479E+06   5.8291971E-01
    6.1400   2.3212866E+07   4.7236211E+06   5.8299512E-01
    6.1410   2.3212565E+07   4.7235944E+06   5.8307053E-01
    6.1420   2.3212263E+07   4.7235676E+06   5.8314594E-01
    6.1430   2.3211962E+07   4.7235409E+06   5.8322136E-01
    6.1440   2.3211662E+07   4.7235143E+06   5.8329677E-01
    6.1450   2.3211361E+07   4.7234876E+06   5.8337219E-01
    6.1460   2.3211061E+07   4.7234610E+06   5.8344760E-01
    6.1470   2.3210761E+07   4.7234345E+06   5.8352301E-01
    6.1480   2.3210461E+07   4.7234080E+06   5.8359842E-01
    6.1490   2.3210161E+07   4.7233815E+06   5.8367384E-01
    6.1500   2.3209862E+07   4.7233550E+06   5.8374925E-01
    6.1510   2.3209563E+07   4.7233286E+06   5.8382466E-01
    6.1520   2.3209264E+07   4.7233022E+06   5.8390008E-01
    6.1530   2.3208965E+07   4.7232758E+06   5.8397549E-01
    6.1540   2.3208666E+07   4.7232495E+06   5.8405090E-01
    6.1550   2.3208368E+07   4.7232233E+06   5.8412631E-01
    6.1560   2.3208070E+07   4.7231970E+06   5.8420173E-01
    6.1570   2.3207772E+07   4.7231708E+06   5.8427714E-01
    6.1580   2.3207475E+07   4.7231446E+06   5.8435255E-01
    6.1590   2.3207177E+07   4.7231185E+06   5.8442797E-01
    6.1600   2.3206880E+07   4.7230924E+06   5.8450338E-01
    6.1610   2.3206583E+07   4.7230663E+06   5.8457879E-01
    6.1620   2.3206287E+07   4.7230403E+06   5.8465420E-01
    6.1630   2.3205990E+07   4.7230143E+06   5.8472962E-01
    6.1640   2.3205694E+07   4.7229883E+06   5.8480504E-01
    6.1650   2.3205398E+07   4.7229624E+06   5.8488045E-01
    6.1660   2.3205103E+07   4.7229365E+06   5.8495586E-01
    6.1670   2.3204807E+07   4.7229107E+06   5.8503127E-01
    6.1680   2.3204512E+07   4.7228849E+06   5.8510669E-01
    6.1690   2.3204217E+07   4.7228591E+06   5.8518210E-01
    6.1700   2.3203922E+07   4.7228333E+06   5.8525751E-01
    6.1710   2.3203628E+07   4.7228076E+06   5.8533292E-01
    6.1720   2.3203333E+07   4.7227820E+06   5.8540834E-01
    6.1730   2.3203039E+07   4.7227563E+06   5.8548375E-01
    6.1740   2.3202745E+07   4.7227308E+06   5.8555916E-01
    6.1750   2.3202452E+07   4.7227052E+06   5.8563458E-01
    6.1760   2.3202159E+07   4.7226797E+06   5.8570999E-01
    6.1770   2.3201866E+07   4.7226542E+06   5.8578540E-01
    6.1780   2.3201573E+07   4.7226287E+06   5.8586081E-01
    6.1790   2.3201280E+07   4.7226033E+06   5.8593623E-01
    6.1800   2.3200988E+07   4.7225780E+06   5.8601164E-01
    6.1810   2.3200696E+07   4.7225526E+06   5.8608705E-01
    6.1820   2.3200404E+07   4.7225273E+06   5.8616247E-01
    6.1830   2.3200112E+07   4.7225021E+06   5.8623788E-01
    6.1840   2.3199821E+07   4.7224768E+06   5.8631329E-01
    6.1850   2.3199530E+07   4.7224517E+06   5.8638870E-01
    6.1860   2.3199239E+07   4.7224265E+06   5.8646412E-01
    6.1870   2.3198948E+07   4.7224014E+06   5.8653953E-01
    6.1880   2.3198658E+07   4.7223763E+06   5.8661495E-01
    6.1890   2.3198368E+07   4.7223513E+06   5.8669036E-01
    6.1900   2.3198078E+07   4.7223263E+06   5.8676577E-01
    6.1910   2.3197788E+07   4.7223014E+06   5.8684119E-01
    6.1920   2.3197499E+07   4.7222765E+06   5.8691660E-01
    6.1930   2.3197210E+07   4.7222516E+06   5.8699201E-01
    6.1940   2.3196921E+07   4.7222267E+06   5.8706742E-01
    6.1950   2.3196632E+07   4.7222019E+06   5.8714284E-01
    6.1960   2.3196344E+07   4.7221772E+06   5.8721825E-01
    6.1970   2.3196056E+07   4.7221525E+06   5.8729366E-01
    6.1980   2.3195768E+07   4.7221278E+06   5.8736908E-01
    6.1990   2.3195480E+07   4.7221031E+06   5.8744449E-01
    6.2000   2.3195193E+07   4.7220785E+06   5.8751990E-01
    6.2010   2.3194906E+07   4.7220470E+06   5.8758570E-01
    6.2020   2.3194620E+07   4.7220154E+06   5.8765152E-01
    6.2030   2.3194334E+07   4.7219840E+06   5.8771735E-01
    6.2040   2.3194049E+07   4.7219526E+06   5.8778317E-01
    6.2050   2.3193764E+07   4.7219212E+06   5.8784900E-01
    6.2060   2.3193479E+07   4.7218899E+06   5.8791482E-01
    6.2070   2.3193194E+07   4.7218587E+06   5.8798065E-01
    6.2080   2.3192910E+07   4.7218275E+06   5.8804647E-01
    6.2090   2.3192626E+07   4.7217963E+06   5.8811229E-01
    6.2100   2.3192342E+07   4.7217652E+06   5.8817812E-01
    6.2110   2.3192059E+07   4.7217342E+06   5.8824394E-01
    6.2120   2.3191776E+07   4.7217032E+06   5.8830977E-01
    6.2130   2.3191493E+07   4.7216722E+06   5.8837559E-01
    6.2140   2.3191211E+07   4.7216413E+06   5.8844141E-01
    6.2150   2.3190928E+07   4.7216104E+06   5.8850724E-01
    6.2160   2.3190646E+07   4.7215796E+06   5.8857306E-01
    6.2170   2.3190365E+07   4.7215489E+06   5.8863889E-01
    6.2180   2.3190083E+07   4.7215181E+06   5.8870471E-01
    6.2190   2.3189802E+07   4.7214874E+06   5.8877054E-01
    6.2200   2.3189521E+07   4.7214568E+06   5.8883636E-01
    6.2210   2.3189241E+07   4.7214262E+06   5.8890218E-01
    6.2220   2.3188961E+07   4.7213957E+06   5.8896801E-01
    6.2230   2.3188681E+07   4.7213652E+06   5.8903383E-01
    6.2240   2.3188401E+07   4.7213347E+06   5.8909966E-01
    6.2250   2.3188121E+07   4.7213043E+06   5.8916548E-01
    6.2260   2.3187842E+07   4.7212739E+06   5.8923130E-01
    6.2270   2.3187563E+07   4.7212436E+06   5.8929713E-01
    6.2280   2.3187285E+07   4.7212133E+06   5.8936295E-01
    6.2290   2.3187006E+07   4.7211831E+06   5.8942878E-01
    6.2300   2.3186728E+07   4.7211529E+06   5.8949460E-01
    6.2310   2.3186450E+07   4.7211228E+06   5.8956043E-01
    6.2320   2.3186173E+07   4.7210927E+06   5.8962625E-01
    6.2330   2.3185896E+07   4.7210626E+06   5.8969207E-01
    6.2340   2.3185619E+07   4.7210326E+06   5.8975790E-01
    6.2350   2.3185342E+07   4.7210026E+06   5.8982372E-01
    6.2360   2.3185065E+07   4.7209727E+06   5.8988955E-01
    6.2370   2.3184789E+07   4.7209428E+06   5.8995537E-01
    6.2380   2.3184513E+07   4.7209130E+06   5.9002119E-01
    6.2390   2.3184238E+07   4.7208832E+06   5.9008702E-01
    6.2400   2.3183962E+07   4.7208534E+06   5.9015284E-01
    6.2410   2.3183687E+07   4.7208237E+06   5.9021867E-01
    6.2420   2.3183413E+07   4.7207941E+06   5.9028449E-01
    6.2430   2.3183138E+07   4.7207645E+06   5.9035031E-01
    6.2440   2.3182864E+07   4.7207349E+06   5.9041614E-01
    6.2450   2.3182590E+07   4.7207054E+06   5.9048196E-01
    6.2460   2.3182316E+07   4.7206759E+06   5.9054779E-01
    6.2470   2.3182043E+07   4.7206465E+06   5.9061361E-01
    6.2480   2.3181770E+07   4.7206171E+06   5.9067943E-01
    6.2490   2.3181497E+07   4.7205877E+06   5.9074526E-01
    6.2500   2.3181224E+07   4.7205584E+06   5.9081108E-01
    6.2510   2.3180952E+07   4.7205292E+06   5.9087691E-01
    6.2520   2.3180680E+07   4.7204999E+06   5.9094273E-01
    6.2530   2.3180408E+07   4.7204708E+06   5.9100856E-01
    6.2540   2.3180137E+07   4.7204417E+06   5.9107438E-01
    6.2550   2.3179866E+07   4.7204126E+06   5.9114020E-01
    6.2560   2.3179595E+07   4.7203835E+06   5.9120603E-01
    6.2570   2.3179324E+07   4.7203545E+06   5.9127185E-01
    6.2580   2.3179054E+07   4.7203256E+06   5.9133768E-01
    6.2590   2.3178784E+07   4.7202967E+06   5.9140350E-01
    6.2600   2.3178514E+07   4.7202678E+06   5.9146932E-01
    6.2610   2.3178244E+07   4.7202390E+06   5.9153515E-01
    6.2620   2.3177975E+07   4.7202103E+06   5.9160097E-01
    6.2630   2.3177706E+07   4.7201815E+06   5.9166680E-01
    6.2640   2.3177437E+07   4.7201529E+06   5.9173262E-01
    6.2650   2.3177169E+07   4.7201242E+06   5.9179845E-01
    6.2660   2.3176901E+07   4.7200957E+06   5.9186427E-01
    6.2670   2.3176633E+07   4.7200671E+06   5.9193009E-01
    6.2680   2.3176365E+07   4.7200386E+06   5.9199592E-01
    6.2690   2.3176098E+07   4.7200102E+06   5.9206174E-01
    6.2700   2.3175831E+07   4.7199818E+06   5.9212757E-01
    6.2710   2.3175564E+07   4.7199534E+06   5.9219339E-01
    6.2720   2.3175298E+07   4.7199251E+06   5.9225921E-01
    6.2730   2.3175032E+07   4.7198968E+06   5.9232504E-01
    6.2740   2.3174766E+07   4.7198686E+06   5.9239086E-01
    6.2750   2.3174500E+07   4.7198404E+06   5.9245669E-01
    6.2760   2.3174235E+07   4.7198123E+06   5.9252251E-01
    6.2770   2.3173970E+07   4.7197842E+06   5.9258833E-01
    6.2780   2.3173705E+07   4.7197562E+06   5.9265416E-01
    6.2790   2.3173441E+07   4.7197282E+06   5.9271999E-01
    6.2800   2.3173177E+07   4.7197003E+06   5.9278581E-01
    6.2810   2.3172913E+07   4.7196724E+06   5.9285163E-01
    6.2820   2.3172649E+07   4.7196445E+06   5.9291745E-01
    6.2830   2.3172386E+07   4.7196167E+06   5.9298328E-01
    6.2840   2.3172123E+07   4.7195889E+06   5.9304911E-01
    6.2850   2.3171860E+07   4.7195612E+06   5.9311493E-01
