
Predictions were generated on 31-May-2023 at 21:34:14 using HydroDyn Driver, compiled on May 31 2023 at 15:45:05 as a 64-bit application using double precision at commit v3.5.0-439-g03d62244-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: Sample file demonstrating NBodyMod=3 inputs, based on NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFzi	HydroMyi	B1WvsFxi	B2WvsFxi	B3WvsFxi	B4WvsFxi	B1WvsFyi	B2WvsFyi	B3WvsFyi	B4WvsFyi	B1WvsFzi	B2WvsFzi	B3WvsFzi	B4WvsFzi	B1WvsMxi	B2WvsMxi	B3WvsMxi	B4WvsMxi	B1WvsMyi	B2WvsMyi	B3WvsMyi	B4WvsMyi	B1WvsMzi	B2WvsMzi	B3WvsMzi	B4WvsMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B2Surge	B2Sway	B2Heave	B2Roll	B2Pitch	B2Yaw	B3Surge	B3Sway	B3Heave	B3Roll	B3Pitch	B3Yaw	B4Surge	B4Sway	B4Heave	B4Roll	B4Pitch	B4Yaw
(s)	(m)	(N)	(N)	(N-m)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m)	(m)	(m)	(rad)	(rad)	(rad)
    0.3375	   6.437220E-02	   6.888941E+05	   4.562942E+07	  -9.672596E+05	  -6.344904E+04	   2.724939E+05	   2.172388E+05	   2.724941E+05	  -1.706805E-02	  -1.467144E-02	   5.960924E-02	  -2.606494E-02	  -3.334942E+04	   1.168418E+04	   1.162154E+05	   1.168414E+04	  -2.560450E-01	   8.268867E-01	   7.287803E-01	   8.876808E-01	   4.961313E+05	  -1.662242E+06	  -1.392700E+06	  -1.662239E+06	   3.785175E-02	   2.215658E-01	   5.719158E-01	   2.261797E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.3500	   6.223577E-02	   7.047566E+05	   4.562299E+07	  -1.129604E+06	  -6.542310E+04	   2.764255E+05	   2.271444E+05	   2.764257E+05	  -1.715646E-02	  -1.480603E-02	   5.864772E-02	  -2.624122E-02	  -3.366562E+04	   9.632475E+03	   1.141744E+05	   9.632438E+03	  -2.568837E-01	   8.355165E-01	   7.235548E-01	   8.955012E-01	   5.078196E+05	  -1.702399E+06	  -1.485977E+06	  -1.702397E+06	   3.808008E-02	   2.243083E-01	   5.726216E-01	   2.289283E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.3625	   6.009934E-02	   7.206179E+05	   4.561656E+07	  -1.291971E+06	  -6.739716E+04	   2.803571E+05	   2.370501E+05	   2.803573E+05	  -1.724488E-02	  -1.494063E-02	   5.768619E-02	  -2.641751E-02	  -3.398183E+04	   7.580766E+03	   1.121333E+05	   7.580730E+03	  -2.577223E-01	   8.441463E-01	   7.183294E-01	   9.033215E-01	   5.195079E+05	  -1.742557E+06	  -1.579254E+06	  -1.742554E+06	   3.830840E-02	   2.270508E-01	   5.733275E-01	   2.316769E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.3750	   5.796292E-02	   7.364782E+05	   4.561012E+07	  -1.454360E+06	  -6.937123E+04	   2.842888E+05	   2.469557E+05	   2.842889E+05	  -1.733329E-02	  -1.507522E-02	   5.672467E-02	  -2.659380E-02	  -3.429804E+04	   5.529061E+03	   1.100923E+05	   5.529031E+03	  -2.585610E-01	   8.527761E-01	   7.131040E-01	   9.111419E-01	   5.311962E+05	  -1.782714E+06	  -1.672530E+06	  -1.782712E+06	   3.853673E-02	   2.297934E-01	   5.740333E-01	   2.344256E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.3875	   5.582649E-02	   7.523371E+05	   4.560369E+07	  -1.616770E+06	  -7.134530E+04	   2.882203E+05	   2.568614E+05	   2.882205E+05	  -1.742171E-02	  -1.520982E-02	   5.576314E-02	  -2.677009E-02	  -3.461425E+04	   3.477357E+03	   1.080512E+05	   3.477330E+03	  -2.593997E-01	   8.614058E-01	   7.078786E-01	   9.189622E-01	   5.428846E+05	  -1.822872E+06	  -1.765806E+06	  -1.822869E+06	   3.876505E-02	   2.325359E-01	   5.747391E-01	   2.371742E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.4000	   5.369006E-02	   7.681950E+05	   4.559726E+07	  -1.779204E+06	  -7.331936E+04	   2.921520E+05	   2.667670E+05	   2.921521E+05	  -1.751012E-02	  -1.534441E-02	   5.480161E-02	  -2.694638E-02	  -3.493046E+04	   1.425648E+03	   1.060101E+05	   1.425627E+03	  -2.602383E-01	   8.700356E-01	   7.026532E-01	   9.267825E-01	   5.545729E+05	  -1.863029E+06	  -1.859083E+06	  -1.863027E+06	   3.899337E-02	   2.352785E-01	   5.754449E-01	   2.399228E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.4125	   5.099309E-02	   7.797014E+05	   4.559086E+07	  -1.911685E+06	  -7.514732E+04	   2.944137E+05	   2.754926E+05	   2.944138E+05	  -1.756888E-02	  -1.530424E-02	   5.380708E-02	  -2.692945E-02	  -3.524130E+04	  -5.029304E+02	   1.037755E+05	  -5.029553E+02	  -2.608459E-01	   8.784105E-01	   6.949722E-01	   9.350298E-01	   5.654928E+05	  -1.887772E+06	  -1.943221E+06	  -1.887770E+06	   3.919249E-02	   2.378869E-01	   5.757974E-01	   2.425310E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.4250	   4.829612E-02	   7.912065E+05	   4.558447E+07	  -2.044183E+06	  -7.697528E+04	   2.966754E+05	   2.842181E+05	   2.966756E+05	  -1.762764E-02	  -1.526406E-02	   5.281254E-02	  -2.691253E-02	  -3.555215E+04	  -2.431513E+03	   1.015408E+05	  -2.431542E+03	  -2.614534E-01	   8.867853E-01	   6.872911E-01	   9.432771E-01	   5.764128E+05	  -1.912515E+06	  -2.027360E+06	  -1.912513E+06	   3.939160E-02	   2.404954E-01	   5.761499E-01	   2.451393E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.4375	   4.559915E-02	   8.027101E+05	   4.557808E+07	  -2.176699E+06	  -7.880324E+04	   2.989372E+05	   2.929437E+05	   2.989373E+05	  -1.768640E-02	  -1.522389E-02	   5.181800E-02	  -2.689561E-02	  -3.586300E+04	  -4.360091E+03	   9.930610E+04	  -4.360123E+03	  -2.620610E-01	   8.951601E-01	   6.796101E-01	   9.515243E-01	   5.873328E+05	  -1.937258E+06	  -2.111498E+06	  -1.937256E+06	   3.959072E-02	   2.431039E-01	   5.765023E-01	   2.477475E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.4500	   4.290218E-02	   8.142121E+05	   4.557168E+07	  -2.309233E+06	  -8.063120E+04	   3.011989E+05	   3.016692E+05	   3.011990E+05	  -1.774516E-02	  -1.518371E-02	   5.082346E-02	  -2.687869E-02	  -3.617384E+04	  -6.288669E+03	   9.707142E+04	  -6.288705E+03	  -2.626685E-01	   9.035350E-01	   6.719290E-01	   9.597716E-01	   5.982527E+05	  -1.962001E+06	  -2.195636E+06	  -1.961999E+06	   3.978983E-02	   2.457124E-01	   5.768548E-01	   2.503558E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.4625	   4.020520E-02	   8.257128E+05	   4.556529E+07	  -2.441784E+06	  -8.245917E+04	   3.034606E+05	   3.103948E+05	   3.034608E+05	  -1.780392E-02	  -1.514354E-02	   4.982892E-02	  -2.686177E-02	  -3.648469E+04	  -8.217252E+03	   9.483674E+04	  -8.217292E+03	  -2.632761E-01	   9.119098E-01	   6.642480E-01	   9.680189E-01	   6.091727E+05	  -1.986744E+06	  -2.279774E+06	  -1.986742E+06	   3.998895E-02	   2.483208E-01	   5.772073E-01	   2.529640E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.4750	   3.750823E-02	   8.372119E+05	   4.555889E+07	  -2.574353E+06	  -8.428713E+04	   3.057224E+05	   3.191202E+05	   3.057225E+05	  -1.786268E-02	  -1.510337E-02	   4.883438E-02	  -2.684485E-02	  -3.679554E+04	  -1.014583E+04	   9.260206E+04	  -1.014587E+04	  -2.638836E-01	   9.202847E-01	   6.565669E-01	   9.762661E-01	   6.200926E+05	  -2.011488E+06	  -2.363912E+06	  -2.011485E+06	   4.018806E-02	   2.509293E-01	   5.775598E-01	   2.555722E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.4875	   3.481125E-02	   8.487096E+05	   4.555249E+07	  -2.706939E+06	  -8.611509E+04	   3.079841E+05	   3.278458E+05	   3.079842E+05	  -1.792144E-02	  -1.506319E-02	   4.783984E-02	  -2.682792E-02	  -3.710638E+04	  -1.207441E+04	   9.036738E+04	  -1.207446E+04	  -2.644912E-01	   9.286595E-01	   6.488859E-01	   9.845134E-01	   6.310126E+05	  -2.036230E+06	  -2.448051E+06	  -2.036228E+06	   4.038718E-02	   2.535378E-01	   5.779122E-01	   2.581805E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.5000	   3.211428E-02	   8.602058E+05	   4.554609E+07	  -2.839543E+06	  -8.794305E+04	   3.102458E+05	   3.365713E+05	   3.102459E+05	  -1.798020E-02	  -1.502302E-02	   4.684531E-02	  -2.681100E-02	  -3.741723E+04	  -1.400299E+04	   8.813270E+04	  -1.400304E+04	  -2.650987E-01	   9.370344E-01	   6.412048E-01	   9.927607E-01	   6.419326E+05	  -2.060974E+06	  -2.532189E+06	  -2.060972E+06	   4.058629E-02	   2.561463E-01	   5.782647E-01	   2.607887E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.5125	   2.941731E-02	   8.717006E+05	   4.553969E+07	  -2.972164E+06	  -8.977102E+04	   3.125076E+05	   3.452969E+05	   3.125077E+05	  -1.803896E-02	  -1.498284E-02	   4.585077E-02	  -2.679408E-02	  -3.772808E+04	  -1.593157E+04	   8.589803E+04	  -1.593162E+04	  -2.657063E-01	   9.454092E-01	   6.335238E-01	   1.001008E+00	   6.528525E+05	  -2.085716E+06	  -2.616327E+06	  -2.085715E+06	   4.078541E-02	   2.587547E-01	   5.786172E-01	   2.633969E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.5250	   2.672034E-02	   8.831939E+05	   4.553329E+07	  -3.104802E+06	  -9.159898E+04	   3.147693E+05	   3.540224E+05	   3.147694E+05	  -1.809772E-02	  -1.494267E-02	   4.485623E-02	  -2.677716E-02	  -3.803892E+04	  -1.786015E+04	   8.366335E+04	  -1.786021E+04	  -2.663138E-01	   9.537840E-01	   6.258428E-01	   1.009255E+00	   6.637724E+05	  -2.110460E+06	  -2.700465E+06	  -2.110458E+06	   4.098452E-02	   2.613632E-01	   5.789697E-01	   2.660052E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.5375	   2.402337E-02	   8.946858E+05	   4.552689E+07	  -3.237459E+06	  -9.342695E+04	   3.170311E+05	   3.627480E+05	   3.170311E+05	  -1.815648E-02	  -1.490249E-02	   4.386169E-02	  -2.676024E-02	  -3.834977E+04	  -1.978874E+04	   8.142866E+04	  -1.978880E+04	  -2.669214E-01	   9.621589E-01	   6.181617E-01	   1.017503E+00	   6.746924E+05	  -2.135203E+06	  -2.784604E+06	  -2.135201E+06	   4.118364E-02	   2.639717E-01	   5.793222E-01	   2.686134E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.5500	   2.132639E-02	   9.061761E+05	   4.552049E+07	  -3.370132E+06	  -9.525491E+04	   3.192928E+05	   3.714735E+05	   3.192928E+05	  -1.821524E-02	  -1.486232E-02	   4.286715E-02	  -2.674332E-02	  -3.866062E+04	  -2.171731E+04	   7.919399E+04	  -2.171738E+04	  -2.675289E-01	   9.705337E-01	   6.104807E-01	   1.025750E+00	   6.856124E+05	  -2.159946E+06	  -2.868742E+06	  -2.159944E+06	   4.138275E-02	   2.665802E-01	   5.796746E-01	   2.712216E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.5625	   1.862942E-02	   9.176649E+05	   4.551408E+07	  -3.502823E+06	  -9.708287E+04	   3.215545E+05	   3.801991E+05	   3.215545E+05	  -1.827400E-02	  -1.482215E-02	   4.187261E-02	  -2.672639E-02	  -3.897146E+04	  -2.364589E+04	   7.695931E+04	  -2.364596E+04	  -2.681364E-01	   9.789085E-01	   6.027997E-01	   1.033997E+00	   6.965324E+05	  -2.184689E+06	  -2.952880E+06	  -2.184687E+06	   4.158187E-02	   2.691886E-01	   5.800270E-01	   2.738298E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.5750	   1.593245E-02	   9.291524E+05	   4.550768E+07	  -3.635532E+06	  -9.891083E+04	   3.238162E+05	   3.889246E+05	   3.238162E+05	  -1.833276E-02	  -1.478197E-02	   4.087808E-02	  -2.670947E-02	  -3.928231E+04	  -2.557447E+04	   7.472464E+04	  -2.557454E+04	  -2.687440E-01	   9.872834E-01	   5.951186E-01	   1.042244E+00	   7.074523E+05	  -2.209432E+06	  -3.037018E+06	  -2.209430E+06	   4.178098E-02	   2.717971E-01	   5.803795E-01	   2.764381E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.5875	   1.323547E-02	   9.406384E+05	   4.550127E+07	  -3.768253E+06	  -1.007388E+05	   3.260780E+05	   3.976501E+05	   3.260780E+05	  -1.839152E-02	  -1.474180E-02	   3.988354E-02	  -2.669255E-02	  -3.959316E+04	  -2.750305E+04	   7.248996E+04	  -2.750312E+04	  -2.693515E-01	   9.956582E-01	   5.874376E-01	   1.050492E+00	   7.183722E+05	  -2.234174E+06	  -3.121156E+06	  -2.234174E+06	   4.198009E-02	   2.744056E-01	   5.807320E-01	   2.790463E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.6000	   1.053850E-02	   9.521233E+05	   4.549486E+07	  -3.900952E+06	  -1.025668E+05	   3.283397E+05	   4.063757E+05	   3.283397E+05	  -1.845028E-02	  -1.470162E-02	   3.888900E-02	  -2.667563E-02	  -3.990400E+04	  -2.943164E+04	   7.025527E+04	  -2.943172E+04	  -2.699591E-01	   1.004033E+00	   5.797565E-01	   1.058739E+00	   7.292922E+05	  -2.258918E+06	  -3.205295E+06	  -2.258917E+06	   4.217921E-02	   2.770140E-01	   5.810845E-01	   2.816546E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.6125	   7.376072E-03	   9.588004E+05	   4.548881E+07	  -3.999545E+06	  -1.041604E+05	   3.288705E+05	   4.135044E+05	   3.288705E+05	  -1.847287E-02	  -1.446047E-02	   3.789005E-02	  -2.644443E-02	  -4.020608E+04	  -3.113944E+04	   6.793405E+04	  -3.113952E+04	  -2.703097E-01	   1.012095E+00	   5.699694E-01	   1.067364E+00	   7.388559E+05	  -2.267786E+06	  -3.276838E+06	  -2.267785E+06	   4.234950E-02	   2.794997E-01	   5.811115E-01	   2.841347E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.6250	   4.213642E-03	   9.654766E+05	   4.548276E+07	  -4.098113E+06	  -1.057539E+05	   3.294013E+05	   4.206332E+05	   3.294013E+05	  -1.849545E-02	  -1.421932E-02	   3.689110E-02	  -2.621322E-02	  -4.050816E+04	  -3.284724E+04	   6.561284E+04	  -3.284732E+04	  -2.706602E-01	   1.020157E+00	   5.601822E-01	   1.075988E+00	   7.484194E+05	  -2.276654E+06	  -3.348381E+06	  -2.276653E+06	   4.251979E-02	   2.819853E-01	   5.811384E-01	   2.866147E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.6375	   1.051212E-03	   9.721517E+05	   4.547671E+07	  -4.196656E+06	  -1.073475E+05	   3.299321E+05	   4.277619E+05	   3.299321E+05	  -1.851804E-02	  -1.397817E-02	   3.589216E-02	  -2.598202E-02	  -4.081024E+04	  -3.455505E+04	   6.329163E+04	  -3.455512E+04	  -2.710108E-01	   1.028218E+00	   5.503951E-01	   1.084613E+00	   7.579831E+05	  -2.285522E+06	  -3.419924E+06	  -2.285521E+06	   4.269008E-02	   2.844709E-01	   5.811654E-01	   2.890948E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    0.6500	  -2.111219E-03	   9.788260E+05	   4.547066E+07	  -4.295173E+06	  -1.089411E+05	   3.304629E+05	   4.348906E+05	   3.304629E+05	  -1.854063E-02	  -1.373702E-02	   3.489320E-02	  -2.575082E-02	  -4.111232E+04	  -3.626285E+04	   6.097041E+04	  -3.626292E+04	  -2.713613E-01	   1.036280E+00	   5.406079E-01	   1.093237E+00	   7.675467E+05	  -2.294390E+06	  -3.491467E+06	  -2.294389E+06	   4.286036E-02	   2.869566E-01	   5.811924E-01	   2.915749E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
