# Time    P2PX    P2PY    P2PZ
    0.4330       1.0138284       0       0
    0.4340       1.0138287       0       0
    0.4350       1.0138290       0       0
    0.4360       1.0138293       0       0
    0.4370       1.0138295       0       0
    0.4380       1.0138298       0       0
    0.4390       1.0138301       0       0
    0.4400       1.0138304       0       0
    0.4410       1.0138307       0       0
    0.4420       1.0138310       0       0
    0.4430       1.0138312       0       0
    0.4440       1.0138315       0       0
    0.4450       1.0138318       0       0
    0.4460       1.0138321       0       0
    0.4470       1.0138324       0       0
    0.4480       1.0138327       0       0
    0.4490       1.0138329       0       0
    0.4500       1.0138332       0       0
    0.4510       1.0138335       0       0
    0.4520       1.0138338       0       0
    0.4530       1.0138341       0       0
    0.4540       1.0138344       0       0
    0.4550       1.0138347       0       0
    0.4560       1.0138349       0       0
    0.4570       1.0138352       0       0
    0.4580       1.0138355       0       0
    0.4590       1.0138358       0       0
    0.4600       1.0138361       0       0
    0.4610       1.0138364       0       0
    0.4620       1.0138367       0       0
    0.4630       1.0138370       0       0
    0.4640       1.0138372       0       0
    0.4650       1.0138375       0       0
    0.4660       1.0138378       0       0
    0.4670       1.0138381       0       0
    0.4680       1.0138384       0       0
    0.4690       1.0138387       0       0
    0.4700       1.0138390       0       0
    0.4710       1.0138393       0       0
    0.4720       1.0138396       0       0
    0.4730       1.0138398       0       0
    0.4740       1.0138401       0       0
    0.4750       1.0138404       0       0
    0.4760       1.0138407       0       0
    0.4770       1.0138410       0       0
    0.4780       1.0138413       0       0
    0.4790       1.0138416       0       0
    0.4800       1.0138419       0       0
    0.4810       1.0138422       0       0
    0.4820       1.0138425       0       0
    0.4830       1.0138428       0       0
    0.4840       1.0138431       0       0
    0.4850       1.0138434       0       0
    0.4860       1.0138437       0       0
    0.4870       1.0138440       0       0
    0.4880       1.0138442       0       0
    0.4890       1.0138445       0       0
    0.4900       1.0138448       0       0
    0.4910       1.0138451       0       0
    0.4920       1.0138454       0       0
    0.4930       1.0138457       0       0
    0.4940       1.0138460       0       0
    0.4950       1.0138463       0       0
    0.4960       1.0138466       0       0
    0.4970       1.0138469       0       0
    0.4980       1.0138472       0       0
    0.4990       1.0138475       0       0
    0.5000       1.0138478       0       0
    0.5010       1.0138481       0       0
    0.5020       1.0138484       0       0
    0.5030       1.0138487       0       0
    0.5040       1.0138490       0       0
    0.5050       1.0138493       0       0
    0.5060       1.0138496       0       0
    0.5070       1.0138499       0       0
    0.5080       1.0138502       0       0
    0.5090       1.0138505       0       0
    0.5100       1.0138508       0       0
    0.5110       1.0138511       0       0
    0.5120       1.0138514       0       0
    0.5130       1.0138517       0       0
    0.5140       1.0138520       0       0
    0.5150       1.0138523       0       0
    0.5160       1.0138526       0       0
    0.5170       1.0138529       0       0
    0.5180       1.0138532       0       0
    0.5190       1.0138535       0       0
    0.5200       1.0138538       0       0
    0.5210       1.0138541       0       0
    0.5220       1.0138544       0       0
    0.5230       1.0138547       0       0
    0.5240       1.0138551       0       0
    0.5250       1.0138554       0       0
    0.5260       1.0138557       0       0
    0.5270       1.0138560       0       0
    0.5280       1.0138563       0       0
    0.5290       1.0138566       0       0
    0.5300       1.0138569       0       0
    0.5310       1.0138572       0       0
    0.5320       1.0138575       0       0
    0.5330       1.0138578       0       0
    0.5340       1.0138581       0       0
    0.5350       1.0138584       0       0
    0.5360       1.0138587       0       0
    0.5370       1.0138590       0       0
    0.5380       1.0138593       0       0
    0.5390       1.0138597       0       0
    0.5400       1.0138600       0       0
    0.5410       1.0138603       0       0
    0.5420       1.0138606       0       0
    0.5430       1.0138609       0       0
    0.5440       1.0138612       0       0
    0.5450       1.0138615       0       0
    0.5460       1.0138618       0       0
    0.5470       1.0138621       0       0
    0.5480       1.0138624       0       0
    0.5490       1.0138628       0       0
    0.5500       1.0138631       0       0
    0.5510       1.0138634       0       0
    0.5520       1.0138637       0       0
    0.5530       1.0138640       0       0
    0.5540       1.0138643       0       0
    0.5550       1.0138646       0       0
    0.5560       1.0138649       0       0
    0.5570       1.0138652       0       0
    0.5580       1.0138656       0       0
    0.5590       1.0138659       0       0
    0.5600       1.0138662       0       0
    0.5610       1.0138665       0       0
    0.5620       1.0138668       0       0
    0.5630       1.0138671       0       0
    0.5640       1.0138674       0       0
    0.5650       1.0138678       0       0
    0.5660       1.0138681       0       0
    0.5670       1.0138684       0       0
    0.5680       1.0138687       0       0
    0.5690       1.0138690       0       0
    0.5700       1.0138693       0       0
    0.5710       1.0138697       0       0
    0.5720       1.0138700       0       0
    0.5730       1.0138703       0       0
    0.5740       1.0138706       0       0
    0.5750       1.0138709       0       0
    0.5760       1.0138712       0       0
    0.5770       1.0138716       0       0
    0.5780       1.0138719       0       0
    0.5790       1.0138722       0       0
    0.5800       1.0138725       0       0
    0.5810       1.0138728       0       0
    0.5820       1.0138732       0       0
    0.5830       1.0138735       0       0
    0.5840       1.0138738       0       0
    0.5850       1.0138741       0       0
    0.5860       1.0138744       0       0
    0.5870       1.0138748       0       0
    0.5880       1.0138751       0       0
    0.5890       1.0138754       0       0
    0.5900       1.0138757       0       0
    0.5910       1.0138760       0       0
    0.5920       1.0138764       0       0
    0.5930       1.0138767       0       0
    0.5940       1.0138770       0       0
    0.5950       1.0138773       0       0
    0.5960       1.0138776       0       0
    0.5970       1.0138780       0       0
    0.5980       1.0138783       0       0
    0.5990       1.0138786       0       0
    0.6000       1.0138789       0       0
    0.6010       1.0138793       0       0
    0.6020       1.0138796       0       0
    0.6030       1.0138799       0       0
    0.6040       1.0138802       0       0
    0.6050       1.0138806       0       0
    0.6060       1.0138809       0       0
    0.6070       1.0138812       0       0
    0.6080       1.0138815       0       0
    0.6090       1.0138819       0       0
    0.6100       1.0138822       0       0
    0.6110       1.0138825       0       0
    0.6120       1.0138828       0       0
    0.6130       1.0138832       0       0
    0.6140       1.0138835       0       0
    0.6150       1.0138838       0       0
    0.6160       1.0138841       0       0
    0.6170       1.0138845       0       0
    0.6180       1.0138848       0       0
    0.6190       1.0138851       0       0
    0.6200       1.0138855       0       0
    0.6210       1.0138858       0       0
    0.6220       1.0138861       0       0
    0.6230       1.0138864       0       0
    0.6240       1.0138868       0       0
    0.6250       1.0138871       0       0
    0.6260       1.0138874       0       0
    0.6270       1.0138878       0       0
    0.6280       1.0138881       0       0
    0.6290       1.0138884       0       0
    0.6300       1.0138888       0       0
    0.6310       1.0138891       0       0
    0.6320       1.0138894       0       0
    0.6330       1.0138897       0       0
    0.6340       1.0138901       0       0
    0.6350       1.0138904       0       0
    0.6360       1.0138907       0       0
    0.6370       1.0138911       0       0
    0.6380       1.0138914       0       0
    0.6390       1.0138917       0       0
    0.6400       1.0138921       0       0
    0.6410       1.0138924       0       0
    0.6420       1.0138927       0       0
    0.6430       1.0138931       0       0
    0.6440       1.0138934       0       0
    0.6450       1.0138937       0       0
    0.6460       1.0138941       0       0
    0.6470       1.0138944       0       0
    0.6480       1.0138947       0       0
    0.6490       1.0138951       0       0
    0.6500       1.0138954       0       0
    0.6510       1.0138957       0       0
    0.6520       1.0138961       0       0
    0.6530       1.0138964       0       0
    0.6540       1.0138967       0       0
    0.6550       1.0138971       0       0
    0.6560       1.0138974       0       0
    0.6570       1.0138978       0       0
    0.6580       1.0138981       0       0
    0.6590       1.0138984       0       0
    0.6600       1.0138988       0       0
    0.6610       1.0138991       0       0
    0.6620       1.0138994       0       0
    0.6630       1.0138998       0       0
    0.6640       1.0139001       0       0
    0.6650       1.0139004       0       0
    0.6660       1.0139008       0       0
    0.6670       1.0139011       0       0
    0.6680       1.0139015       0       0
    0.6690       1.0139018       0       0
    0.6700       1.0139021       0       0
    0.6710       1.0139025       0       0
    0.6720       1.0139028       0       0
    0.6730       1.0139032       0       0
    0.6740       1.0139035       0       0
    0.6750       1.0139038       0       0
    0.6760       1.0139042       0       0
    0.6770       1.0139045       0       0
    0.6780       1.0139049       0       0
    0.6790       1.0139052       0       0
    0.6800       1.0139055       0       0
    0.6810       1.0139059       0       0
    0.6820       1.0139062       0       0
    0.6830       1.0139066       0       0
    0.6840       1.0139069       0       0
    0.6850       1.0139072       0       0
    0.6860       1.0139076       0       0
    0.6870       1.0139079       0       0
    0.6880       1.0139083       0       0
    0.6890       1.0139086       0       0
    0.6900       1.0139090       0       0
    0.6910       1.0139093       0       0
    0.6920       1.0139096       0       0
    0.6930       1.0139100       0       0
    0.6940       1.0139103       0       0
    0.6950       1.0139107       0       0
    0.6960       1.0139110       0       0
    0.6970       1.0139114       0       0
    0.6980       1.0139117       0       0
    0.6990       1.0139121       0       0
    0.7000       1.0139124       0       0
    0.7010       1.0139127       0       0
    0.7020       1.0139131       0       0
    0.7030       1.0139134       0       0
    0.7040       1.0139138       0       0
    0.7050       1.0139141       0       0
    0.7060       1.0139145       0       0
    0.7070       1.0139148       0       0
    0.7080       1.0139152       0       0
    0.7090       1.0139155       0       0
    0.7100       1.0139159       0       0
    0.7110       1.0139162       0       0
    0.7120       1.0139165       0       0
    0.7130       1.0139169       0       0
    0.7140       1.0139172       0       0
    0.7150       1.0139176       0       0
    0.7160       1.0139179       0       0
    0.7170       1.0139183       0       0
    0.7180       1.0139186       0       0
    0.7190       1.0139190       0       0
    0.7200       1.0139193       0       0
    0.7210       1.0139197       0       0
    0.7220       1.0139200       0       0
    0.7230       1.0139204       0       0
    0.7240       1.0139207       0       0
    0.7250       1.0139211       0       0
    0.7260       1.0139214       0       0
    0.7270       1.0139218       0       0
    0.7280       1.0139221       0       0
    0.7290       1.0139225       0       0
    0.7300       1.0139228       0       0
    0.7310       1.0139232       0       0
    0.7320       1.0139235       0       0
    0.7330       1.0139239       0       0
    0.7340       1.0139242       0       0
    0.7350       1.0139246       0       0
    0.7360       1.0139249       0       0
    0.7370       1.0139253       0       0
    0.7380       1.0139256       0       0
    0.7390       1.0139260       0       0
    0.7400       1.0139263       0       0
    0.7410       1.0139267       0       0
    0.7420       1.0139270       0       0
    0.7430       1.0139274       0       0
    0.7440       1.0139277       0       0
    0.7450       1.0139281       0       0
    0.7460       1.0139285       0       0
    0.7470       1.0139288       0       0
    0.7480       1.0139292       0       0
    0.7490       1.0139295       0       0
    0.7500       1.0139299       0       0
    0.7510       1.0139302       0       0
    0.7520       1.0139306       0       0
    0.7530       1.0139309       0       0
    0.7540       1.0139313       0       0
    0.7550       1.0139316       0       0
    0.7560       1.0139320       0       0
    0.7570       1.0139323       0       0
    0.7580       1.0139327       0       0
    0.7590       1.0139331       0       0
    0.7600       1.0139334       0       0
    0.7610       1.0139338       0       0
    0.7620       1.0139341       0       0
    0.7630       1.0139345       0       0
    0.7640       1.0139348       0       0
    0.7650       1.0139352       0       0
    0.7660       1.0139355       0       0
    0.7670       1.0139359       0       0
    0.7680       1.0139363       0       0
    0.7690       1.0139366       0       0
    0.7700       1.0139370       0       0
    0.7710       1.0139373       0       0
    0.7720       1.0139377       0       0
    0.7730       1.0139380       0       0
    0.7740       1.0139384       0       0
    0.7750       1.0139388       0       0
    0.7760       1.0139391       0       0
    0.7770       1.0139395       0       0
    0.7780       1.0139398       0       0
    0.7790       1.0139402       0       0
    0.7800       1.0139406       0       0
    0.7810       1.0139409       0       0
    0.7820       1.0139413       0       0
    0.7830       1.0139416       0       0
    0.7840       1.0139420       0       0
    0.7850       1.0139423       0       0
    0.7860       1.0139427       0       0
    0.7870       1.0139431       0       0
    0.7880       1.0139434       0       0
    0.7890       1.0139438       0       0
    0.7900       1.0139441       0       0
    0.7910       1.0139445       0       0
    0.7920       1.0139449       0       0
    0.7930       1.0139452       0       0
    0.7940       1.0139456       0       0
    0.7950       1.0139459       0       0
    0.7960       1.0139463       0       0
    0.7970       1.0139467       0       0
    0.7980       1.0139470       0       0
    0.7990       1.0139474       0       0
    0.8000       1.0139478       0       0
    0.8010       1.0139481       0       0
    0.8020       1.0139485       0       0
    0.8030       1.0139488       0       0
    0.8040       1.0139492       0       0
    0.8050       1.0139496       0       0
    0.8060       1.0139499       0       0
    0.8070       1.0139503       0       0
    0.8080       1.0139507       0       0
    0.8090       1.0139510       0       0
    0.8100       1.0139514       0       0
    0.8110       1.0139517       0       0
    0.8120       1.0139521       0       0
    0.8130       1.0139525       0       0
    0.8140       1.0139528       0       0
    0.8150       1.0139532       0       0
    0.8160       1.0139536       0       0
    0.8170       1.0139539       0       0
    0.8180       1.0139543       0       0
    0.8190       1.0139546       0       0
    0.8200       1.0139550       0       0
    0.8210       1.0139554       0       0
    0.8220       1.0139557       0       0
    0.8230       1.0139561       0       0
    0.8240       1.0139565       0       0
    0.8250       1.0139568       0       0
    0.8260       1.0139572       0       0
    0.8270       1.0139576       0       0
    0.8280       1.0139579       0       0
    0.8290       1.0139583       0       0
    0.8300       1.0139587       0       0
    0.8310       1.0139590       0       0
    0.8320       1.0139594       0       0
    0.8330       1.0139598       0       0
    0.8340       1.0139601       0       0
    0.8350       1.0139605       0       0
    0.8360       1.0139609       0       0
    0.8370       1.0139612       0       0
    0.8380       1.0139616       0       0
    0.8390       1.0139620       0       0
    0.8400       1.0139623       0       0
    0.8410       1.0139627       0       0
    0.8420       1.0139631       0       0
    0.8430       1.0139634       0       0
    0.8440       1.0139638       0       0
    0.8450       1.0139642       0       0
    0.8460       1.0139645       0       0
    0.8470       1.0139649       0       0
    0.8480       1.0139653       0       0
    0.8490       1.0139656       0       0
    0.8500       1.0139660       0       0
    0.8510       1.0139664       0       0
    0.8520       1.0139667       0       0
    0.8530       1.0139671       0       0
    0.8540       1.0139675       0       0
    0.8550       1.0139678       0       0
    0.8560       1.0139682       0       0
    0.8570       1.0139686       0       0
    0.8580       1.0139689       0       0
    0.8590       1.0139693       0       0
    0.8600       1.0139697       0       0
    0.8610       1.0139700       0       0
    0.8620       1.0139704       0       0
    0.8630       1.0139708       0       0
    0.8640       1.0139712       0       0
    0.8650       1.0139715       0       0
    0.8660       1.0139719       0       0
    0.8670       1.0139723       0       0
    0.8680       1.0139726       0       0
    0.8690       1.0139730       0       0
    0.8700       1.0139734       0       0
    0.8710       1.0139737       0       0
    0.8720       1.0139741       0       0
    0.8730       1.0139745       0       0
    0.8740       1.0139749       0       0
    0.8750       1.0139752       0       0
    0.8760       1.0139756       0       0
    0.8770       1.0139760       0       0
    0.8780       1.0139763       0       0
    0.8790       1.0139767       0       0
    0.8800       1.0139771       0       0
    0.8810       1.0139775       0       0
    0.8820       1.0139778       0       0
    0.8830       1.0139782       0       0
    0.8840       1.0139786       0       0
    0.8850       1.0139789       0       0
    0.8860       1.0139793       0       0
    0.8870       1.0139797       0       0
    0.8880       1.0139801       0       0
    0.8890       1.0139804       0       0
    0.8900       1.0139808       0       0
    0.8910       1.0139812       0       0
    0.8920       1.0139815       0       0
    0.8930       1.0139819       0       0
    0.8940       1.0139823       0       0
    0.8950       1.0139827       0       0
    0.8960       1.0139830       0       0
    0.8970       1.0139834       0       0
    0.8980       1.0139838       0       0
    0.8990       1.0139841       0       0
    0.9000       1.0139845       0       0
    0.9010       1.0139849       0       0
    0.9020       1.0139853       0       0
    0.9030       1.0139856       0       0
    0.9040       1.0139860       0       0
    0.9050       1.0139864       0       0
    0.9060       1.0139868       0       0
    0.9070       1.0139871       0       0
    0.9080       1.0139875       0       0
    0.9090       1.0139879       0       0
    0.9100       1.0139883       0       0
    0.9110       1.0139886       0       0
    0.9120       1.0139890       0       0
    0.9130       1.0139894       0       0
    0.9140       1.0139898       0       0
    0.9150       1.0139901       0       0
    0.9160       1.0139905       0       0
    0.9170       1.0139909       0       0
    0.9180       1.0139912       0       0
    0.9190       1.0139916       0       0
    0.9200       1.0139920       0       0
    0.9210       1.0139924       0       0
    0.9220       1.0139927       0       0
    0.9230       1.0139931       0       0
    0.9240       1.0139935       0       0
    0.9250       1.0139939       0       0
    0.9260       1.0139942       0       0
    0.9270       1.0139946       0       0
    0.9280       1.0139950       0       0
    0.9290       1.0139954       0       0
    0.9300       1.0139957       0       0
    0.9310       1.0139961       0       0
    0.9320       1.0139965       0       0
    0.9330       1.0139969       0       0
    0.9340       1.0139972       0       0
    0.9350       1.0139976       0       0
    0.9360       1.0139980       0       0
    0.9370       1.0139984       0       0
    0.9380       1.0139988       0       0
    0.9390       1.0139991       0       0
    0.9400       1.0139995       0       0
    0.9410       1.0139999       0       0
    0.9420       1.0140003       0       0
    0.9430       1.0140006       0       0
    0.9440       1.0140010       0       0
    0.9450       1.0140014       0       0
    0.9460       1.0140018       0       0
    0.9470       1.0140021       0       0
    0.9480       1.0140025       0       0
    0.9490       1.0140029       0       0
    0.9500       1.0140033       0       0
    0.9510       1.0140036       0       0
    0.9520       1.0140040       0       0
    0.9530       1.0140044       0       0
    0.9540       1.0140048       0       0
    0.9550       1.0140052       0       0
    0.9560       1.0140055       0       0
    0.9570       1.0140059       0       0
    0.9580       1.0140063       0       0
    0.9590       1.0140067       0       0
    0.9600       1.0140070       0       0
    0.9610       1.0140074       0       0
    0.9620       1.0140078       0       0
    0.9630       1.0140082       0       0
    0.9640       1.0140085       0       0
    0.9650       1.0140089       0       0
    0.9660       1.0140093       0       0
    0.9670       1.0140097       0       0
    0.9680       1.0140101       0       0
    0.9690       1.0140104       0       0
    0.9700       1.0140108       0       0
    0.9710       1.0140112       0       0
    0.9720       1.0140116       0       0
    0.9730       1.0140119       0       0
    0.9740       1.0140123       0       0
    0.9750       1.0140127       0       0
    0.9760       1.0140131       0       0
    0.9770       1.0140135       0       0
    0.9780       1.0140138       0       0
    0.9790       1.0140142       0       0
    0.9800       1.0140146       0       0
    0.9810       1.0140150       0       0
    0.9820       1.0140153       0       0
    0.9830       1.0140157       0       0
    0.9840       1.0140161       0       0
    0.9850       1.0140165       0       0
    0.9860       1.0140169       0       0
    0.9870       1.0140172       0       0
    0.9880       1.0140176       0       0
    0.9890       1.0140180       0       0
    0.9900       1.0140184       0       0
    0.9910       1.0140188       0       0
    0.9920       1.0140191       0       0
    0.9930       1.0140195       0       0
    0.9940       1.0140199       0       0
    0.9950       1.0140203       0       0
    0.9960       1.0140206       0       0
    0.9970       1.0140210       0       0
    0.9980       1.0140214       0       0
    0.9990       1.0140218       0       0
    1.0000       1.0140222       0       0
    1.0010       1.0140225       0       0
    1.0020       1.0140229       0       0
    1.0030       1.0140233       0       0
    1.0040       1.0140237       0       0
    1.0050       1.0140241       0       0
    1.0060       1.0140244       0       0
    1.0070       1.0140248       0       0
    1.0080       1.0140252       0       0
    1.0090       1.0140256       0       0
    1.0100       1.0140259       0       0
    1.0110       1.0140263       0       0
    1.0120       1.0140267       0       0
    1.0130       1.0140271       0       0
    1.0140       1.0140275       0       0
    1.0150       1.0140278       0       0
    1.0160       1.0140282       0       0
    1.0170       1.0140286       0       0
    1.0180       1.0140290       0       0
    1.0190       1.0140294       0       0
    1.0200       1.0140297       0       0
    1.0210       1.0140301       0       0
    1.0220       1.0140305       0       0
    1.0230       1.0140309       0       0
    1.0240       1.0140313       0       0
    1.0250       1.0140316       0       0
    1.0260       1.0140320       0       0
    1.0270       1.0140324       0       0
    1.0280       1.0140328       0       0
    1.0290       1.0140332       0       0
    1.0300       1.0140335       0       0
    1.0310       1.0140339       0       0
    1.0320       1.0140343       0       0
    1.0330       1.0140347       0       0
    1.0340       1.0140351       0       0
    1.0350       1.0140354       0       0
    1.0360       1.0140358       0       0
    1.0370       1.0140362       0       0
    1.0380       1.0140366       0       0
    1.0390       1.0140369       0       0
    1.0400       1.0140373       0       0
    1.0410       1.0140377       0       0
    1.0420       1.0140381       0       0
    1.0430       1.0140385       0       0
    1.0440       1.0140388       0       0
    1.0450       1.0140392       0       0
    1.0460       1.0140396       0       0
