





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
     (sec)         (N)             (N)             (N)            (N-m)           (N-m)           (N-m)            (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)             (N)
   180.40  -8.0652243e+05  -1.1211321e+06   2.2224550e+07  -1.1078638e+07   7.7153751e+06   0.0000000e+00   1.9363647e+03   2.8555036e+03   2.2142924e+03   3.2750565e+03   4.1903475e+03   6.2253642e+03   8.6509098e+01   1.2885254e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.0567234e+04  -6.7696135e+04  -5.2358049e+04  -6.8611685e+04  -8.6131985e+04  -1.0892714e+05  -1.6422239e+03  -2.0284776e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1084085e+04  -5.6320700e+05
   180.50  -9.2501044e+05  -1.3014824e+06   2.2275703e+07  -1.2506813e+07   8.6593428e+06   0.0000000e+00   1.7814606e+03   2.6364616e+03   2.0429597e+03   3.0346445e+03   3.9190622e+03   5.8539747e+03   2.6957219e+02   4.0396556e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.8813513e+04  -8.0475343e+04  -6.1365728e+04  -8.2641206e+04  -1.0303987e+05  -1.3519750e+05  -6.5747996e+03  -8.4825089e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.8564523e+04  -5.1953445e+05
   180.60  -1.0412356e+06  -1.4800901e+06   2.2329542e+07  -1.3897891e+07   9.5726266e+06   0.0000000e+00   1.6104468e+03   2.3918213e+03   1.8520334e+03   2.7628853e+03   3.5067362e+03   5.2664353e+03   5.4582711e+02   8.2301343e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.6820007e+04  -9.3043363e+04  -7.0112393e+04  -9.6457113e+04  -1.1681818e+05  -1.5764271e+05  -1.6881027e+04  -2.2492355e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.6136000e+04  -4.7326668e+05
   180.70  -1.1544072e+06  -1.6557033e+06   2.2385785e+07  -1.5240633e+07   1.0448204e+07   0.0000000e+00   1.4274347e+03   2.1274483e+03   1.6462127e+03   2.4664338e+03   2.9823305e+03   4.5028529e+03   8.7963673e+02   1.3347606e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.4518135e+04  -1.0528502e+05  -7.8521408e+04  -1.0992974e+05  -1.2579776e+05  -1.7363896e+05  -3.4363287e+04  -4.6960978e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.3677892e+04  -4.2456510e+05
   180.80  -1.2637368e+06  -1.8270515e+06   2.2444135e+07  -1.6523963e+07   1.1279280e+07   0.0000000e+00   1.2370029e+03   1.8500086e+03   1.4307686e+03   2.1529326e+03   2.3988116e+03   3.6408055e+03   1.2133240e+03   1.8532038e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.1841974e+04  -1.1708670e+05  -8.6519234e+04  -1.2293118e+05  -1.2898915e+05  -1.8142952e+05  -6.0071454e+04  -8.3820688e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.1066082e+04  -3.7360394e+05
   180.90  -1.3684402e+06  -1.9928483e+06   2.2504278e+07  -1.7737060e+07   1.2059333e+07   0.0000000e+00   1.0440794e+03   1.5668017e+03   1.2114042e+03   1.8308163e+03   1.8232620e+03   2.7812942e+03   1.4781045e+03   2.2732489e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.8728953e+04  -1.2833762e+05  -9.4036218e+04  -1.3533681e+05  -1.2670536e+05  -1.8110700e+05  -9.3668121e+04  -1.3302849e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.8175293e+04  -3.2056961e+05
   181.00  -1.4677386e+06  -2.1517943e+06   2.2565894e+07  -1.8869451e+07   1.2782171e+07   0.0000000e+00   8.5380891e+02   1.2855664e+03   9.9409674e+02   1.5090808e+03   1.3218162e+03   2.0262643e+03   1.6101841e+03   2.4948493e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.5120511e+04  -1.3893117e+05  -1.0100733e+05  -1.4702671e+05  -1.2117998e+05  -1.7563525e+05  -1.3280064e+05  -1.9152392e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.4881535e+04  -2.6566009e+05
   181.10  -1.5608596e+06  -2.3025787e+06   2.2628653e+07  -1.9911089e+07   1.3441968e+07   0.0000000e+00   6.7141121e+02   1.0142664e+03   7.8492853e+02   1.1970272e+03   9.4265539e+02   1.4523691e+03   1.5687085e+03   2.4508155e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.0096269e+05  -1.4876604e+05  -1.0737285e+05  -1.5788708e+05  -1.1708255e+05  -1.7175641e+05  -1.7257841e+05  -2.5230491e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0106461e+05  -2.0908408e+05
   181.20  -1.6470411e+06  -2.4438846e+06   2.2692223e+07  -2.0852862e+07   1.4033597e+07   0.0000000e+00   5.0203289e+02   7.6086115e+02   5.8990977e+02   9.0398807e+02   6.9421527e+02   1.0762761e+03   1.3466126e+03   2.1241573e+03   1.1549237e+01   1.8399634e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.0620667e+05  -1.5774743e+05  -1.1307894e+05  -1.6781151e+05  -1.2066599e+05  -1.7889029e+05  -2.0479178e+05  -3.0310654e+05  -1.6312303e+03  -2.4117632e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0661066e+05  -1.5106024e+05
   181.30  -1.7255509e+06  -2.5744188e+06   2.2756271e+07  -2.1686597e+07   1.4552585e+07   0.0000000e+00   3.5059925e+02   5.3307054e+02   4.1480126e+02   6.3904474e+02   4.9116756e+02   7.6719437e+02   9.7665506e+02   1.5572353e+03   1.0669893e+02   1.7214662e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1080923e+05  -1.6578810e+05  -1.1807817e+05  -1.7670225e+05  -1.2609758e+05  -1.8873247e+05  -2.1774579e+05  -3.2593684e+05  -2.2009237e+04  -3.2945251e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1141456e+05  -9.1816246e+04
   181.40  -1.7956593e+06  -2.6928760e+06   2.2820467e+07  -2.2403653e+07   1.4994150e+07   0.0000000e+00   2.2167015e+02   3.3814148e+02   2.6494215e+02   4.1074620e+02   3.1657788e+02   4.9912098e+02   5.9286064e+02   9.5757283e+02   1.9436631e+02   3.1883189e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1473314e+05  -1.7280935e+05  -1.2232999e+05  -1.8447123e+05  -1.3070326e+05  -1.9733621e+05  -2.1136781e+05  -3.1964884e+05  -6.3354127e+04  -9.5911848e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1538235e+05  -3.1587833e+04
   181.50  -1.8566483e+06  -2.7979481e+06   2.2884488e+07  -2.2996665e+07   1.5354413e+07   0.0000000e+00   1.1930513e+02   1.8262355e+02   1.4508875e+02   2.2683917e+02   1.7603419e+02   2.8124746e+02   2.9208730e+02   4.8020416e+02   2.0384657e+02   3.4274488e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1794750e+05  -1.7874185e+05  -1.2580100e+05  -1.9104111e+05  -1.3444701e+05  -2.0461509e+05  -1.9142569e+05  -2.9216118e+05  -1.1930393e+05  -1.8250791e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1843339e+05   2.9382245e+04
   181.60  -1.9078217e+06  -2.8883396e+06   2.2948020e+07  -2.3459139e+07   1.5630074e+07   0.0000000e+00   4.6941923e+01   7.2162145e+01   5.9269814e+01   9.4018784e+01   7.4267601e+01   1.2153507e+02   1.0703398e+02   1.8152204e+02   1.3490504e+02   2.3735343e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2042791e+05  -1.8352640e+05  -1.2846527e+05  -1.9634604e+05  -1.3730131e+05  -2.1049587e+05  -1.6725634e+05  -2.5735336e+05  -1.7983163e+05  -2.7778464e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2050229e+05   9.0845299e+04
   181.70  -1.9485329e+06  -2.9628279e+06   2.3010761e+07  -2.3786384e+07   1.5818813e+07   0.0000000e+00   7.2926806e+00   1.1316057e+01   1.0663251e+01   1.7709042e+01   1.5005223e+01   2.6449733e+01   2.0789382e+01   3.8752456e+01   4.2149420e+01   8.4406432e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2215670e+05  -1.8711454e+05  -1.3030445e+05  -2.0033241e+05  -1.3924727e+05  -2.1491923e+05  -1.5093693e+05  -2.3393757e+05  -2.3208947e+05  -3.6179490e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2154063e+05   1.5254784e+05
   181.80  -1.9782759e+06  -3.0203595e+06   2.3072424e+07  -2.3979147e+07   1.5921939e+07   0.0000000e+00  -2.2610794e+00  -3.4059831e+00  -1.5001544e+00  -1.8793650e+00  -8.7298351e-01  -7.2929982e-01  -4.6275135e-01  -6.6147321e-02  -7.6797931e-01   1.4016995e+00  -2.6186565e-02   7.4741137e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2312295e+05  -1.8946906e+05  -1.3130784e+05  -2.0295936e+05  -1.4027468e+05  -2.1784032e+05  -1.5012343e+05  -2.3429962e+05  -2.5989922e+05  -4.0863582e+05  -7.6102953e+03  -1.2006749e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2151833e+05   2.1423275e+05
   181.90  -1.9967808e+06  -3.0600789e+06   2.3132738e+07  -2.4038728e+07   1.5941411e+07   0.0000000e+00  -3.2883042e+01  -5.0399244e+01  -3.2988720e+01  -4.8910949e+01  -3.3238776e+01  -4.7273068e+01  -3.3718912e+01  -4.5547461e+01  -5.3807989e+01  -6.6466914e+01  -9.5486632e+00  -1.1227889e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2332248e+05  -1.9056429e+05  -1.3147237e+05  -2.0419912e+05  -1.4038196e+05  -2.1922925e+05  -1.5014541e+05  -2.3584037e+05  -2.5362021e+05  -4.0178823e+05  -4.5971978e+04  -7.3130156e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2042463e+05   2.7564053e+05
   182.00  -2.0038474e+06  -3.0813905e+06   2.3191452e+07  -2.3963741e+07   1.5877050e+07   0.0000000e+00  -9.9292894e+01  -1.5283475e+02  -1.0528733e+02  -1.5949957e+02  -1.1230413e+02  -1.6693489e+02  -1.2065741e+02  -1.7540482e+02  -1.8576833e+02  -2.6093015e+02  -8.6847431e+01  -1.1947533e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2275779e+05  -1.9038633e+05  -1.3080245e+05  -2.0403728e+05  -1.3957595e+05  -2.1907120e+05  -1.4916542e+05  -2.3566928e+05  -2.2544464e+05  -3.5946915e+05  -1.0385023e+05  -1.6646100e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1826871e+05   3.3651051e+05
   182.10  -1.9991824e+06  -3.0835219e+06   2.3248335e+07  -2.3753630e+07   1.5729101e+07   0.0000000e+00  -2.0071583e+02  -3.0979086e+02  -2.1748819e+02  -3.3262468e+02  -2.3697871e+02  -3.5857115e+02  -2.5989268e+02  -3.8839523e+02  -3.4897643e+02  -5.1273976e+02  -3.1480644e+02  -4.5647910e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2143786e+05  -1.8893312e+05  -1.2930979e+05  -2.0247278e+05  -1.3787172e+05  -2.1736654e+05  -1.4720260e+05  -2.3378861e+05  -1.8996245e+05  -3.0451101e+05  -1.6583522e+05  -2.6767699e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1507989e+05   3.9658213e+05
   182.20  -1.9825945e+06  -3.0658637e+06   2.3303176e+07  -2.3408858e+07   1.5498362e+07   0.0000000e+00  -3.3548675e+02  -5.1889728e+02  -3.6764626e+02  -5.6556240e+02  -4.0496670e+02  -6.1902110e+02  -4.4868559e+02  -6.8081358e+02  -5.2439296e+02  -7.8867477e+02  -7.4132187e+02  -1.1048652e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1937793e+05  -1.8621434e+05  -1.2701309e+05  -1.9951782e+05  -1.3529213e+05  -2.1413062e+05  -1.4428488e+05  -2.3021760e+05  -1.6110298e+05  -2.5939149e+05  -2.1724342e+05  -3.5288684e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1090741e+05   4.5559625e+05
   182.30  -1.9539998e+06  -3.0279914e+06   2.3355789e+07  -2.2930902e+07   1.5186164e+07   0.0000000e+00  -5.0109460e+02  -7.7639045e+02  -5.5283405e+02  -8.5395413e+02  -6.1282803e+02  -9.4319862e+02  -6.8296081e+02  -1.0466777e+03  -7.6563390e+02  -1.1676279e+03  -1.3271734e+03  -2.0127061e+03  -5.2884862e+00  -8.0201793e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1659920e+05  -1.8225119e+05  -1.2393763e+05  -1.9519758e+05  -1.3186743e+05  -2.0939343e+05  -1.4044840e+05  -2.2499208e+05  -1.4974761e+05  -2.4216865e+05  -2.4554919e+05  -4.0114161e+05  -9.7845806e+02  -1.5984587e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0581980e+05   5.1329638e+05
   182.40  -1.9134260e+06  -2.9696808e+06   2.3406006e+07  -2.2322234e+07   1.4794358e+07   0.0000000e+00  -6.9425046e+02  -1.0772106e+03  -7.6922517e+02  -1.1919248e+03  -8.5608139e+02  -1.3242375e+03  -9.5743412e+02  -1.4779090e+03  -1.0765925e+03  -1.6576773e+03  -1.9145522e+03  -2.9392677e+03  -1.7858468e+02  -2.7416761e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1312844e+05  -1.7707604e+05  -1.2011492e+05  -1.8954980e+05  -1.2763470e+05  -2.0319910e+05  -1.3573693e+05  -2.1816378e+05  -1.4447610e+05  -2.3460299e+05  -2.4197910e+05  -3.9728803e+05  -2.2571211e+04  -3.7058043e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.9903733e+04   5.6943003e+05
   182.50  -1.8610155e+06  -2.8909211e+06   2.3453685e+07  -2.1586297e+07   1.4325289e+07   0.0000000e+00  -9.1097701e+02  -1.4151372e+03  -1.0122030e+03  -1.5722467e+03  -1.1293370e+03  -1.7536915e+03  -1.2657756e+03  -1.9645777e+03  -1.4257907e+03  -2.2113099e+03  -2.3841021e+03  -3.6939546e+03  -6.6757097e+02  -1.0343420e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.0899759e+05  -1.7073195e+05  -1.1558210e+05  -1.8262418e+05  -1.2263727e+05  -1.9560520e+05  -1.3020111e+05  -2.0979958e+05  -1.3831497e+05  -2.2534847e+05  -2.1706934e+05  -3.5790276e+05  -6.0781454e+04  -1.0021613e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.3262645e+04   6.2374996e+05
   182.60  -1.7970258e+06  -2.7919244e+06   2.3498703e+07  -2.0727466e+07   1.3781776e+07   0.0000000e+00  -1.1467162e+03  -1.7829577e+03  -1.2764903e+03  -1.9865434e+03  -1.4264539e+03  -2.2217813e+03  -1.6008015e+03  -2.4952051e+03  -1.8047795e+03  -2.8149769e+03  -2.6984232e+03  -4.2110851e+03  -1.5026108e+03  -2.3449331e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.0424327e+05  -1.6327209e+05  -1.1038145e+05  -1.7448172e+05  -1.1692408e+05  -1.8668193e+05  -1.2389771e+05  -1.9998049e+05  -1.3133020e+05  -2.1449883e+05  -1.8374593e+05  -3.0398613e+05  -1.0231850e+05  -1.6927399e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.6014821e+04   6.7601545e+05
   182.70  -1.7218282e+06  -2.6731307e+06   2.3540957e+07  -1.9751001e+07   1.3167085e+07   0.0000000e+00  -1.3964513e+03  -2.1726645e+03  -1.5562957e+03  -2.4255263e+03  -1.7407163e+03  -2.7176809e+03  -1.9546874e+03  -3.0571108e+03  -2.2043990e+03  -3.4537506e+03  -2.8978404e+03  -4.5482238e+03  -2.6250594e+03  -4.1200881e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.8906285e+04  -1.5475898e+05  -1.0455975e+05  -1.6519383e+05  -1.1054892e+05  -1.7651109e+05  -1.1688876e+05  -1.8880050e+05  -1.2359350e+05  -2.0216234e+05  -1.5161771e+05  -2.5143721e+05  -1.3734555e+05  -2.2776879e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.8291240e+04   7.2599355e+05
   182.80  -1.6359053e+06  -2.5352096e+06   2.3580366e+07  -1.8662994e+07   1.2484896e+07   0.0000000e+00  -1.6548399e+03  -2.5756730e+03  -1.8454719e+03  -2.8792553e+03  -2.0650221e+03  -3.2298309e+03  -2.3191950e+03  -3.6367922e+03  -2.6150531e+03  -4.1117854e+03  -3.0904927e+03  -4.8728939e+03  -3.8979341e+03  -6.1460164e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.3031095e+04  -1.4526375e+05  -9.8167692e+04  -1.5484143e+05  -1.0356975e+05  -1.6518504e+05  -1.0924069e+05  -1.7636532e+05  -1.1518125e+05  -1.8846028e+05  -1.2668104e+05  -2.1034347e+05  -1.5977852e+05  -2.6529911e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0233090e+04   7.7346024e+05
   182.90  -1.5398451e+06  -2.3790572e+06   2.3616863e+07  -1.7470310e+07   1.1739277e+07   0.0000000e+00  -1.9163532e+03  -2.9830543e+03  -2.1376797e+03  -3.3374162e+03  -2.3920789e+03  -3.7462707e+03  -2.6859057e+03  -4.2203232e+03  -3.0269880e+03  -4.7727998e+03  -3.4250204e+03  -5.4201272e+03  -5.1346093e+03  -8.1255677e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.6665228e+04  -1.3486523e+05  -9.1259164e+04  -1.4351393e+05  -9.6047877e+04  -1.5280548e+05  -1.0102348e+05  -1.6279093e+05  -1.0617348e+05  -1.7352529e+05  -1.1147992e+05  -1.8506812e+05  -1.6712480e+05  -2.7744433e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.1989061e+04   8.1820165e+05
   183.00  -1.4343342e+06  -2.2057881e+06   2.3650400e+07  -1.6180517e+07   1.0934644e+07   0.0000000e+00  -2.1754166e+03  -3.3857737e+03  -2.4265545e+03  -3.7896040e+03  -2.7145992e+03  -4.2549754e+03  -3.0464515e+03  -4.7937579e+03  -3.4305670e+03  -5.4205608e+03  -3.8773561e+03  -6.1534480e+03  -6.1065755e+03  -9.6912674e+03  -2.0735104e+02  -3.2907059e+02   0.0000000e+00   0.0000000e+00  -7.9858712e+04  -1.2364897e+05  -8.3890626e+04  -1.3130806e+05  -8.8047206e+04  -1.3948210e+05  -9.2309662e+04  -1.4820209e+05  -9.6652775e+04  -1.5749962e+05  -1.0104353e+05  -1.6740659e+05  -1.5913677e+05  -2.6365414e+05  -5.4035483e+03  -8.9524744e+03   0.0000000e+00   0.0000000e+00   5.3712445e+04   8.6001518e+05
   183.10  -1.3201492e+06  -2.0167239e+06   2.3680941e+07  -1.4801810e+07   1.0075723e+07   0.0000000e+00  -2.4265495e+03  -3.7749294e+03  -2.7058678e+03  -4.2256036e+03  -3.0254898e+03  -4.7441887e+03  -3.3927369e+03  -5.3435256e+03  -3.8165315e+03  -6.0393556e+03  -4.3077974e+03  -6.8510633e+03  -6.7358123e+03  -1.0712546e+04  -7.8960538e+02  -1.2557778e+03   0.0000000e+00   0.0000000e+00  -7.2663494e+04  -1.1170623e+05  -7.6120410e+04  -1.1832673e+05  -7.9633443e+04  -1.2533128e+05  -8.3173472e+04  -1.3273074e+05  -8.6703242e+04  -1.4053327e+05  -9.0175715e+04  -1.4874341e+05  -1.4100168e+05  -2.3258005e+05  -1.6528918e+04  -2.7264188e+04   0.0000000e+00   0.0000000e+00   4.5558130e+04   8.9871050e+05
   183.20  -1.1981464e+06  -1.8133766e+06   2.3708463e+07  -1.3342940e+07   9.1675186e+06   0.0000000e+00  -2.6644980e+03  -4.1419825e+03  -2.9696814e+03  -4.6356597e+03  -3.3180300e+03  -5.2027399e+03  -3.7171460e+03  -5.8568046e+03  -4.1762407e+03  -6.6144327e+03  -4.7065252e+03  -7.4959520e+03  -7.0788587e+03  -1.1274302e+04  -1.6474649e+03  -2.6238716e+03   0.0000000e+00   0.0000000e+00  -6.5132855e+04  -9.9132940e+04  -6.8008054e+04  -1.0467780e+05  -7.0873323e+04  -1.1047463e+05  -7.3689928e+04  -1.1651440e+05  -7.6409456e+04  -1.2278211e+05  -7.8971894e+04  -1.2925537e+05  -1.1877784e+05  -1.9440679e+05  -2.7643202e+04  -4.5244352e+04   0.0000000e+00   0.0000000e+00   3.7679532e+04   9.3411063e+05
   183.30  -1.0692497e+06  -1.5974282e+06   2.3732951e+07  -1.1813127e+07   8.2152644e+06   0.0000000e+00  -2.8843579e+03  -4.4789719e+03  -3.2124881e+03  -5.0107269e+03  -3.5860328e+03  -5.6203351e+03  -4.0127268e+03  -6.3218626e+03  -4.5018839e+03  -7.1324008e+03  -5.0647671e+03  -8.0728090e+03  -7.2127273e+03  -1.1496475e+04  -2.6603245e+03  -4.2403315e+03   0.0000000e+00   0.0000000e+00  -5.7320835e+04  -8.6028601e+04  -5.9613646e+04  -9.0472827e+04  -6.1833848e+04  -9.5037576e+04  -6.3933966e+04  -9.9694444e+04  -6.5855461e+04  -1.0440593e+05  -6.7526587e+04  -1.0912349e+05  -9.6164514e+04  -1.5540260e+05  -3.5469081e+04  -5.7318311e+04   0.0000000e+00   0.0000000e+00   3.0225553e+04   9.6605282e+05
   183.40  -9.3443851e+05  -1.3707067e+06   2.3754400e+07  -1.0221983e+07   7.2243875e+06   0.0000000e+00  -3.0816857e+03  -4.7787092e+03  -3.4293367e+03  -5.3426934e+03  -3.8239860e+03  -5.9878154e+03  -4.2733501e+03  -6.7283537e+03  -4.7866577e+03  -7.5815718e+03  -5.3749904e+03  -8.5684310e+03  -7.2146214e+03  -1.1501041e+04  -3.7089100e+03  -5.9124830e+03   0.0000000e+00   0.0000000e+00  -4.9281687e+04  -7.2495173e+04  -5.0997187e+04  -7.5825792e+04  -5.2581570e+04  -7.9147874e+04  -5.3979604e+04  -8.2414448e+04  -5.5123809e+04  -8.5566490e+04  -5.5932117e+04  -8.8530507e+04  -7.5075305e+04  -1.1883074e+05  -3.8594895e+04  -6.1088794e+04   0.0000000e+00   0.0000000e+00   2.3337608e+04   9.9438947e+05
