
These predictions were generated by SubDyn on 10-Jul-2022 at 18:26:26.




    Time	   M1N1FKze	   M1N2FKze	   M4N1FKze	   M4N2FKze	  M1N1TDxss	  M1N2TDxss	  M2N1TDxss	  M2N2TDxss	  M3N1TDxss	  M3N2TDxss	  M4N1TDxss	  M4N2TDxss	  IntfTDXss	  IntfTDYss	  IntfTDZss	  IntfRDXss	  IntfRDYss	  IntfRDZss	   IntfFXss	   IntfFYss	   IntfFZss	   IntfMXss	   IntfMZss	   M3N2FKxe	   M2N1FKye	   M2N2FKye	   M2N1FMxe	   M2N1FMye	   M2N1FMze
       s	        (N)	        (N)	        (N)	        (N)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	        (N)	        (N)	        (N)	       (Nm)	       (Nm)	        (N)	        (N)	        (N)	        (N)	        (N)	        (N)
    5.9700	  1.05234846E+07	  1.05234846E+07	  8.95529327E+06	  8.95529327E+06	  0.00000000E+00	  2.48096954E-03	  2.48096954E-03	  2.48125000E-03	  2.48125000E-03	  2.48148867E-03	  2.48148867E-03	  0.00000000E+00	  2.48125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.56819130E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    5.9800	  1.05248033E+07	  1.05248033E+07	  8.95266205E+06	  8.95266205E+06	  0.00000000E+00	  2.48721951E-03	  2.48721951E-03	  2.48750000E-03	  2.48750000E-03	  2.48773860E-03	  2.48773860E-03	  0.00000000E+00	  2.48750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.57214126E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    5.9900	  1.05261221E+07	  1.05261221E+07	  8.95003083E+06	  8.95003083E+06	  0.00000000E+00	  2.49346947E-03	  2.49346947E-03	  2.49375000E-03	  2.49375000E-03	  2.49398853E-03	  2.49398853E-03	  0.00000000E+00	  2.49375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.57609123E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.0000	  1.05274408E+07	  1.05274408E+07	  8.94739961E+06	  8.94739961E+06	  0.00000000E+00	  2.49971944E-03	  2.49971944E-03	  2.50000000E-03	  2.50000000E-03	  2.50023845E-03	  2.50023845E-03	  0.00000000E+00	  2.50000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.58004119E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.0100	  1.05287595E+07	  1.05287595E+07	  8.94476839E+06	  8.94476839E+06	  0.00000000E+00	  2.50596940E-03	  2.50596940E-03	  2.50625000E-03	  2.50625000E-03	  2.50648838E-03	  2.50648838E-03	  0.00000000E+00	  2.50625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.58399115E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.0200	  1.05300783E+07	  1.05300783E+07	  8.94213717E+06	  8.94213717E+06	  0.00000000E+00	  2.51221937E-03	  2.51221937E-03	  2.51250000E-03	  2.51250000E-03	  2.51273831E-03	  2.51273831E-03	  0.00000000E+00	  2.51250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.58794112E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.0300	  1.05313970E+07	  1.05313970E+07	  8.93950595E+06	  8.93950595E+06	  0.00000000E+00	  2.51846933E-03	  2.51846933E-03	  2.51875000E-03	  2.51875000E-03	  2.51898824E-03	  2.51898824E-03	  0.00000000E+00	  2.51875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.59189108E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.0400	  1.05327158E+07	  1.05327158E+07	  8.93687473E+06	  8.93687473E+06	  0.00000000E+00	  2.52471930E-03	  2.52471930E-03	  2.52500000E-03	  2.52500000E-03	  2.52523817E-03	  2.52523817E-03	  0.00000000E+00	  2.52500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.59584104E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.0500	  1.05340345E+07	  1.05340345E+07	  8.93424351E+06	  8.93424351E+06	  0.00000000E+00	  2.53096926E-03	  2.53096926E-03	  2.53125000E-03	  2.53125000E-03	  2.53148810E-03	  2.53148810E-03	  0.00000000E+00	  2.53125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.59979101E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.0600	  1.05353533E+07	  1.05353533E+07	  8.93161229E+06	  8.93161229E+06	  0.00000000E+00	  2.53721922E-03	  2.53721922E-03	  2.53750000E-03	  2.53750000E-03	  2.53773803E-03	  2.53773803E-03	  0.00000000E+00	  2.53750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.60374097E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.0700	  1.05366720E+07	  1.05366720E+07	  8.92898107E+06	  8.92898107E+06	  0.00000000E+00	  2.54346919E-03	  2.54346919E-03	  2.54375000E-03	  2.54375000E-03	  2.54398796E-03	  2.54398796E-03	  0.00000000E+00	  2.54375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.60769093E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.0800	  1.05379907E+07	  1.05379907E+07	  8.92634985E+06	  8.92634985E+06	  0.00000000E+00	  2.54971915E-03	  2.54971915E-03	  2.55000000E-03	  2.55000000E-03	  2.55023789E-03	  2.55023789E-03	  0.00000000E+00	  2.55000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.61164089E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.0900	  1.05393095E+07	  1.05393095E+07	  8.92371863E+06	  8.92371863E+06	  0.00000000E+00	  2.55596912E-03	  2.55596912E-03	  2.55625000E-03	  2.55625000E-03	  2.55648782E-03	  2.55648782E-03	  0.00000000E+00	  2.55625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.61559086E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.1000	  1.05406282E+07	  1.05406282E+07	  8.92108741E+06	  8.92108741E+06	  0.00000000E+00	  2.56221908E-03	  2.56221908E-03	  2.56250000E-03	  2.56250000E-03	  2.56273775E-03	  2.56273775E-03	  0.00000000E+00	  2.56250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.61954082E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.1100	  1.05419470E+07	  1.05419470E+07	  8.91845619E+06	  8.91845619E+06	  0.00000000E+00	  2.56846905E-03	  2.56846905E-03	  2.56875000E-03	  2.56875000E-03	  2.56898768E-03	  2.56898768E-03	  0.00000000E+00	  2.56875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.62349078E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.1200	  1.05432657E+07	  1.05432657E+07	  8.91582496E+06	  8.91582496E+06	  0.00000000E+00	  2.57471901E-03	  2.57471901E-03	  2.57500000E-03	  2.57500000E-03	  2.57523761E-03	  2.57523761E-03	  0.00000000E+00	  2.57500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.62744075E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.1300	  1.05445845E+07	  1.05445845E+07	  8.91319374E+06	  8.91319374E+06	  0.00000000E+00	  2.58096898E-03	  2.58096898E-03	  2.58125000E-03	  2.58125000E-03	  2.58148754E-03	  2.58148754E-03	  0.00000000E+00	  2.58125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.63139071E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.1400	  1.05459032E+07	  1.05459032E+07	  8.91056252E+06	  8.91056252E+06	  0.00000000E+00	  2.58721894E-03	  2.58721894E-03	  2.58750000E-03	  2.58750000E-03	  2.58773747E-03	  2.58773747E-03	  0.00000000E+00	  2.58750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.63534067E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.1500	  1.05472219E+07	  1.05472219E+07	  8.90793130E+06	  8.90793130E+06	  0.00000000E+00	  2.59346891E-03	  2.59346891E-03	  2.59375000E-03	  2.59375000E-03	  2.59398740E-03	  2.59398740E-03	  0.00000000E+00	  2.59375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.63929064E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.1600	  1.05485407E+07	  1.05485407E+07	  8.90530008E+06	  8.90530008E+06	  0.00000000E+00	  2.59971887E-03	  2.59971887E-03	  2.60000000E-03	  2.60000000E-03	  2.60023733E-03	  2.60023733E-03	  0.00000000E+00	  2.60000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.64324060E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.1700	  1.05498594E+07	  1.05498594E+07	  8.90266886E+06	  8.90266886E+06	  0.00000000E+00	  2.60596884E-03	  2.60596884E-03	  2.60625000E-03	  2.60625000E-03	  2.60648726E-03	  2.60648726E-03	  0.00000000E+00	  2.60625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.64719056E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.1800	  1.05511782E+07	  1.05511782E+07	  8.90003764E+06	  8.90003764E+06	  0.00000000E+00	  2.61221880E-03	  2.61221880E-03	  2.61250000E-03	  2.61250000E-03	  2.61273719E-03	  2.61273719E-03	  0.00000000E+00	  2.61250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.65114053E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.1900	  1.05524969E+07	  1.05524969E+07	  8.89740642E+06	  8.89740642E+06	  0.00000000E+00	  2.61846877E-03	  2.61846877E-03	  2.61875000E-03	  2.61875000E-03	  2.61898712E-03	  2.61898712E-03	  0.00000000E+00	  2.61875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.65509049E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.2000	  1.05538157E+07	  1.05538157E+07	  8.89477520E+06	  8.89477520E+06	  0.00000000E+00	  2.62471873E-03	  2.62471873E-03	  2.62500000E-03	  2.62500000E-03	  2.62523705E-03	  2.62523705E-03	  0.00000000E+00	  2.62500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.65904045E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.2100	  1.05551344E+07	  1.05551344E+07	  8.89214398E+06	  8.89214398E+06	  0.00000000E+00	  2.63096870E-03	  2.63096870E-03	  2.63125000E-03	  2.63125000E-03	  2.63148698E-03	  2.63148698E-03	  0.00000000E+00	  2.63125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.66299041E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.2200	  1.05564531E+07	  1.05564531E+07	  8.88951276E+06	  8.88951276E+06	  0.00000000E+00	  2.63721866E-03	  2.63721866E-03	  2.63750000E-03	  2.63750000E-03	  2.63773691E-03	  2.63773691E-03	  0.00000000E+00	  2.63750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.66694038E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.2300	  1.05577719E+07	  1.05577719E+07	  8.88688154E+06	  8.88688154E+06	  0.00000000E+00	  2.64346863E-03	  2.64346863E-03	  2.64375000E-03	  2.64375000E-03	  2.64398684E-03	  2.64398684E-03	  0.00000000E+00	  2.64375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.67089034E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.2400	  1.05590906E+07	  1.05590906E+07	  8.88425032E+06	  8.88425032E+06	  0.00000000E+00	  2.64971859E-03	  2.64971859E-03	  2.65000000E-03	  2.65000000E-03	  2.65023677E-03	  2.65023677E-03	  0.00000000E+00	  2.65000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.67484030E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.2500	  1.05604094E+07	  1.05604094E+07	  8.88161910E+06	  8.88161910E+06	  0.00000000E+00	  2.65596856E-03	  2.65596856E-03	  2.65625000E-03	  2.65625000E-03	  2.65648670E-03	  2.65648670E-03	  0.00000000E+00	  2.65625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.67879027E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.2600	  1.05617281E+07	  1.05617281E+07	  8.87898788E+06	  8.87898788E+06	  0.00000000E+00	  2.66221852E-03	  2.66221852E-03	  2.66250000E-03	  2.66250000E-03	  2.66273663E-03	  2.66273663E-03	  0.00000000E+00	  2.66250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.68274023E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.2700	  1.05630469E+07	  1.05630469E+07	  8.87635666E+06	  8.87635666E+06	  0.00000000E+00	  2.66846849E-03	  2.66846849E-03	  2.66875000E-03	  2.66875000E-03	  2.66898656E-03	  2.66898656E-03	  0.00000000E+00	  2.66875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.68669019E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.2800	  1.05643656E+07	  1.05643656E+07	  8.87372544E+06	  8.87372544E+06	  0.00000000E+00	  2.67471845E-03	  2.67471845E-03	  2.67500000E-03	  2.67500000E-03	  2.67523649E-03	  2.67523649E-03	  0.00000000E+00	  2.67500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.69064016E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.2900	  1.05656843E+07	  1.05656843E+07	  8.87109422E+06	  8.87109422E+06	  0.00000000E+00	  2.68096842E-03	  2.68096842E-03	  2.68125000E-03	  2.68125000E-03	  2.68148642E-03	  2.68148642E-03	  0.00000000E+00	  2.68125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.69459012E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.3000	  1.05670031E+07	  1.05670031E+07	  8.86846300E+06	  8.86846300E+06	  0.00000000E+00	  2.68721838E-03	  2.68721838E-03	  2.68750000E-03	  2.68750000E-03	  2.68773635E-03	  2.68773635E-03	  0.00000000E+00	  2.68750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.69854008E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.3100	  1.05683218E+07	  1.05683218E+07	  8.86583178E+06	  8.86583178E+06	  0.00000000E+00	  2.69346835E-03	  2.69346835E-03	  2.69375000E-03	  2.69375000E-03	  2.69398628E-03	  2.69398628E-03	  0.00000000E+00	  2.69375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.70249005E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.3200	  1.05696406E+07	  1.05696406E+07	  8.86320056E+06	  8.86320056E+06	  0.00000000E+00	  2.69971831E-03	  2.69971831E-03	  2.70000000E-03	  2.70000000E-03	  2.70023621E-03	  2.70023621E-03	  0.00000000E+00	  2.70000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.70644001E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.3300	  1.05709593E+07	  1.05709593E+07	  8.86056933E+06	  8.86056933E+06	  0.00000000E+00	  2.70596828E-03	  2.70596828E-03	  2.70625000E-03	  2.70625000E-03	  2.70648614E-03	  2.70648614E-03	  0.00000000E+00	  2.70625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.71038997E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.3400	  1.05722780E+07	  1.05722780E+07	  8.85793811E+06	  8.85793811E+06	  0.00000000E+00	  2.71221824E-03	  2.71221824E-03	  2.71250000E-03	  2.71250000E-03	  2.71273607E-03	  2.71273607E-03	  0.00000000E+00	  2.71250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.71433993E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.3500	  1.05735968E+07	  1.05735968E+07	  8.85530689E+06	  8.85530689E+06	  0.00000000E+00	  2.71846821E-03	  2.71846821E-03	  2.71875000E-03	  2.71875000E-03	  2.71898600E-03	  2.71898600E-03	  0.00000000E+00	  2.71875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.71828990E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.3600	  1.05749155E+07	  1.05749155E+07	  8.85267567E+06	  8.85267567E+06	  0.00000000E+00	  2.72471817E-03	  2.72471817E-03	  2.72500000E-03	  2.72500000E-03	  2.72523593E-03	  2.72523593E-03	  0.00000000E+00	  2.72500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.72223986E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.3700	  1.05762343E+07	  1.05762343E+07	  8.85004445E+06	  8.85004445E+06	  0.00000000E+00	  2.73096814E-03	  2.73096814E-03	  2.73125000E-03	  2.73125000E-03	  2.73148586E-03	  2.73148586E-03	  0.00000000E+00	  2.73125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.72618982E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.3800	  1.05775530E+07	  1.05775530E+07	  8.84741323E+06	  8.84741323E+06	  0.00000000E+00	  2.73721810E-03	  2.73721810E-03	  2.73750000E-03	  2.73750000E-03	  2.73773579E-03	  2.73773579E-03	  0.00000000E+00	  2.73750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.73013979E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.3900	  1.05788718E+07	  1.05788718E+07	  8.84478201E+06	  8.84478201E+06	  0.00000000E+00	  2.74346807E-03	  2.74346807E-03	  2.74375000E-03	  2.74375000E-03	  2.74398572E-03	  2.74398572E-03	  0.00000000E+00	  2.74375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.73408975E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
    6.4000	  1.05801905E+07	  1.05801905E+07	  8.84215079E+06	  8.84215079E+06	  0.00000000E+00	  2.74971803E-03	  2.74971803E-03	  2.75000000E-03	  2.75000000E-03	  2.75023565E-03	  2.75023565E-03	  0.00000000E+00	  2.75000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.73803971E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
