





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
     3.00   1.9172752e+06   1.4537981e+06   2.3515466e+07   1.0634432e+07  -1.5181785e+07   0.0000000e+00  -1.1267156e+02  -2.5508405e+03  -1.2967490e+02  -2.7965316e+03  -1.5097438e+02  -3.0748124e+03  -1.7766684e+02  -3.3912276e+03  -2.1112978e+02  -3.7524333e+03  -2.9498784e+02  -4.8026407e+03  -3.5351343e+02  -5.2509934e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0998016e+05   8.9550737e+04   1.1520338e+05   9.5750641e+04   1.2064009e+05   1.0241673e+05   1.2629239e+05   1.0958731e+05   1.3216088e+05   1.1730364e+05   1.5805009e+05   1.4404756e+05   1.6066665e+05   1.5051966e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.8600056e+04   8.0739308e+05
     3.10   1.9286851e+06   1.6096813e+06   2.3485033e+07   1.1804732e+07  -1.5277493e+07   0.0000000e+00   2.6764998e+01  -2.3386073e+03   2.3368278e+01  -2.5590576e+03   1.7281062e+01  -2.8085759e+03   7.6401424e+00  -3.0921371e+03  -6.6590036e+00  -3.4157260e+03  -4.1276966e+01  -4.8728258e+03  -5.4118411e+01  -3.6962797e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1112907e+05   9.8958211e+04   1.1655036e+05   1.0590911e+05   1.2221684e+05   1.1341067e+05   1.2813517e+05   1.2151196e+05   1.3431119e+05   1.3026648e+05   1.7876515e+05   1.7839736e+05   1.2750094e+05   1.3040908e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.3133155e+04   7.8149342e+05
     3.20   1.9311424e+06   1.7556364e+06   2.3452302e+07   1.2919569e+07  -1.5306865e+07   0.0000000e+00   1.5568391e+02  -2.1215465e+03   1.6473449e+02  -2.3159907e+03   1.7258278e+02  -2.5357688e+03   1.7859332e+02  -2.7852257e+03   1.8193156e+02  -3.0695991e+03   2.5032862e+02  -4.8701896e+03   1.0295274e+02  -2.2816457e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1183087e+05   1.0791473e+05   1.1743566e+05   1.1558793e+05   1.2331784e+05   1.2389461e+05   1.2948896e+05   1.3289461e+05   1.3596032e+05   1.4265364e+05   2.0137252e+05   2.1770178e+05   8.9618095e+04   9.9012377e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.7635567e+04   7.5326502e+05
     3.30   1.9244242e+06   1.8905263e+06   2.3417481e+07   1.3971601e+07  -1.5267750e+07   0.0000000e+00   2.7308705e+02  -1.9037423e+03   2.9324198e+02  -2.0720327e+03   3.1351883e+02  -2.2618180e+03   3.3349255e+02  -2.4767743e+03   3.5258164e+02  -2.7213395e+03   5.6585218e+02  -4.6921172e+03   1.3073146e+02  -1.1438476e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1206368e+05   1.1635168e+05   1.1783478e+05   1.2471120e+05   1.2391575e+05   1.3378451e+05   1.3032313e+05   1.4364206e+05   1.3707401e+05   1.5436166e+05   2.2140548e+05   2.5702623e+05   5.1722850e+04   6.1211869e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.2016390e+04   7.2282437e+05
     3.40   1.9083475e+06   2.0132664e+06   2.3380786e+07   1.4953339e+07  -1.5158116e+07   0.0000000e+00   3.7856324e+02  -1.6893411e+03   4.0837465e+02  -1.8319817e+03   4.3942897e+02  -1.9922942e+03   4.7148202e+02  -2.1732710e+03   5.0417319e+02  -2.3785273e+03   8.6438020e+02  -4.2691615e+03   7.4463669e+01  -3.7958099e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1180527e+05   1.2419847e+05   1.1772273e+05   1.3320069e+05   1.2398237e+05   1.4299352e+05   1.3060595e+05   1.5365782e+05   1.3761649e+05   1.6528324e+05   2.3298046e+05   2.8830167e+05   1.9995393e+04   2.5178819e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.6185819e+04   6.9029961e+05
     3.50   1.8827752e+06   2.1228402e+06   2.3342447e+07   1.5857223e+07  -1.4976100e+07   0.0000000e+00   4.7246743e+02  -1.4823605e+03   5.1050126e+02  -1.6005092e+03   5.5067221e+02  -1.7326525e+03   5.9287600e+02  -1.8811120e+03   6.3692536e+02  -2.0486919e+03   1.0810720e+03  -3.5808717e+03   8.3464886e+00  -2.8230067e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1103338e+05   1.3138308e+05   1.1707420e+05   1.4097639e+05   1.2348900e+05   1.5143269e+05   1.3030484e+05   1.6284285e+05   1.3755081e+05   1.7530795e+05   2.2913089e+05   3.0036126e+05   1.7540794e+03   2.3375727e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.0056684e+04   6.5583127e+05
     3.60   1.8476091e+06   2.2182853e+06   2.3302699e+07   1.6676409e+07  -1.4720432e+07   0.0000000e+00   5.5611038e+02  -1.2864206e+03   6.0111447e+02  -1.3818408e+03   6.4892788e+02  -1.4878530e+03   6.9953708e+02  -1.6061523e+03   7.6901830e+02  -1.7764861e+03   1.1457842e+03  -2.6884482e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0972598e+05   1.3783282e+05   1.1586396e+05   1.4795742e+05   1.2240674e+05   1.5901186e+05   1.2938671e+05   1.7109653e+05   1.3973061e+05   1.8829343e+05   2.0435387e+05   2.8230090e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.3546138e+04   6.1957290e+05
     3.70   1.8028272e+06   2.2987943e+06   2.3261787e+07   1.7403046e+07  -1.4389485e+07   0.0000000e+00   6.3192199e+02  -1.1043817e+03   6.8304628e+02  -1.1793162e+03   7.3747959e+02  -1.2618272e+03   7.9525022e+02  -1.3530579e+03   9.6861254e+02  -1.6455385e+03   1.0607664e+03  -1.8091163e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0786173e+05   1.4347533e+05   1.1406726e+05   1.5406303e+05   1.2070693e+05   1.6564082e+05   1.2781850e+05   1.7831799e+05   1.5295934e+05   2.1751892e+05   1.6499311e+05   2.3946814e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.6577436e+04   5.8169149e+05
     3.80   1.7484719e+06   2.3636894e+06   2.3219959e+07   1.8029472e+07  -1.3981942e+07   0.0000000e+00   7.0351597e+02  -9.3789777e+02   7.6056883e+02  -9.9483375e+02   8.2136884e+02  -1.0567861e+03   8.8595228e+02  -1.1244450e+03   1.2355571e+03  -1.5495059e+03   8.5905520e+02  -1.0708202e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0542043e+05   1.4823967e+05   1.1166036e+05   1.5921391e+05   1.1836180e+05   1.7123078e+05   1.2556775e+05   1.8440762e+05   1.7215457e+05   2.5773596e+05   1.1833806e+05   1.8004881e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.9081788e+04   5.4236770e+05
     3.90   1.6846382e+06   2.4124127e+06   2.3177468e+07   1.8548981e+07  -1.3497159e+07   0.0000000e+00   7.7554949e+02  -7.8694539e+02   8.3924043e+02  -8.2825538e+02   9.0723295e+02  -8.7246366e+02   9.7957277e+02  -9.1991139e+02   1.5465127e+03  -1.4134791e+03   5.8877158e+02  -5.2970050e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0238361e+05   1.5205772e+05   1.0862119e+05   1.6333369e+05   1.1534507e+05   1.7569598e+05   1.2260334e+05   1.8926902e+05   1.9035561e+05   2.9931608e+05   7.1820365e+04   1.1436691e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.1000225e+04   5.0179577e+05
     4.00   1.6114786e+06   2.4445607e+06   2.3134570e+07   1.8955529e+07  -1.2934939e+07   0.0000000e+00   8.5327623e+02  -6.4947950e+02   9.2535760e+02  -6.7696620e+02   1.0026353e+03  -7.0554700e+02   1.0852186e+03  -7.3529208e+02   1.8654010e+03  -1.2029105e+03   3.0659526e+02  -1.9225029e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.8735212e+04   1.5486569e+05   1.0493002e+05   1.6635065e+05   1.1163279e+05   1.7895566e+05   1.1889640e+05   1.9281111e+05   2.0077077e+05   3.3099723e+05   3.2718098e+04   5.4477618e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.2285403e+04   4.6018318e+05
     4.10   1.5291957e+06   2.4598919e+06   2.3091519e+07   1.9243898e+07  -1.2295559e+07   0.0000000e+00   9.4178529e+02  -5.2142894e+02   1.0250006e+03  -5.3587720e+02   1.1148651e+03  -5.4968486e+02   1.2116606e+03  -5.6266745e+02   2.1366018e+03  -9.1145340e+02   8.0091101e+01  -3.2538564e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.4462277e+04   1.5660585e+05   1.0057032e+05   1.6819964e+05   1.0720422e+05   1.8093620e+05   1.1442132e+05   1.9495052e+05   1.9758869e+05   3.4126471e+05   7.3327153e+03   1.2763722e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.2903285e+04   4.1774995e+05
     4.20   1.4380312e+06   2.4583176e+06   2.3048566e+07   1.9410022e+07  -1.1579884e+07   0.0000000e+00   1.0450962e+03  -3.9719462e+02   1.1429046e+03  -3.9808404e+02   1.2495231e+03  -3.9635639e+02   1.3672783e+03  -3.9195094e+02   2.2685402e+03  -5.5957971e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.9555793e+04   1.5722833e+05   9.5529654e+04   1.6882413e+05   1.0204289e+05   1.8157338e+05   1.0929216e+05   1.9585853e+05   1.7681528e+05   3.2000762e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.2834593e+04   3.7472755e+05
     4.30   1.3382566e+06   2.4398812e+06   2.3005954e+07   1.9451392e+07  -1.0789533e+07   0.0000000e+00   1.1654139e+03  -2.7059762e+02   1.2815640e+03  -2.5609145e+02   1.4094421e+03  -2.3645509e+02   1.6576439e+03  -2.2193998e+02   2.2160280e+03  -2.1112765e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.4011530e+04   1.5669304e+05   8.9800627e+04   1.6817836e+05   9.6137632e+04   1.8081489e+05   1.1007065e+05   2.0799464e+05   1.4303625e+05   2.7179799e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.2075946e+04   3.3135749e+05
     4.40   1.2302357e+06   2.4048758e+06   2.2963922e+07   1.9364775e+07  -9.9257193e+06   0.0000000e+00   1.3027895e+03  -1.3598384e+02   1.4408760e+03  -1.0319229e+02   1.5943226e+03  -6.2011942e+01   2.1291812e+03  -1.0995809e+00   1.9980941e+03   6.9584940e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.7830928e+04   1.5497157e+05   8.3381905e+04   1.6622950e+05   8.9483740e+04   1.7862271e+05   1.1552263e+05   2.3095661e+05   1.0526351e+05   2.1075306e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.0640598e+04   2.8788948e+05
     4.50   1.1143561e+06   2.3536775e+06   2.2922693e+07   1.9149514e+07  -8.9909389e+06   0.0000000e+00   1.4552146e+03   1.0864444e+01   1.6183187e+03   6.5451895e+01   1.8010274e+03   1.3252693e+02   2.7429900e+03   3.1823678e+02   1.6346096e+03   2.4187212e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.1021955e+04   1.5204900e+05   7.6279198e+04   1.6295971e+05   8.2084118e+04   1.7497546e+05   1.2004197e+05   2.5514412e+05   6.9478903e+04   1.4733953e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.8558669e+04   2.4457923e+05
     4.60   9.9106728e+05   2.2868091e+06   2.2882482e+07   1.8806348e+07  -7.9883934e+06   0.0000000e+00   1.6189901e+03   1.7220405e+02   1.8094345e+03   2.5224164e+02   2.0242055e+03   3.4969304e+02   3.4319589e+03   7.4857428e+02   1.1739807e+03   2.9037696e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3599930e+04   1.4792558e+05   6.8506210e+04   1.5836803e+05   7.3950367e+04   1.6987059e+05   1.1979448e+05   2.7275379e+05   3.9840693e+04   9.0179801e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.5876827e+04   2.0168593e+05
     4.70   8.6088681e+05   2.2049410e+06   2.2843485e+07   1.8337494e+07  -6.9220589e+06   0.0000000e+00   1.7891844e+03   3.4818697e+02   2.0083812e+03   4.5703375e+02   2.2569514e+03   5.8894761e+02   4.1043212e+03   1.2640728e+03   6.9246584e+02   2.3221650e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.5588261e+04   1.4261813e+05   6.0085513e+04   1.5247202e+05   6.5103817e+04   1.6332626e+05   1.1285392e+05   2.7850595e+05   1.8537757e+04   4.5300619e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.2657364e+04   1.5946939e+05
     4.80   7.2440559e+05   2.1088916e+06   2.2805883e+07   1.7746712e+07  -5.7967432e+06   0.0000000e+00   1.9600677e+03   5.3698733e+02   2.2084306e+03   6.7734136e+02   2.4913713e+03   8.4697455e+02   4.6561028e+03   1.8040346e+03   2.8315499e+02   1.1717732e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7019067e+04   1.3616114e+05   5.1049286e+04   1.4530902e+05   5.5576406e+04   1.5538276e+05   9.9104998e+04   2.6997748e+05   5.8786113e+03   1.5778349e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.8976644e+04   1.1818698e+05
     4.90   5.8228972e+05   1.9996244e+06   2.2769840e+07   1.7039348e+07  -4.6181232e+06   0.0000000e+00   2.1254895e+03   7.3508585e+02   2.4023884e+03   9.0869968e+02   2.7190501e+03   1.1181439e+03   4.9895425e+03   2.2850695e+03   3.7940874e+01   1.8372572e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7933620e+04   1.2860748e+05   4.1439871e+04   1.3693695e+05   4.5411369e+04   1.4610354e+05   7.9934345e+04   2.4752207e+05   5.9450853e+02   1.8007222e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.4922958e+04   7.8090318e+04
     5.00   4.3527313e+05   1.8782311e+06   2.2735501e+07   1.6222545e+07  -3.3928546e+06   0.0000000e+00   2.2792055e+03   9.3763547e+02   2.5829591e+03   1.1451123e+03   2.9473529e+03   1.4031477e+03   5.0437176e+03   2.6263376e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.8382582e+04   1.2002850e+05   3.1310092e+04   1.2743457e+05   3.4847391e+04   1.3626510e+05   5.7876346e+04   2.1422321e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.0593825e+04   3.9421923e+04
     5.10   2.8417322e+05   1.7459527e+06   2.2702992e+07   1.5304668e+07  -2.1282992e+06   0.0000000e+00   2.4151722e+03   1.1388655e+03   2.7430763e+03   1.3795353e+03   3.2649379e+03   1.7512013e+03   4.8938641e+03   2.8275917e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8425992e+04   1.1051376e+05   2.0723307e+04   1.1690107e+05   2.4478880e+04   1.2926283e+05   3.6462057e+04   1.7746220e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.6092846e+04   2.4118429e+03
     5.20   1.2988214e+05   1.6041561e+06   2.2672421e+07   1.4295425e+07  -8.3259160e+05   0.0000000e+00   2.5278177e+03   1.3325009e+03   2.8762133e+03   1.6043757e+03   3.6365254e+03   2.1538369e+03   4.6123905e+03   2.9067303e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.1329668e+03   1.0016998e+05   9.7531357e+03   1.0545507e+05   1.3043196e+04   1.2250029e+05   1.7519373e+04   1.4193033e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.1526238e+04  -3.2725628e+04
     5.30  -2.6656232e+04   1.4542936e+06   2.2643878e+07   1.3206187e+07   4.8522472e+05   0.0000000e+00   2.6122918e+03   1.5121791e+03   2.9766731e+03   1.8119876e+03   4.0043018e+03   2.5785602e+03   4.2582209e+03   2.8895913e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.4188913e+03   8.9119553e+04  -1.5171483e+03   9.3232827e+04  -1.7302341e+02   1.1372277e+05   1.6629564e+03   1.1004887e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.6999208e+04  -6.5795026e+04
     5.40  -1.8444298e+05   1.2979037e+06   2.2617438e+07   1.2049492e+07   1.8154498e+06   0.0000000e+00   2.6646878e+03   1.6718484e+03   3.0398514e+03   1.9951460e+03   4.3197672e+03   2.9883589e+03   3.8829142e+03   2.8094647e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3144393e+04   7.7498373e+04  -1.2995564e+04   8.0385956e+04  -1.5211371e+04   1.0195402e+05  -1.1215658e+04   8.2858151e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.2612337e+04  -9.6622498e+04
     5.50  -3.4243302e+05   1.1365905e+06   2.2593156e+07   1.0838834e+07   3.1478505e+06   0.0000000e+00   2.6822280e+03   1.8061311e+03   3.0624580e+03   2.1474786e+03   4.5474265e+03   3.3485540e+03   3.5261649e+03   2.6997407e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.3951947e+04   6.5453233e+04  -2.4582706e+04   6.7078415e+04  -3.1699928e+04   8.7120797e+04  -2.1679149e+04   6.0405791e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.8458179e+04  -1.2505820e+05
     5.60  -4.9954537e+05   9.7200349e+05   2.2571076e+07   9.5884085e+06   4.4718055e+06   0.0000000e+00   2.6634013e+03   1.9106317e+03   3.0426831e+03   2.2638327e+03   4.6656051e+03   3.6312567e+03   3.2142940e+03   2.5888254e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.4745016e+04   5.3138737e+04  -3.6173329e+04   5.3483077e+04  -4.9055438e+04   6.9709754e+04  -3.0529455e+04   4.2106494e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4618222e+04  -1.5097824e+05
     5.70  -6.5467443e+05   8.0581407e+05   2.2551226e+07   8.3128435e+06   5.7764683e+06   0.0000000e+00   2.6080420e+03   1.9821766e+03   2.9802969e+03   2.3405568e+03   4.6651216e+03   3.8173454e+03   2.9610588e+03   2.4975373e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.5423798e+04   4.0713910e+04  -4.7658209e+04   3.9777893e+04  -6.6618385e+04   5.0497257e+04  -3.8658320e+04   2.7032192e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1160394e+04  -1.7428607e+05
     5.80  -8.0670227e+05   6.3969260e+05   2.2533622e+07   7.0269093e+06   7.0509436e+06   0.0000000e+00   2.5173450e+03   2.0189700e+03   2.8766710e+03   2.3756831e+03   4.5469098e+03   3.8965792e+03   2.7697313e+03   2.4384657e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.5887076e+04   2.8338601e+04  -5.8926191e+04   2.6141840e+04  -8.3726018e+04   3.0366712e+04  -4.6958941e+04   1.4116607e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.1372092e+03  -1.9491333e+05
     5.90  -9.5451155e+05   4.7528478e+05   2.2518268e+07   5.7452227e+06   8.2844700e+06   0.0000000e+00   2.3938126e+03   2.0206618e+03   2.7347205e+03   2.3689994e+03   4.3196157e+03   3.8667729e+03   2.6354336e+03   2.4164405e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.6034180e+04   1.6169836e+04  -6.9866382e+04   1.2750791e+04  -9.9741317e+04   1.0204846e+04  -5.6281442e+04   2.2815650e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.5846647e+03  -2.1282010e+05
     6.00  -1.0969989e+06   3.1418850e+05   2.2505156e+07   4.4819560e+06   9.4666059e+06   0.0000000e+00   2.2411357e+03   1.9883240e+03   2.5587665e+03   2.3220123e+03   3.9978059e+03   3.7328464e+03   2.5470848e+03   2.4293331e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.5766980e+04   4.3582680e+03  -8.0370380e+04  -2.2650840e+02  -1.1406336e+05  -9.1481763e+03  -6.7407478e+04  -9.4911264e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.5218862e+03  -2.2799454e+05
     6.10  -1.2330886e+06   1.5793144e+05   2.2494269e+07   3.2505613e+06   1.0587410e+07   0.0000000e+00   2.0640163e+03   1.9243442e+03   2.3543277e+03   2.2378072e+03   3.6008834e+03   3.5061522e+03   2.4888250e+03   2.4687851e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.4991826e+04  -6.9551418e+03  -9.0334468e+04  -1.2632203e+04  -1.2614519e+05  -2.6926926e+04  -8.1018615e+04  -2.2111382e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9515310e+03  -2.4045204e+05
