
These predictions were generated by SeaState on 20-Dec-2023 at 14:15:58.




      Time       Wave1Elev       Wave2Elev       Wave3Elev
   (sec)             (m)             (m)             (m)
  913.3000   0.1108201E+00   0.1165492E+00  -0.6812479E-01
  913.4000   0.1312283E+00   0.1283515E+00  -0.6879719E-01
  913.5000   0.1449532E+00   0.1368962E+00  -0.6897940E-01
  913.6000   0.1536376E+00   0.1427498E+00  -0.7193007E-01
  913.7000   0.1585480E+00   0.1460512E+00  -0.7842421E-01
  913.8000   0.1600876E+00   0.1457425E+00  -0.8655744E-01
  913.9000   0.1579176E+00   0.1394654E+00  -0.9279793E-01
  914.0000   0.1516015E+00   0.1242461E+00  -0.9367976E-01
  914.1000   0.1413191E+00   0.9771236E-01  -0.8728443E-01
  914.2000   0.1280926E+00   0.5930110E-01  -0.7386454E-01
  914.3000   0.1132367E+00   0.1089159E-01  -0.5546739E-01
  914.4000   0.9726471E-01  -0.4345937E-01  -0.3492585E-01
  914.5000   0.7894813E-01  -0.9859286E-01  -0.1483031E-01
  914.6000   0.5530709E-01  -0.1496711E+00   0.3021930E-02
  914.7000   0.2289458E-01  -0.1933271E+00   0.1757157E-01
  914.8000  -0.2001725E-01  -0.2280639E+00   0.2808961E-01
  914.9000  -0.7140201E-01  -0.2538057E+00   0.3382683E-01
  915.0000  -0.1248240E+00  -0.2709346E+00   0.3401003E-01
  915.1000  -0.1708689E+00  -0.2793953E+00   0.2816810E-01
  915.2000  -0.2003573E+00  -0.2784048E+00   0.1650605E-01
  915.3000  -0.2080385E+00  -0.2669557E+00  -0.4638672E-06
  915.4000  -0.1950280E+00  -0.2448481E+00  -0.1991962E-01
  915.5000  -0.1686916E+00  -0.2136521E+00  -0.4190432E-01
  915.6000  -0.1398363E+00  -0.1769878E+00  -0.6507067E-01
  915.7000  -0.1183916E+00  -0.1398208E+00  -0.8888795E-01
  915.8000  -0.1095684E+00  -0.1069756E+00  -0.1125598E+00
  915.9000  -0.1123079E+00  -0.8149681E-01  -0.1342643E+00
  916.0000  -0.1207319E+00  -0.6360861E-01  -0.1508250E+00
  916.1000  -0.1278013E+00  -0.5077951E-01  -0.1582510E+00
  916.2000  -0.1292745E+00  -0.3888138E-01  -0.1531430E+00
  916.3000  -0.1259039E+00  -0.2392765E-01  -0.1344302E+00
  916.4000  -0.1227319E+00  -0.3620300E-02  -0.1045923E+00
  916.5000  -0.1258725E+00   0.2193607E-01  -0.6962118E-01
  916.6000  -0.1384995E+00   0.5055793E-01  -0.3750420E-01
  916.7000  -0.1582020E+00   0.7904907E-01  -0.1569968E-01
  916.8000  -0.1771753E+00   0.1044038E+00  -0.8599212E-02
  916.9000  -0.1852490E+00   0.1245796E+00  -0.1604803E-01
  917.0000  -0.1742813E+00   0.1386023E+00  -0.3356144E-01
  917.1000  -0.1417481E+00   0.1461872E+00  -0.5414139E-01
  917.2000  -0.9177084E-01   0.1473151E+00  -0.7090525E-01
  917.3000  -0.3315395E-01   0.1421447E+00  -0.7941963E-01
  917.4000   0.2449383E-01   0.1313302E+00  -0.7882036E-01
  917.5000   0.7456183E-01   0.1164466E+00  -0.7138728E-01
  917.6000   0.1153178E+00   0.1000522E+00  -0.6093435E-01
  917.7000   0.1491044E+00   0.8508242E-01  -0.5083910E-01
  917.8000   0.1795221E+00   0.7367758E-01  -0.4259241E-01
  917.9000   0.2082754E+00   0.6598713E-01  -0.3540582E-01
  918.0000   0.2334282E+00   0.5965859E-01  -0.2688262E-01
  918.1000   0.2499596E+00   0.5048446E-01  -0.1430263E-01
  918.2000   0.2522244E+00   0.3412369E-01   0.4115051E-02
  918.3000   0.2369209E+00   0.8214630E-02   0.2848110E-01
  918.4000   0.2049634E+00  -0.2610271E-01   0.5722595E-01
  918.5000   0.1613290E+00  -0.6405037E-01   0.8766209E-01
  918.6000   0.1130771E+00  -0.9863456E-01   0.1167781E+00
  918.7000   0.6669233E-01  -0.1230549E+00   0.1419223E+00
  918.8000   0.2617104E-01  -0.1330319E+00   0.1611877E+00
  918.9000  -0.7260736E-02  -0.1280147E+00   0.1734916E+00
  919.0000  -0.3388952E-01  -0.1107733E+00   0.1784778E+00
  919.1000  -0.5368054E-01  -0.8566804E-01   0.1763928E+00
  919.2000  -0.6509876E-01  -0.5650906E-01   0.1680296E+00
  919.3000  -0.6536022E-01  -0.2507208E-01   0.1547392E+00
  919.4000  -0.5199597E-01   0.9059662E-02   0.1384397E+00
  919.5000  -0.2480385E-01   0.4736764E-01   0.1215185E+00
  919.6000   0.1300089E-01   0.9068048E-01   0.1065526E+00
  919.7000   0.5520244E-01   0.1378172E+00   0.9583183E-01
  919.8000   0.9447962E-01   0.1853003E+00   0.9075981E-01
  919.9000   0.1248832E+00   0.2282517E+00   0.9130431E-01
  920.0000   0.1436855E+00   0.2619774E+00   0.9572251E-01
  920.1000   0.1517365E+00   0.2834463E+00   0.1007752E+00
  920.2000   0.1522540E+00   0.2919924E+00   0.1025134E+00
  920.3000   0.1487692E+00   0.2890322E+00   0.9751217E-01
  920.4000   0.1433367E+00   0.2770857E+00   0.8418399E-01
  920.5000   0.1358840E+00   0.2586734E+00   0.6366955E-01
  920.6000   0.1249107E+00   0.2356001E+00   0.3985827E-01
  920.7000   0.1090064E+00   0.2088130E+00   0.1837353E-01
  920.8000   0.8826232E-01   0.1786694E+00   0.4774048E-02
  920.9000   0.6478195E-01   0.1452729E+00   0.2600464E-02
  921.0000   0.4204378E-01   0.1086184E+00   0.1203336E-01
  921.1000   0.2351144E-01   0.6852566E-01   0.2973766E-01
  921.2000   0.1125884E-01   0.2456356E-01   0.4998746E-01
  921.3000   0.5304881E-02  -0.2380897E-01   0.6661890E-01
  921.4000   0.3903094E-02  -0.7682979E-01   0.7499126E-01
  921.5000   0.4500259E-02  -0.1339423E+00   0.7315190E-01
  921.6000   0.4749582E-02  -0.1935519E+00   0.6178894E-01
  921.7000   0.3029163E-02  -0.2532586E+00   0.4314063E-01
  921.8000  -0.1716763E-02  -0.3104983E+00   0.1951515E-01
  921.9000  -0.1054995E-01  -0.3632278E+00  -0.7787732E-02
  922.0000  -0.2500955E-01  -0.4101897E+00  -0.3863115E-01
  922.1000  -0.4705662E-01  -0.4505056E+00  -0.7328720E-01
  922.2000  -0.7841320E-01  -0.4827690E+00  -0.1112941E+00
  922.3000  -0.1196184E+00  -0.5042071E+00  -0.1506557E+00
  922.4000  -0.1693234E+00  -0.5105777E+00  -0.1879094E+00
  922.5000  -0.2242443E+00  -0.4971637E+00  -0.2191029E+00
  922.6000  -0.2798338E+00  -0.4606428E+00  -0.2412009E+00
  922.7000  -0.3313562E+00  -0.4010416E+00  -0.2532011E+00
  922.8000  -0.3748546E+00  -0.3227820E+00  -0.2563841E+00
  922.9000  -0.4076045E+00  -0.2341297E+00  -0.2535824E+00
  923.0000  -0.4279747E+00  -0.1450655E+00  -0.2478671E+00
  923.1000  -0.4349669E+00  -0.6435932E-01  -0.2413334E+00
  923.2000  -0.4278657E+00   0.2948273E-02  -0.2345729E+00
  923.3000  -0.4063014E+00   0.5660627E-01  -0.2270087E+00
  923.4000  -0.3707100E+00   0.1003605E+00  -0.2177919E+00
  923.5000  -0.3228414E+00   0.1397538E+00  -0.2066621E+00
  923.6000  -0.2658592E+00   0.1795615E+00  -0.1942489E+00
  923.7000  -0.2037579E+00   0.2219713E+00  -0.1816510E+00
  923.8000  -0.1402167E+00   0.2661446E+00  -0.1695838E+00
  923.9000  -0.7738844E-01   0.3090714E+00  -0.1576473E+00
  924.0000  -0.1525470E-01   0.3470297E+00  -0.1442018E+00
  924.1000   0.4803328E-01   0.3768077E+00  -0.1269803E+00
  924.2000   0.1148789E+00   0.3961556E+00  -0.1041324E+00
  924.3000   0.1865682E+00   0.4035084E+00  -0.7513100E-01
  924.4000   0.2619847E+00   0.3974858E+00  -0.4104453E-01
  924.5000   0.3373416E+00   0.3767740E+00  -0.4027548E-02
  924.6000   0.4070880E+00   0.3406790E+00   0.3368273E-01
  924.7000   0.4655708E+00   0.2901189E+00   0.7070812E-01
  924.8000   0.5086685E+00   0.2284249E+00   0.1069023E+00
  924.9000   0.5346370E+00   0.1613036E+00   0.1429875E+00
  925.0000   0.5438252E+00   0.9570269E-01   0.1797059E+00
  925.1000   0.5375062E+00   0.3791467E-01   0.2170073E+00
  925.2000   0.5165244E+00  -0.8283746E-02   0.2537570E+00
  925.3000   0.4805495E+00  -0.4259460E-01   0.2881249E+00
  925.4000   0.4283952E+00  -0.6778626E-01   0.3184102E+00
  925.5000   0.3592841E+00  -0.8806624E-01   0.3437881E+00
  925.6000   0.2744162E+00  -0.1069769E+00   0.3645043E+00
  925.7000   0.1779986E+00  -0.1257658E+00   0.3813549E+00
  925.8000   0.7712995E-01  -0.1429446E+00   0.3947137E+00
  925.9000  -0.1953470E-01  -0.1551808E+00   0.4036455E+00
  926.0000  -0.1038281E+00  -0.1590637E+00   0.4056384E+00
  926.1000  -0.1699994E+00  -0.1529118E+00   0.3971754E+00
  926.2000  -0.2157819E+00  -0.1378188E+00   0.3749396E+00
  926.3000  -0.2422868E+00  -0.1174994E+00   0.3371156E+00
  926.4000  -0.2529488E+00  -0.9702197E-01   0.2841996E+00
  926.5000  -0.2521223E+00  -0.8095025E-01   0.2189750E+00
  926.6000  -0.2439602E+00  -0.7162230E-01   0.1457182E+00
  926.7000  -0.2319154E+00  -0.6820337E-01   0.6904281E-01
  926.8000  -0.2187835E+00  -0.6685723E-01  -0.7083484E-02
  926.9000  -0.2069029E+00  -0.6199772E-01  -0.7977661E-01
  927.0000  -0.1981078E+00  -0.4823435E-01  -0.1470791E+00
  927.1000  -0.1932970E+00  -0.2239700E-01  -0.2074691E+00
  927.2000  -0.1918356E+00   0.1502998E-01  -0.2594332E+00
  927.3000  -0.1912432E+00   0.5959570E-01  -0.3013954E+00
  927.4000  -0.1875551E+00   0.1039033E+00  -0.3320362E+00
  927.5000  -0.1764153E+00   0.1397300E+00  -0.3507747E+00
  927.6000  -0.1545340E+00   0.1605866E+00  -0.3580751E+00
  927.7000  -0.1208887E+00   0.1638079E+00  -0.3553282E+00
  927.8000  -0.7711384E-01   0.1513495E+00  -0.3443124E+00
  927.9000  -0.2690034E-01   0.1289069E+00  -0.3264841E+00
  928.0000   0.2528482E-01   0.1036353E+00  -0.3024741E+00
  928.1000   0.7551873E-01   0.8136817E-01  -0.2720875E+00
  928.2000   0.1211577E+00   0.6450289E-01  -0.2348504E+00
  928.3000   0.1607196E+00   0.5147564E-01  -0.1908659E+00
  928.4000   0.1931415E+00   0.3805741E-01  -0.1415554E+00
  928.5000   0.2169928E+00   0.1985910E-01  -0.8988158E-01
  928.6000   0.2302297E+00  -0.5155887E-02  -0.3986572E-01
  928.7000   0.2307190E+00  -0.3537698E-01   0.4462173E-02
  928.8000   0.2172588E+00  -0.6612318E-01   0.4027163E-01
  928.9000   0.1904709E+00  -0.9182436E-01   0.6678325E-01
  929.0000   0.1529558E+00  -0.1087394E+00   0.8537398E-01
  929.1000   0.1085057E+00  -0.1168561E+00   0.9885059E-01
  929.2000   0.6073338E-01  -0.1200097E+00   0.1101589E+00
  929.3000   0.1187026E-01  -0.1241316E+00   0.1210505E+00
  929.4000  -0.3753810E-01  -0.1344639E+00   0.1312641E+00
  929.5000  -0.8777940E-01  -0.1530785E+00   0.1385773E+00
  929.6000  -0.1383761E+00  -0.1778702E+00   0.1397222E+00
  929.7000  -0.1866524E+00  -0.2034530E+00   0.1317921E+00
  929.8000  -0.2274039E+00  -0.2234617E+00   0.1135507E+00
  929.9000  -0.2541020E+00  -0.2331178E+00   0.8609627E-01
  930.0000  -0.2612646E+00  -0.2308726E+00   0.5261457E-01
  930.1000  -0.2469522E+00  -0.2184767E+00   0.1735331E-01
  930.2000  -0.2141705E+00  -0.1996356E+00  -0.1570917E-01
  930.3000  -0.1704008E+00  -0.1780677E+00  -0.4391225E-01
  930.4000  -0.1253387E+00  -0.1559585E+00  -0.6624754E-01
  930.5000  -0.8776598E-01  -0.1334685E+00  -0.8291525E-01
  930.6000  -0.6288440E-01  -0.1093218E+00  -0.9442469E-01
  930.7000  -0.5119627E-01  -0.8195438E-01  -0.1007840E+00
  930.8000  -0.4925826E-01  -0.5051037E-01  -0.1012553E+00
  930.9000  -0.5176002E-01  -0.1520285E-01  -0.9482944E-01
  931.0000  -0.5382559E-01   0.2298678E-01  -0.8115428E-01
  931.1000  -0.5247437E-01   0.6289505E-01  -0.6136106E-01
  931.2000  -0.4674270E-01   0.1035767E+00  -0.3823435E-01
  931.3000  -0.3673262E-01   0.1442598E+00  -0.1548506E-01
  931.4000  -0.2239360E-01   0.1839703E+00   0.3636255E-02
  931.5000  -0.2888208E-02   0.2212023E+00   0.1775325E-01
  931.6000   0.2305411E-01   0.2539941E+00   0.2806937E-01
  931.7000   0.5603829E-01   0.2804855E+00   0.3791247E-01
  931.8000   0.9488387E-01   0.2996677E+00   0.5119655E-01
  931.9000   0.1362413E+00   0.3118419E+00   0.7042654E-01
  932.0000   0.1752895E+00   0.3184168E+00   0.9514520E-01
  932.1000   0.2072422E+00   0.3210502E+00   0.1215779E+00
  932.2000   0.2289316E+00   0.3205529E+00   0.1437239E+00
  932.3000   0.2396803E+00   0.3161781E+00   0.1554909E+00
  932.4000   0.2410564E+00   0.3057595E+00   0.1529948E+00
  932.5000   0.2356972E+00   0.2867217E+00   0.1360573E+00
  932.6000   0.2258629E+00   0.2574963E+00   0.1082878E+00
  932.7000   0.2124803E+00   0.2186232E+00   0.7575073E-01
  932.8000   0.1951302E+00   0.1729378E+00   0.4482343E-01
  932.9000   0.1728963E+00   0.1247053E+00   0.2015845E-01
  933.0000   0.1455329E+00   0.7809500E-01   0.3558813E-02
  933.1000   0.1142712E+00   0.3571724E-01  -0.5880767E-02
  933.2000   0.8181807E-01  -0.2095135E-02  -0.1058839E-01
  933.3000   0.5155364E-01  -0.3697468E-01  -0.1293902E-01
  933.4000   0.2635959E-01  -0.7140193E-01  -0.1404548E-01
  933.5000   0.7663427E-02  -0.1073724E+00  -0.1343010E-01
  933.6000  -0.4870569E-02  -0.1454721E+00  -0.9637402E-02
  933.7000  -0.1293800E-01  -0.1847018E+00  -0.1409290E-02
  933.8000  -0.1876899E-01  -0.2229706E+00   0.1118940E-01
  933.9000  -0.2432471E-01  -0.2578643E+00   0.2624365E-01
  934.0000  -0.3087049E-01  -0.2872454E+00   0.4030525E-01
  934.1000  -0.3901183E-01  -0.3094506E+00   0.4941438E-01
  934.2000  -0.4902376E-01  -0.3231658E+00   0.5039211E-01
  934.3000  -0.6118366E-01  -0.3272737E+00   0.4188344E-01
  934.4000  -0.7588150E-01  -0.3209530E+00   0.2477587E-01
  934.5000  -0.9346419E-01  -0.3040906E+00   0.1900500E-02
  934.6000  -0.1139365E+00  -0.2777885E+00  -0.2279408E-01
  934.7000  -0.1367089E+00  -0.2445973E+00  -0.4523971E-01
  934.8000  -0.1605260E+00  -0.2081897E+00  -0.6207665E-01
  934.9000  -0.1835946E+00  -0.1724643E+00  -0.7113039E-01
  935.0000  -0.2038379E+00  -0.1403889E+00  -0.7155755E-01
  935.1000  -0.2191873E+00  -0.1130723E+00  -0.6382776E-01
  935.2000  -0.2278632E+00  -0.8948430E-01  -0.4970102E-01
  935.3000  -0.2286381E+00  -0.6697144E-01  -0.3223880E-01
  935.4000  -0.2210698E+00  -0.4235611E-01  -0.1571012E-01
  935.5000  -0.2056435E+00  -0.1317122E-01  -0.5161047E-02
  935.6000  -0.1837133E+00   0.2145025E-01  -0.5483997E-02
  935.7000  -0.1571679E+00   0.6052414E-01  -0.2006484E-01
  935.8000  -0.1278615E+00   0.1016051E+00  -0.4938791E-01
  935.9000  -0.9701361E-01   0.1415748E+00  -0.9018245E-01
  936.0000  -0.6487294E-01   0.1774772E+00  -0.1356468E+00
  936.1000  -0.3088274E-01   0.2071091E+00  -0.1769401E+00
  936.2000   0.5635473E-02   0.2292331E+00  -0.2056058E+00
  936.3000   0.4454709E-01   0.2434450E+00  -0.2161069E+00
  936.4000   0.8417856E-01   0.2498364E+00  -0.2074718E+00
  936.5000   0.1212322E+00   0.2486207E+00  -0.1833075E+00
  936.6000   0.1515105E+00   0.2398608E+00  -0.1500811E+00
  936.7000   0.1712290E+00   0.2233792E+00  -0.1143307E+00
  936.8000   0.1783864E+00   0.1988802E+00  -0.7999685E-01
  936.9000   0.1735893E+00   0.1662442E+00  -0.4708086E-01
  937.0000   0.1599528E+00   0.1258993E+00  -0.1227942E-01
  937.1000   0.1421056E+00   0.7912010E-01   0.2864648E-01
  937.2000   0.1247239E+00   0.2810040E-01   0.7784527E-01
  937.3000   0.1111916E+00  -0.2427972E-01   0.1331256E+00
  937.4000   0.1028772E+00  -0.7494561E-01   0.1876152E+00
  937.5000   0.9919064E-01  -0.1211839E+00   0.2316061E+00
  937.6000   0.9822972E-01  -0.1610114E+00   0.2558641E+00
  937.7000   0.9761466E-01  -0.1931702E+00   0.2549989E+00
  937.8000   0.9514116E-01  -0.2167636E+00   0.2294604E+00
  937.9000   0.8908220E-01  -0.2307681E+00   0.1853547E+00
  938.0000   0.7820772E-01  -0.2337770E+00   0.1322483E+00
  938.1000   0.6171907E-01  -0.2242578E+00   0.7998099E-01
  938.2000   0.3925672E-01  -0.2013250E+00   0.3584283E-01
  938.3000   0.1100480E-01  -0.1657022E+00   0.3161877E-02
  938.4000  -0.2221256E-01  -0.1203369E+00  -0.1840151E-01
  938.5000  -0.5895725E-01  -0.7019590E-01  -0.3134590E-01
  938.6000  -0.9734312E-01  -0.2111637E-01  -0.3853892E-01
  938.7000  -0.1352294E+00   0.2193055E-01  -0.4199424E-01
  938.8000  -0.1702907E+00   0.5644760E-01  -0.4257891E-01
  938.9000  -0.1999081E+00   0.8313870E-01  -0.4044153E-01
  939.0000  -0.2210151E+00   0.1053522E+00  -0.3562752E-01
  939.1000  -0.2301629E+00   0.1274157E+00  -0.2840981E-01
  939.2000  -0.2240338E+00   0.1525704E+00  -0.1922310E-01
  939.3000  -0.2003974E+00   0.1814158E+00  -0.8461236E-02
  939.4000  -0.1591841E+00   0.2115383E+00   0.3478686E-02
  939.5000  -0.1031496E+00   0.2384326E+00   0.1573863E-01
  939.6000  -0.3767252E-01   0.2572205E+00   0.2637048E-01
  939.7000   0.3041336E-01   0.2643328E+00   0.3208259E-01
  939.8000   0.9457088E-01   0.2584167E+00   0.2887155E-01
  939.9000   0.1501701E+00   0.2401947E+00   0.1360181E-01
  940.0000   0.1952443E+00   0.2115643E+00  -0.1401415E-01
  940.1000   0.2300737E+00   0.1745890E+00  -0.5002042E-01
  940.2000   0.2558705E+00   0.1309892E+00  -0.8633818E-01
  940.3000   0.2733075E+00   0.8235747E-01  -0.1127372E+00
  940.4000   0.2817115E+00   0.3081797E-01  -0.1201114E+00
  940.5000   0.2793683E+00  -0.2045779E-01  -0.1037858E+00
  940.6000   0.2647479E+00  -0.6740239E-01  -0.6541523E-01
  940.7000   0.2379159E+00  -0.1059847E+00  -0.1256151E-01
  940.8000   0.2012533E+00  -0.1335292E+00   0.4395560E-01
  940.9000   0.1589679E+00  -0.1497275E+00   0.9383364E-01
  941.0000   0.1155564E+00  -0.1567366E+00   0.1305762E+00
  941.1000   0.7399207E-01  -0.1582208E+00   0.1529233E+00
  941.2000   0.3462128E-01  -0.1577576E+00   0.1639319E+00
  941.3000  -0.4583648E-02  -0.1573945E+00   0.1683118E+00
  941.4000  -0.4647803E-01  -0.1570814E+00   0.1693950E+00
  941.5000  -0.9266322E-01  -0.1552418E+00   0.1672208E+00
  941.6000  -0.1419362E+00  -0.1501334E+00   0.1586017E+00
  941.7000  -0.1900778E+00  -0.1412167E+00   0.1390504E+00
  941.8000  -0.2311047E+00  -0.1297535E+00   0.1055502E+00
  941.9000  -0.2593695E+00  -0.1182842E+00   0.5878005E-01
  942.0000  -0.2715002E+00  -0.1092686E+00   0.3708374E-02
  942.1000  -0.2673045E+00  -0.1036520E+00  -0.5174299E-01
  942.2000  -0.2493556E+00  -0.1001822E+00  -0.9936830E-01
  942.3000  -0.2216521E+00  -0.9590653E-01  -0.1335053E+00
  942.4000  -0.1881583E+00  -0.8763956E-01  -0.1528180E+00
  942.5000  -0.1519601E+00  -0.7365038E-01  -0.1603292E+00
  942.6000  -0.1152976E+00  -0.5468402E-01  -0.1617707E+00
  942.7000  -0.8016486E-01  -0.3376325E-01  -0.1630056E+00
  942.8000  -0.4884392E-01  -0.1485374E-01  -0.1676127E+00
  942.9000  -0.2383630E-01  -0.1064676E-02  -0.1755892E+00
  943.0000  -0.7110974E-02   0.6707110E-02  -0.1836186E+00
  943.1000   0.9131592E-03   0.1002296E-01  -0.1867054E+00
  943.2000   0.1978210E-02   0.1195536E-01  -0.1804445E+00
  943.3000  -0.3068420E-03   0.1547913E-01  -0.1629762E+00
  943.4000  -0.1675867E-02   0.2205050E-01  -0.1358426E+00
  943.5000   0.1185046E-02   0.3109344E-01  -0.1034192E+00
  943.6000   0.9390021E-02   0.4060499E-01  -0.7118157E-01
  943.7000   0.2156191E-01   0.4849311E-01  -0.4353979E-01
  943.8000   0.3459734E-01   0.5388015E-01  -0.2215326E-01
  943.9000   0.4506003E-01   0.5763867E-01  -0.5450470E-02
  944.0000   0.5050101E-01   0.6184748E-01   0.1042587E-01
  944.1000   0.5012177E-01   0.6843585E-01   0.2963560E-01
  944.2000   0.4461351E-01   0.7771981E-01   0.5447283E-01
  944.3000   0.3545668E-01   0.8761611E-01   0.8396872E-01
  944.4000   0.2419399E-01   0.9400070E-01   0.1139035E+00
  944.5000   0.1208452E-01   0.9213573E-01   0.1382485E+00
  944.6000   0.2134277E-03   0.7858273E-01   0.1514209E+00
  944.7000  -0.1020085E-01   0.5278996E-01   0.1503683E+00
  944.8000  -0.1766460E-01   0.1767687E-01   0.1355988E+00
  944.9000  -0.2062667E-01  -0.2102963E-01   0.1107738E+00
  945.0000  -0.1793787E-01  -0.5644457E-01   0.8116194E-01
  945.1000  -0.9211407E-02  -0.8252225E-01   0.5175640E-01
  945.2000   0.5215112E-02  -0.9566879E-01   0.2593987E-01
  945.3000   0.2472346E-01  -0.9543921E-01   0.5212183E-02
  945.4000   0.4892064E-01  -0.8416668E-01  -0.1012495E-01
  945.5000   0.7772177E-01  -0.6577186E-01  -0.1994563E-01
  945.6000   0.1107263E+00  -0.4426216E-01  -0.2370088E-01
  945.7000   0.1460914E+00  -0.2248520E-01  -0.2067460E-01
  945.8000   0.1795731E+00  -0.1544067E-02  -0.1094159E-01
  945.9000   0.2045513E+00   0.1899985E-01   0.3638782E-02
  946.0000   0.2134868E+00   0.4031327E-01   0.1917652E-01
  946.1000   0.2005268E+00   0.6326122E-01   0.3067606E-01
  946.2000   0.1642264E+00   0.8761417E-01   0.3389184E-01
  946.3000   0.1090538E+00   0.1118342E+00   0.2728267E-01
  946.4000   0.4471014E-01   0.1335373E+00   0.1305773E-01
  946.5000  -0.1676049E-01   0.1504384E+00  -0.3332071E-02
  946.6000  -0.6502312E-01   0.1613715E+00  -0.1516614E-01
  946.7000  -0.9495515E-01   0.1669131E+00  -0.1707545E-01
  946.8000  -0.1080237E+00   0.1692873E+00  -0.7160956E-02
  946.9000  -0.1108693E+00   0.1715197E+00   0.1230821E-01
  947.0000  -0.1117015E+00   0.1761390E+00   0.3586033E-01
  947.1000  -0.1161434E+00   0.1839426E+00   0.5693401E-01
  947.2000  -0.1244228E+00   0.1933503E+00   0.7015949E-01
  947.3000  -0.1311868E+00   0.2006333E+00   0.7287464E-01
  947.4000  -0.1279901E+00   0.2009575E+00   0.6542361E-01
  947.5000  -0.1072896E+00   0.1898367E+00   0.5040226E-01
  947.6000  -0.6612722E-01   0.1644452E+00   0.3143349E-01
  947.7000  -0.7898847E-02   0.1243310E+00   0.1208683E-01
  947.8000   0.5847333E-01   0.7136408E-01  -0.4739300E-02
  947.9000   0.1214729E+00   0.9081030E-02  -0.1703849E-01
  948.0000   0.1706885E+00  -0.5819575E-01  -0.2378842E-01
  948.1000   0.1997577E+00  -0.1260914E+00  -0.2509700E-01
  948.2000   0.2075380E+00  -0.1905839E+00  -0.2231692E-01
  948.3000   0.1973589E+00  -0.2481460E+00  -0.1782579E-01
  948.4000   0.1749965E+00  -0.2958450E+00  -0.1423000E-01
  948.5000   0.1463898E+00  -0.3315846E+00  -0.1308735E-01
  948.6000   0.1159722E+00  -0.3544783E+00  -0.1368292E-01
  948.7000   0.8601616E-01  -0.3651339E+00  -0.1260668E-01
  948.8000   0.5687330E-01  -0.3655458E+00  -0.4669379E-02
  948.9000   0.2768653E-01  -0.3584309E+00   0.1492303E-01
  949.0000  -0.2846783E-02  -0.3461500E+00   0.4793577E-01
  949.1000  -0.3588298E-01  -0.3296501E+00   0.9122621E-01
  949.2000  -0.7202129E-01  -0.3079732E+00   0.1366654E+00
