
These predictions were generated by SubDyn on 26-Jun-2026 at 16:31:56.




    Time	  M1N1TDxss	  M1N2TDxss	  M2N1TDxss	  M2N2TDxss	  M1N2TDzss	  M2N2TDzss	   M1N1RDxe	   M1N1RDye	   M1N1RDze	   M1N2RDxe	   M1N2RDye	   M1N2RDze	   M2N1RDxe	   M2N1RDye	   M2N1RDze	   M2N2RDxe	   M2N2RDye	   M2N2RDze	   M1N1TAxe	   M1N1TAye	   M1N1TAze	   M1N2TAxe	   M1N2TAye	   M1N2TAze	   M2N1TAxe	   M2N1TAye	   M2N1TAze	   M2N2TAxe	   M2N2TAye	   M2N2TAze	   M1N1RAxe	   M1N1RAye	   M1N1RAze	   M1N2RAxe	   M1N2RAye	   M1N2RAze	   M2N1RAxe	   M2N1RAye	   M2N1RAze	   M2N2RAxe	   M2N2RAye	   M2N2RAze	  IntfTDXss	  IntfTDYss	  IntfTDZss	  IntfRDXss	  IntfRDYss	  IntfRDZss	   IntfFXss	   IntfFYss	   IntfFZss	   IntfMXss	   IntfMYss	   IntfMZss	  ReactFXss	  ReactFYss	  ReactFZss	  ReactMXss	  ReactMYss	  ReactMZss	   M1J1FKxe	   M1J1FKye	   M1J1FKze	   M1J1MKxe	   M1J1MKye	   M1J1MKze	   M1J2FKxe	   M1J2FKye	   M1J2FKze	   M1J2MKxe	   M1J2MKye	   M1J2MKze	   M2J1FKxe	   M2J1FKye	   M2J1FKze	   M2J1MKxe	   M2J1MKye	   M2J1MKze	   M2J2FKxe	   M2J2FKye	   M2J2FKze	   M2J2MKxe	   M2J2MKye	   M2J2MKze
   22.1300	 -8.48124512E-02	 -8.48137209E-02	 -8.48137209E-02	  3.74931661E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.72024482E-06	  0.00000000E+00	  0.00000000E+00	  1.77078390E-02	  0.00000000E+00	  0.00000000E+00	  1.77154277E-02	  0.00000000E+00	  3.01343523E-01	  0.00000000E+00	  0.00000000E+00	  3.01347832E-01	  0.00000000E+00	  0.00000000E+00	  3.01347832E-01	  0.00000000E+00	  0.00000000E+00	 -1.77890380E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.82588247E-06	  0.00000000E+00	  0.00000000E+00	 -6.38110634E-02	  0.00000000E+00	  0.00000000E+00	 -6.38370093E-02	  0.00000000E+00	 -8.48124512E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  8.96964491E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.74531019E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.98117767E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.62564345E+01	  0.00000000E+00	 -3.37642583E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.81954059E+00	  0.00000000E+00	 -3.47547532E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.48328535E+00	  0.00000000E+00	 -2.19218720E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.19916961E-01	  0.00000000E+00
   22.1400	 -8.61757768E-02	 -8.61770694E-02	 -8.61770694E-02	  1.87927867E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.75252876E-06	  0.00000000E+00	  0.00000000E+00	  1.76064298E-02	  0.00000000E+00	  0.00000000E+00	  1.76141332E-02	  0.00000000E+00	  3.06187497E-01	  0.00000000E+00	  0.00000000E+00	  3.06191891E-01	  0.00000000E+00	  0.00000000E+00	  3.06191891E-01	  0.00000000E+00	  0.00000000E+00	 -1.14341578E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.94615709E-06	  0.00000000E+00	  0.00000000E+00	 -6.35086305E-02	  0.00000000E+00	  0.00000000E+00	 -6.35350085E-02	  0.00000000E+00	 -8.61757768E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  9.26122477E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.83726120E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.04648735E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.68908922E+01	  0.00000000E+00	 -3.43198270E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.81018642E+00	  0.00000000E+00	 -3.53265378E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.50078415E+00	  0.00000000E+00	 -2.23270582E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.29520909E-01	  0.00000000E+00
   22.1500	 -8.75096676E-02	 -8.75109826E-02	 -8.75109826E-02	  6.91617850E-06	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.78421812E-06	  0.00000000E+00	  0.00000000E+00	  1.74986703E-02	  0.00000000E+00	  0.00000000E+00	  1.75064858E-02	  0.00000000E+00	  3.10926888E-01	  0.00000000E+00	  0.00000000E+00	  3.10931366E-01	  0.00000000E+00	  0.00000000E+00	  3.10931366E-01	  0.00000000E+00	  0.00000000E+00	 -5.06935722E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.06441885E-06	  0.00000000E+00	  0.00000000E+00	 -6.31833022E-02	  0.00000000E+00	  0.00000000E+00	 -6.32101034E-02	  0.00000000E+00	 -8.75096676E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  9.54977481E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.92864253E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.11041604E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.75127944E+01	  0.00000000E+00	 -3.48636846E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.80018031E+00	  0.00000000E+00	 -3.58862676E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.51705366E+00	  0.00000000E+00	 -2.27246652E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.38909518E-01	  0.00000000E+00
   22.1600	 -8.88136219E-02	 -8.88149589E-02	 -8.88149589E-02	 -1.86710656E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.81530109E-06	  0.00000000E+00	  0.00000000E+00	  1.73845930E-02	  0.00000000E+00	  0.00000000E+00	  1.73925179E-02	  0.00000000E+00	  3.15559913E-01	  0.00000000E+00	  0.00000000E+00	  3.15564473E-01	  0.00000000E+00	  0.00000000E+00	  3.15564473E-01	  0.00000000E+00	  0.00000000E+00	  1.30310567E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.18062372E-06	  0.00000000E+00	  0.00000000E+00	 -6.28351737E-02	  0.00000000E+00	  0.00000000E+00	 -6.28623889E-02	  0.00000000E+00	 -8.88136219E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  9.83518950E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.01942113E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.17293971E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.81219080E+01	  0.00000000E+00	 -3.53956265E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.78952521E+00	  0.00000000E+00	 -3.64337322E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.53208694E+00	  0.00000000E+00	 -2.31145433E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.48079253E-01	  0.00000000E+00
   22.1700	 -9.00871481E-02	 -9.00885067E-02	 -9.00885067E-02	 -3.74212404E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.84576606E-06	  0.00000000E+00	  0.00000000E+00	  1.72642329E-02	  0.00000000E+00	  0.00000000E+00	  1.72722644E-02	  0.00000000E+00	  3.20084825E-01	  0.00000000E+00	  0.00000000E+00	  3.20089466E-01	  0.00000000E+00	  0.00000000E+00	  3.20089466E-01	  0.00000000E+00	  0.00000000E+00	  7.68096797E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.29472835E-06	  0.00000000E+00	  0.00000000E+00	 -6.24643484E-02	  0.00000000E+00	  0.00000000E+00	 -6.24919681E-02	  0.00000000E+00	 -9.00871481E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.01173644E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.10956410E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.23403482E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.87180046E+01	  0.00000000E+00	 -3.59154525E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.77822432E+00	  0.00000000E+00	 -3.69687255E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.54587751E+00	  0.00000000E+00	 -2.34965481E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.57026644E-01	  0.00000000E+00
   22.1800	 -9.13297651E-02	 -9.13311447E-02	 -9.13311447E-02	 -5.61746982E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.87560161E-06	  0.00000000E+00	  0.00000000E+00	  1.71376268E-02	  0.00000000E+00	  0.00000000E+00	  1.71457623E-02	  0.00000000E+00	  3.24499914E-01	  0.00000000E+00	  0.00000000E+00	  3.24504635E-01	  0.00000000E+00	  0.00000000E+00	  3.24504635E-01	  0.00000000E+00	  0.00000000E+00	  1.40619627E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.40669014E-06	  0.00000000E+00	  0.00000000E+00	 -6.20709377E-02	  0.00000000E+00	  0.00000000E+00	 -6.20989525E-02	  0.00000000E+00	 -9.13297651E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.03961959E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.19903877E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.29367832E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.93008601E+01	  0.00000000E+00	 -3.64229665E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.76628107E+00	  0.00000000E+00	 -3.74910456E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.55841934E+00	  0.00000000E+00	 -2.38705354E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.65748306E-01	  0.00000000E+00
   22.1900	 -9.25410022E-02	 -9.25424024E-02	 -9.25424024E-02	 -7.49247678E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.90479654E-06	  0.00000000E+00	  0.00000000E+00	  1.70048142E-02	  0.00000000E+00	  0.00000000E+00	  1.70130508E-02	  0.00000000E+00	  3.28803510E-01	  0.00000000E+00	  0.00000000E+00	  3.28808308E-01	  0.00000000E+00	  0.00000000E+00	  3.28808308E-01	  0.00000000E+00	  0.00000000E+00	  2.04438199E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.51646719E-06	  0.00000000E+00	  0.00000000E+00	 -6.16550613E-02	  0.00000000E+00	  0.00000000E+00	 -6.16834617E-02	  0.00000000E+00	 -9.25410022E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.06715818E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.28781267E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.35184765E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.98702549E+01	  0.00000000E+00	 -3.69179766E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.75369912E+00	  0.00000000E+00	 -3.80004952E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.56970680E+00	  0.00000000E+00	 -2.42363655E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.74240925E-01	  0.00000000E+00
   22.2000	 -9.37203997E-02	 -9.37218200E-02	 -9.37218200E-02	 -9.36647730E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.93333988E-06	  0.00000000E+00	  0.00000000E+00	  1.68658366E-02	  0.00000000E+00	  0.00000000E+00	  1.68741715E-02	  0.00000000E+00	  3.32993977E-01	  0.00000000E+00	  0.00000000E+00	  3.32998851E-01	  0.00000000E+00	  0.00000000E+00	  3.32998851E-01	  0.00000000E+00	  0.00000000E+00	  2.68242670E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.62401835E-06	  0.00000000E+00	  0.00000000E+00	 -6.12168473E-02	  0.00000000E+00	  0.00000000E+00	 -6.12456234E-02	  0.00000000E+00	 -9.37203997E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.09434209E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.37585353E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.40852076E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.04259740E+01	  0.00000000E+00	 -3.74002953E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.74048238E+00	  0.00000000E+00	 -3.84968810E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.57973474E+00	  0.00000000E+00	 -2.45939005E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.82501272E-01	  0.00000000E+00
   22.2100	 -9.48675088E-02	 -9.48689487E-02	 -9.48689487E-02	 -1.12388036E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.96122087E-06	  0.00000000E+00	  0.00000000E+00	  1.67207380E-02	  0.00000000E+00	  0.00000000E+00	  1.67291682E-02	  0.00000000E+00	  3.37069722E-01	  0.00000000E+00	  0.00000000E+00	  3.37074670E-01	  0.00000000E+00	  0.00000000E+00	  3.37074670E-01	  0.00000000E+00	  0.00000000E+00	  3.32010299E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.72930324E-06	  0.00000000E+00	  0.00000000E+00	 -6.07564314E-02	  0.00000000E+00	  0.00000000E+00	 -6.07855733E-02	  0.00000000E+00	 -9.48675088E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.12116132E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.46312933E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.46367611E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.09678072E+01	  0.00000000E+00	 -3.78697391E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.72663495E+00	  0.00000000E+00	 -3.89800144E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.58849842E+00	  0.00000000E+00	 -2.49430050E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.90526194E-01	  0.00000000E+00
   22.2200	 -9.59818917E-02	 -9.59833507E-02	 -9.59833507E-02	 -1.31087877E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.98842899E-06	  0.00000000E+00	  0.00000000E+00	  1.65695642E-02	  0.00000000E+00	  0.00000000E+00	  1.65780869E-02	  0.00000000E+00	  3.41029188E-01	  0.00000000E+00	  0.00000000E+00	  3.41034209E-01	  0.00000000E+00	  0.00000000E+00	  3.41034209E-01	  0.00000000E+00	  0.00000000E+00	  3.95718338E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.83228223E-06	  0.00000000E+00	  0.00000000E+00	 -6.02739577E-02	  0.00000000E+00	  0.00000000E+00	 -6.03034553E-02	  0.00000000E+00	 -9.59818917E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.14760597E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.54960830E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.51729269E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.14955489E+01	  0.00000000E+00	 -3.83261294E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.71216120E+00	  0.00000000E+00	 -3.94497115E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.59599359E+00	  0.00000000E+00	 -2.52835477E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.98312619E-01	  0.00000000E+00
   22.2300	 -9.70631219E-02	 -9.70645995E-02	 -9.70645995E-02	 -1.49757622E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.01495395E-06	  0.00000000E+00	  0.00000000E+00	  1.64123636E-02	  0.00000000E+00	  0.00000000E+00	  1.64209758E-02	  0.00000000E+00	  3.44870861E-01	  0.00000000E+00	  0.00000000E+00	  3.44875953E-01	  0.00000000E+00	  0.00000000E+00	  3.44875953E-01	  0.00000000E+00	  0.00000000E+00	  4.59344038E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.93291650E-06	  0.00000000E+00	  0.00000000E+00	 -5.97695781E-02	  0.00000000E+00	  0.00000000E+00	 -5.97994213E-02	  0.00000000E+00	 -9.70631219E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.17366629E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.63525891E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.56935000E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.20089985E+01	  0.00000000E+00	 -3.87692917E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.69706570E+00	  0.00000000E+00	 -3.99057928E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.60221641E+00	  0.00000000E+00	 -2.56153992E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.05857560E-01	  0.00000000E+00
   22.2400	 -9.81107844E-02	 -9.81122801E-02	 -9.81122801E-02	 -1.68390600E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.04078567E-06	  0.00000000E+00	  0.00000000E+00	  1.62491866E-02	  0.00000000E+00	  0.00000000E+00	  1.62578853E-02	  0.00000000E+00	  3.48593267E-01	  0.00000000E+00	  0.00000000E+00	  3.48598427E-01	  0.00000000E+00	  0.00000000E+00	  3.48598427E-01	  0.00000000E+00	  0.00000000E+00	  5.22864661E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.03116803E-06	  0.00000000E+00	  0.00000000E+00	 -5.92434527E-02	  0.00000000E+00	  0.00000000E+00	 -5.92736310E-02	  0.00000000E+00	 -9.81107844E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.19933266E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.72004990E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.61982811E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.25079602E+01	  0.00000000E+00	 -3.91990563E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.68135325E+00	  0.00000000E+00	 -4.03480836E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.60716350E+00	  0.00000000E+00	 -2.59384338E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.13158110E-01	  0.00000000E+00
   22.2500	 -9.91244758E-02	 -9.91259892E-02	 -9.91259892E-02	 -1.86980146E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.06591433E-06	  0.00000000E+00	  0.00000000E+00	  1.60800857E-02	  0.00000000E+00	  0.00000000E+00	  1.60888680E-02	  0.00000000E+00	  3.52194971E-01	  0.00000000E+00	  0.00000000E+00	  3.52200199E-01	  0.00000000E+00	  0.00000000E+00	  3.52200199E-01	  0.00000000E+00	  0.00000000E+00	  5.86257485E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.12699961E-06	  0.00000000E+00	  0.00000000E+00	 -5.86957492E-02	  0.00000000E+00	  0.00000000E+00	 -5.87262523E-02	  0.00000000E+00	 -9.91244758E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.22459558E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.80395029E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.66870761E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.29922432E+01	  0.00000000E+00	 -3.96152580E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.66502888E+00	  0.00000000E+00	 -4.07764139E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.61083194E+00	  0.00000000E+00	 -2.62525284E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.20211449E-01	  0.00000000E+00
   22.2600	 -1.00103804E-01	 -1.00105335E-01	 -1.00105335E-01	 -2.05519608E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.09033036E-06	  0.00000000E+00	  0.00000000E+00	  1.59051158E-02	  0.00000000E+00	  0.00000000E+00	  1.59139786E-02	  0.00000000E+00	  3.55674582E-01	  0.00000000E+00	  0.00000000E+00	  3.55679875E-01	  0.00000000E+00	  0.00000000E+00	  3.55679875E-01	  0.00000000E+00	  0.00000000E+00	  6.49499810E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.22037486E-06	  0.00000000E+00	  0.00000000E+00	 -5.81266434E-02	  0.00000000E+00	  0.00000000E+00	 -5.81574606E-02	  0.00000000E+00	 -1.00103804E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.24944568E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.88692941E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.71596964E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.34616620E+01	  0.00000000E+00	 -4.00177364E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.64809784E+00	  0.00000000E+00	 -4.11906185E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.61321926E+00	  0.00000000E+00	 -2.65575628E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.27014842E-01	  0.00000000E+00
   22.2700	 -1.01048391E-01	 -1.01049938E-01	 -1.01049938E-01	 -2.24002342E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.11402441E-06	  0.00000000E+00	  0.00000000E+00	  1.57243338E-02	  0.00000000E+00	  0.00000000E+00	  1.57332740E-02	  0.00000000E+00	  3.59030751E-01	  0.00000000E+00	  0.00000000E+00	  3.59036108E-01	  0.00000000E+00	  0.00000000E+00	  3.59036108E-01	  0.00000000E+00	  0.00000000E+00	  7.12568972E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.31125827E-06	  0.00000000E+00	  0.00000000E+00	 -5.75363188E-02	  0.00000000E+00	  0.00000000E+00	 -5.75674394E-02	  0.00000000E+00	 -1.01048391E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.27387373E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.96895684E+02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.76159593E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.39160357E+01	  0.00000000E+00	 -4.04063358E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.63056560E+00	  0.00000000E+00	 -4.15905373E+01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.61432345E+00	  0.00000000E+00	 -2.68534203E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.33565640E-01	  0.00000000E+00
