
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 08-Apr-2025 at 12:16:59.

 
 
 
      Time        FAIRTEN1       LINE1NBPX
   38.6500   4.4491162E+08   3.7849591E+00
   38.6600   4.4314806E+08   3.7778215E+00
   38.6700   4.4155507E+08   3.7711539E+00
   38.6800   4.4014349E+08   3.7649970E+00
   38.6900   4.3892323E+08   3.7593892E+00
   38.7000   4.3790403E+08   3.7543683E+00
   38.7100   4.3709443E+08   3.7499692E+00
   38.7200   4.3650259E+08   3.7462256E+00
   38.7300   4.3613568E+08   3.7431686E+00
   38.7400   4.3600016E+08   3.7408271E+00
   38.7500   4.3610147E+08   3.7392273E+00
   38.7600   4.3644422E+08   3.7383926E+00
   38.7700   4.3703197E+08   3.7383435E+00
   38.7800   4.3786739E+08   3.7390978E+00
   38.7900   4.3895197E+08   3.7406697E+00
   38.8000   4.4028627E+08   3.7430704E+00
   38.8100   4.4186963E+08   3.7463071E+00
   38.8200   4.4370054E+08   3.7503846E+00
   38.8300   4.4577603E+08   3.7553027E+00
   38.8400   4.4809235E+08   3.7610588E+00
   38.8500   4.5064445E+08   3.7676458E+00
   38.8600   4.5342611E+08   3.7750530E+00
   38.8700   4.5643024E+08   3.7832663E+00
   38.8800   4.5964845E+08   3.7922676E+00
   38.8900   4.6307133E+08   3.8020346E+00
   38.9000   4.6668842E+08   3.8125420E+00
   38.9100   4.7048832E+08   3.8237605E+00
   38.9200   4.7445856E+08   3.8356574E+00
   38.9300   4.7858573E+08   3.8481960E+00
   38.9400   4.8285539E+08   3.8613365E+00
   38.9500   4.8725254E+08   3.8750360E+00
   38.9600   4.9176118E+08   3.8892484E+00
   38.9700   4.9636464E+08   3.9039245E+00
   38.9800   5.0104557E+08   3.9190123E+00
   38.9900   5.0578595E+08   3.9344573E+00
   39.0000   5.1056730E+08   3.9502025E+00
   39.0100   5.1537059E+08   3.9661887E+00
   39.0200   5.2017654E+08   3.9823549E+00
   39.0300   5.2496541E+08   3.9986382E+00
   39.0400   5.2971728E+08   4.0149741E+00
   39.0500   5.3441210E+08   4.0312972E+00
   39.0600   5.3902982E+08   4.0475411E+00
   39.0700   5.4355046E+08   4.0636392E+00
   39.0800   5.4795398E+08   4.0795236E+00
   39.0900   5.5222067E+08   4.0951271E+00
   39.1000   5.5633120E+08   4.1103826E+00
   39.1100   5.6026662E+08   4.1252236E+00
   39.1200   5.6400826E+08   4.1395841E+00
   39.1300   5.6753818E+08   4.1533995E+00
   39.1400   5.7083917E+08   4.1666069E+00
   39.1500   5.7389472E+08   4.1791453E+00
   39.1600   5.7668909E+08   4.1909552E+00
   39.1700   5.7920755E+08   4.2019796E+00
   39.1800   5.8143648E+08   4.2121654E+00
   39.1900   5.8336301E+08   4.2214603E+00
   39.2000   5.8497542E+08   4.2298164E+00
   39.2100   5.8626355E+08   4.2371893E+00
   39.2200   5.8721818E+08   4.2435379E+00
   39.2300   5.8783162E+08   4.2488256E+00
   39.2400   5.8809741E+08   4.2530193E+00
   39.2500   5.8801062E+08   4.2560906E+00
   39.2600   5.8756794E+08   4.2580161E+00
   39.2700   5.8676698E+08   4.2587757E+00
   39.2800   5.8560742E+08   4.2583551E+00
   39.2900   5.8409030E+08   4.2567449E+00
   39.3000   5.8221805E+08   4.2539396E+00
   39.3100   5.7999494E+08   4.2499409E+00
   39.3200   5.7742656E+08   4.2447534E+00
   39.3300   5.7452032E+08   4.2383885E+00
   39.3400   5.7128486E+08   4.2308621E+00
   39.3500   5.6773050E+08   4.2221951E+00
   39.3600   5.6386918E+08   4.2124143E+00
   39.3700   5.5971411E+08   4.2015510E+00
   39.3800   5.5527974E+08   4.1896410E+00
   39.3900   5.5058227E+08   4.1767259E+00
   39.4000   5.4563885E+08   4.1628513E+00
   39.4100   5.4046790E+08   4.1480675E+00
   39.4200   5.3508909E+08   4.1324291E+00
   39.4300   5.2952326E+08   4.1159954E+00
   39.4400   5.2379210E+08   4.0988293E+00
   39.4500   5.1791837E+08   4.0809975E+00
   39.4600   5.1192531E+08   4.0625696E+00
   39.4700   5.0583728E+08   4.0436192E+00
   39.4800   4.9967907E+08   4.0242224E+00
   39.4900   4.9347574E+08   4.0044570E+00
   39.5000   4.8725315E+08   3.9844043E+00
   39.5100   4.8103725E+08   3.9641469E+00
   39.5200   4.7485418E+08   3.9437687E+00
   39.5300   4.6873021E+08   3.9233556E+00
   39.5400   4.6269139E+08   3.9029930E+00
   39.5500   4.5676384E+08   3.8827679E+00
   39.5600   4.5097312E+08   3.8627667E+00
   39.5700   4.4534451E+08   3.8430755E+00
   39.5800   4.3990278E+08   3.8237798E+00
   39.5900   4.3467197E+08   3.8049638E+00
   39.6000   4.2967549E+08   3.7867105E+00
   39.6100   4.2493584E+08   3.7691009E+00
   39.6200   4.2047446E+08   3.7522135E+00
   39.6300   4.1631187E+08   3.7361245E+00
   39.6400   4.1246726E+08   3.7209070E+00
   39.6500   4.0895875E+08   3.7066307E+00
   39.6600   4.0580294E+08   3.6933620E+00
   39.6700   4.0301510E+08   3.6811628E+00
   39.6800   4.0060899E+08   3.6700914E+00
   39.6900   3.9859674E+08   3.6602011E+00
   39.7000   3.9698902E+08   3.6515408E+00
   39.7100   3.9579466E+08   3.6441541E+00
   39.7200   3.9502074E+08   3.6380794E+00
   39.7300   3.9467274E+08   3.6333499E+00
   39.7400   3.9475418E+08   3.6299930E+00
   39.7500   3.9526682E+08   3.6280303E+00
   39.7600   3.9621056E+08   3.6274776E+00
   39.7700   3.9758349E+08   3.6283448E+00
   39.7800   3.9938189E+08   3.6306357E+00
   39.7900   4.0160019E+08   3.6343484E+00
   39.8000   4.0423091E+08   3.6394742E+00
   39.8100   4.0726502E+08   3.6459990E+00
   39.8200   4.1069152E+08   3.6539023E+00
   39.8300   4.1449782E+08   3.6631579E+00
   39.8400   4.1866976E+08   3.6737339E+00
   39.8500   4.2319149E+08   3.6855924E+00
   39.8600   4.2804560E+08   3.6986899E+00
   39.8700   4.3321328E+08   3.7129776E+00
   39.8800   4.3867440E+08   3.7284017E+00
   39.8900   4.4440749E+08   3.7449031E+00
   39.9000   4.5038992E+08   3.7624183E+00
   39.9100   4.5659792E+08   3.7808790E+00
   39.9200   4.6300678E+08   3.8002133E+00
   39.9300   4.6959094E+08   3.8203452E+00
   39.9400   4.7632397E+08   3.8411949E+00
   39.9500   4.8317885E+08   3.8626800E+00
   39.9600   4.9012800E+08   3.8847148E+00
   39.9700   4.9714342E+08   3.9072118E+00
   39.9800   5.0419683E+08   3.9300807E+00
   39.9900   5.1125968E+08   3.9532299E+00
   40.0000   5.1830349E+08   3.9765668E+00
   40.0100   5.2529987E+08   3.9999979E+00
   40.0200   5.3222051E+08   4.0234289E+00
   40.0300   5.3903738E+08   4.0467658E+00
   40.0400   5.4572320E+08   4.0699153E+00
   40.0500   5.5225088E+08   4.0927844E+00
   40.0600   5.5859424E+08   4.1152816E+00
   40.0700   5.6472768E+08   4.1373167E+00
   40.0800   5.7062662E+08   4.1588016E+00
   40.0900   5.7626765E+08   4.1796513E+00
   40.1000   5.8162835E+08   4.1997833E+00
   40.1100   5.8668736E+08   4.2191176E+00
   40.1200   5.9142477E+08   4.2375784E+00
   40.1300   5.9582214E+08   4.2550936E+00
   40.1400   5.9986227E+08   4.2715950E+00
   40.1500   6.0352979E+08   4.2870193E+00
   40.1600   6.0681050E+08   4.3013067E+00
   40.1700   6.0969242E+08   4.3144045E+00
   40.1800   6.1216474E+08   4.3262630E+00
   40.1900   6.1421882E+08   4.3368392E+00
   40.2000   6.1584755E+08   4.3460951E+00
   40.2100   6.1704576E+08   4.3539987E+00
   40.2200   6.1781018E+08   4.3605237E+00
   40.2300   6.1813907E+08   4.3656492E+00
   40.2400   6.1803302E+08   4.3693619E+00
   40.2500   6.1749414E+08   4.3716526E+00
   40.2600   6.1652653E+08   4.3725200E+00
   40.2700   6.1513600E+08   4.3719673E+00
   40.2800   6.1333011E+08   4.3700047E+00
   40.2900   6.1111827E+08   4.3666477E+00
   40.3000   6.0851136E+08   4.3619180E+00
   40.3100   6.0552237E+08   4.3558435E+00
   40.3200   6.0216538E+08   4.3484569E+00
   40.3300   5.9845619E+08   4.3397965E+00
   40.3400   5.9441203E+08   4.3299065E+00
   40.3500   5.9005146E+08   4.3188353E+00
   40.3600   5.8539418E+08   4.3066359E+00
   40.3700   5.8046125E+08   4.2933669E+00
   40.3800   5.7527482E+08   4.2790904E+00
   40.3900   5.6985779E+08   4.2638726E+00
   40.4000   5.6423430E+08   4.2477837E+00
   40.4100   5.5842880E+08   4.2308965E+00
   40.4200   5.5246656E+08   4.2132869E+00
   40.4300   5.4637331E+08   4.1950336E+00
   40.4400   5.4017542E+08   4.1762176E+00
   40.4500   5.3389936E+08   4.1569219E+00
   40.4600   5.2757181E+08   4.1372309E+00
   40.4700   5.2121930E+08   4.1172295E+00
   40.4800   5.1486867E+08   4.0970044E+00
   40.4900   5.0854630E+08   4.0766420E+00
   40.5000   5.0227827E+08   4.0562286E+00
   40.5100   4.9609037E+08   4.0358505E+00
   40.5200   4.9000781E+08   4.0155931E+00
   40.5300   4.8405504E+08   3.9955401E+00
   40.5400   4.7825600E+08   3.9757748E+00
   40.5500   4.7263357E+08   3.9563775E+00
   40.5600   4.6720982E+08   3.9374270E+00
   40.5700   4.6200570E+08   3.9189992E+00
   40.5800   4.5704112E+08   3.9011674E+00
   40.5900   4.5233475E+08   3.8840015E+00
   40.6000   4.4790400E+08   3.8675680E+00
   40.6100   4.4376493E+08   3.8519299E+00
   40.6200   4.3993226E+08   3.8371460E+00
   40.6300   4.3641920E+08   3.8232713E+00
   40.6400   4.3323750E+08   3.8103559E+00
   40.6500   4.3039747E+08   3.7984459E+00
   40.6600   4.2790778E+08   3.7875826E+00
   40.6700   4.2577533E+08   3.7778018E+00
   40.6800   4.2400576E+08   3.7691350E+00
   40.6900   4.2260294E+08   3.7616086E+00
   40.7000   4.2156915E+08   3.7552438E+00
   40.7100   4.2090509E+08   3.7500565E+00
   40.7200   4.2060979E+08   3.7460575E+00
   40.7300   4.2068083E+08   3.7432525E+00
   40.7400   4.2111418E+08   3.7416420E+00
   40.7500   4.2190432E+08   3.7412212E+00
   40.7600   4.2304432E+08   3.7419808E+00
   40.7700   4.2452576E+08   3.7439060E+00
   40.7800   4.2633891E+08   3.7469776E+00
   40.7900   4.2847277E+08   3.7511716E+00
   40.8000   4.3091504E+08   3.7564595E+00
   40.8100   4.3365226E+08   3.7628083E+00
   40.8200   4.3666989E+08   3.7701812E+00
   40.8300   4.3995245E+08   3.7785373E+00
   40.8400   4.4348342E+08   3.7878320E+00
   40.8500   4.4724541E+08   3.7980173E+00
   40.8600   4.5122045E+08   3.8090420E+00
   40.8700   4.5538970E+08   3.8208520E+00
   40.8800   4.5973382E+08   3.8333905E+00
   40.8900   4.6423296E+08   3.8465981E+00
   40.9000   4.6886678E+08   3.8604136E+00
   40.9100   4.7361482E+08   3.8747737E+00
   40.9200   4.7845642E+08   3.8896146E+00
   40.9300   4.8337062E+08   3.9048700E+00
   40.9400   4.8833654E+08   3.9204736E+00
   40.9500   4.9333344E+08   3.9363582E+00
   40.9600   4.9834054E+08   3.9524562E+00
   40.9700   5.0333750E+08   3.9687004E+00
   40.9800   5.0830419E+08   3.9850235E+00
   40.9900   5.1322106E+08   4.0013595E+00
   41.0000   5.1806886E+08   4.0176425E+00
   41.0100   5.2282915E+08   4.0338087E+00
   41.0200   5.2748384E+08   4.0497947E+00
   41.0300   5.3201584E+08   4.0655398E+00
   41.0400   5.3640867E+08   4.0809846E+00
   41.0500   5.4064691E+08   4.0960727E+00
   41.0600   5.4471565E+08   4.1107488E+00
   41.0700   5.4860134E+08   4.1249614E+00
   41.0800   5.5229107E+08   4.1386609E+00
   41.0900   5.5577331E+08   4.1518016E+00
   41.1000   5.5903731E+08   4.1643400E+00
   41.1100   5.6207360E+08   4.1762366E+00
   41.1200   5.6487379E+08   4.1874552E+00
   41.1300   5.6743072E+08   4.1979628E+00
   41.1400   5.6973805E+08   4.2077298E+00
   41.1500   5.7179110E+08   4.2167311E+00
   41.1600   5.7358598E+08   4.2249446E+00
   41.1700   5.7512006E+08   4.2323518E+00
   41.1800   5.7639206E+08   4.2389388E+00
   41.1900   5.7740160E+08   4.2446947E+00
   41.2000   5.7814957E+08   4.2496128E+00
   41.2100   5.7863782E+08   4.2536898E+00
   41.2200   5.7886957E+08   4.2569265E+00
   41.2300   5.7884877E+08   4.2593269E+00
   41.2400   5.7858054E+08   4.2608986E+00
   41.2500   5.7807104E+08   4.2616529E+00
   41.2600   5.7732710E+08   4.2616038E+00
   41.2700   5.7635680E+08   4.2607694E+00
   41.2800   5.7516864E+08   4.2591696E+00
   41.2900   5.7377210E+08   4.2568283E+00
   41.3000   5.7217734E+08   4.2537713E+00
   41.3100   5.7039526E+08   4.2500277E+00
   41.3200   5.6843738E+08   4.2456288E+00
   41.3300   5.6631546E+08   4.2406077E+00
   41.3400   5.6404218E+08   4.2350001E+00
   41.3500   5.6163034E+08   4.2288432E+00
   41.3600   5.5909306E+08   4.2221756E+00
   41.3700   5.5644390E+08   4.2150378E+00
   41.3800   5.5369651E+08   4.2074714E+00
   41.3900   5.5086483E+08   4.1995187E+00
   41.4000   5.4796269E+08   4.1912231E+00
   41.4100   5.4500416E+08   4.1826286E+00
   41.4200   5.4200288E+08   4.1737790E+00
   41.4300   5.3897293E+08   4.1647191E+00
   41.4400   5.3592781E+08   4.1554933E+00
   41.4500   5.3288106E+08   4.1461458E+00
   41.4600   5.2984563E+08   4.1367202E+00
   41.4700   5.2683430E+08   4.1272593E+00
   41.4800   5.2385965E+08   4.1178060E+00
   41.4900   5.2093357E+08   4.1084013E+00
   41.5000   5.1806762E+08   4.0990858E+00
   41.5100   5.1527270E+08   4.0898981E+00
   41.5200   5.1255930E+08   4.0808759E+00
   41.5300   5.0993731E+08   4.0720553E+00
   41.5400   5.0741603E+08   4.0634708E+00
   41.5500   5.0500400E+08   4.0551548E+00
   41.5600   5.0270909E+08   4.0471377E+00
   41.5700   5.0053853E+08   4.0394483E+00
   41.5800   4.9849875E+08   4.0321126E+00
   41.5900   4.9659571E+08   4.0251555E+00
   41.6000   4.9483440E+08   4.0185990E+00
   41.6100   4.9321930E+08   4.0124636E+00
   41.6200   4.9175389E+08   4.0067663E+00
   41.6300   4.9044102E+08   4.0015225E+00
   41.6400   4.8928272E+08   3.9967449E+00
   41.6500   4.8828048E+08   3.9924443E+00
   41.6600   4.8743504E+08   3.9886291E+00
   41.6700   4.8674630E+08   3.9853051E+00
   41.6800   4.8621366E+08   3.9824762E+00
   41.6900   4.8583571E+08   3.9801438E+00
   41.7000   4.8561043E+08   3.9783070E+00
   41.7100   4.8553517E+08   3.9769628E+00
   41.7200   4.8560685E+08   3.9761066E+00
   41.7300   4.8582163E+08   3.9757314E+00
   41.7400   4.8617520E+08   3.9758279E+00
   41.7500   4.8666288E+08   3.9763861E+00
   41.7600   4.8727939E+08   3.9773932E+00
   41.7700   4.8801904E+08   3.9788351E+00
   41.7800   4.8887574E+08   3.9806962E+00
   41.7900   4.8984320E+08   3.9829597E+00
   41.8000   4.9091456E+08   3.9856071E+00
   41.8100   4.9208294E+08   3.9886191E+00
   41.8200   4.9334106E+08   3.9919751E+00
   41.8300   4.9468150E+08   3.9956534E+00
   41.8400   4.9609670E+08   3.9996319E+00
   41.8500   4.9757885E+08   4.0038872E+00
   41.8600   4.9912029E+08   4.0083961E+00
   41.8700   5.0071315E+08   4.0131345E+00
   41.8800   5.0234963E+08   4.0180779E+00
   41.8900   5.0402186E+08   4.0232015E+00
   41.9000   5.0572202E+08   4.0284805E+00
   41.9100   5.0744266E+08   4.0338907E+00
   41.9200   5.0917610E+08   4.0394073E+00
   41.9300   5.1091507E+08   4.0450058E+00
   41.9400   5.1265222E+08   4.0506620E+00
   41.9500   5.1438070E+08   4.0563526E+00
   41.9600   5.1609382E+08   4.0620546E+00
   41.9700   5.1778499E+08   4.0677452E+00
   41.9800   5.1944810E+08   4.0734029E+00
   41.9900   5.2107722E+08   4.0790067E+00
   42.0000   5.2266688E+08   4.0845366E+00
   42.0100   5.2421174E+08   4.0899730E+00
   42.0200   5.2570707E+08   4.0952983E+00
   42.0300   5.2714822E+08   4.1004949E+00
   42.0400   5.2853107E+08   4.1055465E+00
   42.0500   5.2985203E+08   4.1104388E+00
   42.0600   5.3110762E+08   4.1151576E+00
   42.0700   5.3229491E+08   4.1196904E+00
   42.0800   5.3341130E+08   4.1240258E+00
   42.0900   5.3445466E+08   4.1281538E+00
   42.1000   5.3542304E+08   4.1320648E+00
   42.1100   5.3631501E+08   4.1357512E+00
   42.1200   5.3712973E+08   4.1392069E+00
   42.1300   5.3786643E+08   4.1424265E+00
   42.1400   5.3852480E+08   4.1454058E+00
   42.1500   5.3910490E+08   4.1481419E+00
   42.1600   5.3960723E+08   4.1506333E+00
   42.1700   5.4003245E+08   4.1528792E+00
   42.1800   5.4038170E+08   4.1548805E+00
   42.1900   5.4065626E+08   4.1566386E+00
   42.2000   5.4085773E+08   4.1581559E+00
   42.2100   5.4098810E+08   4.1594362E+00
   42.2200   5.4104947E+08   4.1604838E+00
   42.2300   5.4104435E+08   4.1613045E+00
   42.2400   5.4097523E+08   4.1619043E+00
   42.2500   5.4084499E+08   4.1622901E+00
   42.2600   5.4065664E+08   4.1624699E+00
   42.2700   5.4041325E+08   4.1624517E+00
   42.2800   5.4011834E+08   4.1622453E+00
   42.2900   5.3977510E+08   4.1618595E+00
   42.3000   5.3938707E+08   4.1613045E+00
   42.3100   5.3895802E+08   4.1605911E+00
   42.3200   5.3849139E+08   4.1597295E+00
   42.3300   5.3799098E+08   4.1587310E+00
   42.3400   5.3746042E+08   4.1576066E+00
   42.3500   5.3690362E+08   4.1563683E+00
   42.3600   5.3632416E+08   4.1550274E+00
   42.3700   5.3572573E+08   4.1535954E+00
   42.3800   5.3511203E+08   4.1520844E+00
   42.3900   5.3448653E+08   4.1505051E+00
   42.4000   5.3385283E+08   4.1488695E+00
   42.4100   5.3321440E+08   4.1471891E+00
   42.4200   5.3257450E+08   4.1454749E+00
   42.4300   5.3193626E+08   4.1437373E+00
   42.4400   5.3130288E+08   4.1419873E+00
   42.4500   5.3067738E+08   4.1402354E+00
   42.4600   5.3006230E+08   4.1384907E+00
   42.4700   5.2946067E+08   4.1367636E+00
   42.4800   5.2887462E+08   4.1350622E+00
   42.4900   5.2830672E+08   4.1333957E+00
   42.5000   5.2775920E+08   4.1317725E+00
   42.5100   5.2723392E+08   4.1301999E+00
   42.5200   5.2673277E+08   4.1286850E+00
   42.5300   5.2625738E+08   4.1272345E+00
   42.5400   5.2580925E+08   4.1258545E+00
   42.5500   5.2538960E+08   4.1245503E+00
   42.5600   5.2499968E+08   4.1233273E+00
   42.5700   5.2464032E+08   4.1221895E+00
   42.5800   5.2431229E+08   4.1211410E+00
   42.5900   5.2401635E+08   4.1201854E+00
   42.6000   5.2375280E+08   4.1193252E+00
   42.6100   5.2352198E+08   4.1185627E+00
   42.6200   5.2332387E+08   4.1178994E+00
   42.6300   5.2315850E+08   4.1173368E+00
   42.6400   5.2302566E+08   4.1168752E+00
   42.6500   5.2292506E+08   4.1165152E+00
   42.6600   5.2285629E+08   4.1162567E+00
   42.6700   5.2281859E+08   4.1160984E+00
   42.6800   5.2281130E+08   4.1160393E+00
   42.6900   5.2283376E+08   4.1160784E+00
   42.7000   5.2288490E+08   4.1162133E+00
   42.7100   5.2296371E+08   4.1164417E+00
   42.7200   5.2306912E+08   4.1167612E+00
   42.7300   5.2320000E+08   4.1171689E+00
   42.7400   5.2335504E+08   4.1176615E+00
   42.7500   5.2353299E+08   4.1182356E+00
   42.7600   5.2373248E+08   4.1188874E+00
   42.7700   5.2395194E+08   4.1196127E+00
   42.7800   5.2419018E+08   4.1204081E+00
   42.7900   5.2444560E+08   4.1212687E+00
   42.8000   5.2471683E+08   4.1221910E+00
   42.8100   5.2500218E+08   4.1231694E+00
   42.8200   5.2530038E+08   4.1242003E+00
   42.8300   5.2560982E+08   4.1252789E+00
   42.8400   5.2592906E+08   4.1264005E+00
   42.8500   5.2625664E+08   4.1275606E+00
   42.8600   5.2659098E+08   4.1287541E+00
   42.8700   5.2693088E+08   4.1299772E+00
   42.8800   5.2727488E+08   4.1312251E+00
   42.8900   5.2762166E+08   4.1324935E+00
   42.9000   5.2796982E+08   4.1337776E+00
   42.9100   5.2831824E+08   4.1350737E+00
   42.9200   5.2866579E+08   4.1363778E+00
   42.9300   5.2901123E+08   4.1376858E+00
   42.9400   5.2935347E+08   4.1389937E+00
   42.9500   5.2969146E+08   4.1402979E+00
   42.9600   5.3002426E+08   4.1415949E+00
   42.9700   5.3035114E+08   4.1428819E+00
   42.9800   5.3067114E+08   4.1441555E+00
   42.9900   5.3098342E+08   4.1454124E+00
   43.0000   5.3128752E+08   4.1466508E+00
   43.0100   5.3158272E+08   4.1478677E+00
   43.0200   5.3186854E+08   4.1490612E+00
   43.0300   5.3214442E+08   4.1502290E+00
   43.0400   5.3240995E+08   4.1513691E+00
   43.0500   5.3266480E+08   4.1524801E+00
   43.0600   5.3290858E+08   4.1535602E+00
   43.0700   5.3314131E+08   4.1546087E+00
   43.0800   5.3336266E+08   4.1556244E+00
   43.0900   5.3357251E+08   4.1566062E+00
   43.1000   5.3377088E+08   4.1575537E+00
   43.1100   5.3395795E+08   4.1584668E+00
   43.1200   5.3413350E+08   4.1593447E+00
   43.1300   5.3429773E+08   4.1601872E+00
   43.1400   5.3445094E+08   4.1609950E+00
   43.1500   5.3459334E+08   4.1617684E+00
   43.1600   5.3472499E+08   4.1625071E+00
   43.1700   5.3484640E+08   4.1632123E+00
   43.1800   5.3495773E+08   4.1638842E+00
   43.1900   5.3505936E+08   4.1645236E+00
   43.2000   5.3515184E+08   4.1651320E+00
   43.2100   5.3523539E+08   4.1657100E+00
   43.2200   5.3531059E+08   4.1662588E+00
   43.2300   5.3537779E+08   4.1667795E+00
   43.2400   5.3543750E+08   4.1672735E+00
   43.2500   5.3549011E+08   4.1677418E+00
   43.2600   5.3553610E+08   4.1681857E+00
   43.2700   5.3557613E+08   4.1686072E+00
   43.2800   5.3561066E+08   4.1690078E+00
   43.2900   5.3564006E+08   4.1693883E+00
   43.3000   5.3566496E+08   4.1697507E+00
   43.3100   5.3568579E+08   4.1700964E+00
