
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 25-Jun-2024 at 17:35:36.

 
 
 
      Time        FAIRTEN1       LINE3NAPZ
       (s)             (N)             (m)
   37.9100   5.0617460E+04  -2.5261614E+02
   37.9200   5.0618710E+04  -2.5261010E+02
   37.9300   5.0619960E+04  -2.5260405E+02
   37.9400   5.0621211E+04  -2.5259800E+02
   37.9500   5.0622461E+04  -2.5259195E+02
   37.9600   5.0623711E+04  -2.5258589E+02
   37.9700   5.0624961E+04  -2.5257982E+02
   37.9800   5.0626211E+04  -2.5257376E+02
   37.9900   5.0627461E+04  -2.5256768E+02
   38.0000   5.0628711E+04  -2.5256161E+02
   38.0100   5.0629960E+04  -2.5255553E+02
   38.0200   5.0631210E+04  -2.5254945E+02
   38.0300   5.0632460E+04  -2.5254336E+02
   38.0400   5.0633709E+04  -2.5253727E+02
   38.0500   5.0634959E+04  -2.5253117E+02
   38.0600   5.0636209E+04  -2.5252507E+02
   38.0700   5.0637458E+04  -2.5251897E+02
   38.0800   5.0638707E+04  -2.5251286E+02
   38.0900   5.0639957E+04  -2.5250675E+02
   38.1000   5.0641206E+04  -2.5250064E+02
   38.1100   5.0642455E+04  -2.5249452E+02
   38.1200   5.0643704E+04  -2.5248839E+02
   38.1300   5.0644953E+04  -2.5248227E+02
   38.1400   5.0646202E+04  -2.5247614E+02
   38.1500   5.0647451E+04  -2.5247000E+02
   38.1600   5.0648700E+04  -2.5246386E+02
   38.1700   5.0649949E+04  -2.5245772E+02
   38.1800   5.0651197E+04  -2.5245157E+02
   38.1900   5.0652446E+04  -2.5244542E+02
   38.2000   5.0653695E+04  -2.5243926E+02
   38.2100   5.0654943E+04  -2.5243311E+02
   38.2200   5.0656191E+04  -2.5242694E+02
   38.2300   5.0657440E+04  -2.5242077E+02
   38.2400   5.0658688E+04  -2.5241460E+02
   38.2500   5.0659936E+04  -2.5240843E+02
   38.2600   5.0661173E+04  -2.5240225E+02
   38.2700   5.0662152E+04  -2.5239607E+02
   38.2800   5.0660870E+04  -2.5238988E+02
   38.2900   5.0649723E+04  -2.5238369E+02
   38.3000   5.0613689E+04  -2.5237749E+02
   38.3100   5.0537878E+04  -2.5237129E+02
   38.3200   5.0420148E+04  -2.5236509E+02
   38.3300   5.0274501E+04  -2.5235888E+02
   38.3400   5.0121107E+04  -2.5235267E+02
   38.3500   4.9973766E+04  -2.5234646E+02
   38.3600   4.9835929E+04  -2.5234024E+02
   38.3700   4.9706100E+04  -2.5233402E+02
   38.3800   4.9585695E+04  -2.5232779E+02
   38.3900   4.9482632E+04  -2.5232156E+02
   38.4000   4.9409144E+04  -2.5231533E+02
   38.4100   4.9376705E+04  -2.5230909E+02
   38.4200   4.9391714E+04  -2.5230286E+02
   38.4300   4.9453817E+04  -2.5229661E+02
   38.4400   4.9556680E+04  -2.5229037E+02
   38.4500   4.9690186E+04  -2.5228412E+02
   38.4600   4.9842931E+04  -2.5227787E+02
   38.4700   5.0004232E+04  -2.5227161E+02
   38.4800   5.0165210E+04  -2.5226535E+02
   38.4900   5.0318929E+04  -2.5225908E+02
   38.5000   5.0459996E+04  -2.5225281E+02
   38.5100   5.0584148E+04  -2.5224654E+02
   38.5200   5.0688146E+04  -2.5224026E+02
   38.5300   5.0770005E+04  -2.5223397E+02
   38.5400   5.0829289E+04  -2.5222768E+02
   38.5500   5.0867182E+04  -2.5222139E+02
   38.5600   5.0886236E+04  -2.5221509E+02
   38.5700   5.0889858E+04  -2.5220878E+02
   38.5800   5.0881726E+04  -2.5220248E+02
   38.5900   5.0865326E+04  -2.5219616E+02
   38.6000   5.0843678E+04  -2.5218984E+02
   38.6100   5.0819262E+04  -2.5218352E+02
   38.6200   5.0794076E+04  -2.5217720E+02
   38.6300   5.0769732E+04  -2.5217087E+02
   38.6400   5.0747553E+04  -2.5216453E+02
   38.6500   5.0728609E+04  -2.5215819E+02
   38.6600   5.0713712E+04  -2.5215185E+02
   38.6700   5.0703366E+04  -2.5214551E+02
   38.6800   5.0697708E+04  -2.5213916E+02
   38.6900   5.0696454E+04  -2.5213280E+02
   38.7000   5.0698890E+04  -2.5212645E+02
   38.7100   5.0703898E+04  -2.5212009E+02
   38.7200   5.0710043E+04  -2.5211372E+02
   38.7300   5.0715689E+04  -2.5210735E+02
   38.7400   5.0719142E+04  -2.5210098E+02
   38.7500   5.0718797E+04  -2.5209461E+02
   38.7600   5.0713272E+04  -2.5208823E+02
   38.7700   5.0701538E+04  -2.5208184E+02
   38.7800   5.0683012E+04  -2.5207546E+02
   38.7900   5.0657628E+04  -2.5206907E+02
   38.8000   5.0625860E+04  -2.5206267E+02
   38.8100   5.0588705E+04  -2.5205627E+02
   38.8200   5.0547601E+04  -2.5204987E+02
   38.8300   5.0504315E+04  -2.5204346E+02
   38.8400   5.0460785E+04  -2.5203705E+02
   38.8500   5.0418956E+04  -2.5203064E+02
   38.8600   5.0380625E+04  -2.5202422E+02
   38.8700   5.0347309E+04  -2.5201780E+02
   38.8800   5.0320152E+04  -2.5201137E+02
   38.8900   5.0299878E+04  -2.5200495E+02
   38.9000   5.0286785E+04  -2.5199851E+02
   38.9100   5.0280768E+04  -2.5199208E+02
   38.9200   5.0281372E+04  -2.5198564E+02
   38.9300   5.0287868E+04  -2.5197919E+02
   38.9400   5.0299330E+04  -2.5197275E+02
   38.9500   5.0314716E+04  -2.5196629E+02
   38.9600   5.0332945E+04  -2.5195984E+02
   38.9700   5.0352965E+04  -2.5195338E+02
   38.9800   5.0373804E+04  -2.5194692E+02
   38.9900   5.0394606E+04  -2.5194045E+02
   39.0000   5.0414655E+04  -2.5193398E+02
   39.0100   5.0433390E+04  -2.5192750E+02
   39.0200   5.0450401E+04  -2.5192102E+02
   39.0300   5.0465426E+04  -2.5191454E+02
   39.0400   5.0478343E+04  -2.5190805E+02
   39.0500   5.0489154E+04  -2.5190156E+02
   39.0600   5.0497975E+04  -2.5189507E+02
   39.0700   5.0505015E+04  -2.5188857E+02
   39.0800   5.0510559E+04  -2.5188206E+02
   39.0900   5.0514940E+04  -2.5187556E+02
   39.1000   5.0518522E+04  -2.5186904E+02
   39.1100   5.0521666E+04  -2.5186253E+02
   39.1200   5.0524707E+04  -2.5185601E+02
   39.1300   5.0527927E+04  -2.5184948E+02
   39.1400   5.0531534E+04  -2.5184296E+02
   39.1500   5.0535648E+04  -2.5183642E+02
   39.1600   5.0540287E+04  -2.5182989E+02
   39.1700   5.0545373E+04  -2.5182335E+02
   39.1800   5.0550737E+04  -2.5181680E+02
   39.1900   5.0556134E+04  -2.5181026E+02
   39.2000   5.0561268E+04  -2.5180370E+02
   39.2100   5.0565817E+04  -2.5179715E+02
   39.2200   5.0569462E+04  -2.5179059E+02
   39.2300   5.0571916E+04  -2.5178402E+02
   39.2400   5.0572943E+04  -2.5177746E+02
   39.2500   5.0572383E+04  -2.5177089E+02
   39.2600   5.0570158E+04  -2.5176431E+02
   39.2700   5.0566281E+04  -2.5175773E+02
   39.2800   5.0560852E+04  -2.5175115E+02
   39.2900   5.0554045E+04  -2.5174456E+02
   39.3000   5.0546100E+04  -2.5173797E+02
   39.3100   5.0537302E+04  -2.5173138E+02
   39.3200   5.0527962E+04  -2.5172478E+02
   39.3300   5.0518398E+04  -2.5171817E+02
   39.3400   5.0508918E+04  -2.5171157E+02
   39.3500   5.0499806E+04  -2.5170496E+02
   39.3600   5.0491306E+04  -2.5169834E+02
   39.3700   5.0483620E+04  -2.5169172E+02
   39.3800   5.0476898E+04  -2.5168510E+02
   39.3900   5.0471238E+04  -2.5167848E+02
   39.4000   5.0466689E+04  -2.5167185E+02
   39.4100   5.0463253E+04  -2.5166521E+02
   39.4200   5.0460889E+04  -2.5165858E+02
   39.4300   5.0459525E+04  -2.5165194E+02
   39.4400   5.0459056E+04  -2.5164529E+02
   39.4500   5.0459364E+04  -2.5163864E+02
   39.4600   5.0460314E+04  -2.5163199E+02
   39.4700   5.0461771E+04  -2.5162533E+02
   39.4800   5.0463602E+04  -2.5161867E+02
   39.4900   5.0465685E+04  -2.5161201E+02
   39.5000   5.0467913E+04  -2.5160534E+02
   39.5100   5.0470198E+04  -2.5159867E+02
   39.5200   5.0472477E+04  -2.5159199E+02
   39.5300   5.0474707E+04  -2.5158531E+02
   39.5400   5.0476871E+04  -2.5157863E+02
   39.5500   5.0478972E+04  -2.5157194E+02
   39.5600   5.0481027E+04  -2.5156525E+02
   39.5700   5.0483071E+04  -2.5155856E+02
   39.5800   5.0485140E+04  -2.5155186E+02
   39.5900   5.0487276E+04  -2.5154515E+02
   39.6000   5.0489515E+04  -2.5153845E+02
   39.6100   5.0491885E+04  -2.5153173E+02
   39.6200   5.0494401E+04  -2.5152502E+02
   39.6300   5.0497065E+04  -2.5151830E+02
   39.6400   5.0499860E+04  -2.5151158E+02
   39.6500   5.0502757E+04  -2.5150485E+02
   39.6600   5.0505711E+04  -2.5149812E+02
   39.6700   5.0508668E+04  -2.5149139E+02
   39.6800   5.0511565E+04  -2.5148465E+02
   39.6900   5.0514338E+04  -2.5147791E+02
   39.7000   5.0516920E+04  -2.5147116E+02
   39.7100   5.0519253E+04  -2.5146441E+02
   39.7200   5.0521285E+04  -2.5145766E+02
   39.7300   5.0522975E+04  -2.5145090E+02
   39.7400   5.0524296E+04  -2.5144414E+02
   39.7500   5.0525232E+04  -2.5143737E+02
   39.7600   5.0525785E+04  -2.5143060E+02
   39.7700   5.0525967E+04  -2.5142383E+02
   39.7800   5.0525805E+04  -2.5141705E+02
   39.7900   5.0525334E+04  -2.5141027E+02
   39.8000   5.0524599E+04  -2.5140349E+02
   39.8100   5.0523649E+04  -2.5139670E+02
   39.8200   5.0522538E+04  -2.5138991E+02
   39.8300   5.0521321E+04  -2.5138311E+02
   39.8400   5.0520048E+04  -2.5137631E+02
   39.8500   5.0518772E+04  -2.5136951E+02
   39.8600   5.0517534E+04  -2.5136270E+02
   39.8700   5.0516373E+04  -2.5135589E+02
   39.8800   5.0515321E+04  -2.5134907E+02
   39.8900   5.0514398E+04  -2.5134225E+02
   39.9000   5.0513622E+04  -2.5133543E+02
   39.9100   5.0513000E+04  -2.5132861E+02
   39.9200   5.0512533E+04  -2.5132177E+02
   39.9300   5.0512217E+04  -2.5131494E+02
   39.9400   5.0512044E+04  -2.5130810E+02
   39.9500   5.0512002E+04  -2.5130126E+02
   39.9600   5.0512079E+04  -2.5129441E+02
   39.9700   5.0512262E+04  -2.5128757E+02
   39.9800   5.0512538E+04  -2.5128071E+02
   39.9900   5.0512897E+04  -2.5127386E+02
   40.0000   5.0513330E+04  -2.5126699E+02
   40.0100   5.0513832E+04  -2.5126013E+02
   40.0200   5.0514400E+04  -2.5125326E+02
   40.0300   5.0515035E+04  -2.5124639E+02
   40.0400   5.0515737E+04  -2.5123951E+02
   40.0500   5.0516511E+04  -2.5123263E+02
   40.0600   5.0517359E+04  -2.5122575E+02
   40.0700   5.0518286E+04  -2.5121886E+02
   40.0800   5.0519294E+04  -2.5121197E+02
   40.0900   5.0520384E+04  -2.5120508E+02
   40.1000   5.0521556E+04  -2.5119818E+02
   40.1100   5.0522805E+04  -2.5119127E+02
   40.1200   5.0524127E+04  -2.5118437E+02
   40.1300   5.0525512E+04  -2.5117746E+02
   40.1400   5.0526949E+04  -2.5117054E+02
   40.1500   5.0528425E+04  -2.5116363E+02
   40.1600   5.0529926E+04  -2.5115670E+02
   40.1700   5.0531437E+04  -2.5114978E+02
   40.1800   5.0532941E+04  -2.5114285E+02
   40.1900   5.0534424E+04  -2.5113592E+02
   40.2000   5.0535872E+04  -2.5112898E+02
   40.2100   5.0537270E+04  -2.5112204E+02
   40.2200   5.0538609E+04  -2.5111509E+02
   40.2300   5.0539879E+04  -2.5110815E+02
   40.2400   5.0541074E+04  -2.5110119E+02
   40.2500   5.0542191E+04  -2.5109424E+02
   40.2600   5.0543227E+04  -2.5108728E+02
   40.2700   5.0544184E+04  -2.5108032E+02
   40.2800   5.0545065E+04  -2.5107335E+02
   40.2900   5.0545875E+04  -2.5106638E+02
   40.3000   5.0546620E+04  -2.5105940E+02
   40.3100   5.0547309E+04  -2.5105243E+02
   40.3200   5.0547948E+04  -2.5104544E+02
   40.3300   5.0548547E+04  -2.5103846E+02
   40.3400   5.0549114E+04  -2.5103147E+02
   40.3500   5.0549657E+04  -2.5102448E+02
   40.3600   5.0550183E+04  -2.5101748E+02
   40.3700   5.0550699E+04  -2.5101048E+02
   40.3800   5.0551211E+04  -2.5100347E+02
   40.3900   5.0551723E+04  -2.5099647E+02
   40.4000   5.0552238E+04  -2.5098945E+02
   40.4100   5.0552761E+04  -2.5098244E+02
   40.4200   5.0553292E+04  -2.5097542E+02
   40.4300   5.0553835E+04  -2.5096840E+02
   40.4400   5.0554389E+04  -2.5096137E+02
   40.4500   5.0554957E+04  -2.5095434E+02
   40.4600   5.0555538E+04  -2.5094730E+02
   40.4700   5.0556135E+04  -2.5094027E+02
   40.4800   5.0556748E+04  -2.5093322E+02
   40.4900   5.0557379E+04  -2.5092618E+02
   40.5000   5.0558030E+04  -2.5091913E+02
   40.5100   5.0558702E+04  -2.5091208E+02
   40.5200   5.0559396E+04  -2.5090502E+02
   40.5300   5.0560115E+04  -2.5089796E+02
   40.5400   5.0560860E+04  -2.5089090E+02
   40.5500   5.0561633E+04  -2.5088383E+02
   40.5600   5.0562435E+04  -2.5087676E+02
   40.5700   5.0563266E+04  -2.5086968E+02
   40.5800   5.0564127E+04  -2.5086260E+02
   40.5900   5.0565017E+04  -2.5085552E+02
   40.6000   5.0565935E+04  -2.5084844E+02
   40.6100   5.0566879E+04  -2.5084135E+02
   40.6200   5.0567848E+04  -2.5083425E+02
   40.6300   5.0568838E+04  -2.5082716E+02
   40.6400   5.0569847E+04  -2.5082005E+02
   40.6500   5.0570871E+04  -2.5081295E+02
   40.6600   5.0571907E+04  -2.5080584E+02
   40.6700   5.0572952E+04  -2.5079873E+02
   40.6800   5.0574000E+04  -2.5079161E+02
   40.6900   5.0575049E+04  -2.5078450E+02
   40.7000   5.0576096E+04  -2.5077737E+02
   40.7100   5.0577137E+04  -2.5077025E+02
   40.7200   5.0578171E+04  -2.5076312E+02
   40.7300   5.0579193E+04  -2.5075598E+02
   40.7400   5.0580204E+04  -2.5074884E+02
   40.7500   5.0581201E+04  -2.5074170E+02
   40.7600   5.0582183E+04  -2.5073456E+02
   40.7700   5.0583151E+04  -2.5072741E+02
   40.7800   5.0584103E+04  -2.5072026E+02
   40.7900   5.0585039E+04  -2.5071310E+02
   40.8000   5.0585961E+04  -2.5070594E+02
   40.8100   5.0586869E+04  -2.5069878E+02
   40.8200   5.0587763E+04  -2.5069161E+02
   40.8300   5.0588644E+04  -2.5068444E+02
   40.8400   5.0589513E+04  -2.5067727E+02
   40.8500   5.0590371E+04  -2.5067009E+02
   40.8600   5.0591218E+04  -2.5066291E+02
   40.8700   5.0592056E+04  -2.5065573E+02
   40.8800   5.0592884E+04  -2.5064854E+02
   40.8900   5.0593705E+04  -2.5064134E+02
   40.9000   5.0594519E+04  -2.5063415E+02
   40.9100   5.0595326E+04  -2.5062695E+02
   40.9200   5.0596127E+04  -2.5061975E+02
   40.9300   5.0596924E+04  -2.5061254E+02
   40.9400   5.0597716E+04  -2.5060533E+02
   40.9500   5.0598506E+04  -2.5059812E+02
   40.9600   5.0599294E+04  -2.5059090E+02
   40.9700   5.0600081E+04  -2.5058368E+02
   40.9800   5.0600869E+04  -2.5057645E+02
   40.9900   5.0601657E+04  -2.5056922E+02
   41.0000   5.0602448E+04  -2.5056199E+02
   41.0100   5.0603242E+04  -2.5055476E+02
   41.0200   5.0604040E+04  -2.5054752E+02
   41.0300   5.0604844E+04  -2.5054028E+02
   41.0400   5.0605653E+04  -2.5053303E+02
   41.0500   5.0606469E+04  -2.5052578E+02
   41.0600   5.0607291E+04  -2.5051853E+02
   41.0700   5.0608121E+04  -2.5051127E+02
   41.0800   5.0608958E+04  -2.5050401E+02
   41.0900   5.0609802E+04  -2.5049675E+02
   41.1000   5.0610653E+04  -2.5048948E+02
   41.1100   5.0611511E+04  -2.5048221E+02
   41.1200   5.0612375E+04  -2.5047493E+02
   41.1300   5.0613245E+04  -2.5046765E+02
   41.1400   5.0614120E+04  -2.5046037E+02
   41.1500   5.0614999E+04  -2.5045309E+02
   41.1600   5.0615882E+04  -2.5044580E+02
   41.1700   5.0616768E+04  -2.5043850E+02
   41.1800   5.0617656E+04  -2.5043121E+02
   41.1900   5.0618546E+04  -2.5042391E+02
   41.2000   5.0619437E+04  -2.5041661E+02
   41.2100   5.0620329E+04  -2.5040930E+02
   41.2200   5.0621220E+04  -2.5040199E+02
   41.2300   5.0622110E+04  -2.5039467E+02
   41.2400   5.0622999E+04  -2.5038736E+02
   41.2500   5.0623887E+04  -2.5038004E+02
   41.2600   5.0624773E+04  -2.5037271E+02
   41.2700   5.0625656E+04  -2.5036538E+02
   41.2800   5.0626538E+04  -2.5035805E+02
   41.2900   5.0627416E+04  -2.5035072E+02
   41.3000   5.0628292E+04  -2.5034338E+02
   41.3100   5.0629164E+04  -2.5033604E+02
   41.3200   5.0630034E+04  -2.5032869E+02
   41.3300   5.0630899E+04  -2.5032134E+02
   41.3400   5.0631762E+04  -2.5031399E+02
   41.3500   5.0632621E+04  -2.5030663E+02
   41.3600   5.0633476E+04  -2.5029927E+02
   41.3700   5.0634327E+04  -2.5029191E+02
   41.3800   5.0635175E+04  -2.5028454E+02
   41.3900   5.0636019E+04  -2.5027717E+02
   41.4000   5.0636860E+04  -2.5026980E+02
   41.4100   5.0637697E+04  -2.5026242E+02
   41.4200   5.0638532E+04  -2.5025504E+02
   41.4300   5.0639364E+04  -2.5024766E+02
   41.4400   5.0640193E+04  -2.5024027E+02
   41.4500   5.0641020E+04  -2.5023288E+02
   41.4600   5.0641846E+04  -2.5022549E+02
   41.4700   5.0642670E+04  -2.5021809E+02
   41.4800   5.0643493E+04  -2.5021069E+02
   41.4900   5.0644316E+04  -2.5020328E+02
   41.5000   5.0645139E+04  -2.5019587E+02
   41.5100   5.0645962E+04  -2.5018846E+02
   41.5200   5.0646786E+04  -2.5018105E+02
   41.5300   5.0647611E+04  -2.5017363E+02
   41.5400   5.0648437E+04  -2.5016621E+02
   41.5500   5.0649264E+04  -2.5015878E+02
   41.5600   5.0650093E+04  -2.5015135E+02
   41.5700   5.0650924E+04  -2.5014392E+02
   41.5800   5.0651757E+04  -2.5013648E+02
   41.5900   5.0652591E+04  -2.5012905E+02
   41.6000   5.0653428E+04  -2.5012160E+02
   41.6100   5.0654266E+04  -2.5011416E+02
   41.6200   5.0655107E+04  -2.5010671E+02
   41.6300   5.0655949E+04  -2.5009925E+02
   41.6400   5.0656793E+04  -2.5009180E+02
   41.6500   5.0657638E+04  -2.5008434E+02
   41.6600   5.0658485E+04  -2.5007687E+02
   41.6700   5.0659334E+04  -2.5006941E+02
   41.6800   5.0660184E+04  -2.5006194E+02
   41.6900   5.0661035E+04  -2.5005446E+02
   41.7000   5.0661888E+04  -2.5004699E+02
   41.7100   5.0662741E+04  -2.5003951E+02
   41.7200   5.0663596E+04  -2.5003202E+02
   41.7300   5.0664451E+04  -2.5002454E+02
   41.7400   5.0665308E+04  -2.5001705E+02
   41.7500   5.0666165E+04  -2.5000955E+02
   41.7600   5.0667023E+04  -2.5000205E+02
   41.7700   5.0667882E+04  -2.4999455E+02
   41.7800   5.0668741E+04  -2.4998705E+02
   41.7900   5.0669601E+04  -2.4997954E+02
   41.8000   5.0670461E+04  -2.4997203E+02
   41.8100   5.0671321E+04  -2.4996452E+02
   41.8200   5.0672181E+04  -2.4995700E+02
   41.8300   5.0673041E+04  -2.4994948E+02
   41.8400   5.0673902E+04  -2.4994195E+02
   41.8500   5.0674762E+04  -2.4993443E+02
   41.8600   5.0675621E+04  -2.4992690E+02
   41.8700   5.0676480E+04  -2.4991936E+02
   41.8800   5.0677339E+04  -2.4991182E+02
   41.8900   5.0678197E+04  -2.4990428E+02
   41.9000   5.0679055E+04  -2.4989674E+02
   41.9100   5.0679912E+04  -2.4988919E+02
   41.9200   5.0680769E+04  -2.4988164E+02
   41.9300   5.0681626E+04  -2.4987408E+02
   41.9400   5.0682482E+04  -2.4986653E+02
   41.9500   5.0683338E+04  -2.4985897E+02
   41.9600   5.0684195E+04  -2.4985140E+02
   41.9700   5.0685051E+04  -2.4984383E+02
   41.9800   5.0685908E+04  -2.4983626E+02
   41.9900   5.0686765E+04  -2.4982869E+02
   42.0000   5.0687622E+04  -2.4982111E+02
   42.0100   5.0688480E+04  -2.4981353E+02
   42.0200   5.0689339E+04  -2.4980594E+02
   42.0300   5.0690199E+04  -2.4979836E+02
   42.0400   5.0691059E+04  -2.4979076E+02
   42.0500   5.0691921E+04  -2.4978317E+02
   42.0600   5.0692783E+04  -2.4977557E+02
   42.0700   5.0693647E+04  -2.4976797E+02
   42.0800   5.0694511E+04  -2.4976037E+02
   42.0900   5.0695377E+04  -2.4975276E+02
   42.1000   5.0696244E+04  -2.4974515E+02
   42.1100   5.0697112E+04  -2.4973753E+02
   42.1200   5.0697981E+04  -2.4972991E+02
   42.1300   5.0698851E+04  -2.4972229E+02
   42.1400   5.0699722E+04  -2.4971467E+02
   42.1500   5.0700594E+04  -2.4970702E+02
   42.1600   5.0701467E+04  -2.4969930E+02
   42.1700   5.0702349E+04  -2.4969156E+02
   42.1800   5.0704127E+04  -2.4968380E+02
   42.1900   5.0717871E+04  -2.4967603E+02
   42.2000   5.0765864E+04  -2.4966827E+02
   42.2100   5.0821892E+04  -2.4966050E+02
   42.2200   5.0820382E+04  -2.4965273E+02
   42.2300   5.0761031E+04  -2.4964495E+02
   42.2400   5.0699029E+04  -2.4963718E+02
   42.2500   5.0668066E+04  -2.4962940E+02
   42.2600   5.0665417E+04  -2.4962161E+02
   42.2700   5.0675987E+04  -2.4961382E+02
   42.2800   5.0688284E+04  -2.4960603E+02
   42.2900   5.0697381E+04  -2.4959824E+02
   42.3000   5.0702809E+04  -2.4959044E+02
   42.3100   5.0705840E+04  -2.4958264E+02
   42.3200   5.0707605E+04  -2.4957484E+02
   42.3300   5.0708505E+04  -2.4956703E+02
   42.3400   5.0708658E+04  -2.4955922E+02
   42.3500   5.0708469E+04  -2.4955141E+02
   42.3600   5.0708566E+04  -2.4954360E+02
   42.3700   5.0709342E+04  -2.4953578E+02
   42.3800   5.0710741E+04  -2.4952796E+02
   42.3900   5.0712472E+04  -2.4952014E+02
   42.4000   5.0714348E+04  -2.4951231E+02
   42.4100   5.0716452E+04  -2.4950448E+02
   42.4200   5.0719087E+04  -2.4949665E+02
   42.4300   5.0722581E+04  -2.4948882E+02
   42.4400   5.0727037E+04  -2.4948098E+02
   42.4500   5.0732115E+04  -2.4947314E+02
   42.4600   5.0736978E+04  -2.4946529E+02
   42.4700   5.0740510E+04  -2.4945744E+02
   42.4800   5.0741742E+04  -2.4944959E+02
   42.4900   5.0740289E+04  -2.4944174E+02
   42.5000   5.0736541E+04  -2.4943388E+02
   42.5100   5.0731503E+04  -2.4942602E+02
   42.5200   5.0726391E+04  -2.4941816E+02
   42.5300   5.0722222E+04  -2.4941029E+02
   42.5400   5.0719569E+04  -2.4940242E+02
   42.5500   5.0718558E+04  -2.4939455E+02
   42.5600   5.0719012E+04  -2.4938667E+02
   42.5700   5.0720649E+04  -2.4937879E+02
   42.5800   5.0723218E+04  -2.4937091E+02
   42.5900   5.0726547E+04  -2.4936303E+02
   42.6000   5.0730499E+04  -2.4935514E+02
   42.6100   5.0734907E+04  -2.4934725E+02
   42.6200   5.0739523E+04  -2.4933936E+02
   42.6300   5.0744020E+04  -2.4933146E+02
   42.6400   5.0748059E+04  -2.4932356E+02
   42.6500   5.0751366E+04  -2.4931566E+02
   42.6600   5.0753809E+04  -2.4930775E+02
   42.6700   5.0755417E+04  -2.4929984E+02
   42.6800   5.0756357E+04  -2.4929193E+02
   42.6900   5.0756869E+04  -2.4928402E+02
   42.7000   5.0757190E+04  -2.4927610E+02
   42.7100   5.0757495E+04  -2.4926817E+02
   42.7200   5.0757869E+04  -2.4926025E+02
   42.7300   5.0758315E+04  -2.4925232E+02
   42.7400   5.0758784E+04  -2.4924439E+02
   42.7500   5.0759208E+04  -2.4923645E+02
   42.7600   5.0759538E+04  -2.4922852E+02
   42.7700   5.0759753E+04  -2.4922057E+02
   42.7800   5.0759862E+04  -2.4921263E+02
   42.7900   5.0759898E+04  -2.4920468E+02
   42.8000   5.0759906E+04  -2.4919673E+02
   42.8100   5.0759941E+04  -2.4918878E+02
