Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	M1N1FBxi	M1N1FByi	M1N1FBzi	M1N1MBxi	M1N1MByi	M1N1MBzi	M1N2FBxi	M1N2FByi	M1N2FBzi	M1N2MBxi	M1N2MByi	M1N2MBzi	M1N3FBxi	M1N3FByi	M1N3FBzi	M1N3MBxi	M1N3MByi	M1N3MBzi	M1N4FBxi	M1N4FByi	M1N4FBzi	M1N4MBxi	M1N4MByi	M1N4MBzi	M1N5FBxi	M1N5FByi	M1N5FBzi	M1N5MBxi	M1N5MByi	M1N5MBzi	M1N6FBxi	M1N6FByi	M1N6FBzi	M1N6MBxi	M1N6MByi	M1N6MBzi	M1N7FBxi	M1N7FByi	M1N7FBzi	M1N7MBxi	M1N7MByi	M1N7MBzi	M1N8FBxi	M1N8FByi	M1N8FBzi	M1N8MBxi	M1N8MByi	M1N8MBzi	M1N9FBxi	M1N9FByi	M1N9FBzi	M1N9MBxi	M1N9MByi	M1N9MBzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)
   11.9500	   1.919332E+00	   1.753418E+04	  -7.814930E+04	   6.513416E+06	   2.359787E+07	   2.408841E+07	   4.209859E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.766782E+04	   7.248016E+04	   4.371775E+05	   5.439604E+04	   6.370820E+04	  -8.875093E+02	  -7.486564E+04	   5.712661E+04	   3.679873E+05	   5.068630E+04	   5.946618E+04	  -5.092470E+02	  -6.014355E+04	   4.260973E+04	   2.898988E+05	   3.948019E+04	   4.676725E+04	   9.889899E+02	  -4.513712E+04	   3.168247E+04	   2.204620E+05	   3.167088E+04	   3.765294E+04	   1.214996E+03	  -3.043284E+04	   2.246018E+04	   1.549508E+05	   2.473725E+04	   2.945582E+04	   1.091629E+03	  -1.653122E+04	   1.456727E+04	   9.388082E+04	   1.840416E+04	   2.191212E+04	   8.041737E+02	  -3.939747E+03	   7.873338E+03	   3.862202E+04	   1.261318E+04	   1.497955E+04	   4.343343E+02	   1.964005E+03	   4.819746E+03	   1.265089E+04	   9.850153E+03	   1.166446E+04	   2.350422E+02
   12.0000	   1.846575E+00	   1.544275E+04	  -8.040484E+04	   6.448817E+06	   2.337427E+07	   2.388259E+07	   4.777990E+05	  -9.326395E+04	   7.927435E+04	   4.639869E+05	   5.108052E+04	   6.009473E+04	  -2.033915E-11	  -8.750337E+04	   7.158916E+04	   4.330359E+05	   5.386486E+04	   6.313014E+04	  -7.426772E+02	  -7.456050E+04	   5.589607E+04	   3.618461E+05	   4.977635E+04	   5.846725E+04	  -2.879428E+02	  -5.987046E+04	   4.211334E+04	   2.865870E+05	   3.889512E+04	   4.611316E+04	   1.094800E+03	  -4.488403E+04	   3.147053E+04	   2.182325E+05	   3.132447E+04	   3.725818E+04	   1.254482E+03	  -3.021132E+04	   2.242049E+04	   1.534238E+05	   2.449516E+04	   2.917406E+04	   1.101075E+03	  -1.635963E+04	   1.465229E+04	   9.294461E+04	   1.822648E+04	   2.170035E+04	   7.956791E+02	  -3.842582E+03	   8.056080E+03	   3.826120E+04	   1.248093E+04	   1.481732E+04	   4.138020E+02	   2.016779E+03	   5.045989E+03	   1.258253E+04	   9.737011E+03	   1.152311E+04	   2.095623E+02
   12.0500	   1.773363E+00	   1.311521E+04	  -8.265165E+04	   6.386734E+06	   2.313895E+07	   2.366307E+07	   5.394356E+05	  -9.326390E+04	   7.927367E+04	   4.639841E+05	   5.108344E+04	   6.009793E+04	  -7.289306E-01	  -8.735773E+04	   7.062864E+04	   4.287063E+05	   5.225818E+04	   6.137057E+04	  -3.388905E+02	  -7.428968E+04	   5.463829E+04	   3.557440E+05	   4.784815E+04	   5.635125E+04	   1.833275E+02	  -5.962168E+04	   4.167927E+04	   2.836169E+05	   3.838955E+04	   4.554869E+04	   1.188502E+03	  -4.464583E+04	   3.129206E+04	   2.161961E+05	   3.101047E+04	   3.690018E+04	   1.289736E+03	  -3.000066E+04	   2.240297E+04	   1.520305E+05	   2.427231E+04	   2.891415E+04	   1.108043E+03	  -1.619716E+04	   1.475258E+04	   9.210884E+04	   1.806180E+04	   2.150328E+04	   7.854213E+02	  -3.754539E+03	   8.248847E+03	   3.798057E+04	   1.235785E+04	   1.466543E+04	   3.918797E+02	   2.060024E+03	   5.279888E+03	   1.258675E+04	   9.631487E+03	   1.139031E+04	   1.828263E+02
   12.1000	   1.699713E+00	   1.053674E+04	  -8.490668E+04	   6.327268E+06	   2.289323E+07	   2.343150E+07	   6.063276E+05	  -9.323415E+04	   7.869132E+04	   4.616422E+05	   5.319434E+04	   6.240483E+04	  -5.462858E+02	  -8.723919E+04	   6.960638E+04	   4.242551E+05	   5.218531E+04	   6.129362E+04	  -3.117641E+02	  -7.407370E+04	   5.364595E+04	   3.508833E+05	   4.644579E+04	   5.481773E+04	   5.428076E+02	  -5.939366E+04	   4.130055E+04	   2.809474E+05	   3.794851E+04	   4.505687E+04	   1.272101E+03	  -4.442109E+04	   3.114502E+04	   2.143395E+05	   3.072579E+04	   3.657536E+04	   1.320996E+03	  -2.980007E+04	   2.240644E+04	   1.507639E+05	   2.406748E+04	   2.867464E+04	   1.112587E+03	  -1.604337E+04	   1.486722E+04	   9.136892E+04	   1.790946E+04	   2.132017E+04	   7.734229E+02	  -3.675371E+03	   8.450748E+03	   3.777665E+04	   1.224352E+04	   1.452339E+04	   3.685840E+02	   2.093889E+03	   5.520525E+03	   1.266039E+04	   9.533243E+03	   1.126568E+04	   1.548486E+02
   12.1500	   1.625644E+00	   7.700352E+03	  -8.714744E+04	   6.270636E+06	   2.263953E+07	   2.319062E+07	   6.785585E+05	  -9.321600E+04	   7.765681E+04	   4.576312E+05	   5.589822E+04	   6.534671E+04	  -1.285511E+03	  -8.715411E+04	   6.853445E+04	   4.197566E+05	   5.288638E+04	   6.205930E+04	  -4.944417E+02	  -7.389626E+04	   5.286213E+04	   3.469791E+05	   4.555812E+04	   5.385112E+04	   7.830203E+02	  -5.918352E+04	   4.097171E+04	   2.785462E+05	   3.756134E+04	   4.462561E+04	   1.347000E+03	  -4.420848E+04	   3.102752E+04	   2.126508E+05	   3.046776E+04	   3.628069E+04	   1.348454E+03	  -2.960880E+04	   2.242979E+04	   1.496173E+05	   2.387955E+04	   2.845424E+04	   1.114759E+03	  -1.589778E+04	   1.499528E+04	   9.072030E+04	   1.776884E+04	   2.115031E+04	   7.597103E+02	  -3.604809E+03	   8.660883E+03	   3.764584E+04	   1.213754E+04	   1.439073E+04	   3.439347E+02	   2.118566E+03	   5.766992E+03	   1.280021E+04	   9.441934E+03	   1.114881E+04	   1.256457E+02
   12.2000	   1.551174E+00	   4.601025E+03	  -8.937302E+04	   6.216959E+06	   2.237976E+07	   2.294267E+07	   7.563508E+05	  -9.324162E+04	   7.634505E+04	   4.527553E+05	   5.799339E+04	   6.761759E+04	  -1.885227E+03	  -8.710793E+04	   6.742071E+04	   4.152653E+05	   5.346729E+04	   6.269204E+04	  -6.511207E+02	  -7.374505E+04	   5.220389E+04	   3.436644E+05	   4.488559E+04	   5.312172E+04	   9.740739E+02	  -5.898889E+04	   4.068827E+04	   2.763869E+05	   3.722013E+04	   4.424593E+04	   1.414236E+03	  -4.400684E+04	   3.093778E+04	   2.111190E+05	   3.023414E+04	   3.601355E+04	   1.372292E+03	  -2.942615E+04	   2.247186E+04	   1.485842E+05	   2.370746E+04	   2.825174E+04	   1.114615E+03	  -1.575997E+04	   1.513580E+04	   9.015838E+04	   1.763935E+04	   2.099299E+04	   7.443119E+02	  -3.542597E+03	   8.878293E+03	   3.758441E+04	   1.203950E+04	   1.426699E+04	   3.179510E+02	   2.134221E+03	   6.018302E+03	   1.300276E+04	   9.357208E+03	   1.103929E+04	   9.523341E+01
   12.2500	   1.476321E+00	   1.233149E+03	  -9.158053E+04	   6.166369E+06	   2.211607E+07	   2.269019E+07	   8.399218E+05	  -9.333061E+04	   7.482483E+04	   4.473616E+05	   5.896598E+04	   6.867628E+04	  -2.149617E+03	  -8.710580E+04	   6.627252E+04	   4.108327E+05	   5.359468E+04	   6.283706E+04	  -6.661149E+02	  -7.361411E+04	   5.164145E+04	   3.408013E+05	   4.434703E+04	   5.253999E+04	   1.134415E+03	  -5.880771E+04	   4.044650E+04	   2.744472E+05	   3.691876E+04	   4.391091E+04	   1.474589E+03	  -4.381505E+04	   3.087417E+04	   2.097340E+05	   3.002291E+04	   3.577164E+04	   1.392655E+03	  -2.925145E+04	   2.253155E+04	   1.476585E+05	   2.355027E+04	   2.806603E+04	   1.112207E+03	  -1.562947E+04	   1.528782E+04	   8.967852E+04	   1.752042E+04	   2.084755E+04	   7.272614E+02	  -3.488442E+03	   9.102022E+03	   3.758853E+04	   1.194900E+04	   1.415169E+04	   2.906568E+02	   2.141076E+03	   6.273476E+03	   1.326448E+04	   9.278715E+03	   1.093672E+04	   6.362896E+01
   12.3000	   1.401104E+00	  -2.409362E+03	  -9.376751E+04	   6.118993E+06	   2.185079E+07	   2.243591E+07	   9.294791E+05	  -9.349831E+04	   7.313927E+04	   4.416817E+05	   5.855093E+04	   6.826230E+04	  -1.919924E+03	  -8.715248E+04	   6.509666E+04	   4.065063E+05	   5.310082E+04	   6.232536E+04	  -4.518879E+02	  -7.349938E+04	   5.115778E+04	   3.383088E+05	   4.390359E+04	   5.206304E+04	   1.272718E+03	  -5.863825E+04	   4.024315E+04	   2.727082E+05	   3.665240E+04	   4.361504E+04	   1.528680E+03	  -4.363212E+04	   3.083512E+04	   2.084863E+05	   2.983234E+04	   3.555295E+04	   1.409681E+03	  -2.908404E+04	   2.260774E+04	   1.468340E+05	   2.340706E+04	   2.789606E+04	   1.107584E+03	  -1.550586E+04	   1.545032E+04	   8.927606E+04	   1.741148E+04	   2.071334E+04	   7.085864E+02	  -3.442100E+03	   9.331020E+03	   3.765423E+04	   1.186564E+04	   1.404436E+04	   2.620716E+02	   2.139283E+03	   6.531411E+03	   1.358165E+04	   9.206098E+03	   1.084068E+04	   3.084771E+01
   12.3500	   1.325541E+00	  -6.331919E+03	  -9.593198E+04	   6.074951E+06	   2.158637E+07	   2.218270E+07	   1.025235E+06	  -9.375760E+04	   7.131984E+04	   4.358925E+05	   5.663816E+04	   6.629177E+04	  -1.055105E+03	  -8.725238E+04	   6.389938E+04	   4.023307E+05	   5.191104E+04	   6.109337E+04	   6.663030E+01	  -7.339782E+04	   5.074144E+04	   3.361312E+05	   4.353273E+04	   5.166595E+04	   1.393938E+03	  -5.847895E+04	   4.007537E+04	   2.711532E+05	   3.641710E+04	   4.335386E+04	   1.577009E+03	  -4.345710E+04	   3.081912E+04	   2.073671E+05	   2.966084E+04	   3.535566E+04	   1.423500E+03	  -2.892330E+04	   2.269929E+04	   1.461048E+05	   2.327701E+04	   2.774086E+04	   1.100805E+03	  -1.538870E+04	   1.562231E+04	   8.894631E+04	   1.731200E+04	   2.058975E+04	   6.883263E+02	  -3.403260E+03	   9.564264E+03	   3.777744E+04	   1.178900E+04	   1.394455E+04	   2.322205E+02	   2.129086E+03	   6.791054E+03	   1.395039E+04	   9.138997E+03	   1.075076E+04	  -3.093868E+00
   12.4000	   1.249651E+00	  -9.769531E+03	  -9.699138E+04	   6.038304E+06	   2.136650E+07	   2.197339E+07	   1.109305E+06	  -9.401309E+04	   6.981856E+04	   4.312838E+05	   5.486606E+04	   6.448327E+04	  -2.010322E+02	  -8.735622E+04	   6.290008E+04	   3.989191E+05	   5.083229E+04	   5.998689E+04	   5.693291E+02	  -7.330704E+04	   5.038412E+04	   3.342276E+05	   4.321988E+04	   5.133261E+04	   1.501227E+03	  -5.832843E+04	   3.994064E+04	   2.697675E+05	   3.620961E+04	   4.312365E+04	   1.619980E+03	  -4.328911E+04	   3.082473E+04	   2.063680E+05	   2.950702E+04	   3.517815E+04	   1.434217E+03	  -2.876863E+04	   2.280511E+04	   1.454648E+05	   2.315930E+04	   2.759951E+04	   1.091915E+03	  -1.527756E+04	   1.580273E+04	   8.868451E+04	   1.722145E+04	   2.047616E+04	   6.665129E+02	  -3.371651E+03	   9.800646E+03	   3.795393E+04	   1.171870E+04	   1.385178E+04	   2.011255E+02	   2.110676E+03	   7.051240E+03	   1.436666E+04	   9.077050E+03	   1.066653E+04	  -3.818116E+01
   12.4500	   1.173452E+00	  -1.249195E+04	  -9.668502E+04	   6.009379E+06	   2.119857E+07	   2.181461E+07	   1.176097E+06	  -9.421483E+04	   6.874264E+04	   4.280433E+05	   5.398729E+04	   6.360352E+04	   2.752750E+02	  -8.743782E+04	   6.214737E+04	   3.963419E+05	   5.023270E+04	   5.938025E+04	   8.745990E+02	  -7.322507E+04	   5.007932E+04	   3.325659E+05	   4.295491E+04	   5.105179E+04	   1.596761E+03	  -5.818545E+04	   3.983662E+04	   2.685379E+05	   3.602716E+04	   4.292129E+04	   1.657948E+03	  -4.312735E+04	   3.085052E+04	   2.054810E+05	   2.936958E+04	   3.501896E+04	   1.441949E+03	  -2.861944E+04	   2.292404E+04	   1.449083E+05	   2.305320E+04	   2.747114E+04	   1.080976E+03	  -1.517200E+04	   1.599052E+04	   8.848584E+04	   1.713932E+04	   2.037199E+04	   6.431870E+02	  -3.346966E+03	   1.003905E+04	   3.817936E+04	   1.165434E+04	   1.376560E+04	   1.688101E+02	   2.084293E+03	   7.310801E+03	   1.482626E+04	   9.019890E+03	   1.058756E+04	  -7.440099E+01
   12.5000	   1.096965E+00	  -1.486844E+04	  -9.557449E+04	   5.985590E+06	   2.105904E+07	   2.168307E+07	   1.234011E+06	  -9.439881E+04	   6.787279E+04	   4.255032E+05	   5.339766E+04	   6.302489E+04	   6.308991E+02	  -8.751416E+04	   6.152778E+04	   3.942467E+05	   4.980436E+04	   5.895323E+04	   1.112313E+03	  -7.315020E+04	   4.982188E+04	   3.311201E+05	   4.273039E+04	   5.081525E+04	   1.682094E+03	  -5.804889E+04	   3.976123E+04	   2.674524E+05	   3.586741E+04	   4.274411E+04	   1.691201E+03	  -4.297101E+04	   3.089515E+04	   2.046985E+05	   2.924737E+04	   3.487675E+04	   1.446791E+03	  -2.847517E+04	   2.305496E+04	   1.444297E+05	   2.295799E+04	   2.735494E+04	   1.068037E+03	  -1.507159E+04	   1.618459E+04	   8.834545E+04	   1.706511E+04	   2.027666E+04	   6.183849E+02	  -3.328911E+03	   1.027830E+04	   3.844923E+04	   1.159551E+04	   1.368555E+04	   1.352963E+02	   2.050156E+03	   7.568487E+03	   1.532482E+04	   8.967149E+03	   1.051344E+04	  -1.117427E+02
   12.5500	   1.020206E+00	  -1.700064E+04	  -9.383200E+04	   5.965998E+06	   2.094062E+07	   2.157154E+07	   1.285276E+06	  -9.457184E+04	   6.714790E+04	   4.234642E+05	   5.297162E+04	   6.261648E+04	   9.177809E+02	  -8.758779E+04	   6.100762E+04	   3.925188E+05	   4.948020E+04	   5.863564E+04	   1.309433E+03	  -7.308100E+04	   4.960746E+04	   3.298682E+05	   4.254063E+04	   5.061670E+04	   1.758414E+03	  -5.791773E+04	   3.971246E+04	   2.665000E+05	   3.572830E+04	   4.258976E+04	   1.720002E+03	  -4.281938E+04	   3.095727E+04	   2.040131E+05	   2.913930E+04	   3.475027E+04	   1.448843E+03	  -2.833527E+04	   2.319674E+04	   1.440231E+05	   2.287298E+04	   2.725012E+04	   1.053156E+03	  -1.497591E+04	   1.638384E+04	   8.825839E+04	   1.699833E+04	   2.018961E+04	   5.921487E+02	  -3.317162E+03	   1.051720E+04	   3.875894E+04	   1.154182E+04	   1.361116E+04	   1.006057E+02	   2.008524E+03	   7.823032E+03	   1.585778E+04	   8.918459E+03	   1.044371E+04	  -1.501984E+02
   12.6000	   9.431961E-01	  -1.894231E+04	  -9.155766E+04	   5.949998E+06	   2.083918E+07	   2.147591E+07	   1.331018E+06	  -9.473638E+04	   6.653584E+04	   4.218173E+05	   5.265407E+04	   6.232078E+04	   1.158530E+03	  -8.765920E+04	   6.056829E+04	   3.910912E+05	   4.922938E+04	   5.839509E+04	   1.478010E+03	  -7.301616E+04	   4.943237E+04	   3.287919E+05	   4.238118E+04	   5.045118E+04	   1.826633E+03	  -5.779099E+04	   3.968849E+04	   2.656704E+05	   3.560804E+04	   4.245623E+04	   1.744574E+03	  -4.267173E+04	   3.103555E+04	   2.034179E+05	   2.904438E+04	   3.463839E+04	   1.448195E+03	  -2.819917E+04	   2.334823E+04	   1.436830E+05	   2.279753E+04	   2.715592E+04	   1.036387E+03	  -1.488450E+04	   1.658712E+04	   8.821966E+04	   1.693850E+04	   2.011029E+04	   5.645175E+02	  -3.311412E+03	   1.075449E+04	   3.910368E+04	   1.149288E+04	   1.354199E+04	   6.475688E+01	   1.959625E+03	   8.073072E+03	   1.642042E+04	   8.873447E+03	   1.037796E+04	  -1.897649E+02
   12.6500	   8.659533E-01	  -2.072815E+04	  -8.882253E+04	   5.937136E+06	   2.075197E+07	   2.139347E+07	   1.371936E+06	  -9.489355E+04	   6.601633E+04	   4.204918E+05	   5.241497E+04	   6.210643E+04	   1.365426E+03	  -8.772833E+04	   6.019743E+04	   3.899182E+05	   4.903430E+04	   5.821308E+04	   1.624777E+03	  -7.295457E+04	   4.929336E+04	   3.278746E+05	   4.224842E+04	   5.031468E+04	   1.887494E+03	  -5.766782E+04	   3.968755E+04	   2.649541E+05	   3.550502E+04	   4.234168E+04	   1.765126E+03	  -4.252741E+04	   3.112871E+04	   2.029060E+05	   2.896168E+04	   3.454005E+04	   1.444940E+03	  -2.806636E+04	   2.350826E+04	   1.434037E+05	   2.273100E+04	   2.707164E+04	   1.017789E+03	  -1.479694E+04	   1.679327E+04	   8.822418E+04	   1.688516E+04	   2.003816E+04	   5.355356E+02	  -3.311310E+03	   1.098889E+04	   3.947853E+04	   1.144829E+04	   1.347757E+04	   2.776756E+01	   1.903754E+03	   8.317248E+03	   1.700780E+04	   8.831742E+03	   1.031573E+04	  -2.304444E+02
   12.7000	   7.884970E-01	  -2.238231E+04	  -8.568166E+04	   5.927038E+06	   2.067702E+07	   2.132227E+07	   1.408485E+06	  -9.504372E+04	   6.557530E+04	   4.194376E+05	   5.223586E+04	   6.195412E+04	   1.545979E+03	  -8.779477E+04	   5.988616E+04	   3.889654E+05	   4.888366E+04	   5.807764E+04	   1.753954E+03	  -7.289517E+04	   4.918760E+04	   3.271022E+05	   4.213936E+04	   5.020388E+04	   1.941588E+03	  -5.754739E+04	   3.970798E+04	   2.643422E+05	   3.541782E+04	   4.224451E+04	   1.781838E+03	  -4.238577E+04	   3.123545E+04	   2.024706E+05	   2.889033E+04	   3.445424E+04	   1.439163E+03	  -2.793630E+04	   2.367568E+04	   1.431797E+05	   2.267281E+04	   2.699658E+04	   9.974188E+02	  -1.471276E+04	   1.700111E+04	   8.826678E+04	   1.683785E+04	   1.997270E+04	   5.052441E+02	  -3.316524E+03	   1.121905E+04	   3.987837E+04	   1.140768E+04	   1.341745E+04	  -1.034924E+01	   1.841170E+03	   8.554084E+03	   1.761476E+04	   8.792975E+03	   1.025660E+04	  -2.722449E+02
   12.7500	   7.108457E-01	  -2.392377E+04	  -8.218167E+04	   5.919388E+06	   2.061280E+07	   2.126085E+07	   1.440994E+06	  -9.518698E+04	   6.520233E+04	   4.186166E+05	   5.210444E+04	   6.185101E+04	   1.705172E+03	  -8.785809E+04	   5.962757E+04	   3.882058E+05	   4.876959E+04	   5.798048E+04	   1.868424E+03	  -7.283706E+04	   4.911248E+04	   3.264615E+05	   4.205150E+04	   5.011598E+04	   1.989429E+03	  -5.742895E+04	   3.974815E+04	   2.638262E+05	   3.534516E+04	   4.216324E+04	   1.794890E+03	  -4.224620E+04	   3.135450E+04	   2.021053E+05	   2.882953E+04	   3.438004E+04	   1.430957E+03	  -2.780848E+04	   2.384930E+04	   1.430054E+05	   2.262236E+04	   2.693009E+04	   9.753374E+02	  -1.463153E+04	   1.720942E+04	   8.834221E+04	   1.679612E+04	   1.991340E+04	   4.736866E+02	  -3.326697E+03	   1.144358E+04	   4.029790E+04	   1.137065E+04	   1.336119E+04	  -4.958408E+01	   1.772164E+03	   8.782059E+03	   1.823592E+04	   8.756776E+03	   1.020012E+04	  -3.151833E+02
   12.8000	   6.330181E-01	  -2.536725E+04	  -7.836270E+04	   5.913898E+06	   2.055815E+07	   2.120807E+07	   1.469701E+06	  -9.532324E+04	   6.488932E+04	   4.179990E+05	   5.201202E+04	   6.178800E+04	   1.846502E+03	  -8.791777E+04	   5.941615E+04	   3.876174E+05	   4.868633E+04	   5.791547E+04	   1.970253E+03	  -7.277938E+04	   4.906565E+04	   3.259410E+05	   4.198266E+04	   5.004860E+04	   2.031439E+03	  -5.731176E+04	   3.980655E+04	   2.633980E+05	   3.528584E+04	   4.209654E+04	   1.804434E+03	  -4.210810E+04	   3.148460E+04	   2.018038E+05	   2.877848E+04	   3.431658E+04	   1.420403E+03	  -2.768237E+04	   2.402794E+04	   1.428751E+05	   2.257910E+04	   2.687152E+04	   9.516027E+02	  -1.455278E+04	   1.741698E+04	   8.844512E+04	   1.675954E+04	   1.985975E+04	   4.409058E+02	  -3.341463E+03	   1.166103E+04	   4.073166E+04	   1.133682E+04	   1.330834E+04	  -8.993393E+01	   1.697027E+03	   8.999568E+03	   1.886568E+04	   8.722786E+03	   1.014586E+04	  -3.592871E+02
   12.8500	   5.550357E-01	  -2.672509E+04	  -7.426138E+04	   5.910311E+06	   2.051210E+07	   2.116304E+07	   1.494788E+06	  -9.545232E+04	   6.462974E+04	   4.175602E+05	   5.195219E+04	   6.175839E+04	   1.972532E+03	  -8.797331E+04	   5.924729E+04	   3.871815E+05	   4.862946E+04	   5.787792E+04	   2.060998E+03	  -7.272134E+04	   4.904493E+04	   3.255298E+05	   4.193100E+04	   4.999964E+04	   2.067993E+03	  -5.719516E+04	   3.988167E+04	   2.630500E+05	   3.523878E+04	   4.204318E+04	   1.810620E+03	  -4.197088E+04	   3.162449E+04	   2.015597E+05	   2.873648E+04	   3.426302E+04	   1.407588E+03	  -2.755748E+04	   2.421040E+04	   1.427834E+05	   2.254249E+04	   2.682025E+04	   9.262787E+02	  -1.447604E+04	   1.762251E+04	   8.857007E+04	   1.672767E+04	   1.981127E+04	   4.069465E+02	  -3.360416E+03	   1.186992E+04	   4.117395E+04	   1.130584E+04	   1.325847E+04	  -1.314025E+02	   1.616108E+03	   9.204968E+03	   1.949811E+04	   8.690648E+03	   1.009339E+04	  -4.045983E+02
   12.9000	   4.769162E-01	  -2.800807E+04	  -6.991175E+04	   5.908385E+06	   2.047389E+07	   2.112504E+07	   1.516387E+06	  -9.557398E+04	   6.441823E+04	   4.172800E+05	   5.192004E+04	   6.175703E+04	   2.085202E+03	  -8.802422E+04	   5.911709E+04	   3.868820E+05	   4.859548E+04	   5.786411E+04	   2.141863E+03	  -7.266223E+04	   4.904830E+04	   3.252180E+05	   4.189486E+04	   4.996729E+04	   2.099416E+03	  -5.707850E+04	   3.997205E+04	   2.627748E+05	   3.520300E+04	   4.200204E+04	   1.813590E+03	  -4.183399E+04	   3.177293E+04	   2.013671E+05	   2.870282E+04	   3.421857E+04	   1.392594E+03	  -2.743328E+04	   2.439548E+04	   1.427245E+05	   2.251200E+04	   2.677570E+04	   8.994234E+02	  -1.440082E+04	   1.782472E+04	   8.871148E+04	   1.670009E+04	   1.976747E+04	   3.718489E+02	  -3.383186E+03	   1.206866E+04	   4.161882E+04	   1.127733E+04	   1.321115E+04	  -1.740022E+02	   1.529700E+03	   9.396444E+03	   2.012703E+04	   8.660020E+03	   1.004229E+04	  -4.511713E+02
   12.9500	   3.986787E-01	  -2.922549E+04	  -6.534564E+04	   5.907893E+06	   2.044290E+07	   2.109353E+07	   1.534607E+06	  -9.568796E+04	   6.425023E+04	   4.171408E+05	   5.191172E+04	   6.177986E+04	   2.186033E+03	  -8.807002E+04	   5.902213E+04	   3.867049E+05	   4.858154E+04	   5.787099E+04	   2.213814E+03	  -7.260138E+04	   4.907383E+04	   3.249964E+05	   4.187279E+04	   4.994992E+04	   2.125999E+03	  -5.696117E+04	   4.007627E+04	   2.625653E+05	   3.517755E+04	   4.197207E+04	   1.813478E+03	  -4.169689E+04	   3.192866E+04	   2.012198E+05	   2.867684E+04	   3.418248E+04	   1.375507E+03	  -2.730926E+04	   2.458195E+04	   1.426929E+05	   2.248713E+04	   2.673728E+04	   8.711013E+02	  -1.432663E+04	   1.802229E+04	   8.886369E+04	   1.667641E+04	   1.972790E+04	   3.356559E+02	  -3.409323E+03	   1.225562E+04	   4.206011E+04	   1.125095E+04	   1.316596E+04	  -2.177586E+02	   1.438191E+03	   9.572174E+03	   2.074590E+04	   8.630571E+03	   9.992144E+03	  -4.990872E+02
   13.0000	   3.203430E-01	  -3.038602E+04	  -6.059401E+04	   5.908618E+06	   2.041861E+07	   2.106805E+07	   1.549522E+06	  -9.579397E+04	   6.412180E+04	   4.171274E+05	   5.192409E+04	   6.182360E+04	   2.276239E+03	  -8.811026E+04	   5.895940E+04	   3.866376E+05	   4.858529E+04	   5.789605E+04	   2.277638E+03	  -7.253817E+04	   4.911972E+04	   3.248564E+05	   4.186347E+04	   4.994608E+04	   2.148005E+03	  -5.684261E+04	   4.019294E+04	   2.624148E+05	   3.516160E+04	   4.195231E+04	   1.810416E+03	  -4.155903E+04	   3.209045E+04	   2.011118E+05	   2.865792E+04	   3.415404E+04	   1.356411E+03	  -2.718492E+04	   2.476858E+04	   1.426830E+05	   2.246739E+04	   2.670443E+04	   8.413747E+02	  -1.425296E+04	   1.821386E+04	   8.902088E+04	   1.665622E+04	   1.969209E+04	   2.984070E+02	  -3.438408E+03	   1.242908E+04	   4.249135E+04	   1.122638E+04	   1.312251E+04	  -2.627097E+02	   1.341916E+03	   9.730124E+03	   2.134779E+04	   8.602000E+03	   9.942562E+03	  -5.484473E+02
   13.0500	   2.419283E-01	  -3.149750E+04	  -5.568651E+04	   5.910349E+06	   2.040061E+07	   2.104829E+07	   1.561193E+06	  -9.589174E+04	   6.402949E+04	   4.172264E+05	   5.195458E+04	   6.188553E+04	   2.356816E+03	  -8.814449E+04	   5.892618E+04	   3.866687E+05	   4.860472E+04	   5.793714E+04	   2.333995E+03	  -7.247202E+04	   4.918427E+04	   3.247896E+05	   4.186573E+04	   4.995446E+04	   2.165670E+03	  -5.672223E+04	   4.032070E+04	   2.623164E+05	   3.515432E+04	   4.194184E+04	   1.804523E+03	  -4.141990E+04	   3.225707E+04	   2.010374E+05	   2.864546E+04	   3.413257E+04	   1.335386E+03	  -2.705974E+04	   2.495413E+04	   1.426891E+05	   2.245230E+04	   2.667662E+04	   8.103063E+02	  -1.417928E+04	   1.839806E+04	   8.917709E+04	   1.663914E+04	   1.965962E+04	   2.601402E+02	  -3.469965E+03	   1.258723E+04	   4.290575E+04	   1.120330E+04	   1.308041E+04	  -3.089150E+02	   1.241286E+03	   9.868194E+03	   2.192535E+04	   8.574033E+03	   9.893178E+03	  -5.993918E+02
