      Time         Node0px         Node0py         Node0pz         Node1px         Node1py         Node1pz         Node2px         Node2py         Node2pz         Node3px         Node3py         Node3pz 
       (s)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m) 
    3.8990  -9.3537706E+00  -3.8937254E-17  -1.7685712E+01  -7.7726809E+00  -7.3372301E-18  -1.4751216E+01  -6.1915912E+00   2.4262794E-17  -1.1816720E+01  -4.6105016E+00   5.5862815E-17  -8.8822238E+00
    3.9000  -9.3546766E+00  -4.0351991E-17  -1.7685148E+01  -7.7729835E+00  -7.5842563E-18  -1.4750977E+01  -6.1912905E+00   2.5183479E-17  -1.1816806E+01  -4.6095977E+00   5.7951211E-17  -8.8826353E+00
    3.9010  -9.3555797E+00  -4.1761628E-17  -1.7684583E+01  -7.7732847E+00  -7.8300955E-18  -1.4750736E+01  -6.1909897E+00   2.6101437E-17  -1.1816890E+01  -4.6086948E+00   6.0032967E-17  -8.8830439E+00
    3.9020  -9.3564804E+00  -4.3166010E-17  -1.7684017E+01  -7.7735847E+00  -8.0747177E-18  -1.4750495E+01  -6.1906891E+00   2.7016575E-17  -1.1816972E+01  -4.6077935E+00   6.2107864E-17  -8.8834503E+00
    3.9030  -9.3573788E+00  -4.4564986E-17  -1.7683451E+01  -7.7738839E+00  -8.3180930E-18  -1.4750252E+01  -6.1903890E+00   2.7928800E-17  -1.1817054E+01  -4.6068943E+00   6.4175689E-17  -8.8838549E+00
    3.9040  -9.3582754E+00  -4.5958404E-17  -1.7682887E+01  -7.7741827E+00  -8.5601915E-18  -1.4750011E+01  -6.1900900E+00   2.8838021E-17  -1.1817135E+01  -4.6059975E+00   6.6236230E-17  -8.8842587E+00
    3.9050  -9.3591704E+00  -4.7346118E-17  -1.7682324E+01  -7.7744815E+00  -8.8009836E-18  -1.4749770E+01  -6.1897925E+00   2.9744151E-17  -1.1817216E+01  -4.6051037E+00   6.8289281E-17  -8.8846622E+00
    3.9060  -9.3600642E+00  -4.8727979E-17  -1.7681763E+01  -7.7747805E+00  -9.0404395E-18  -1.4749531E+01  -6.1894968E+00   3.0647100E-17  -1.1817298E+01  -4.6042133E+00   7.0334637E-17  -8.8850662E+00
    3.9070  -9.3609571E+00  -5.0103843E-17  -1.7681206E+01  -7.7750803E+00  -9.2785298E-18  -1.4749295E+01  -6.1892035E+00   3.1546784E-17  -1.1817383E+01  -4.6033269E+00   7.2372093E-17  -8.8854714E+00
    3.9080  -9.3618494E+00  -5.1473563E-17  -1.7680654E+01  -7.7753811E+00  -9.5152248E-18  -1.4749062E+01  -6.1889129E+00   3.2443114E-17  -1.1817470E+01  -4.6024448E+00   7.4401448E-17  -8.8858784E+00
    3.9090  -9.3627413E+00  -5.2836994E-17  -1.7680105E+01  -7.7756834E+00  -9.7504952E-18  -1.4748833E+01  -6.1886254E+00   3.3336003E-17  -1.1817560E+01  -4.6015676E+00   7.6422498E-17  -8.8862880E+00
    3.9100  -9.3636332E+00  -5.4193988E-17  -1.7679563E+01  -7.7759873E+00  -9.9843114E-18  -1.4748609E+01  -6.1883414E+00   3.4225365E-17  -1.1817654E+01  -4.6006956E+00   7.8435038E-17  -8.8867005E+00
    3.9110  -9.3645252E+00  -5.5544399E-17  -1.7679026E+01  -7.7762932E+00  -1.0216644E-17  -1.4748389E+01  -6.1880611E+00   3.5111111E-17  -1.1817753E+01  -4.5998292E+00   8.0438862E-17  -8.8871166E+00
    3.9120  -9.3654175E+00  -5.6888078E-17  -1.7678496E+01  -7.7766012E+00  -1.0447464E-17  -1.4748176E+01  -6.1877849E+00   3.5993150E-17  -1.1817856E+01  -4.5989687E+00   8.2433759E-17  -8.8875366E+00
    3.9130  -9.3663103E+00  -5.8224873E-17  -1.7677973E+01  -7.7769116E+00  -1.0676742E-17  -1.4747969E+01  -6.1875130E+00   3.6871389E-17  -1.1817965E+01  -4.5981145E+00   8.4419516E-17  -8.8879607E+00
    3.9140  -9.3672034E+00  -5.9554632E-17  -1.7677456E+01  -7.7772244E+00  -1.0904449E-17  -1.4747767E+01  -6.1872454E+00   3.7745735E-17  -1.1818078E+01  -4.5972666E+00   8.6395915E-17  -8.8883892E+00
    3.9150  -9.3680971E+00  -6.0877200E-17  -1.7676948E+01  -7.7775398E+00  -1.1130555E-17  -1.4747572E+01  -6.1869825E+00   3.8616089E-17  -1.1818197E+01  -4.5964253E+00   8.8362730E-17  -8.8888222E+00
    3.9160  -9.3689910E+00  -6.2192417E-17  -1.7676446E+01  -7.7778575E+00  -1.1355033E-17  -1.4747384E+01  -6.1867241E+00   3.9482352E-17  -1.1818321E+01  -4.5955907E+00   9.0319731E-17  -8.8892594E+00
    3.9170  -9.3698852E+00  -6.3500121E-17  -1.7675952E+01  -7.7781777E+00  -1.1577852E-17  -1.4747201E+01  -6.1864702E+00   4.0344417E-17  -1.1818451E+01  -4.5947629E+00   9.2266682E-17  -8.8897009E+00
    3.9180  -9.3707794E+00  -6.4800148E-17  -1.7675465E+01  -7.7785002E+00  -1.1798984E-17  -1.4747025E+01  -6.1862209E+00   4.1202179E-17  -1.1818586E+01  -4.5939418E+00   9.4203338E-17  -8.8901462E+00
    3.9190  -9.3716734E+00  -6.6092328E-17  -1.7674984E+01  -7.7788247E+00  -1.2018401E-17  -1.4746854E+01  -6.1859759E+00   4.2055526E-17  -1.1818725E+01  -4.5931274E+00   9.6129448E-17  -8.8905950E+00
    3.9200  -9.3725668E+00  -6.7376489E-17  -1.7674510E+01  -7.7791510E+00  -1.2236073E-17  -1.4746689E+01  -6.1857352E+00   4.2904342E-17  -1.1818868E+01  -4.5923196E+00   9.8044753E-17  -8.8910467E+00
    3.9210  -9.3734594E+00  -6.8652454E-17  -1.7674043E+01  -7.7794789E+00  -1.2451972E-17  -1.4746529E+01  -6.1854985E+00   4.3748510E-17  -1.1819015E+01  -4.5915182E+00   9.9948987E-17  -8.8915009E+00
    3.9220  -9.3743506E+00  -6.9920043E-17  -1.7673580E+01  -7.7798081E+00  -1.2666068E-17  -1.4746372E+01  -6.1852656E+00   4.4587906E-17  -1.1819164E+01  -4.5907232E+00   1.0184188E-16  -8.8919568E+00
    3.9230  -9.3752402E+00  -7.1179071E-17  -1.7673123E+01  -7.7801382E+00  -1.2878332E-17  -1.4746220E+01  -6.1850362E+00   4.5422407E-17  -1.1819316E+01  -4.5899343E+00   1.0372314E-16  -8.8924137E+00
    3.9240  -9.3761276E+00  -7.2429351E-17  -1.7672669E+01  -7.7804688E+00  -1.3088734E-17  -1.4746070E+01  -6.1848100E+00   4.6251883E-17  -1.1819470E+01  -4.5891514E+00   1.0559249E-16  -8.8928710E+00
    3.9250  -9.3770125E+00  -7.3670691E-17  -1.7672220E+01  -7.7807997E+00  -1.3297244E-17  -1.4745922E+01  -6.1845868E+00   4.7076203E-17  -1.1819625E+01  -4.5883742E+00   1.0744965E-16  -8.8933278E+00
    3.9260  -9.3778943E+00  -7.4902898E-17  -1.7671773E+01  -7.7811303E+00  -1.3503832E-17  -1.4745776E+01  -6.1843663E+00   4.7895234E-17  -1.1819780E+01  -4.5876025E+00   1.0929429E-16  -8.8937834E+00
    3.9270  -9.3787727E+00  -7.6125774E-17  -1.7671329E+01  -7.7814605E+00  -1.3708467E-17  -1.4745632E+01  -6.1841483E+00   4.8708840E-17  -1.1819934E+01  -4.5868362E+00   1.1112614E-16  -8.8942371E+00
    3.9280  -9.3796473E+00  -7.7339119E-17  -1.7670887E+01  -7.7817898E+00  -1.3911117E-17  -1.4745487E+01  -6.1839324E+00   4.9516885E-17  -1.1820088E+01  -4.5860751E+00   1.1294488E-16  -8.8946881E+00
    3.9290  -9.3805176E+00  -7.8542731E-17  -1.7670446E+01  -7.7821180E+00  -1.4111751E-17  -1.4745343E+01  -6.1837185E+00   5.0319230E-17  -1.1820239E+01  -4.5853190E+00   1.1475020E-16  -8.8951359E+00
    3.9300  -9.3813833E+00  -7.9736408E-17  -1.7670006E+01  -7.7824448E+00  -1.4310336E-17  -1.4745197E+01  -6.1835063E+00   5.1115736E-17  -1.1820388E+01  -4.5845679E+00   1.1654180E-16  -8.8955797E+00
    3.9310  -9.3822441E+00  -8.0919944E-17  -1.7669567E+01  -7.7827699E+00  -1.4506839E-17  -1.4745051E+01  -6.1832957E+00   5.1906266E-17  -1.1820535E+01  -4.5838217E+00   1.1831937E-16  -8.8960190E+00
    3.9320  -9.3830996E+00  -8.2093134E-17  -1.7669128E+01  -7.7830931E+00  -1.4701226E-17  -1.4744903E+01  -6.1830866E+00   5.2690681E-17  -1.1820678E+01  -4.5830802E+00   1.2008258E-16  -8.8964534E+00
    3.9330  -9.3839496E+00  -8.3255775E-17  -1.7668688E+01  -7.7834142E+00  -1.4893465E-17  -1.4744753E+01  -6.1828788E+00   5.3468844E-17  -1.1820817E+01  -4.5823436E+00   1.2183115E-16  -8.8968823E+00
    3.9340  -9.3847939E+00  -8.4407662E-17  -1.7668248E+01  -7.7837331E+00  -1.5083522E-17  -1.4744601E+01  -6.1826724E+00   5.4240619E-17  -1.1820953E+01  -4.5816117E+00   1.2356475E-16  -8.8973055E+00
    3.9350  -9.3856323E+00  -8.5548593E-17  -1.7667808E+01  -7.7840498E+00  -1.5271361E-17  -1.4744446E+01  -6.1824672E+00   5.5005871E-17  -1.1821084E+01  -4.5808847E+00   1.2528310E-16  -8.8977227E+00
    3.9360  -9.3864647E+00  -8.6678366E-17  -1.7667367E+01  -7.7843640E+00  -1.5456949E-17  -1.4744289E+01  -6.1822633E+00   5.5764468E-17  -1.1821211E+01  -4.5801627E+00   1.2698588E-16  -8.8981336E+00
    3.9370  -9.3872910E+00  -8.7796784E-17  -1.7666926E+01  -7.7846758E+00  -1.5640252E-17  -1.4744130E+01  -6.1820607E+00   5.6516281E-17  -1.1821334E+01  -4.5794457E+00   1.2867281E-16  -8.8985382E+00
    3.9380  -9.3881109E+00  -8.8903651E-17  -1.7666484E+01  -7.7849852E+00  -1.5821235E-17  -1.4743968E+01  -6.1818595E+00   5.7261181E-17  -1.1821452E+01  -4.5787339E+00   1.3034359E-16  -8.8989362E+00
    3.9390  -9.3889246E+00  -8.9998775E-17  -1.7666041E+01  -7.7852922E+00  -1.5999865E-17  -1.4743803E+01  -6.1816598E+00   5.7999044E-17  -1.1821565E+01  -4.5780275E+00   1.3199795E-16  -8.8993277E+00
    3.9400  -9.3897320E+00  -9.1081970E-17  -1.7665598E+01  -7.7855968E+00  -1.6176110E-17  -1.4743636E+01  -6.1814616E+00   5.8729750E-17  -1.1821674E+01  -4.5773266E+00   1.3363560E-16  -8.8997125E+00
    3.9410  -9.3905330E+00  -9.2153051E-17  -1.7665155E+01  -7.7858991E+00  -1.6349936E-17  -1.4743467E+01  -6.1812652E+00   5.9453179E-17  -1.1821779E+01  -4.5766314E+00   1.3525629E-16  -8.9000908E+00
    3.9420  -9.3913276E+00  -9.3211840E-17  -1.7664712E+01  -7.7861990E+00  -1.6521312E-17  -1.4743295E+01  -6.1810705E+00   6.0169217E-17  -1.1821879E+01  -4.5759421E+00   1.3685974E-16  -8.9004626E+00
    3.9430  -9.3921158E+00  -9.4258165E-17  -1.7664268E+01  -7.7864968E+00  -1.6690206E-17  -1.4743122E+01  -6.1808778E+00   6.0877753E-17  -1.1821975E+01  -4.5752589E+00   1.3844570E-16  -8.9008279E+00
    3.9440  -9.3928977E+00  -9.5291855E-17  -1.7663825E+01  -7.7867924E+00  -1.6856589E-17  -1.4742946E+01  -6.1806871E+00   6.1578678E-17  -1.1822066E+01  -4.5745820E+00   1.4001394E-16  -8.9011869E+00
    3.9450  -9.3936732E+00  -9.6312750E-17  -1.7663383E+01  -7.7870860E+00  -1.7020431E-17  -1.4742768E+01  -6.1804987E+00   6.2271888E-17  -1.1822154E+01  -4.5739115E+00   1.4156420E-16  -8.9015395E+00
    3.9460  -9.3944424E+00  -9.7320690E-17  -1.7662941E+01  -7.7873775E+00  -1.7181704E-17  -1.4742589E+01  -6.1803126E+00   6.2957282E-17  -1.1822237E+01  -4.5732478E+00   1.4309626E-16  -8.9018859E+00
    3.9470  -9.3952053E+00  -9.8315523E-17  -1.7662500E+01  -7.7876671E+00  -1.7340380E-17  -1.4742408E+01  -6.1801290E+00   6.3634762E-17  -1.1822317E+01  -4.5725909E+00   1.4460990E-16  -8.9022261E+00
    3.9480  -9.3959619E+00  -9.9297102E-17  -1.7662059E+01  -7.7879549E+00  -1.7496434E-17  -1.4742226E+01  -6.1799480E+00   6.4304233E-17  -1.1822393E+01  -4.5719411E+00   1.4610489E-16  -8.9025604E+00
    3.9490  -9.3967123E+00  -1.0026529E-16  -1.7661621E+01  -7.7882410E+00  -1.7649840E-17  -1.4742043E+01  -6.1797697E+00   6.4965605E-17  -1.1822466E+01  -4.5712986E+00   1.4758104E-16  -8.9028887E+00
    3.9500  -9.3974564E+00  -1.0121993E-16  -1.7661183E+01  -7.7885254E+00  -1.7800573E-17  -1.4741859E+01  -6.1795943E+00   6.5618788E-17  -1.1822535E+01  -4.5706634E+00   1.4903814E-16  -8.9032113E+00
    3.9510  -9.3981943E+00  -1.0216091E-16  -1.7660747E+01  -7.7888081E+00  -1.7948609E-17  -1.4741674E+01  -6.1794220E+00   6.6263696E-17  -1.1822601E+01  -4.5700360E+00   1.5047599E-16  -8.9035282E+00
    3.9520  -9.3989261E+00  -1.0308810E-16  -1.7660313E+01  -7.7890894E+00  -1.8093924E-17  -1.4741489E+01  -6.1792528E+00   6.6900248E-17  -1.1822664E+01  -4.5694163E+00   1.5189441E-16  -8.9038395E+00
    3.9530  -9.3996517E+00  -1.0400136E-16  -1.7659882E+01  -7.7893694E+00  -1.8236497E-17  -1.4741303E+01  -6.1790870E+00   6.7528362E-17  -1.1822724E+01  -4.5688047E+00   1.5329321E-16  -8.9041455E+00
    3.9540  -9.4003714E+00  -1.0490057E-16  -1.7659452E+01  -7.7896480E+00  -1.8376304E-17  -1.4741117E+01  -6.1789246E+00   6.8147960E-17  -1.1822782E+01  -4.5682013E+00   1.5467222E-16  -8.9044463E+00
    3.9550  -9.4010850E+00  -1.0578561E-16  -1.7659026E+01  -7.7899254E+00  -1.8513324E-17  -1.4740931E+01  -6.1787658E+00   6.8758966E-17  -1.1822836E+01  -4.5676064E+00   1.5603125E-16  -8.9047421E+00
    3.9560  -9.4017928E+00  -1.0665637E-16  -1.7658602E+01  -7.7902019E+00  -1.8647534E-17  -1.4740746E+01  -6.1786109E+00   6.9361305E-17  -1.1822889E+01  -4.5670200E+00   1.5737014E-16  -8.9050330E+00
    3.9570  -9.4024948E+00  -1.0751273E-16  -1.7658182E+01  -7.7904774E+00  -1.8778913E-17  -1.4740561E+01  -6.1784599E+00   6.9954903E-17  -1.1822940E+01  -4.5664426E+00   1.5868871E-16  -8.9053194E+00
    3.9580  -9.4031911E+00  -1.0835457E-16  -1.7657765E+01  -7.7907521E+00  -1.8907439E-17  -1.4740377E+01  -6.1783131E+00   7.0539688E-17  -1.1822989E+01  -4.5658743E+00   1.5998681E-16  -8.9056014E+00
    3.9590  -9.4038818E+00  -1.0918177E-16  -1.7657352E+01  -7.7910262E+00  -1.9033090E-17  -1.4740194E+01  -6.1781707E+00   7.1115588E-17  -1.1823037E+01  -4.5653153E+00   1.6126426E-16  -8.9058793E+00
    3.9600  -9.4045670E+00  -1.0999422E-16  -1.7656943E+01  -7.7912999E+00  -1.9155845E-17  -1.4740013E+01  -6.1780328E+00   7.1682532E-17  -1.1823083E+01  -4.5647658E+00   1.6252090E-16  -8.9061534E+00
    3.9610  -9.4052469E+00  -1.1079181E-16  -1.7656539E+01  -7.7915733E+00  -1.9275682E-17  -1.4739834E+01  -6.1778997E+00   7.2240449E-17  -1.1823129E+01  -4.5642262E+00   1.6375657E-16  -8.9064239E+00
    3.9620  -9.4059215E+00  -1.1157442E-16  -1.7656140E+01  -7.7918465E+00  -1.9392578E-17  -1.4739657E+01  -6.1777715E+00   7.2789266E-17  -1.1823174E+01  -4.5636967E+00   1.6497110E-16  -8.9066911E+00
    3.9630  -9.4065910E+00  -1.1234193E-16  -1.7655746E+01  -7.7921198E+00  -1.9506512E-17  -1.4739482E+01  -6.1776485E+00   7.3328911E-17  -1.1823219E+01  -4.5631775E+00   1.6616432E-16  -8.9069552E+00
    3.9640  -9.4072554E+00  -1.1309423E-16  -1.7655358E+01  -7.7923932E+00  -1.9617461E-17  -1.4739311E+01  -6.1775309E+00   7.3859310E-17  -1.1823263E+01  -4.5626688E+00   1.6733607E-16  -8.9072164E+00
    3.9650  -9.4079149E+00  -1.1383120E-16  -1.7654976E+01  -7.7926668E+00  -1.9725404E-17  -1.4739142E+01  -6.1774187E+00   7.4380388E-17  -1.1823308E+01  -4.5621708E+00   1.6848617E-16  -8.9074751E+00
    3.9660  -9.4085695E+00  -1.1455270E-16  -1.7654599E+01  -7.7929409E+00  -1.9830318E-17  -1.4738976E+01  -6.1773123E+00   7.4892068E-17  -1.1823354E+01  -4.5616838E+00   1.6961445E-16  -8.9077312E+00
    3.9670  -9.4092193E+00  -1.1525864E-16  -1.7654229E+01  -7.7932154E+00  -1.9932181E-17  -1.4738814E+01  -6.1772116E+00   7.5394273E-17  -1.1823400E+01  -4.5612079E+00   1.7072072E-16  -8.9079850E+00
    3.9680  -9.4098642E+00  -1.1594886E-16  -1.7653866E+01  -7.7934905E+00  -2.0030972E-17  -1.4738656E+01  -6.1771169E+00   7.5886920E-17  -1.1823446E+01  -4.5607433E+00   1.7180480E-16  -8.9082366E+00
    3.9690  -9.4105043E+00  -1.1662327E-16  -1.7653509E+01  -7.7937662E+00  -2.0126669E-17  -1.4738501E+01  -6.1770281E+00   7.6369928E-17  -1.1823493E+01  -4.5602902E+00   1.7286652E-16  -8.9084858E+00
    3.9700  -9.4111395E+00  -1.1728171E-16  -1.7653158E+01  -7.7940425E+00  -2.0219252E-17  -1.4738350E+01  -6.1769455E+00   7.6843211E-17  -1.1823541E+01  -4.5598486E+00   1.7390566E-16  -8.9087328E+00
    3.9710  -9.4117697E+00  -1.1792408E-16  -1.7652815E+01  -7.7943193E+00  -2.0308698E-17  -1.4738202E+01  -6.1768689E+00   7.7306681E-17  -1.1823590E+01  -4.5594186E+00   1.7492205E-16  -8.9089774E+00
    3.9720  -9.4123949E+00  -1.1855023E-16  -1.7652477E+01  -7.7945966E+00  -2.0394989E-17  -1.4738058E+01  -6.1767984E+00   7.7760248E-17  -1.1823639E+01  -4.5590002E+00   1.7591548E-16  -8.9092193E+00
    3.9730  -9.4130148E+00  -1.1916003E-16  -1.7652147E+01  -7.7948744E+00  -2.0478105E-17  -1.4737917E+01  -6.1767339E+00   7.8203821E-17  -1.1823688E+01  -4.5585936E+00   1.7688574E-16  -8.9094585E+00
    3.9740  -9.4136293E+00  -1.1975336E-16  -1.7651822E+01  -7.7951524E+00  -2.0558026E-17  -1.4737779E+01  -6.1766754E+00   7.8637305E-17  -1.1823737E+01  -4.5581986E+00   1.7783263E-16  -8.9096945E+00
