
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 09-Aug-2024 at 15:53:23.

 
 
 
      Time       LINE2NBPZ       LINE2NBPX       LINE3NBPZ       LINE3NBPX
       (s)             (m)             (m)             (m)             (m)
   12.4140  -5.0959496E+01  -8.2534437E+00  -8.6351074E+01  -1.6904831E+01
   12.4150  -5.0963821E+01  -8.2525053E+00  -8.6356468E+01  -1.6906454E+01
   12.4160  -5.0968147E+01  -8.2515650E+00  -8.6361870E+01  -1.6908079E+01
   12.4170  -5.0972473E+01  -8.2506237E+00  -8.6367264E+01  -1.6909702E+01
   12.4180  -5.0976799E+01  -8.2496815E+00  -8.6372658E+01  -1.6911327E+01
   12.4190  -5.0981129E+01  -8.2487373E+00  -8.6378059E+01  -1.6912952E+01
   12.4200  -5.0985455E+01  -8.2477932E+00  -8.6383453E+01  -1.6914579E+01
   12.4210  -5.0989780E+01  -8.2468472E+00  -8.6388847E+01  -1.6916204E+01
   12.4220  -5.0994106E+01  -8.2458992E+00  -8.6394241E+01  -1.6917830E+01
   12.4230  -5.0998436E+01  -8.2449503E+00  -8.6399643E+01  -1.6919455E+01
   12.4240  -5.1002762E+01  -8.2440014E+00  -8.6405037E+01  -1.6921082E+01
   12.4250  -5.1007088E+01  -8.2430496E+00  -8.6410431E+01  -1.6922707E+01
   12.4260  -5.1011417E+01  -8.2420979E+00  -8.6415825E+01  -1.6924334E+01
   12.4270  -5.1015743E+01  -8.2411442E+00  -8.6421219E+01  -1.6925959E+01
   12.4280  -5.1020073E+01  -8.2401896E+00  -8.6426613E+01  -1.6927586E+01
   12.4290  -5.1024403E+01  -8.2392340E+00  -8.6432007E+01  -1.6929211E+01
   12.4300  -5.1028728E+01  -8.2382765E+00  -8.6437401E+01  -1.6930838E+01
   12.4310  -5.1033058E+01  -8.2373190E+00  -8.6442795E+01  -1.6932465E+01
   12.4320  -5.1037388E+01  -8.2363586E+00  -8.6448189E+01  -1.6934092E+01
   12.4330  -5.1041718E+01  -8.2353983E+00  -8.6453583E+01  -1.6935717E+01
   12.4340  -5.1046043E+01  -8.2344360E+00  -8.6458977E+01  -1.6937344E+01
   12.4350  -5.1050373E+01  -8.2334728E+00  -8.6464378E+01  -1.6938971E+01
   12.4360  -5.1054703E+01  -8.2325087E+00  -8.6469772E+01  -1.6940596E+01
   12.4370  -5.1059032E+01  -8.2315426E+00  -8.6475166E+01  -1.6942221E+01
   12.4380  -5.1063358E+01  -8.2305756E+00  -8.6480560E+01  -1.6943846E+01
   12.4390  -5.1067688E+01  -8.2296076E+00  -8.6485962E+01  -1.6945469E+01
   12.4400  -5.1072014E+01  -8.2286377E+00  -8.6491364E+01  -1.6947092E+01
   12.4410  -5.1076344E+01  -8.2276669E+00  -8.6496758E+01  -1.6948715E+01
   12.4420  -5.1080669E+01  -8.2266951E+00  -8.6502159E+01  -1.6950336E+01
   12.4430  -5.1084995E+01  -8.2257214E+00  -8.6507561E+01  -1.6951958E+01
   12.4440  -5.1089321E+01  -8.2247467E+00  -8.6512970E+01  -1.6953577E+01
   12.4450  -5.1093647E+01  -8.2237701E+00  -8.6518372E+01  -1.6955198E+01
   12.4460  -5.1097973E+01  -8.2227926E+00  -8.6523773E+01  -1.6956818E+01
   12.4470  -5.1102299E+01  -8.2218142E+00  -8.6529175E+01  -1.6958437E+01
   12.4480  -5.1106621E+01  -8.2208338E+00  -8.6534584E+01  -1.6960056E+01
   12.4490  -5.1110947E+01  -8.2198524E+00  -8.6539986E+01  -1.6961676E+01
   12.4500  -5.1115273E+01  -8.2188702E+00  -8.6545387E+01  -1.6963295E+01
   12.4510  -5.1119595E+01  -8.2178860E+00  -8.6550797E+01  -1.6964914E+01
   12.4520  -5.1123920E+01  -8.2169018E+00  -8.6556198E+01  -1.6966536E+01
   12.4530  -5.1128246E+01  -8.2159147E+00  -8.6561600E+01  -1.6968157E+01
   12.4540  -5.1132568E+01  -8.2149277E+00  -8.6566994E+01  -1.6969780E+01
   12.4550  -5.1136894E+01  -8.2139387E+00  -8.6572395E+01  -1.6971401E+01
   12.4560  -5.1141220E+01  -8.2129488E+00  -8.6577797E+01  -1.6973024E+01
   12.4570  -5.1145546E+01  -8.2119579E+00  -8.6583191E+01  -1.6974648E+01
   12.4580  -5.1149872E+01  -8.2109652E+00  -8.6588593E+01  -1.6976273E+01
   12.4590  -5.1154202E+01  -8.2099714E+00  -8.6593994E+01  -1.6977896E+01
   12.4600  -5.1158527E+01  -8.2089767E+00  -8.6599388E+01  -1.6979519E+01
   12.4610  -5.1162857E+01  -8.2079811E+00  -8.6604790E+01  -1.6981144E+01
   12.4620  -5.1167183E+01  -8.2069836E+00  -8.6610184E+01  -1.6982767E+01
   12.4630  -5.1171513E+01  -8.2059851E+00  -8.6615585E+01  -1.6984390E+01
   12.4640  -5.1175842E+01  -8.2049856E+00  -8.6620979E+01  -1.6986013E+01
   12.4650  -5.1180172E+01  -8.2039852E+00  -8.6626381E+01  -1.6987637E+01
   12.4660  -5.1184502E+01  -8.2029829E+00  -8.6631783E+01  -1.6989258E+01
   12.4670  -5.1188831E+01  -8.2019806E+00  -8.6637184E+01  -1.6990881E+01
   12.4680  -5.1193161E+01  -8.2009754E+00  -8.6642586E+01  -1.6992502E+01
   12.4690  -5.1197495E+01  -8.1999702E+00  -8.6647987E+01  -1.6994123E+01
   12.4700  -5.1201824E+01  -8.1989632E+00  -8.6653389E+01  -1.6995745E+01
   12.4710  -5.1206158E+01  -8.1979551E+00  -8.6658791E+01  -1.6997366E+01
   12.4720  -5.1210487E+01  -8.1969461E+00  -8.6664185E+01  -1.6998989E+01
   12.4730  -5.1214821E+01  -8.1959352E+00  -8.6669586E+01  -1.7000612E+01
   12.4740  -5.1219151E+01  -8.1949234E+00  -8.6674988E+01  -1.7002234E+01
   12.4750  -5.1223484E+01  -8.1939106E+00  -8.6680382E+01  -1.7003859E+01
   12.4760  -5.1227818E+01  -8.1928968E+00  -8.6685783E+01  -1.7005482E+01
   12.4770  -5.1232151E+01  -8.1918812E+00  -8.6691177E+01  -1.7007107E+01
   12.4780  -5.1236485E+01  -8.1908646E+00  -8.6696571E+01  -1.7008732E+01
   12.4790  -5.1240818E+01  -8.1898460E+00  -8.6701973E+01  -1.7010357E+01
   12.4800  -5.1245148E+01  -8.1888266E+00  -8.6707367E+01  -1.7011984E+01
   12.4810  -5.1249485E+01  -8.1878061E+00  -8.6712761E+01  -1.7013609E+01
   12.4820  -5.1253819E+01  -8.1867847E+00  -8.6718155E+01  -1.7015234E+01
   12.4830  -5.1258152E+01  -8.1857615E+00  -8.6723557E+01  -1.7016859E+01
   12.4840  -5.1262486E+01  -8.1847372E+00  -8.6728951E+01  -1.7018484E+01
   12.4850  -5.1266819E+01  -8.1837120E+00  -8.6734352E+01  -1.7020107E+01
   12.4860  -5.1271152E+01  -8.1826849E+00  -8.6739746E+01  -1.7021730E+01
   12.4870  -5.1275490E+01  -8.1816578E+00  -8.6745148E+01  -1.7023352E+01
   12.4880  -5.1279823E+01  -8.1806278E+00  -8.6750549E+01  -1.7024973E+01
   12.4890  -5.1284157E+01  -8.1795979E+00  -8.6755951E+01  -1.7026592E+01
   12.4900  -5.1288494E+01  -8.1785660E+00  -8.6761360E+01  -1.7028212E+01
   12.4910  -5.1292828E+01  -8.1775331E+00  -8.6766762E+01  -1.7029829E+01
   12.4920  -5.1297161E+01  -8.1764984E+00  -8.6772171E+01  -1.7031446E+01
   12.4930  -5.1301498E+01  -8.1754627E+00  -8.6777580E+01  -1.7033064E+01
   12.4940  -5.1305832E+01  -8.1744261E+00  -8.6782990E+01  -1.7034679E+01
   12.4950  -5.1310169E+01  -8.1733875E+00  -8.6788399E+01  -1.7036297E+01
   12.4960  -5.1314503E+01  -8.1723480E+00  -8.6793800E+01  -1.7037914E+01
   12.4970  -5.1318840E+01  -8.1713076E+00  -8.6799210E+01  -1.7039530E+01
   12.4980  -5.1323174E+01  -8.1702652E+00  -8.6804619E+01  -1.7041147E+01
   12.4990  -5.1327511E+01  -8.1692219E+00  -8.6810020E+01  -1.7042767E+01
   12.5000  -5.1331844E+01  -8.1681776E+00  -8.6815430E+01  -1.7044384E+01
   12.5010  -5.1336182E+01  -8.1671324E+00  -8.6820831E+01  -1.7046003E+01
   12.5020  -5.1340515E+01  -8.1660852E+00  -8.6826233E+01  -1.7047623E+01
   12.5030  -5.1344852E+01  -8.1650362E+00  -8.6831642E+01  -1.7049244E+01
   12.5040  -5.1349190E+01  -8.1639872E+00  -8.6837044E+01  -1.7050865E+01
   12.5050  -5.1353523E+01  -8.1629362E+00  -8.6842438E+01  -1.7052486E+01
   12.5060  -5.1357861E+01  -8.1618834E+00  -8.6847839E+01  -1.7054110E+01
   12.5070  -5.1362198E+01  -8.1608305E+00  -8.6853241E+01  -1.7055731E+01
   12.5080  -5.1366531E+01  -8.1597757E+00  -8.6858643E+01  -1.7057354E+01
   12.5090  -5.1370869E+01  -8.1587191E+00  -8.6864044E+01  -1.7058975E+01
   12.5100  -5.1375206E+01  -8.1576624E+00  -8.6869438E+01  -1.7060598E+01
   12.5110  -5.1379539E+01  -8.1566038E+00  -8.6874840E+01  -1.7062220E+01
   12.5120  -5.1383877E+01  -8.1555433E+00  -8.6880241E+01  -1.7063843E+01
   12.5130  -5.1388214E+01  -8.1544819E+00  -8.6885643E+01  -1.7065464E+01
   12.5140  -5.1392548E+01  -8.1534195E+00  -8.6891045E+01  -1.7067085E+01
   12.5150  -5.1396885E+01  -8.1523552E+00  -8.6896446E+01  -1.7068708E+01
   12.5160  -5.1401218E+01  -8.1512899E+00  -8.6901848E+01  -1.7070330E+01
   12.5170  -5.1405552E+01  -8.1502237E+00  -8.6907242E+01  -1.7071953E+01
   12.5180  -5.1409889E+01  -8.1491556E+00  -8.6912643E+01  -1.7073574E+01
   12.5190  -5.1414223E+01  -8.1480865E+00  -8.6918045E+01  -1.7075197E+01
   12.5200  -5.1418556E+01  -8.1470156E+00  -8.6923439E+01  -1.7076820E+01
   12.5210  -5.1422894E+01  -8.1459436E+00  -8.6928841E+01  -1.7078445E+01
   12.5220  -5.1427227E+01  -8.1448708E+00  -8.6934235E+01  -1.7080069E+01
   12.5230  -5.1431561E+01  -8.1437960E+00  -8.6939636E+01  -1.7081694E+01
   12.5240  -5.1435894E+01  -8.1427202E+00  -8.6945030E+01  -1.7083321E+01
   12.5250  -5.1440228E+01  -8.1416435E+00  -8.6950424E+01  -1.7084946E+01
   12.5260  -5.1444565E+01  -8.1405649E+00  -8.6955818E+01  -1.7086573E+01
   12.5270  -5.1448898E+01  -8.1394854E+00  -8.6961212E+01  -1.7088198E+01
   12.5280  -5.1453232E+01  -8.1384039E+00  -8.6966606E+01  -1.7089825E+01
   12.5290  -5.1457565E+01  -8.1373215E+00  -8.6972000E+01  -1.7091452E+01
   12.5300  -5.1461903E+01  -8.1362381E+00  -8.6977402E+01  -1.7093077E+01
   12.5310  -5.1466236E+01  -8.1351528E+00  -8.6982796E+01  -1.7094702E+01
   12.5320  -5.1470570E+01  -8.1340666E+00  -8.6988190E+01  -1.7096325E+01
   12.5330  -5.1474907E+01  -8.1329794E+00  -8.6993591E+01  -1.7097950E+01
   12.5340  -5.1479240E+01  -8.1318913E+00  -8.6998993E+01  -1.7099571E+01
   12.5350  -5.1483578E+01  -8.1308012E+00  -8.7004387E+01  -1.7101192E+01
   12.5360  -5.1487911E+01  -8.1297092E+00  -8.7009796E+01  -1.7102814E+01
   12.5370  -5.1492249E+01  -8.1286163E+00  -8.7015198E+01  -1.7104435E+01
   12.5380  -5.1496582E+01  -8.1275225E+00  -8.7020599E+01  -1.7106054E+01
   12.5390  -5.1500919E+01  -8.1264277E+00  -8.7026001E+01  -1.7107672E+01
   12.5400  -5.1505257E+01  -8.1253309E+00  -8.7031410E+01  -1.7109291E+01
   12.5410  -5.1509594E+01  -8.1242332E+00  -8.7036819E+01  -1.7110909E+01
   12.5420  -5.1513931E+01  -8.1231346E+00  -8.7042221E+01  -1.7112526E+01
   12.5430  -5.1518269E+01  -8.1220341E+00  -8.7047630E+01  -1.7114145E+01
   12.5440  -5.1522606E+01  -8.1209326E+00  -8.7053032E+01  -1.7115763E+01
   12.5450  -5.1526943E+01  -8.1198301E+00  -8.7058441E+01  -1.7117380E+01
   12.5460  -5.1531281E+01  -8.1187258E+00  -8.7063843E+01  -1.7118999E+01
   12.5470  -5.1535622E+01  -8.1176205E+00  -8.7069252E+01  -1.7120619E+01
   12.5480  -5.1539959E+01  -8.1165142E+00  -8.7074654E+01  -1.7122238E+01
   12.5490  -5.1544300E+01  -8.1154060E+00  -8.7080055E+01  -1.7123857E+01
   12.5500  -5.1548637E+01  -8.1142969E+00  -8.7085464E+01  -1.7125477E+01
   12.5510  -5.1552979E+01  -8.1131868E+00  -8.7090866E+01  -1.7127096E+01
   12.5520  -5.1557320E+01  -8.1120749E+00  -8.7096268E+01  -1.7128717E+01
   12.5530  -5.1561661E+01  -8.1109629E+00  -8.7101669E+01  -1.7130337E+01
   12.5540  -5.1566002E+01  -8.1098480E+00  -8.7107071E+01  -1.7131956E+01
   12.5550  -5.1570343E+01  -8.1087332E+00  -8.7112480E+01  -1.7133575E+01
   12.5560  -5.1574688E+01  -8.1076164E+00  -8.7117882E+01  -1.7135195E+01
   12.5570  -5.1579029E+01  -8.1064987E+00  -8.7123291E+01  -1.7136814E+01
   12.5580  -5.1583370E+01  -8.1053791E+00  -8.7128693E+01  -1.7138432E+01
   12.5590  -5.1587715E+01  -8.1042585E+00  -8.7134102E+01  -1.7140049E+01
   12.5600  -5.1592056E+01  -8.1031370E+00  -8.7139503E+01  -1.7141666E+01
   12.5610  -5.1596401E+01  -8.1020136E+00  -8.7144913E+01  -1.7143284E+01
   12.5620  -5.1600746E+01  -8.1008892E+00  -8.7150322E+01  -1.7144901E+01
   12.5630  -5.1605087E+01  -8.0997639E+00  -8.7155731E+01  -1.7146519E+01
   12.5640  -5.1609432E+01  -8.0986366E+00  -8.7161133E+01  -1.7148134E+01
   12.5650  -5.1613777E+01  -8.0975084E+00  -8.7166542E+01  -1.7149752E+01
   12.5660  -5.1618118E+01  -8.0963783E+00  -8.7171951E+01  -1.7151369E+01
   12.5670  -5.1622463E+01  -8.0952473E+00  -8.7177361E+01  -1.7152987E+01
   12.5680  -5.1626808E+01  -8.0941153E+00  -8.7182762E+01  -1.7154604E+01
   12.5690  -5.1631149E+01  -8.0929813E+00  -8.7188171E+01  -1.7156221E+01
   12.5700  -5.1635494E+01  -8.0918465E+00  -8.7193573E+01  -1.7157841E+01
   12.5710  -5.1639839E+01  -8.0907097E+00  -8.7198982E+01  -1.7159460E+01
   12.5720  -5.1644180E+01  -8.0895720E+00  -8.7204384E+01  -1.7161077E+01
   12.5730  -5.1648525E+01  -8.0884333E+00  -8.7209785E+01  -1.7162697E+01
   12.5740  -5.1652866E+01  -8.0872927E+00  -8.7215195E+01  -1.7164316E+01
   12.5750  -5.1657211E+01  -8.0861511E+00  -8.7220596E+01  -1.7165936E+01
   12.5760  -5.1661556E+01  -8.0850077E+00  -8.7226006E+01  -1.7167553E+01
   12.5770  -5.1665897E+01  -8.0838633E+00  -8.7231407E+01  -1.7169172E+01
   12.5780  -5.1670242E+01  -8.0827179E+00  -8.7236816E+01  -1.7170790E+01
   12.5790  -5.1674583E+01  -8.0815706E+00  -8.7242218E+01  -1.7172407E+01
   12.5800  -5.1678928E+01  -8.0804224E+00  -8.7247627E+01  -1.7174025E+01
   12.5810  -5.1683273E+01  -8.0792723E+00  -8.7253036E+01  -1.7175642E+01
   12.5820  -5.1687614E+01  -8.0781212E+00  -8.7258438E+01  -1.7177259E+01
   12.5830  -5.1691959E+01  -8.0769691E+00  -8.7263847E+01  -1.7178877E+01
   12.5840  -5.1696301E+01  -8.0758152E+00  -8.7269257E+01  -1.7180494E+01
   12.5850  -5.1700645E+01  -8.0746603E+00  -8.7274666E+01  -1.7182112E+01
   12.5860  -5.1704990E+01  -8.0735035E+00  -8.7280067E+01  -1.7183729E+01
   12.5870  -5.1709332E+01  -8.0723457E+00  -8.7285477E+01  -1.7185347E+01
   12.5880  -5.1713676E+01  -8.0711870E+00  -8.7290878E+01  -1.7186966E+01
   12.5890  -5.1718021E+01  -8.0700264E+00  -8.7296280E+01  -1.7188585E+01
   12.5900  -5.1722363E+01  -8.0688648E+00  -8.7301682E+01  -1.7190207E+01
   12.5910  -5.1726707E+01  -8.0677013E+00  -8.7307083E+01  -1.7191828E+01
   12.5920  -5.1731052E+01  -8.0665369E+00  -8.7312485E+01  -1.7193449E+01
   12.5930  -5.1735397E+01  -8.0653715E+00  -8.7317886E+01  -1.7195072E+01
   12.5940  -5.1739742E+01  -8.0642042E+00  -8.7323288E+01  -1.7196695E+01
   12.5950  -5.1744083E+01  -8.0630350E+00  -8.7328682E+01  -1.7198320E+01
   12.5960  -5.1748428E+01  -8.0618658E+00  -8.7334076E+01  -1.7199945E+01
   12.5970  -5.1752773E+01  -8.0606947E+00  -8.7339478E+01  -1.7201569E+01
   12.5980  -5.1757118E+01  -8.0595217E+00  -8.7344872E+01  -1.7203194E+01
   12.5990  -5.1761463E+01  -8.0583477E+00  -8.7350266E+01  -1.7204819E+01
   12.6000  -5.1765808E+01  -8.0571728E+00  -8.7355667E+01  -1.7206444E+01
   12.6010  -5.1770153E+01  -8.0559969E+00  -8.7361061E+01  -1.7208067E+01
   12.6020  -5.1774498E+01  -8.0548191E+00  -8.7366463E+01  -1.7209690E+01
   12.6030  -5.1778843E+01  -8.0536394E+00  -8.7371864E+01  -1.7211313E+01
   12.6040  -5.1783188E+01  -8.0524588E+00  -8.7377258E+01  -1.7212936E+01
   12.6050  -5.1787533E+01  -8.0512772E+00  -8.7382660E+01  -1.7214558E+01
   12.6060  -5.1791878E+01  -8.0500937E+00  -8.7388062E+01  -1.7216179E+01
   12.6070  -5.1796223E+01  -8.0489092E+00  -8.7393463E+01  -1.7217798E+01
   12.6080  -5.1800568E+01  -8.0477238E+00  -8.7398872E+01  -1.7219419E+01
   12.6090  -5.1804916E+01  -8.0465364E+00  -8.7404274E+01  -1.7221039E+01
   12.6100  -5.1809261E+01  -8.0453482E+00  -8.7409676E+01  -1.7222658E+01
   12.6110  -5.1813610E+01  -8.0441589E+00  -8.7415077E+01  -1.7224277E+01
   12.6120  -5.1817959E+01  -8.0429678E+00  -8.7420486E+01  -1.7225897E+01
   12.6130  -5.1822308E+01  -8.0417757E+00  -8.7425888E+01  -1.7227516E+01
   12.6140  -5.1826656E+01  -8.0405827E+00  -8.7431290E+01  -1.7229137E+01
   12.6150  -5.1831005E+01  -8.0393877E+00  -8.7436691E+01  -1.7230757E+01
   12.6160  -5.1835354E+01  -8.0381918E+00  -8.7442093E+01  -1.7232378E+01
   12.6170  -5.1839703E+01  -8.0369940E+00  -8.7447495E+01  -1.7233999E+01
   12.6180  -5.1844055E+01  -8.0357952E+00  -8.7452896E+01  -1.7235620E+01
   12.6190  -5.1848404E+01  -8.0345955E+00  -8.7458298E+01  -1.7237242E+01
   12.6200  -5.1852757E+01  -8.0333939E+00  -8.7463699E+01  -1.7238863E+01
   12.6210  -5.1857105E+01  -8.0321913E+00  -8.7469101E+01  -1.7240484E+01
   12.6220  -5.1861458E+01  -8.0309877E+00  -8.7474503E+01  -1.7242107E+01
   12.6230  -5.1865810E+01  -8.0297823E+00  -8.7479904E+01  -1.7243729E+01
   12.6240  -5.1870163E+01  -8.0285759E+00  -8.7485306E+01  -1.7245348E+01
   12.6250  -5.1874516E+01  -8.0273676E+00  -8.7490707E+01  -1.7246969E+01
   12.6260  -5.1878868E+01  -8.0261583E+00  -8.7496109E+01  -1.7248589E+01
   12.6270  -5.1883221E+01  -8.0249481E+00  -8.7501518E+01  -1.7250208E+01
   12.6280  -5.1887573E+01  -8.0237360E+00  -8.7506920E+01  -1.7251827E+01
   12.6290  -5.1891926E+01  -8.0225229E+00  -8.7512329E+01  -1.7253445E+01
   12.6300  -5.1896278E+01  -8.0213079E+00  -8.7517731E+01  -1.7255062E+01
   12.6310  -5.1900635E+01  -8.0200920E+00  -8.7523140E+01  -1.7256680E+01
   12.6320  -5.1904987E+01  -8.0188751E+00  -8.7528549E+01  -1.7258297E+01
   12.6330  -5.1909340E+01  -8.0176563E+00  -8.7533951E+01  -1.7259914E+01
   12.6340  -5.1913692E+01  -8.0164366E+00  -8.7539360E+01  -1.7261532E+01
   12.6350  -5.1918045E+01  -8.0152149E+00  -8.7544769E+01  -1.7263149E+01
   12.6360  -5.1922398E+01  -8.0139914E+00  -8.7550171E+01  -1.7264767E+01
   12.6370  -5.1926750E+01  -8.0127678E+00  -8.7555580E+01  -1.7266386E+01
   12.6380  -5.1931103E+01  -8.0115423E+00  -8.7560982E+01  -1.7268003E+01
   12.6390  -5.1935455E+01  -8.0103149E+00  -8.7566383E+01  -1.7269625E+01
   12.6400  -5.1939812E+01  -8.0090866E+00  -8.7571793E+01  -1.7271244E+01
   12.6410  -5.1944164E+01  -8.0078564E+00  -8.7577194E+01  -1.7272865E+01
   12.6420  -5.1948517E+01  -8.0066252E+00  -8.7582596E+01  -1.7274487E+01
   12.6430  -5.1952869E+01  -8.0053930E+00  -8.7587990E+01  -1.7276108E+01
   12.6440  -5.1957222E+01  -8.0041590E+00  -8.7593391E+01  -1.7277729E+01
   12.6450  -5.1961575E+01  -8.0029240E+00  -8.7598793E+01  -1.7279352E+01
   12.6460  -5.1965931E+01  -8.0016880E+00  -8.7604195E+01  -1.7280975E+01
   12.6470  -5.1970284E+01  -8.0004492E+00  -8.7609589E+01  -1.7282597E+01
   12.6480  -5.1974636E+01  -7.9992104E+00  -8.7614990E+01  -1.7284220E+01
   12.6490  -5.1978992E+01  -7.9979696E+00  -8.7620392E+01  -1.7285843E+01
   12.6500  -5.1983345E+01  -7.9967275E+00  -8.7625793E+01  -1.7287464E+01
   12.6510  -5.1987698E+01  -7.9954844E+00  -8.7631195E+01  -1.7289085E+01
   12.6520  -5.1992054E+01  -7.9942398E+00  -8.7636597E+01  -1.7290707E+01
   12.6530  -5.1996407E+01  -7.9929934E+00  -8.7641998E+01  -1.7292326E+01
   12.6540  -5.2000763E+01  -7.9917459E+00  -8.7647400E+01  -1.7293947E+01
   12.6550  -5.2005116E+01  -7.9904971E+00  -8.7652802E+01  -1.7295567E+01
   12.6560  -5.2009472E+01  -7.9892473E+00  -8.7658211E+01  -1.7297186E+01
   12.6570  -5.2013828E+01  -7.9879956E+00  -8.7663612E+01  -1.7298805E+01
   12.6580  -5.2018181E+01  -7.9867425E+00  -8.7669014E+01  -1.7300425E+01
   12.6590  -5.2022537E+01  -7.9854884E+00  -8.7674423E+01  -1.7302044E+01
   12.6600  -5.2026890E+01  -7.9842324E+00  -8.7679825E+01  -1.7303661E+01
   12.6610  -5.2031246E+01  -7.9829755E+00  -8.7685234E+01  -1.7305281E+01
   12.6620  -5.2035603E+01  -7.9817171E+00  -8.7690636E+01  -1.7306898E+01
   12.6630  -5.2039955E+01  -7.9804573E+00  -8.7696045E+01  -1.7308517E+01
   12.6640  -5.2044312E+01  -7.9791956E+00  -8.7701447E+01  -1.7310137E+01
   12.6650  -5.2048668E+01  -7.9779329E+00  -8.7706848E+01  -1.7311756E+01
   12.6660  -5.2053020E+01  -7.9766688E+00  -8.7712257E+01  -1.7313374E+01
   12.6670  -5.2057377E+01  -7.9754038E+00  -8.7717659E+01  -1.7314993E+01
   12.6680  -5.2061729E+01  -7.9741368E+00  -8.7723068E+01  -1.7316612E+01
   12.6690  -5.2066086E+01  -7.9728684E+00  -8.7728470E+01  -1.7318230E+01
   12.6700  -5.2070438E+01  -7.9715986E+00  -8.7733871E+01  -1.7319849E+01
   12.6710  -5.2074795E+01  -7.9703279E+00  -8.7739281E+01  -1.7321466E+01
   12.6720  -5.2079151E+01  -7.9690552E+00  -8.7744682E+01  -1.7323086E+01
   12.6730  -5.2083504E+01  -7.9677815E+00  -8.7750092E+01  -1.7324703E+01
   12.6740  -5.2087860E+01  -7.9665065E+00  -8.7755501E+01  -1.7326321E+01
   12.6750  -5.2092216E+01  -7.9652300E+00  -8.7760902E+01  -1.7327938E+01
   12.6760  -5.2096573E+01  -7.9639521E+00  -8.7766312E+01  -1.7329557E+01
   12.6770  -5.2100929E+01  -7.9626727E+00  -8.7771713E+01  -1.7331175E+01
   12.6780  -5.2105286E+01  -7.9613919E+00  -8.7777122E+01  -1.7332792E+01
   12.6790  -5.2109642E+01  -7.9601102E+00  -8.7782532E+01  -1.7334410E+01
   12.6800  -5.2113998E+01  -7.9588270E+00  -8.7787933E+01  -1.7336027E+01
   12.6810  -5.2118355E+01  -7.9575424E+00  -8.7793343E+01  -1.7337645E+01
   12.6820  -5.2122711E+01  -7.9562564E+00  -8.7798744E+01  -1.7339264E+01
   12.6830  -5.2127071E+01  -7.9549689E+00  -8.7804153E+01  -1.7340881E+01
   12.6840  -5.2131428E+01  -7.9536800E+00  -8.7809555E+01  -1.7342501E+01
   12.6850  -5.2135784E+01  -7.9523902E+00  -8.7814957E+01  -1.7344120E+01
   12.6860  -5.2140144E+01  -7.9510984E+00  -8.7820366E+01  -1.7345741E+01
   12.6870  -5.2144505E+01  -7.9498057E+00  -8.7825768E+01  -1.7347361E+01
   12.6880  -5.2148861E+01  -7.9485116E+00  -8.7831169E+01  -1.7348982E+01
   12.6890  -5.2153221E+01  -7.9472165E+00  -8.7836571E+01  -1.7350603E+01
   12.6900  -5.2157581E+01  -7.9459195E+00  -8.7841972E+01  -1.7352224E+01
   12.6910  -5.2161942E+01  -7.9446211E+00  -8.7847374E+01  -1.7353846E+01
   12.6920  -5.2166302E+01  -7.9433217E+00  -8.7852776E+01  -1.7355467E+01
   12.6930  -5.2170662E+01  -7.9420209E+00  -8.7858177E+01  -1.7357088E+01
   12.6940  -5.2175022E+01  -7.9407187E+00  -8.7863579E+01  -1.7358709E+01
   12.6950  -5.2179386E+01  -7.9394150E+00  -8.7868973E+01  -1.7360331E+01
   12.6960  -5.2183746E+01  -7.9381099E+00  -8.7874374E+01  -1.7361952E+01
   12.6970  -5.2188110E+01  -7.9368038E+00  -8.7879776E+01  -1.7363573E+01
   12.6980  -5.2192471E+01  -7.9354959E+00  -8.7885178E+01  -1.7365194E+01
   12.6990  -5.2196835E+01  -7.9341869E+00  -8.7890579E+01  -1.7366816E+01
   12.7000  -5.2201195E+01  -7.9328766E+00  -8.7895981E+01  -1.7368437E+01
   12.7010  -5.2205559E+01  -7.9315648E+00  -8.7901390E+01  -1.7370056E+01
   12.7020  -5.2209923E+01  -7.9302516E+00  -8.7906792E+01  -1.7371677E+01
   12.7030  -5.2214287E+01  -7.9289370E+00  -8.7912193E+01  -1.7373297E+01
   12.7040  -5.2218651E+01  -7.9276214E+00  -8.7917595E+01  -1.7374918E+01
   12.7050  -5.2223015E+01  -7.9263039E+00  -8.7922997E+01  -1.7376539E+01
   12.7060  -5.2227379E+01  -7.9249854E+00  -8.7928398E+01  -1.7378159E+01
   12.7070  -5.2231743E+01  -7.9236650E+00  -8.7933800E+01  -1.7379780E+01
   12.7080  -5.2236107E+01  -7.9223437E+00  -8.7939201E+01  -1.7381399E+01
   12.7090  -5.2240471E+01  -7.9210210E+00  -8.7944603E+01  -1.7383020E+01
   12.7100  -5.2244839E+01  -7.9196968E+00  -8.7950012E+01  -1.7384640E+01
   12.7110  -5.2249203E+01  -7.9183712E+00  -8.7955414E+01  -1.7386261E+01
   12.7120  -5.2253567E+01  -7.9170442E+00  -8.7960815E+01  -1.7387880E+01
