
Predictions were generated on 31-May-2023 at 21:33:44 using HydroDyn Driver, compiled on May 31 2023 at 15:45:05 as a 64-bit application using double precision at commit v3.5.0-439-g03d62244-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFzi	B1WvsMyi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
   22.3000	  -5.828990E-01	   8.050216E+05	  -4.959822E+03	   4.532223E+07	  -1.154043E+06	  -4.455471E+07	   1.023193E+05	   7.790504E+00	   1.154470E-02	  -1.007197E-01	   8.841780E-04	   3.052379E-02	  -1.435776E-03	   1.120042E-01	   4.876027E-03	  -4.167640E-02	  -2.860901E-04	  -2.590887E-04	  -6.352041E-05	  -1.178273E-01	   6.929972E-05	   1.051963E-02	   1.747454E-05	  -3.904316E-04	  -9.639832E-06	  -9.340211E+05	  -3.469899E+05	   7.554804E+06	   0.000000E+00	   0.000000E+00	   1.402759E+08	   3.366221E+05	   1.162086E+07	   0.000000E+00	   6.763218E+05	  -1.568813E+03	  -1.433963E+05	  -1.403467E+05	  -6.609288E+06	   4.364673E+04
   22.3125	  -5.846426E-01	   8.061569E+05	  -4.852134E+03	   4.531763E+07	  -1.170312E+06	  -4.482964E+07	   1.067802E+05	   7.791895E+00	   1.160565E-02	  -1.012398E-01	   8.806033E-04	   3.052052E-02	  -1.436571E-03	   1.105270E-01	   4.876633E-03	  -4.154169E-02	  -2.858576E-04	  -2.639744E-04	  -6.364347E-05	  -1.185171E-01	   2.912338E-05	   1.103392E-02	   1.965897E-05	  -3.911270E-04	  -1.004248E-05	  -9.452166E+05	  -3.411848E+05	   7.462256E+06	   0.000000E+00	   0.000000E+00	   1.402779E+08	   3.352611E+05	   1.161961E+07	   0.000000E+00	   6.820415E+05	  -1.523455E+03	  -1.508820E+05	  -1.527492E+05	  -6.694828E+06	   4.544370E+04
   22.3250	  -5.863862E-01	   8.072160E+05	  -4.764684E+03	   4.531318E+07	  -1.185186E+06	  -4.510988E+07	   1.108414E+05	   7.793268E+00	   1.166661E-02	  -1.017582E-01	   8.770316E-04	   3.051719E-02	  -1.437367E-03	   1.090413E-01	   4.876761E-03	  -4.140059E-02	  -2.855988E-04	  -2.688650E-04	  -6.377135E-05	  -1.191897E-01	  -7.340137E-06	   1.154138E-02	   2.167406E-05	  -3.911529E-04	  -1.040988E-05	  -9.564121E+05	  -3.353796E+05	   7.369706E+06	   0.000000E+00	   0.000000E+00	   1.402799E+08	   3.339013E+05	   1.161834E+07	   0.000000E+00	   6.877528E+05	  -1.487820E+03	  -1.582688E+05	  -1.642474E+05	  -6.784180E+06	   4.707479E+04
   22.3375	  -5.881298E-01	   8.082076E+05	  -4.694745E+03	   4.530888E+07	  -1.198804E+06	  -4.539505E+07	   1.144757E+05	   7.794621E+00	   1.172757E-02	  -1.022748E-01	   8.734634E-04	   3.051380E-02	  -1.438165E-03	   1.075473E-01	   4.876453E-03	  -4.125318E-02	  -2.853158E-04	  -2.737521E-04	  -6.390360E-05	  -1.198463E-01	  -4.051413E-05	   1.204190E-02	   2.353746E-05	  -3.905589E-04	  -1.074001E-05	  -9.676059E+05	  -3.295753E+05	   7.277172E+06	   0.000000E+00	   0.000000E+00	   1.402819E+08	   3.325429E+05	   1.161705E+07	   0.000000E+00	   6.934587E+05	  -1.460629E+03	  -1.655552E+05	  -1.749326E+05	  -6.877084E+06	   4.853037E+04
   22.3500	  -5.898734E-01	   8.091431E+05	  -4.639615E+03	   4.530474E+07	  -1.211309E+06	  -4.568474E+07	   1.176485E+05	   7.795956E+00	   1.178852E-02	  -1.027895E-01	   8.698989E-04	   3.051034E-02	  -1.438965E-03	   1.060452E-01	   4.875749E-03	  -4.109957E-02	  -2.850104E-04	  -2.786284E-04	  -6.403973E-05	  -1.204888E-01	  -7.083077E-05	   1.253563E-02	   2.526745E-05	  -3.894089E-04	  -1.103022E-05	  -9.788014E+05	  -3.237702E+05	   7.184623E+06	   0.000000E+00	   0.000000E+00	   1.402838E+08	   3.311858E+05	   1.161574E+07	   0.000000E+00	   6.991658E+05	  -1.440604E+03	  -1.727435E+05	  -1.848997E+05	  -6.973236E+06	   4.979778E+04
   22.3625	  -5.916170E-01	   8.100341E+05	  -4.596653E+03	   4.530074E+07	  -1.222846E+06	  -4.597837E+07	   1.203180E+05	   7.797273E+00	   1.184946E-02	  -1.033023E-01	   8.663383E-04	   3.050683E-02	  -1.439766E-03	   1.045351E-01	   4.874682E-03	  -4.093982E-02	  -2.846840E-04	  -2.834874E-04	  -6.417923E-05	  -1.211186E-01	  -9.871437E-05	   1.302254E-02	   2.688227E-05	  -3.877698E-04	  -1.127740E-05	  -9.899952E+05	  -3.179659E+05	   7.092088E+06	   0.000000E+00	   0.000000E+00	   1.402858E+08	   3.298302E+05	   1.161440E+07	   0.000000E+00	   7.048776E+05	  -1.426513E+03	  -1.798332E+05	  -1.942442E+05	  -7.072274E+06	   5.086199E+04
   22.3750	  -5.933606E-01	   8.108939E+05	  -4.563396E+03	   4.529690E+07	  -1.233559E+06	  -4.627548E+07	   1.224378E+05	   7.798570E+00	   1.191039E-02	  -1.038130E-01	   8.627818E-04	   3.050326E-02	  -1.440570E-03	   1.030172E-01	   4.873279E-03	  -4.077403E-02	  -2.843382E-04	  -2.883232E-04	  -6.432152E-05	  -1.217379E-01	  -1.245692E-04	   1.350290E-02	   2.839964E-05	  -3.857162E-04	  -1.147812E-05	  -1.001191E+06	  -3.121608E+05	   6.999539E+06	   0.000000E+00	   0.000000E+00	   1.402877E+08	   3.284762E+05	   1.161304E+07	   0.000000E+00	   7.106015E+05	  -1.417215E+03	  -1.868283E+05	  -2.030593E+05	  -7.173840E+06	   5.170654E+04
   22.3875	  -5.951042E-01	   8.117342E+05	  -4.537672E+03	   4.529319E+07	  -1.243584E+06	  -4.657549E+07	   1.239611E+05	   7.799848E+00	   1.197129E-02	  -1.043216E-01	   8.592299E-04	   3.049962E-02	  -1.441374E-03	   1.014916E-01	   4.871565E-03	  -4.060227E-02	  -2.839739E-04	  -2.931312E-04	  -6.446602E-05	  -1.223482E-01	  -1.487688E-04	   1.397683E-02	   2.983629E-05	  -3.833174E-04	  -1.162882E-05	  -1.012386E+06	  -3.063556E+05	   6.906990E+06	   0.000000E+00	   0.000000E+00	   1.402897E+08	   3.271239E+05	   1.161166E+07	   0.000000E+00	   7.163421E+05	  -1.411682E+03	  -1.937305E+05	  -2.114338E+05	  -7.277572E+06	   5.231423E+04
   22.4000	  -5.968478E-01	   8.125658E+05	  -4.517621E+03	   4.528962E+07	  -1.253050E+06	  -4.687790E+07	   1.248406E+05	   7.801107E+00	   1.203218E-02	  -1.048280E-01	   8.556826E-04	   3.049593E-02	  -1.442181E-03	   9.995849E-02	   4.869558E-03	  -4.042462E-02	  -2.835920E-04	  -2.979072E-04	  -6.461208E-05	  -1.229511E-01	  -1.716520E-04	   1.444449E-02	   3.120776E-05	  -3.806366E-04	  -1.172585E-05	  -1.023580E+06	  -3.005513E+05	   6.814456E+06	   0.000000E+00	   0.000000E+00	   1.402916E+08	   3.257734E+05	   1.161025E+07	   0.000000E+00	   7.221034E+05	  -1.409016E+03	  -2.005423E+05	  -2.194509E+05	  -7.383136E+06	   5.266741E+04
   22.4125	  -5.977738E-01	   8.126666E+05	  -4.501757E+03	   4.528665E+07	  -1.262087E+06	  -4.717772E+07	   1.250687E+05	   7.802347E+00	   1.209303E-02	  -1.053322E-01	   8.521401E-04	   3.049217E-02	  -1.442990E-03	   9.841784E-02	   4.867271E-03	  -4.024116E-02	  -2.831934E-04	  -3.026481E-04	  -6.475898E-05	  -1.233421E-01	  -1.933652E-04	   1.492235E-02	   3.251791E-05	  -3.749476E-04	  -1.176599E-05	  -1.032843E+06	  -2.938606E+05	   6.717225E+06	   0.000000E+00	   0.000000E+00	   1.402935E+08	   3.244247E+05	   1.160882E+07	   0.000000E+00	   7.267904E+05	  -1.408571E+03	  -2.075057E+05	  -2.271261E+05	  -7.492782E+06	   5.275047E+04
   22.4250	  -5.986999E-01	   8.127764E+05	  -4.488671E+03	   4.528381E+07	  -1.270793E+06	  -4.747916E+07	   1.244767E+05	   7.803567E+00	   1.215386E-02	  -1.058340E-01	   8.486028E-04	   3.048836E-02	  -1.443800E-03	   9.687471E-02	   4.864721E-03	  -4.005158E-02	  -2.827788E-04	  -3.072846E-04	  -6.490597E-05	  -1.237284E-01	  -2.143231E-04	   1.539471E-02	   3.378963E-05	  -3.690833E-04	  -1.173851E-05	  -1.042105E+06	  -2.871708E+05	   6.620010E+06	   0.000000E+00	   0.000000E+00	   1.402955E+08	   3.230780E+05	   1.160737E+07	   0.000000E+00	   7.315062E+05	  -1.409583E+03	  -2.143901E+05	  -2.345889E+05	  -7.603718E+06	   5.251118E+04
   22.4375	  -5.996259E-01	   8.128981E+05	  -4.477166E+03	   4.528108E+07	  -1.279286E+06	  -4.778196E+07	   1.231998E+05	   7.804769E+00	   1.221465E-02	  -1.063335E-01	   8.450708E-04	   3.048449E-02	  -1.444612E-03	   9.532569E-02	   4.861910E-03	  -3.985622E-02	  -2.823485E-04	  -3.118615E-04	  -6.505228E-05	  -1.241108E-01	  -2.347970E-04	   1.586178E-02	   3.503653E-05	  -3.630795E-04	  -1.165457E-05	  -1.051368E+06	  -2.804801E+05	   6.522780E+06	   0.000000E+00	   0.000000E+00	   1.402974E+08	   3.217333E+05	   1.160590E+07	   0.000000E+00	   7.362532E+05	  -1.411427E+03	  -2.211986E+05	  -2.419143E+05	  -7.715752E+06	   5.200402E+04
   22.4500	  -6.005520E-01	   8.130346E+05	  -4.466243E+03	   4.527845E+07	  -1.287659E+06	  -4.808595E+07	   1.210872E+05	   7.805951E+00	   1.227541E-02	  -1.068304E-01	   8.415441E-04	   3.048057E-02	  -1.445426E-03	   9.377193E-02	   4.858847E-03	  -3.965504E-02	  -2.819026E-04	  -3.163621E-04	  -6.519710E-05	  -1.244897E-01	  -2.549972E-04	   1.632407E-02	   3.626922E-05	  -3.569555E-04	  -1.150212E-05	  -1.060631E+06	  -2.737893E+05	   6.425549E+06	   0.000000E+00	   0.000000E+00	   1.402993E+08	   3.203906E+05	   1.160440E+07	   0.000000E+00	   7.410320E+05	  -1.413623E+03	  -2.279385E+05	  -2.491609E+05	  -7.828780E+06	   5.117030E+04
   22.4625	  -6.014780E-01	   8.131850E+05	  -4.454925E+03	   4.527591E+07	  -1.296014E+06	  -4.839103E+07	   1.181415E+05	   7.807113E+00	   1.233612E-02	  -1.073248E-01	   8.380232E-04	   3.047658E-02	  -1.446242E-03	   9.221347E-02	   4.855531E-03	  -3.944811E-02	  -2.814414E-04	  -3.207853E-04	  -6.533958E-05	  -1.248652E-01	  -2.751510E-04	   1.678185E-02	   3.749926E-05	  -3.507158E-04	  -1.128149E-05	  -1.069893E+06	  -2.670996E+05	   6.328334E+06	   0.000000E+00	   0.000000E+00	   1.403012E+08	   3.190502E+05	   1.160288E+07	   0.000000E+00	   7.458414E+05	  -1.415661E+03	  -2.346140E+05	  -2.563929E+05	  -7.942758E+06	   5.001157E+04
   22.4750	  -6.024041E-01	   8.133456E+05	  -4.442221E+03	   4.527345E+07	  -1.304453E+06	  -4.869731E+07	   1.143449E+05	   7.808256E+00	   1.239679E-02	  -1.078166E-01	   8.345082E-04	   3.047255E-02	  -1.447060E-03	   9.065033E-02	   4.851962E-03	  -3.923549E-02	  -2.809647E-04	  -3.251295E-04	  -6.547888E-05	  -1.252370E-01	  -2.954850E-04	   1.723570E-02	   3.873811E-05	  -3.443527E-04	  -1.099133E-05	  -1.079156E+06	  -2.604088E+05	   6.231104E+06	   0.000000E+00	   0.000000E+00	   1.403030E+08	   3.177119E+05	   1.160135E+07	   0.000000E+00	   7.506809E+05	  -1.417025E+03	  -2.412335E+05	  -2.636733E+05	  -8.057726E+06	   4.852118E+04
   22.4875	  -6.033301E-01	   8.135111E+05	  -4.427017E+03	   4.527107E+07	  -1.313078E+06	  -4.900481E+07	   1.096901E+05	   7.809379E+00	   1.245742E-02	  -1.083057E-01	   8.309992E-04	   3.046845E-02	  -1.447879E-03	   8.908258E-02	   4.848137E-03	  -3.901722E-02	  -2.804724E-04	  -3.293931E-04	  -6.561411E-05	  -1.256043E-01	  -3.162402E-04	   1.768592E-02	   3.999764E-05	  -3.378481E-04	  -1.063115E-05	  -1.088418E+06	  -2.537191E+05	   6.133888E+06	   0.000000E+00	   0.000000E+00	   1.403049E+08	   3.163760E+05	   1.159979E+07	   0.000000E+00	   7.555468E+05	  -1.417148E+03	  -2.478015E+05	  -2.710673E+05	  -8.173746E+06	   4.669672E+04
   22.5000	  -6.042562E-01	   8.136752E+05	  -4.407991E+03	   4.526874E+07	  -1.321996E+06	  -4.931376E+07	   1.041811E+05	   7.810483E+00	   1.251799E-02	  -1.087920E-01	   8.274964E-04	   3.046431E-02	  -1.448700E-03	   8.751026E-02	   4.844047E-03	  -3.879333E-02	  -2.799642E-04	  -3.335743E-04	  -6.574438E-05	  -1.259668E-01	  -3.376786E-04	   1.813313E-02	   4.129046E-05	  -3.311792E-04	  -1.020146E-05	  -1.097681E+06	  -2.470283E+05	   6.036658E+06	   0.000000E+00	   0.000000E+00	   1.403068E+08	   3.150424E+05	   1.159821E+07	   0.000000E+00	   7.604372E+05	  -1.415381E+03	  -2.543270E+05	  -2.786435E+05	  -8.290934E+06	   4.454050E+04
   22.5125	  -6.051822E-01	   8.138318E+05	  -4.383620E+03	   4.526646E+07	  -1.331319E+06	  -4.962428E+07	   9.783558E+04	   7.811567E+00	   1.257852E-02	  -1.092755E-01	   8.240002E-04	   3.046012E-02	  -1.449523E-03	   8.593345E-02	   4.839683E-03	  -3.856387E-02	  -2.794396E-04	  -3.376710E-04	  -6.586887E-05	  -1.263235E-01	  -3.600865E-04	   1.857776E-02	   4.262993E-05	  -3.243202E-04	  -9.703925E-06	  -1.106944E+06	  -2.403375E+05	   5.939428E+06	   0.000000E+00	   0.000000E+00	   1.403086E+08	   3.137113E+05	   1.159661E+07	   0.000000E+00	   7.653488E+05	  -1.410990E+03	  -2.608165E+05	  -2.864737E+05	  -8.409403E+06	   4.206045E+04
   22.5250	  -6.061082E-01	   8.139732E+05	  -4.352181E+03	   4.526421E+07	  -1.341164E+06	  -4.993648E+07	   9.068675E+04	   7.812631E+00	   1.263899E-02	  -1.097561E-01	   8.205105E-04	   3.045587E-02	  -1.450347E-03	   8.435223E-02	   4.835031E-03	  -3.832887E-02	  -2.788978E-04	  -3.416806E-04	  -6.598671E-05	  -1.266735E-01	  -3.837754E-04	   1.902024E-02	   4.403022E-05	  -3.172473E-04	  -9.141390E-06	  -1.116206E+06	  -2.336478E+05	   5.842212E+06	   0.000000E+00	   0.000000E+00	   1.403104E+08	   3.123828E+05	   1.159500E+07	   0.000000E+00	   7.702774E+05	  -1.403142E+03	  -2.672764E+05	  -2.946336E+05	  -8.529245E+06	   3.927027E+04
   22.5375	  -6.070343E-01	   8.140954E+05	  -4.311777E+03	   4.526198E+07	  -1.351652E+06	  -5.025052E+07	   8.278412E+04	   7.813676E+00	   1.269939E-02	  -1.102337E-01	   8.170278E-04	   3.045158E-02	  -1.451173E-03	   8.276666E-02	   4.830073E-03	  -3.808834E-02	  -2.783380E-04	  -3.456006E-04	  -6.609713E-05	  -1.270167E-01	  -4.090775E-04	   1.946127E-02	   4.550607E-05	  -3.099453E-04	  -8.518038E-06	  -1.125470E+06	  -2.269570E+05	   5.744982E+06	   0.000000E+00	   0.000000E+00	   1.403123E+08	   3.110568E+05	   1.159336E+07	   0.000000E+00	   7.752223E+05	  -1.390920E+03	  -2.737168E+05	  -3.032013E+05	  -8.650541E+06	   3.619008E+04
   22.5500	  -6.079603E-01	   8.141948E+05	  -4.260373E+03	   4.525976E+07	  -1.362902E+06	  -5.056636E+07	   7.419349E+04	   7.814700E+00	   1.275974E-02	  -1.107083E-01	   8.135521E-04	   3.044723E-02	  -1.451999E-03	   8.117685E-02	   4.824786E-03	  -3.784231E-02	  -2.777592E-04	  -3.494279E-04	  -6.619941E-05	  -1.273524E-01	  -4.363383E-04	   1.990126E-02	   4.707251E-05	  -3.024065E-04	  -7.839360E-06	  -1.134731E+06	  -2.202673E+05	   5.647767E+06	   0.000000E+00	   0.000000E+00	   1.403141E+08	   3.097336E+05	   1.159171E+07	   0.000000E+00	   7.801805E+05	  -1.373348E+03	  -2.801438E+05	  -3.122556E+05	  -8.773302E+06	   3.284638E+04
   22.5625	  -6.088864E-01	   8.142699E+05	  -4.195833E+03	   4.525752E+07	  -1.375033E+06	  -5.088401E+07	   6.499491E+04	   7.815705E+00	   1.282001E-02	  -1.111797E-01	   8.100839E-04	   3.044284E-02	  -1.452827E-03	   7.958288E-02	   4.819144E-03	  -3.759078E-02	  -2.771602E-04	  -3.531597E-04	  -6.629289E-05	  -1.276809E-01	  -4.659056E-04	   2.034094E-02	   4.874443E-05	  -2.946358E-04	  -7.112082E-06	  -1.143994E+06	  -2.135765E+05	   5.550536E+06	   0.000000E+00	   0.000000E+00	   1.403159E+08	   3.084132E+05	   1.159004E+07	   0.000000E+00	   7.851522E+05	  -1.349417E+03	  -2.865681E+05	  -3.218742E+05	  -8.897500E+06	   2.927160E+04
   22.5750	  -6.098124E-01	   8.143222E+05	  -4.116042E+03	   4.525526E+07	  -1.388154E+06	  -5.120328E+07	   5.528229E+04	   7.816690E+00	   1.288021E-02	  -1.116480E-01	   8.066232E-04	   3.043840E-02	  -1.453657E-03	   7.798485E-02	   4.813117E-03	  -3.733376E-02	  -2.765395E-04	  -3.567933E-04	  -6.637700E-05	  -1.280024E-01	  -4.981150E-04	   2.078081E-02	   5.053593E-05	  -2.866503E-04	  -6.344064E-06	  -1.153258E+06	  -2.068858E+05	   5.453306E+06	   0.000000E+00	   0.000000E+00	   1.403177E+08	   3.070956E+05	   1.158835E+07	   0.000000E+00	   7.901378E+05	  -1.318137E+03	  -2.929973E+05	  -3.321302E+05	  -9.023036E+06	   2.550372E+04
   22.5875	  -6.107385E-01	   8.143549E+05	  -4.019035E+03	   4.525297E+07	  -1.402367E+06	  -5.152391E+07	   4.516185E+04	   7.817655E+00	   1.294034E-02	  -1.121131E-01	   8.031705E-04	   3.043392E-02	  -1.454487E-03	   7.638285E-02	   4.806668E-03	  -3.707123E-02	  -2.758957E-04	  -3.603260E-04	  -6.645130E-05	  -1.283176E-01	  -5.332752E-04	   2.122142E-02	   5.245985E-05	  -2.784788E-04	  -5.544121E-06	  -1.162520E+06	  -2.001960E+05	   5.356090E+06	   0.000000E+00	   0.000000E+00	   1.403194E+08	   3.057811E+05	   1.158664E+07	   0.000000E+00	   7.951376E+05	  -1.278579E+03	  -2.994393E+05	  -3.430899E+05	  -9.149739E+06	   2.158532E+04
   22.6000	  -6.116645E-01	   8.143737E+05	  -3.903108E+03	   4.525062E+07	  -1.417752E+06	  -5.184564E+07	   3.474966E+04	   7.818599E+00	   1.300038E-02	  -1.125748E-01	   7.997259E-04	   3.042939E-02	  -1.455318E-03	   7.477692E-02	   4.799762E-03	  -3.680318E-02	  -2.752270E-04	  -3.637557E-04	  -6.651544E-05	  -1.286274E-01	  -5.716506E-04	   2.166351E-02	   5.452698E-05	  -2.701630E-04	  -4.721810E-06	  -1.171783E+06	  -1.935052E+05	   5.258860E+06	   0.000000E+00	   0.000000E+00	   1.403212E+08	   3.044697E+05	   1.158492E+07	   0.000000E+00	   8.001553E+05	  -1.229931E+03	  -3.059049E+05	  -3.548086E+05	  -9.277406E+06	   1.756257E+04
   22.6125	  -6.118438E-01	   8.138341E+05	  -3.766866E+03	   4.524879E+07	  -1.434377E+06	  -5.215918E+07	   2.420591E+04	   7.819524E+00	   1.306033E-02	  -1.130331E-01	   7.962899E-04	   3.042483E-02	  -1.456150E-03	   7.316715E-02	   4.792355E-03	  -3.652960E-02	  -2.745315E-04	  -3.670811E-04	  -6.656921E-05	  -1.286881E-01	  -6.132925E-04	   2.210680E-02	   5.673518E-05	  -2.587975E-04	  -3.887499E-06	  -1.178351E+06	  -1.862387E+05	   5.154252E+06	   0.000000E+00	   0.000000E+00	   1.403230E+08	   3.031615E+05	   1.158318E+07	   0.000000E+00	   8.038552E+05	  -1.171658E+03	  -3.123903E+05	  -3.672663E+05	  -9.406220E+06	   1.348558E+04
   22.6250	  -6.120232E-01	   8.132989E+05	  -3.609479E+03	   4.524686E+07	  -1.452274E+06	  -5.247295E+07	   1.352447E+04	   7.820429E+00	   1.312018E-02	  -1.134880E-01	   7.928627E-04	   3.042022E-02	  -1.456982E-03	   7.155944E-02	   4.784407E-03	  -3.625047E-02	  -2.738076E-04	  -3.702303E-04	  -6.661248E-05	  -1.287464E-01	  -6.584792E-04	   2.255297E-02	   5.909973E-05	  -2.474050E-04	  -3.043589E-06	  -1.184920E+06	  -1.789709E+05	   5.049628E+06	   0.000000E+00	   0.000000E+00	   1.403247E+08	   3.018568E+05	   1.158142E+07	   0.000000E+00	   8.075811E+05	  -1.103239E+03	  -3.189198E+05	  -3.805495E+05	  -9.535388E+06	   9.365662E+03
   22.6375	  -6.122025E-01	   8.127752E+05	  -3.430568E+03	   4.524485E+07	  -1.471452E+06	  -5.278643E+07	   3.025676E+03	   7.821313E+00	   1.317994E-02	  -1.139393E-01	   7.894448E-04	   3.041557E-02	  -1.457815E-03	   6.994972E-02	   4.775873E-03	  -3.596574E-02	  -2.730531E-04	  -3.732530E-04	  -6.664530E-05	  -1.288036E-01	  -7.072616E-04	   2.300217E-02	   6.162218E-05	  -2.360427E-04	  -2.216139E-06	  -1.191488E+06	  -1.717032E+05	   4.945004E+06	   0.000000E+00	   0.000000E+00	   1.403264E+08	   3.005555E+05	   1.157966E+07	   0.000000E+00	   8.113355E+05	  -1.024456E+03	  -3.254960E+05	  -3.946651E+05	  -9.664596E+06	   5.329288E+03
   22.6500	  -6.123819E-01	   8.122732E+05	  -3.230415E+03	   4.524272E+07	  -1.491889E+06	  -5.309912E+07	  -7.288658E+03	   7.822177E+00	   1.323958E-02	  -1.143871E-01	   7.860365E-04	   3.041089E-02	  -1.458648E-03	   6.833931E-02	   4.766708E-03	  -3.567537E-02	  -2.722662E-04	  -3.761338E-04	  -6.666787E-05	  -1.288611E-01	  -7.595823E-04	   2.345511E-02	   6.429986E-05	  -2.247721E-04	  -1.405318E-06	  -1.198056E+06	  -1.644366E+05	   4.840396E+06	   0.000000E+00	   0.000000E+00	   1.403281E+08	   2.992579E+05	   1.157787E+07	   0.000000E+00	   8.151222E+05	  -9.354356E+02	  -3.321291E+05	  -4.095985E+05	  -9.793521E+06	   1.376896E+03
   22.6625	  -6.125612E-01	   8.118008E+05	  -3.009902E+03	   4.524048E+07	  -1.513532E+06	  -5.341071E+07	  -1.725874E+04	   7.823021E+00	   1.329910E-02	  -1.148312E-01	   7.826383E-04	   3.040617E-02	  -1.459482E-03	   6.672816E-02	   4.756869E-03	  -3.537931E-02	  -2.714451E-04	  -3.788747E-04	  -6.668046E-05	  -1.289203E-01	  -8.152956E-04	   2.391235E-02	   6.712631E-05	  -2.136443E-04	  -6.240223E-07	  -1.204625E+06	  -1.571689E+05	   4.735772E+06	   0.000000E+00	   0.000000E+00	   1.403298E+08	   2.979642E+05	   1.157608E+07	   0.000000E+00	   8.189454E+05	  -8.365499E+02	  -3.388275E+05	  -4.253154E+05	  -9.921907E+06	  -2.429118E+03
   22.6750	  -6.127406E-01	   8.113628E+05	  -2.770484E+03	   4.523809E+07	  -1.536298E+06	  -5.372080E+07	  -2.676136E+04	   7.823845E+00	   1.335850E-02	  -1.152716E-01	   7.792506E-04	   3.040142E-02	  -1.460315E-03	   6.511626E-02	   4.746315E-03	  -3.507751E-02	  -2.705877E-04	  -3.814772E-04	  -6.668353E-05	  -1.289821E-01	  -8.741636E-04	   2.437423E-02	   7.009117E-05	  -2.026997E-04	   1.178845E-07	  -1.211193E+06	  -1.499023E+05	   4.631164E+06	   0.000000E+00	   0.000000E+00	   1.403315E+08	   2.966744E+05	   1.157426E+07	   0.000000E+00	   8.228063E+05	  -7.284410E+02	  -3.455961E+05	  -4.417614E+05	  -1.004953E+07	  -6.041119E+03
   22.6875	  -6.129199E-01	   8.109635E+05	  -2.513997E+03	   4.523557E+07	  -1.560080E+06	  -5.402923E+07	  -3.568260E+04	   7.824649E+00	   1.341776E-02	  -1.157081E-01	   7.758738E-04	   3.039663E-02	  -1.461149E-03	   6.350358E-02	   4.735008E-03	  -3.476991E-02	  -2.696925E-04	  -3.839441E-04	  -6.667761E-05	  -1.290473E-01	  -9.358765E-04	   2.484127E-02	   7.318084E-05	  -1.919670E-04	   8.112939E-07	  -1.217762E+06	  -1.426346E+05	   4.526540E+06	   0.000000E+00	   0.000000E+00	   1.403332E+08	   2.953888E+05	   1.157244E+07	   0.000000E+00	   8.267074E+05	  -6.119390E+02	  -3.524426E+05	  -4.588647E+05	  -1.017623E+07	  -9.415133E+03
   22.7000	  -6.130993E-01	   8.106048E+05	  -2.242802E+03	   4.523289E+07	  -1.584742E+06	  -5.433584E+07	  -4.391746E+04	   7.825433E+00	   1.347687E-02	  -1.161408E-01	   7.725084E-04	   3.039182E-02	  -1.461982E-03	   6.189005E-02	   4.722915E-03	  -3.445644E-02	  -2.687581E-04	  -3.862781E-04	  -6.666338E-05	  -1.291161E-01	  -1.000046E-03	   2.531377E-02	   7.637860E-05	  -1.814624E-04	   1.447849E-06	  -1.224330E+06	  -1.353669E+05	   4.421916E+06	   0.000000E+00	   0.000000E+00	   1.403348E+08	   2.941075E+05	   1.157061E+07	   0.000000E+00	   8.306487E+05	  -4.881180E+02	  -3.593713E+05	  -4.765376E+05	  -1.030194E+07	  -1.251083E+04
   22.7125	  -6.132786E-01	   8.102860E+05	  -1.959739E+03	   4.523005E+07	  -1.610138E+06	  -5.464058E+07	  -5.137092E+04	   7.826197E+00	   1.353583E-02	  -1.165695E-01	   7.691550E-04	   3.038698E-02	  -1.462815E-03	   6.027566E-02	   4.710007E-03	  -3.413703E-02	  -2.677832E-04	  -3.884819E-04	  -6.664159E-05	  -1.291886E-01	  -1.066220E-03	   2.579193E-02	   7.966537E-05	  -1.711883E-04	   2.020065E-06	  -1.230898E+06	  -1.281003E+05	   4.317308E+06	   0.000000E+00	   0.000000E+00	   1.403365E+08	   2.928308E+05	   1.156877E+07	   0.000000E+00	   8.346294E+05	  -3.582618E+02	  -3.663855E+05	  -4.946809E+05	  -1.042661E+07	  -1.529211E+04
