
These predictions were generated by SeaState on 20-Dec-2023 at 15:17:55.




      Time       Wave1Elev       Wave2Elev       Wave3Elev         FVel1xi         FVel1yi         FVel1zi         FAcc1xi         FAcc1yi         FAcc1zi          FDynP1         FVel2xi         FVel2yi         FVel2zi         FAcc2xi         FAcc2yi         FAcc2zi          FDynP2         FVel3xi         FVel3yi         FVel3zi         FAcc3xi         FAcc3yi         FAcc3zi          FDynP3
   (sec)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)
    5.2000   0.2114128E+00  -0.2894514E+00   0.2337122E-02  -0.2883316E-01  -0.1720983E+00   0.9421898E-01  -0.4609513E-01  -0.9020708E-01  -0.2208016E+00   0.1448320E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    5.3000   0.2246660E+00  -0.3185357E+00   0.5045342E-01  -0.3347302E-01  -0.1792056E+00   0.7119747E-01  -0.4637710E-01  -0.5173718E-01  -0.2390706E+00   0.1531610E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    5.4000   0.2376908E+00  -0.3394345E+00   0.1059790E+00  -0.3803467E-01  -0.1824236E+00   0.4652073E-01  -0.4444553E-01  -0.1260244E-01  -0.2538616E+00   0.1590898E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    5.5000   0.2511158E+00  -0.3527415E+00   0.1610410E+00  -0.4227384E-01  -0.1817395E+00   0.2055131E-01  -0.3987209E-01   0.2613332E-01  -0.2648649E+00   0.1624700E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    5.6000   0.2641138E+00  -0.3587767E+00   0.2096240E+00  -0.4591290E-01  -0.1772438E+00  -0.6313520E-02  -0.3242102E-01   0.6346619E-01  -0.2717050E+00   0.1631914E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    5.7000   0.2746878E+00  -0.3573590E+00   0.2486518E+00  -0.4866146E-01  -0.1691237E+00  -0.3363675E-01  -0.2208060E-01   0.9847885E-01  -0.2739576E+00   0.1611854E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    5.8000   0.2804724E+00  -0.3477898E+00   0.2778994E+00  -0.5023995E-01  -0.1576526E+00  -0.6093737E-01  -0.9076334E-02   0.1303596E+00  -0.2711796E+00   0.1564298E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    5.9000   0.2796376E+00  -0.3289540E+00   0.2988819E+00  -0.5040297E-01  -0.1431795E+00  -0.8769099E-01   0.6134192E-02   0.1584122E+00  -0.2629532E+00   0.1489530E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    6.0000   0.2714581E+00  -0.2995006E+00   0.3132645E+00  -0.4896160E-01  -0.1261171E+00  -0.1133348E+00   0.2288485E-01   0.1820596E+00  -0.2489361E+00   0.1388379E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    6.1000   0.2563109E+00  -0.2581400E+00   0.3215178E+00  -0.4580232E-01  -0.1069299E+00  -0.1372780E+00   0.4034127E-01   0.2008414E+00  -0.2289186E+00   0.1262256E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    6.2000   0.2351745E+00  -0.2040876E+00   0.3224134E+00  -0.4090136E-01  -0.8612275E-01  -0.1589176E+00   0.5755550E-01   0.2144090E+00  -0.2028798E+00   0.1113173E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    6.3000   0.2089448E+00  -0.1375897E+00   0.3135646E+00  -0.3433257E-01  -0.6423002E-01  -0.1776602E+00   0.7353080E-01   0.2225218E+00  -0.1710379E+00   0.9437444E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    6.4000   0.1779498E+00  -0.6033792E-01   0.2927357E+00  -0.2626907E-01  -0.4180483E-01  -0.1929479E+00   0.8729290E-01   0.2250455E+00  -0.1338892E+00   0.7571689E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    6.5000   0.1418936E+00   0.2446485E-01   0.2592715E+00  -0.1697726E-01  -0.1940819E-01  -0.2042873E+00   0.9796224E-01   0.2219554E+00  -0.9222866E-01   0.5571733E+03   0.2545770E+00  -0.2056580E+00   0.8773900E+00  -0.6334734E+00  -0.1142781E+01   0.3161875E+00   0.2747025E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    6.6000   0.1002181E+00   0.1125275E+00   0.2149415E+00  -0.6803904E-02   0.2402176E-02  -0.2112794E+00   0.1048211E+00   0.2133465E+00  -0.4714872E-01   0.3479354E+03   0.1878995E+00  -0.3100367E+00   0.8855289E+00  -0.6719090E+00  -0.9345461E+00  -0.1496070E+00   0.1164645E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    6.7000   0.5265417E-01   0.1992943E+00   0.1637497E+00   0.3843048E-02   0.2308456E-01  -0.2136483E+00   0.1073712E+00   0.1994462E+00  -0.1230733E-04   0.1339758E+03   0.1254583E+00  -0.3916550E+00   0.8497853E+00  -0.5552325E+00  -0.6988597E+00  -0.5470130E+00   0.2040136E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    6.8000  -0.3168762E-03   0.2808605E+00   0.1107581E+00   0.1451850E-01   0.4212741E-01  -0.2112658E+00   0.1053754E+00   0.1806319E+00   0.4760097E-01  -0.7998110E+02   0.7954822E-01  -0.4509780E+00   0.7805948E+00  -0.3593595E+00  -0.4973287E+00  -0.8124995E+00   0.2861775E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    6.9000  -0.5727329E-01   0.3545820E+00   0.6043982E-01   0.2476785E-01   0.5906501E-01  -0.2041694E+00   0.9888107E-01   0.1574462E+00   0.9397358E-01  -0.2891638E+03   0.5215056E-01  -0.4934801E+00   0.6918596E+00  -0.2060094E+00  -0.3652084E+00  -0.9428603E+00   0.3602900E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    7.0000  -0.1159335E+00   0.4191087E+00   0.1531901E-01   0.3415556E-01   0.7349466E-01  -0.1925710E+00   0.8822123E-01   0.1306064E+00   0.1373499E+00  -0.4889256E+03   0.3332658E-01  -0.5262517E+00   0.5947012E+00  -0.2005614E+00  -0.2988402E+00  -0.9938107E+00   0.4249929E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    7.1000  -0.1733778E+00   0.4738544E+00  -0.2448113E-01   0.4229290E-01   0.8509405E-01  -0.1768555E+00   0.7399300E-01   0.1010039E+00   0.1760496E+00  -0.6749205E+03   0.6012158E-02  -0.5541915E+00   0.4929833E+00  -0.3723561E+00  -0.2602662E+00  -0.1047454E+01   0.4797029E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    7.2000  -0.2262711E+00   0.5182170E+00  -0.6059089E-01   0.4886235E-01   0.9363819E-01  -0.1575670E+00   0.5701591E-01   0.6968854E-01   0.2085845E+00  -0.8432708E+03  -0.4479917E-01  -0.5774739E+00   0.3830002E+00  -0.6512452E+00  -0.1971798E+00  -0.1165401E+01   0.5238277E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    7.3000  -0.2710585E+00   0.5509925E+00  -0.9498414E-01   0.5363707E-01   0.9901375E-01  -0.1353841E+00   0.3827193E-01   0.3783568E-01   0.2337692E+00  -0.9907164E+03  -0.1231018E+00  -0.5914218E+00   0.2575001E+00  -0.8959486E+00  -0.6904819E-01  -0.1353284E+01   0.5561769E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    7.4000  -0.3042217E+00   0.5703239E+00  -0.1285055E+00   0.5649355E-01   0.1012291E+00  -0.1110849E+00   0.1883272E-01   0.6694635E-02   0.2508141E+00  -0.1114732E+04  -0.2179484E+00  -0.5887778E+00   0.1117911E+00  -0.9619071E+00   0.1329875E+00  -0.1556649E+01   0.5749087E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    7.5000  -0.3227233E+00   0.5742208E+00  -0.1600488E+00   0.5741661E-01   0.1004184E+00  -0.8550410E-01  -0.2190282E-03  -0.2247865E-01   0.2593887E+00  -0.1213608E+04  -0.3069034E+00  -0.5632335E+00  -0.5149647E-01  -0.7743800E+00   0.3819490E+00  -0.1690597E+01   0.5780522E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    7.6000  -0.3246627E+00   0.5613698E+00  -0.1867689E+00   0.5649662E-01   0.9683854E-01  -0.5948483E-01  -0.1786840E-01  -0.4850054E-01   0.2596499E+00  -0.1286480E+04  -0.3654450E+00  -0.5124786E+00  -0.2216556E+00  -0.3689036E+00   0.6282256E+00  -0.1686259E+01   0.5643206E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    7.7000  -0.3099748E+00   0.5317932E+00  -0.2051934E+00   0.5391906E-01   0.9085778E-01  -0.3383072E-01  -0.3323986E-01  -0.7034336E-01   0.2522277E+00  -0.1333317E+04  -0.3777944E+00  -0.4393360E+00  -0.3835335E+00   0.1219659E+00   0.8228482E+00  -0.1527601E+01   0.5337707E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    7.8000  -0.2808583E+00   0.4870049E+00  -0.2126759E+00   0.4994746E-01   0.8293593E-01  -0.9260822E-02  -0.4565562E-01  -0.8721435E-01   0.2381711E+00  -0.1354857E+04  -0.3439027E+00  -0.3505801E+00  -0.5234374E+00   0.5287080E+00   0.9383813E+00  -0.1257962E+01   0.4879602E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    7.9000  -0.2416295E+00   0.4296016E+00  -0.2084904E+00   0.4490139E-01   0.7359742E-01   0.1362794E-01  -0.5467670E-01  -0.9862208E-01   0.2188546E+00  -0.1352500E+04  -0.2793137E+00  -0.2542616E+00  -0.6339858E+00   0.7209423E+00   0.9765846E+00  -0.9537620E+00   0.4295334E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    8.0000  -0.1978995E+00   0.3625364E+00  -0.1940873E+00   0.3913159E-01   0.6339891E-01   0.3438733E-01  -0.6012288E-01  -0.1044203E+00   0.1958564E+00  -0.1328175E+04  -0.2082117E+00  -0.1571024E+00  -0.7153245E+00   0.6618314E+00   0.9596503E+00  -0.6820691E+00   0.3614903E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    8.1000  -0.1552873E+00   0.2884778E+00  -0.1724662E+00   0.3299370E-01   0.5289359E-01   0.5273138E-01  -0.6207135E-01  -0.1048239E+00   0.1708191E+00  -0.1284180E+04  -0.1532457E+00  -0.6335905E-01  -0.7723700E+00   0.4159669E+00   0.9113235E+00  -0.4678172E+00   0.2865411E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    8.2000  -0.1181302E+00   0.2095647E+00  -0.1470496E+00   0.2682368E-01   0.4259564E-01   0.6853552E-01  -0.6083464E-01  -0.1003930E+00   0.1453061E+00  -0.1223019E+04  -0.1269921E+00   0.2442287E-01  -0.8101187E+00   0.1108898E+00   0.8401105E+00  -0.2897530E+00   0.2068581E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    8.3000  -0.8869994E-01   0.1275983E+00  -0.1206478E+00   0.2091618E-01   0.3294783E-01   0.8182217E-01  -0.5692014E-01  -0.9198514E-01   0.1206695E+00  -0.1147244E+04  -0.1286861E+00   0.1035579E+00  -0.8301109E+00  -0.1245979E+00   0.7354723E+00  -0.1060201E+00   0.1242682E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    8.4000  -0.6721599E-01   0.4442828E-01  -0.9498073E-01   0.1550740E-01   0.2429534E-01   0.9273354E-01  -0.5097595E-01  -0.8067904E-01   0.9794267E-01  -0.1059323E+04  -0.1469306E+00   0.1698045E+00  -0.8302528E+00  -0.2132003E+00   0.5799283E+00   0.1082962E+00   0.4064008E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    8.5000  -0.5257313E-01  -0.3781805E-01  -0.7088812E-01   0.1076445E-01   0.1686852E-01   0.1014962E+00  -0.4372803E-01  -0.6767800E-01   0.7776731E-01  -0.9615358E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    8.6000  -0.4335408E-01  -0.1168961E+00  -0.4898154E-01   0.6780630E-02   0.1077548E-01   0.1083799E+00  -0.3591361E-01  -0.5420162E-01   0.6036397E-01  -0.8559084E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    8.7000  -0.3857367E-01  -0.1909418E+00  -0.3028857E-01   0.3577647E-02   0.6006227E-02   0.1136556E+00  -0.2821811E-01  -0.4137795E-01   0.4554653E-01  -0.7441913E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    8.8000  -0.3777516E-01  -0.2589982E+00  -0.1649985E-01   0.1113602E-02   0.2446522E-02   0.1175578E+00  -0.2121982E-01  -0.3014649E-01   0.3277880E-01  -0.6278788E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    8.9000  -0.4047955E-01  -0.3212007E+00  -0.9687434E-02  -0.7040355E-03  -0.9899770E-04   0.1202534E+00  -0.1534714E-01  -0.2118229E-01   0.2126633E-01  -0.5082607E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    9.0000  -0.4538115E-01  -0.3784283E+00  -0.1166026E-01  -0.2001972E-02  -0.1877967E-02   0.1218217E+00  -0.1085203E-01  -0.1484850E-01   0.1007205E-01  -0.3865023E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    9.1000  -0.4985530E-01  -0.4315503E+00  -0.2328926E-01  -0.2922787E-02  -0.3157927E-02   0.1222465E+00  -0.7801096E-02  -0.1118078E-01  -0.1756582E-02  -0.2637368E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    9.2000  -0.5020918E-01  -0.4806601E+00  -0.4409895E-01  -0.3606819E-02  -0.4194160E-02   0.1214209E+00  -0.6084724E-02  -0.9905038E-02  -0.1506314E-01  -0.1411604E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    9.3000  -0.4270881E-01  -0.5247197E+00  -0.7223785E-01  -0.4175618E-02  -0.5200975E-02   0.1191635E+00  -0.5442143E-02  -0.1048404E-01  -0.3047252E-01  -0.2011610E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    9.4000  -0.2497798E-01  -0.5618131E+00  -0.1047434E+00  -0.4718665E-02  -0.6328580E-02   0.1152451E+00  -0.5500125E-02  -0.1218788E-01  -0.4830689E-01   0.9784479E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    9.5000   0.2884653E-02  -0.5898463E+00  -0.1379328E+00  -0.5284397E-02  -0.7648147E-02   0.1094218E+00  -0.5819901E-02  -0.1417931E-01  -0.6853478E-01   0.2109300E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    9.6000   0.3803984E-01  -0.6072635E+00  -0.1678114E+00  -0.5876259E-02  -0.9145529E-02   0.1014714E+00  -0.5948697E-02  -0.1560535E-01  -0.9075569E-01   0.3171091E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    9.7000   0.7568201E-01  -0.6133445E+00  -0.1905184E+00  -0.6453757E-02  -0.1072418E-01   0.9122892E-01  -0.5468853E-02  -0.1568542E-01  -0.1142209E+00   0.4141554E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    9.8000   0.1105503E+00  -0.6079251E+00  -0.2028999E+00  -0.6938291E-02  -0.1221648E-01   0.7862027E-01  -0.4041782E-02  -0.1378846E-01  -0.1378855E+00   0.4997183E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    9.9000   0.1385319E+00  -0.5907794E+00  -0.2032259E+00  -0.7222867E-02  -0.1340164E-01   0.6368715E-01  -0.1441729E-02  -0.9492139E-02  -0.1604862E+00   0.5714302E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   10.0000   0.1576817E+00  -0.5611767E+00  -0.1918779E+00  -0.7184346E-02  -0.1402878E-01   0.4660473E-01   0.2422470E-02  -0.2621126E-02  -0.1806354E+00   0.6270308E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   10.1000   0.1682864E+00  -0.5180697E+00  -0.1716606E+00  -0.6697828E-02  -0.1384258E-01   0.2768884E-01   0.7498482E-02   0.6739019E-02  -0.1969253E+00   0.6645068E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   10.2000   0.1720611E+00  -0.4610074E+00  -0.1473886E+00  -0.5650550E-02  -0.1260905E-01   0.7392686E-02   0.1359366E-01   0.1824944E-01  -0.2080305E+00   0.6822318E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   10.3000   0.1709601E+00  -0.3913670E+00  -0.1246439E+00  -0.3955608E-02  -0.1013961E-01  -0.1370602E-01   0.2038921E-01   0.3134670E-01  -0.2128058E+00   0.6790986E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   10.4000   0.1662039E+00  -0.3131738E+00  -0.1080032E+00  -0.1563395E-02  -0.6311470E-02  -0.3492774E-01   0.2746185E-01   0.4528712E-01  -0.2103703E+00   0.6546354E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   10.5000   0.1579393E+00  -0.2328463E+00  -0.9939530E-01   0.1529353E-02  -0.1082918E-02  -0.5552101E-01   0.3431170E-01   0.5920339E-01  -0.2001760E+00   0.6090916E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   10.6000   0.1455658E+00  -0.1576779E+00  -0.9733940E-01   0.5273336E-02   0.5497431E-02  -0.7469830E-01   0.4039293E-01   0.7216724E-01  -0.1820563E+00   0.5434925E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   10.7000   0.1284092E+00  -0.9352428E-01  -0.9752271E-01   0.9563670E-02   0.1328787E-01  -0.9167577E-01   0.4514635E-01   0.8325403E-01  -0.1562545E+00   0.4596584E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   10.8000   0.1062829E+00  -0.4265918E-01  -0.9460001E-01   0.1424028E-01   0.2205690E-01  -0.1057146E+00   0.4803239E-01   0.9160471E-01  -0.1234293E+00   0.3601763E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   10.9000   0.7961258E-01  -0.2811474E-02  -0.8450293E-01   0.1909156E-01   0.3149283E-01  -0.1161623E+00   0.4856393E-01   0.9648164E-01  -0.8463804E-01   0.2483381E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   11.0000   0.4911824E-01   0.3207121E-01  -0.6624520E-01   0.2386105E-01   0.4121818E-01  -0.1224903E+00   0.4633887E-01   0.9731476E-01  -0.4129741E-01   0.1280301E+03  -0.3039871E-01   0.1070319E+00   0.3430330E+00   0.6147752E+00   0.2997068E+00   0.2839506E+00   0.2923336E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
