## This file was generated by MoorDyn c-bindings library on Aug-13-2024 at 17:07:14
## This file contains output channels requested from the OutList section of the input fileMD.out
#
#
#
#
     Time               FAIRTEN1                 FAIRTEN2                 FAIRTEN3                 ANCHTEN1                 ANCHTEN2                 ANCHTEN3        
      (s)                 (N)                      (N)                      (N)                      (N)                      (N)                      (N)           
    3.3125          1243289.0000000          1005183.4375000          1242345.7500000           919115.1250000          1038624.8125000           918821.5625000
    3.3250          1237094.3750000          1029987.7500000          1236177.0000000           924862.6875000          1030462.8125000           924459.4375000
    3.3375          1229975.0000000          1057077.6250000          1229079.7500000           931297.0625000          1022020.1875000           930783.6250000
    3.3500          1222056.2500000          1085983.8750000          1221178.1250000           938303.6875000          1013412.5000000           937680.8750000
    3.3625          1213462.8750000          1116171.6250000          1212596.0000000           945760.8750000          1004743.4375000           945030.6875000
    3.3750          1204323.8750000          1147057.1250000          1203460.7500000           953541.5000000           996108.4375000           952706.9375000
    3.3875          1194787.1250000          1178004.1250000          1193919.6250000           961515.3750000           987598.6250000           960580.4375000
    3.4000          1184991.1250000          1208408.1250000          1184110.2500000           969551.0625000           979304.1250000           968520.5625000
    3.4125          1175080.1250000          1237687.2500000          1174176.0000000           977517.7500000           971318.0000000           976397.1250000
    3.4250          1165192.5000000          1265325.3750000          1164255.0000000           985287.3125000           963738.6875000           984082.6875000
    3.4375          1155469.1250000          1290867.0000000          1154488.0000000           992736.0625000           956672.4375000           991453.8125000
    3.4500          1146037.5000000          1313957.6250000          1145002.5000000           999746.3125000           950234.3125000           998393.0625000
    3.4625          1137017.5000000          1334334.6250000          1135918.3750000          1006208.1250000           944548.7500000          1004790.5625000
