
Predictions were generated on 08-Sep-2022 at 14:21:33 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.2.1-270-gf067eb99-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; HydroDyn; MoorDyn (v2.a27, 2022-07-20)

Description from the FAST input file: FAST Certification Test #25: NREL 5.0 MW Baseline Wind Turbine with OC4-DeepCwind semi configuration, for use in offshore analysis

Time     B1Surge        B1Sway          B1Heave         B1Roll          B1Pitch        B1Yaw           B1TVxi          B1TVyi          B1TVzi          B1RVxi          B1RVyi          B1RVzi          B1TAxi          B1TAyi          B1TAzi          B1RAxi          B1RAyi          B1RAzi
(s)      (m)            (m)             (m)             (rad)           (rad)          (rad)           (m/s)           (m/s)           (m/s)           (rad/s)         (rad/s)         (rad/s)         (m/s^2)         (m/s^2)         (m/s^2)         (rad/s^2)       (rad/s^2)       (rad/s^2)
37.1000  6.3793535E+00  8.8420333E-03   -3.0520606E-01  3.0583683E-03   3.2222420E-02  -2.2415139E-03  -1.3626456E-01  -3.1065705E-05  2.7315760E-02   1.2911290E-04   5.1705708E-04   -7.3269039E-06  9.2222296E-02   1.7511577E-03   4.3469381E-02   -1.2231877E-04  -1.9954413E-04  1.1300540E-05
37.1125  6.3776574E+00  8.8417809E-03   -3.0486122E-01  3.0599728E-03   3.2228868E-02  -2.2416045E-03  -1.3511267E-01  -9.3628814E-06  2.7858375E-02   1.2759228E-04   5.1455502E-04   -7.1872496E-06  9.2080168E-02   1.7206237E-03   4.3349031E-02   -1.2094249E-04  -2.0081674E-04  1.1048752E-05
37.1250  6.3759756E+00  8.8417977E-03   -3.0450961E-01  3.0615581E-03   3.2235283E-02  -2.2416934E-03  -1.3396256E-01  1.1943046E-05   2.8399486E-02   1.2608952E-04   5.1203673E-04   -7.0506794E-06  9.1937773E-02   1.6875395E-03   4.3228686E-02   -1.1945418E-04  -2.0213154E-04  1.0809089E-05
37.1375  6.3743086E+00  8.8420780E-03   -3.0415124E-01  3.0631251E-03   3.2241669E-02  -2.2417807E-03  -1.3281423E-01  3.2821714E-05   2.8939094E-02   1.2460598E-04   5.0950173E-04   -6.9169923E-06  9.1795191E-02   1.6521311E-03   4.3108393E-02   -1.1786450E-04  -2.0348532E-04  1.0589181E-05
37.1500  6.3726554E+00  8.8426163E-03   -3.0378613E-01  3.0646734E-03   3.2248024E-02  -2.2418664E-03  -1.3166769E-01  5.3246076E-05   2.9477198E-02   1.2314280E-04   5.0694944E-04   -6.7858882E-06  9.1652371E-02   1.6147140E-03   4.2988200E-02   -1.1618760E-04  -2.0488069E-04  1.0397223E-05
37.1625  6.3710165E+00  8.8434070E-03   -3.0341431E-01  3.0662038E-03   3.2254342E-02  -2.2419505E-03  -1.3052292E-01  7.3193631E-05   3.0013800E-02   1.2170098E-04   5.0437939E-04   -6.6569637E-06  9.1508992E-02   1.5757047E-03   4.2868160E-02   -1.1444151E-04  -2.0632711E-04  1.0241234E-05
37.1750  6.3693924E+00  8.8444445E-03   -3.0303580E-01  3.0677160E-03   3.2260630E-02  -2.2420329E-03  -1.2937997E-01  9.2647591E-05   3.0548904E-02   1.2028126E-04   5.0179084E-04   -6.5297195E-06  9.1364995E-02   1.5356233E-03   4.2748261E-02   -1.1264827E-04  -2.0782868E-04  1.0128347E-05
37.1875  6.3677821E+00  8.8457214E-03   -3.0265060E-01  3.0692108E-03   3.2266889E-02  -2.2421137E-03  -1.2823881E-01  1.1159822E-04   3.1082509E-02   1.1888405E-04   4.9918325E-04   -6.4035771E-06  9.1220148E-02   1.4950885E-03   4.2628542E-02   -1.1083361E-04  -2.0939212E-04  1.0064522E-05
37.2000  6.3661861E+00  8.8472320E-03   -3.0225873E-01  3.0706883E-03   3.2273110E-02  -2.2421931E-03  -1.2709947E-01  1.3004379E-04   3.1614617E-02   1.1750947E-04   4.9655582E-04   -6.2778940E-06  9.1074422E-02   1.4547944E-03   4.2509001E-02   -1.0902613E-04  -2.1101671E-04  1.0053750E-05
37.2125  6.3646045E+00  8.8489698E-03   -3.0186024E-01  3.0721487E-03   3.2279301E-02  -2.2422706E-03  -1.2596196E-01  1.4799148E-04   3.2145232E-02   1.1615727E-04   4.9390789E-04   -6.1519913E-06  9.0645015E-02   1.4154338E-03   4.2399339E-02   -1.0725234E-04  -2.1471940E-04  1.0097983E-05
37.2250  6.3630371E+00  8.8509293E-03   -3.0145511E-01  3.0735922E-03   3.2285459E-02  -2.2423468E-03  -1.2483304E-01  1.6545650E-04   3.2674592E-02   1.1482689E-04   4.9119053E-04   -6.0253851E-06  9.0216279E-02   1.3778069E-03   4.2289771E-02   -1.0554753E-04  -2.1843395E-04  1.0165354E-05
37.2375  6.3614841E+00  8.8531049E-03   -3.0104339E-01  3.0750195E-03   3.2291580E-02  -2.2424213E-03  -1.2370799E-01  1.8246537E-04   3.3202525E-02   1.1351726E-04   4.8843806E-04   -5.8974110E-06  8.9788482E-02   1.3426124E-03   4.2180218E-02   -1.0393842E-04  -2.2212356E-04  1.0317735E-05
37.2500  6.3599443E+00  8.8554891E-03   -3.0062506E-01  3.0764304E-03   3.2297671E-02  -2.2424941E-03  -1.2258828E-01  1.9905127E-04   3.3729091E-02   1.1222708E-04   4.8563973E-04   -5.7672137E-06  8.9363754E-02   1.3104649E-03   4.2070542E-02   -1.0245120E-04  -2.2572212E-04  1.0508970E-05
37.2625  6.3584189E+00  8.8580791E-03   -3.0020016E-01  3.0778253E-03   3.2303721E-02  -2.2425654E-03  -1.2147383E-01  2.1525509E-04   3.4254283E-02   1.1095472E-04   4.8279777E-04   -5.6343947E-06  8.8943727E-02   1.2818413E-03   4.1960638E-02   -1.0110514E-04  -2.2916018E-04  1.0745627E-05
37.2750  6.3569078E+00  8.8608693E-03   -2.9976872E-01  3.0792044E-03   3.2309741E-02  -2.2426350E-03  -1.2036460E-01  2.3112248E-04   3.4778100E-02   1.0969834E-04   4.7991436E-04   -5.4983507E-06  8.8530555E-02   1.2570486E-03   4.1850384E-02   -9.9913101E-05  -2.3235321E-04  1.1022466E-05
37.2875  6.3554101E+00  8.8638561E-03   -2.9933071E-01  3.0805678E-03   3.2315720E-02  -2.2427030E-03  -1.1926048E-01  2.4670199E-04   3.5300534E-02   1.0845598E-04   4.7699318E-04   -5.3586264E-06  8.8126592E-02   1.2362025E-03   4.1739650E-02   -9.8880417E-05  -2.3521135E-04  1.1334043E-05
37.3000  6.3539262E+00  8.8670356E-03   -2.9888618E-01  3.0819157E-03   3.2321665E-02  -2.2427691E-03  -1.1816133E-01  2.6204259E-04   3.5821583E-02   1.0722568E-04   4.7403888E-04   -5.2148248E-06  8.7734371E-02   1.2192208E-03   4.1628271E-02   -9.8004581E-05  -2.3763279E-04  1.1674435E-05
37.3125  6.3524561E+00  8.8704061E-03   -2.9843518E-01  3.0832484E-03   3.2327570E-02  -2.2428334E-03  -1.1706699E-01  2.7719126E-04   3.6341231E-02   1.0600551E-04   4.7105749E-04   -5.0666245E-06  8.7356016E-02   1.2058442E-03   4.1516121E-02   -9.7276083E-05  -2.3953606E-04  1.2037545E-05
37.3250  6.3509994E+00  8.8739656E-03   -2.9797766E-01  3.0845660E-03   3.2333441E-02  -2.2428955E-03  -1.1597730E-01  2.9219093E-04   3.6859475E-02   1.0479370E-04   4.6805575E-04   -4.9137784E-06  8.6993679E-02   1.1956430E-03   4.1403066E-02   -9.6678690E-05  -2.4083778E-04  1.2416644E-05
37.3375  6.3495564E+00  8.8777104E-03   -2.9751369E-01  3.0858682E-03   3.2339271E-02  -2.2429561E-03  -1.1489203E-01  3.0707824E-04   3.7376300E-02   1.0358875E-04   4.6504170E-04   -4.7561343E-06  8.6649105E-02   1.1880673E-03   4.1288998E-02   -9.6191361E-05  -2.4147055E-04  1.2804333E-05
37.3500  6.3481269E+00  8.8816416E-03   -2.9704326E-01  3.0871555E-03   3.2345068E-02  -2.2430145E-03  -1.1381096E-01  3.2188298E-04   3.7891690E-02   1.0238937E-04   4.6202380E-04   -4.5936304E-06  8.6323522E-02   1.1824842E-03   4.1173827E-02   -9.5789677E-05  -2.4138851E-04  1.3192782E-05
37.3625  6.3467112E+00  8.8857580E-03   -2.9656640E-01  3.0884279E-03   3.2350823E-02  -2.2430709E-03  -1.1273383E-01  3.3662637E-04   3.8405638E-02   1.0119464E-04   4.5901121E-04   -4.4263088E-06  8.6017661E-02   1.1782283E-03   4.1057456E-02   -9.5447816E-05  -2.4056130E-04  1.3573759E-05
37.3750  6.3453088E+00  8.8900570E-03   -2.9608312E-01  3.0896855E-03   3.2356542E-02  -2.2431251E-03  -1.1166043E-01  3.5132171E-04   3.8918119E-02   1.0000395E-04   4.5601328E-04   -4.2543138E-06  8.5731551E-02   1.1746468E-03   4.0939853E-02   -9.5140262E-05  -2.3899005E-04  1.3938963E-05
37.3875  6.3439198E+00  8.8945404E-03   -2.9559347E-01  3.0909281E-03   3.2362223E-02  -2.2431773E-03  -1.1059048E-01  3.6597403E-04   3.9429128E-02   9.8816970E-05   4.5303910E-04   -4.0778950E-06  8.5464783E-02   1.1711336E-03   4.0820993E-02   -9.4843192E-05  -2.3669125E-04  1.4280305E-05
37.4000  6.3425441E+00  8.8992063E-03   -2.9509741E-01  3.0921560E-03   3.2367866E-02  -2.2432271E-03  -1.0952376E-01  3.8058154E-04   3.9938640E-02   9.7633689E-05   4.5009764E-04   -3.8973990E-06  8.5215777E-02   1.1671921E-03   4.0700894E-02   -9.4536786E-05  -2.3372671E-04  1.4590768E-05
37.4125  6.3411818E+00  8.9040548E-03   -2.9459500E-01  3.0933691E-03   3.2373477E-02  -2.2432746E-03  -1.0846005E-01  3.9513671E-04   4.0446647E-02   9.6454314E-05   4.4719657E-04   -3.7132454E-06  8.4723674E-02   1.1623733E-03   4.0590677E-02   -9.4201409E-05  -2.3224849E-04  1.4863901E-05
37.4250  6.3398323E+00  8.9090848E-03   -2.9408625E-01  3.0945672E-03   3.2379046E-02  -2.2433200E-03  -1.0740539E-01  4.0962605E-04   4.0953394E-02   9.5279305E-05   4.4429337E-04   -3.5261389E-06  8.4246390E-02   1.1564508E-03   4.0479265E-02   -9.3830029E-05  -2.3022760E-04  1.5064804E-05
37.4375  6.3384962E+00  8.9142956E-03   -2.9357117E-01  3.0957509E-03   3.2384582E-02  -2.2433628E-03  -1.0635525E-01  4.2403620E-04   4.1458681E-02   9.4109098E-05   4.4142935E-04   -3.3366257E-06  8.3780959E-02   1.1492660E-03   4.0366787E-02   -9.3413728E-05  -2.2776333E-04  1.5250059E-05
37.4500  6.3371735E+00  8.9196851E-03   -2.9304978E-01  3.0969200E-03   3.2390084E-02  -2.2434033E-03  -1.0531089E-01  4.3835005E-04   4.1962560E-02   9.2944312E-05   4.3859801E-04   -3.1451038E-06  8.3325632E-02   1.1408034E-03   4.0253278E-02   -9.2952127E-05  -2.2493921E-04  1.5378342E-05
37.4625  6.3358636E+00  8.9252535E-03   -2.9252210E-01  3.0980746E-03   3.2395549E-02  -2.2434415E-03  -1.0427215E-01  4.5255240E-04   4.2465016E-02   9.1785485E-05   4.3580390E-04   -2.9523248E-06  8.2877971E-02   1.1311488E-03   4.0138826E-02   -9.2447051E-05  -2.2184729E-04  1.5460482E-05
37.4750  6.3345666E+00  8.9309989E-03   -2.9198816E-01  3.0992148E-03   3.2400977E-02  -2.2434772E-03  -1.0323898E-01  4.6662873E-04   4.2966031E-02   9.0633162E-05   4.3304972E-04   -2.7587930E-06  8.2435697E-02   1.1204731E-03   4.0023513E-02   -9.1903945E-05  -2.1858193E-04  1.5498354E-05
37.4875  6.3332825E+00  8.9369183E-03   -2.9144797E-01  3.1003405E-03   3.2406375E-02  -2.2435104E-03  -1.0221130E-01  4.8056737E-04   4.3465603E-02   8.9487781E-05   4.3033712E-04   -2.5650504E-06  8.1997007E-02   1.1089966E-03   3.9907373E-02   -9.1330076E-05  -2.1520845E-04  1.5495227E-05
37.5000  6.3320112E+00  8.9430120E-03   -2.9090154E-01  3.1014520E-03   3.2411736E-02  -2.2435412E-03  -1.0118909E-01  4.9435929E-04   4.3963715E-02   8.8349705E-05   4.2766740E-04   -2.3715879E-06  8.1560329E-02   1.0969763E-03   3.9790485E-02   -9.0734095E-05  -2.1179335E-04  1.5455644E-05
37.5125  6.3307528E+00  8.9492770E-03   -2.9034889E-01  3.1025494E-03   3.2417066E-02  -2.2435698E-03  -1.0017233E-01  5.0799904E-04   4.4460364E-02   8.7219167E-05   4.2504055E-04   -2.1788217E-06  8.1124529E-02   1.0846602E-03   3.9672881E-02   -9.0124260E-05  -2.0838319E-04  1.5385158E-05
37.5250  6.3295069E+00  8.9557115E-03   -2.8979003E-01  3.1036325E-03   3.2422364E-02  -2.2435957E-03  -9.9160999E-02  5.2148354E-04   4.4955537E-02   8.6096326E-05   4.2245642E-04   -1.9871029E-06  8.0688916E-02   1.0722595E-03   3.9554592E-02   -8.9507426E-05  -2.0500747E-04  1.5289734E-05
37.5375  6.3282738E+00  8.9623136E-03   -2.8922501E-01  3.1047016E-03   3.2427628E-02  -2.2436194E-03  -9.8155119E-02  5.3481251E-04   4.5449227E-02   8.4981250E-05   4.1991449E-04   -1.7967029E-06  8.0253281E-02   1.0599226E-03   3.9435640E-02   -8.8888017E-05  -2.0168051E-04  1.5175565E-05
37.5500  6.3270531E+00  8.9690806E-03   -2.8865382E-01  3.1057571E-03   3.2432862E-02  -2.2436406E-03  -9.7154677E-02  5.4798689E-04   4.5941424E-02   8.3873980E-05   4.1741406E-04   -1.6078172E-06  7.9817645E-02   1.0477101E-03   3.9316006E-02   -8.8267079E-05  -1.9839662E-04  1.5048818E-05
37.5625  6.3258448E+00  8.9760125E-03   -2.8807646E-01  3.1067985E-03   3.2438062E-02  -2.2436597E-03  -9.6159667E-02  5.6100776E-04   4.6432123E-02   8.2774553E-05   4.1495470E-04   -1.4205651E-06  7.9382494E-02   1.0355834E-03   3.9195687E-02   -8.7641856E-05  -1.9514287E-04  1.4915485E-05
37.5750  6.3246493E+00  8.9831054E-03   -2.8749302E-01  3.1078265E-03   3.2443237E-02  -2.2436762E-03  -9.5170088E-02  5.7387544E-04   4.6921313E-02   8.1683072E-05   4.1253612E-04   -1.2349925E-06  7.8948535E-02   1.0233973E-03   3.9074656E-02   -8.7005530E-05  -1.9189481E-04  1.4781315E-05
37.5875  6.3234658E+00  8.9903586E-03   -2.8690344E-01  3.1088407E-03   3.2448377E-02  -2.2436904E-03  -9.4185926E-02  5.8658776E-04   4.7408983E-02   8.0599733E-05   4.1015830E-04   -1.0510752E-06  7.8516550E-02   1.0109039E-03   3.8952868E-02   -8.6347383E-05  -1.8862415E-04  1.4651802E-05
37.6000  6.3222942E+00  8.9977700E-03   -2.8630778E-01  3.1098414E-03   3.2453489E-02  -2.2437025E-03  -9.3207143E-02  5.9913896E-04   4.7895130E-02   7.9524885E-05   4.0782170E-04   -8.6872149E-07  7.8087397E-02   9.9776872E-04   3.8830325E-02   -8.5653417E-05  -1.8530359E-04  1.4532292E-05
37.6125  6.3211355E+00  9.0053361E-03   -2.8570607E-01  3.1108288E-03   3.2458574E-02  -2.2437123E-03  -9.2233703E-02  6.1151909E-04   4.8379738E-02   7.8459059E-05   4.0552698E-04   -6.8777291E-07  7.7441901E-02   9.8357163E-04   3.8718119E-02   -8.4905121E-05  -1.8388250E-04  1.4427594E-05
37.6250  6.3199887E+00  9.0130568E-03   -2.8509831E-01  3.1118030E-03   3.2463629E-02  -2.2437198E-03  -9.1270834E-02  6.2371232E-04   4.8863068E-02   7.7403034E-05   4.0322795E-04   -5.0818596E-07  7.6800995E-02   9.6792821E-04   3.8605116E-02   -8.4088992E-05  -1.8234838E-04  1.4315993E-05
37.6375  6.3188539E+00  9.0209283E-03   -2.8448451E-01  3.1127639E-03   3.2468654E-02  -2.2437249E-03  -9.0314783E-02  6.3569896E-04   4.9344920E-02   7.6357719E-05   4.0095943E-04   -3.2969257E-07  7.6164618E-02   9.5041102E-04   3.8491365E-02   -8.3185914E-05  -1.8068960E-04  1.4252293E-05
37.6500  6.3177304E+00  9.0289488E-03   -2.8386468E-01  3.1137120E-03   3.2473654E-02  -2.2437279E-03  -8.9366682E-02  6.4745347E-04   4.9825348E-02   7.5324286E-05   3.9871200E-04   -1.5185368E-07  7.5533561E-02   9.3066733E-04   3.8376812E-02   -8.2182822E-05  -1.7888755E-04  1.4204022E-05
37.6625  6.3166194E+00  9.0371137E-03   -2.8323889E-01  3.1146470E-03   3.2478623E-02  -2.2437286E-03  -8.8426426E-02  6.5894664E-04   5.0304338E-02   7.4304036E-05   3.9648803E-04   2.5505349E-08   7.4907944E-02   9.0840540E-04   3.8261510E-02   -8.1067534E-05  -1.7694110E-04  1.4181413E-05
37.6750  6.3155198E+00  9.0454211E-03   -2.8260708E-01  3.1155697E-03   3.2483563E-02  -2.2437272E-03  -8.7493956E-02  6.7014596E-04   5.0781883E-02   7.3298412E-05   3.9428912E-04   2.0275887E-07   7.4287429E-02   8.8344264E-04   3.8145471E-02   -7.9832571E-05  -1.7485191E-04  1.4184502E-05
37.6875  6.3144321E+00  9.0538664E-03   -2.8196934E-01  3.1164796E-03   3.2488480E-02  -2.2437237E-03  -8.6569220E-02  6.8101758E-04   5.1257972E-02   7.2308911E-05   3.9211707E-04   3.8021619E-07   7.3671885E-02   8.5571862E-04   3.8028751E-02   -7.8475270E-05  -1.7263068E-04  1.4211875E-05
37.7000  6.3133554E+00  9.0624448E-03   -2.8132564E-01  3.1173774E-03   3.2493368E-02  -2.2437177E-03  -8.5652150E-02  6.9152715E-04   5.1732600E-02   7.1337068E-05   3.8997352E-04   5.5816304E-07   7.3061019E-02   8.2529942E-04   3.7911385E-02   -7.6997982E-05  -1.7028920E-04  1.4260700E-05
37.7125  6.3122907E+00  9.0711527E-03   -2.8067604E-01  3.1182631E-03   3.2498229E-02  -2.2437098E-03  -8.4742688E-02  7.0164207E-04   5.2205756E-02   7.0384325E-05   3.8785991E-04   7.3684271E-07   7.2454512E-02   7.9237320E-04   3.7793420E-02   -7.5407937E-05  -1.6783892E-04  1.4326551E-05
37.7250  6.3112369E+00  9.0799844E-03   -2.8002051E-01  3.1191371E-03   3.2503065E-02  -2.2436993E-03  -8.3840780E-02  7.1133242E-04   5.2677438E-02   6.9452050E-05   3.8577765E-04   9.1643165E-07   7.1852297E-02   7.5723039E-04   3.7674915E-02   -7.3716459E-05  -1.6528841E-04  1.4403799E-05
37.7375  6.3101945E+00  9.0889344E-03   -2.7935910E-01  3.1199995E-03   3.2507874E-02  -2.2436867E-03  -8.2946368E-02  7.2057248E-04   5.3147633E-02   6.8541434E-05   3.8372798E-04   1.0970302E-06   7.1254112E-02   7.2023942E-04   3.7555896E-02   -7.1938048E-05  -1.6263637E-04  1.4485835E-05
37.7500  6.3091636E+00  9.0979962E-03   -2.7869183E-01  3.1208508E-03   3.2512657E-02  -2.2436720E-03  -8.2059406E-02  7.2934129E-04   5.3616334E-02   6.7653476E-05   3.8171228E-04   1.2786510E-06   7.0660301E-02   6.8181567E-04   3.7436415E-02   -7.0089147E-05  -1.5987539E-04  1.4565297E-05
37.7625  6.3081431E+00  9.1071650E-03   -2.7801868E-01  3.1216911E-03   3.2517415E-02  -2.2436548E-03  -8.1179835E-02  7.3762320E-04   5.4083541E-02   6.6788969E-05   3.7973205E-04   1.4612114E-06   7.0071340E-02   6.4238865E-04   3.7316501E-02   -6.8186942E-05  -1.5698691E-04  1.4634512E-05
37.7750  6.3071337E+00  9.1164345E-03   -2.7733973E-01  3.1225206E-03   3.2522149E-02  -2.2436355E-03  -8.0307588E-02  7.4540789E-04   5.4549247E-02   6.5948494E-05   3.7778902E-04   1.6445324E-06   6.9487996E-02   6.0236995E-04   3.7196174E-02   -6.6248038E-05  -1.5394148E-04  1.4685736E-05
37.7875  6.3061357E+00  9.1257989E-03   -2.7665496E-01  3.1233397E-03   3.2526862E-02  -2.2436136E-03  -7.9442583E-02  7.5268996E-04   5.5013448E-02   6.5132437E-05   3.7588543E-04   1.8283399E-06   6.8911448E-02   5.6212640E-04   3.7075460E-02   -6.4287458E-05  -1.5070065E-04  1.4711557E-05
37.8000  6.3051476E+00  9.1352500E-03   -2.7596441E-01  3.1241491E-03   3.2531548E-02  -2.2435896E-03  -7.8584738E-02  7.5946836E-04   5.5476133E-02   6.4340980E-05   3.7402389E-04   2.0122714E-06   6.8342656E-02   5.2196061E-04   3.6954358E-02   -6.2317878E-05  -1.4721559E-04  1.4705056E-05
37.8125  6.3041706E+00  9.1447830E-03   -2.7526808E-01  3.1249484E-03   3.2536212E-02  -2.2435633E-03  -7.7733941E-02  7.6574541E-04   5.5937305E-02   6.3574196E-05   3.7220781E-04   2.1958815E-06   6.7612797E-02   4.8208196E-04   3.6842737E-02   -6.0347407E-05  -1.4519214E-04  1.4659888E-05
37.8250  6.3032045E+00  9.1543915E-03   -2.7456596E-01  3.1257384E-03   3.2540854E-02  -2.2435349E-03  -7.6894157E-02  7.7152549E-04   5.6397192E-02   6.2832056E-05   3.7039907E-04   2.3785130E-06   6.6894002E-02   4.4265995E-04   3.6730759E-02   -5.8385638E-05  -1.4281028E-04  1.4550063E-05
37.8375  6.3022485E+00  9.1640688E-03   -2.7385816E-01  3.1265193E-03   3.2545473E-02  -2.2435039E-03  -7.6062389E-02  7.7681505E-04   5.6855623E-02   6.2114406E-05   3.6863197E-04   2.5596007E-06   6.6187181E-02   4.0373896E-04   3.6618475E-02   -5.6433961E-05  -1.4002413E-04  1.4411598E-05
37.8500  6.3013029E+00  9.1738096E-03   -2.7314460E-01  3.1272913E-03   3.2550070E-02  -2.2434709E-03  -7.5239383E-02  7.8162033E-04   5.7312652E-02   6.1421124E-05   3.6690207E-04   2.7386047E-06   6.5494090E-02   3.6532298E-04   3.6505874E-02   -5.4494893E-05  -1.3678250E-04  1.4213142E-05
37.8625  6.3003674E+00  9.1836080E-03   -2.7242532E-01  3.1280550E-03   3.2554645E-02  -2.2434355E-03  -7.4424952E-02  7.8594754E-04   5.7768270E-02   6.0752031E-05   3.6521564E-04   2.9147457E-06   6.4815216E-02   3.2733780E-04   3.6392979E-02   -5.2566647E-05  -1.3305165E-04  1.3958668E-05
37.8750  6.2994423E+00  9.1934567E-03   -2.7170038E-01  3.1288103E-03   3.2559201E-02  -2.2433980E-03  -7.3618919E-02  7.8980153E-04   5.8222476E-02   6.0107013E-05   3.6357876E-04   3.0873430E-06   6.4151250E-02   2.8966620E-04   3.6279835E-02   -5.0646111E-05  -1.2881345E-04  1.3646055E-05
37.8875  6.2985268E+00  9.2033511E-03   -2.7096978E-01  3.1295577E-03   3.2563735E-02  -2.2433584E-03  -7.2821103E-02  7.9318555E-04   5.8675267E-02   5.9485988E-05   3.6199775E-04   3.2556593E-06   6.3502267E-02   2.5216065E-04   3.6166485E-02   -4.8729005E-05  -1.2406633E-04  1.3274699E-05
37.9000  6.2976217E+00  9.2132846E-03   -2.7023351E-01  3.1302976E-03   3.2568250E-02  -2.2433165E-03  -7.2031312E-02  7.9610094E-04   5.9126642E-02   5.8888931E-05   3.6047891E-04   3.4189623E-06   6.2867887E-02   2.1466041E-04   3.6052983E-02   -4.6810579E-05  -1.1882695E-04  1.2845229E-05
37.9125  6.2967262E+00  9.2232516E-03   -2.6949161E-01  3.1310301E-03   3.2572746E-02  -2.2432730E-03  -7.1249366E-02  7.9854706E-04   5.9576593E-02   5.8315873E-05   3.5902817E-04   3.5765377E-06   6.2247489E-02   1.7700916E-04   3.5939395E-02   -4.4886285E-05  -1.1312825E-04  1.2359833E-05
37.9250  6.2958403E+00  9.2332466E-03   -2.6874411E-01  3.1317556E-03   3.2577224E-02  -2.2432271E-03  -7.0475101E-02  8.0052135E-04   6.0025129E-02   5.7766902E-05   3.5765106E-04   3.7277082E-06   6.1639480E-02   1.3907283E-04   3.5825789E-02   -4.2952466E-05  -1.0701903E-04  1.1822214E-05
37.9375  6.2949643E+00  9.2432629E-03   -2.6799101E-01  3.1324744E-03   3.2581687E-02  -2.2431796E-03  -6.9708370E-02  8.0201984E-04   6.0472243E-02   5.7242141E-05   3.5635234E-04   3.8718526E-06   6.1042443E-02   1.0075650E-04   3.5712238E-02   -4.1006992E-05  -1.0056275E-04  1.1237546E-05
37.9500  6.2940974E+00  9.2532942E-03   -2.6723230E-01  3.1331866E-03   3.2586135E-02  -2.2431305E-03  -6.8949044E-02  8.0303766E-04   6.0917936E-02   5.6741734E-05   3.5513603E-04   4.0084242E-06   6.0454629E-02   6.2018975E-05   3.5598818E-02   -3.9049835E-05  -9.3828850E-05  1.0612606E-05
37.9625  6.2932405E+00  9.2633367E-03   -2.6646805E-01  3.1338930E-03   3.2590568E-02  -2.2430795E-03  -6.8197019E-02  8.0356974E-04   6.1362214E-02   5.6265806E-05   3.5400520E-04   4.1369690E-06   5.9874207E-02   2.2884800E-05   3.5485584E-02   -3.7083526E-05  -8.6889595E-05  9.9553963E-06
37.9750  6.2923927E+00  9.2733819E-03   -2.6569825E-01  3.1345934E-03   3.2594986E-02  -2.2430271E-03  -6.7452215E-02  8.0361177E-04   6.1805081E-02   5.5814431E-05   3.5296206E-04   4.2571410E-06   5.9299611E-02   -1.6546805E-05  3.5372593E-02   -3.5113484E-05  -7.9815029E-05  9.2750206E-06
37.9875  6.2915540E+00  9.2834244E-03   -2.6492295E-01  3.1352884E-03   3.2599393E-02  -2.2429731E-03  -6.6714562E-02  8.0316112E-04   6.2246535E-02   5.5387613E-05   3.5200798E-04   4.3687137E-06   5.8728889E-02   -5.6098201E-05  3.5259861E-02   -3.3148168E-05  -7.2667361E-05  8.5813563E-06
38.0000  6.2907248E+00  9.2934584E-03   -2.6414210E-01  3.1359782E-03   3.2603785E-02  -2.2429179E-03  -6.5984018E-02  8.0221763E-04   6.2686577E-02   5.4985227E-05   3.5114359E-04   4.4715853E-06   5.8160957E-02   -9.5515592E-05  3.5147399E-02   -3.1198953E-05  -6.5498309E-05  7.8846506E-06
38.0125  6.2899046E+00  9.3034776E-03   -2.6335576E-01  3.1366632E-03   3.2608170E-02  -2.2428613E-03  -6.5260559E-02  8.0078491E-04   6.3125215E-02   5.4606990E-05   3.5036902E-04   4.5657853E-06   5.7477720E-02   -1.3448620E-04  3.5042487E-02   -2.9278614E-05  -5.9835154E-05  7.1954614E-06
38.0250  6.2890930E+00  9.3134763E-03   -2.6256397E-01  3.1373436E-03   3.2612547E-02  -2.2428038E-03  -6.4546973E-02  7.9887046E-04   6.3562632E-02   5.4252461E-05   3.4964821E-04   4.6513719E-06   5.6796174E-02   -1.7261872E-04  3.4937780E-02   -2.7405275E-05  -5.4200733E-05  6.5095114E-06
38.0375  6.2882905E+00  9.3234479E-03   -2.6176670E-01  3.1380195E-03   3.2616913E-02  -2.2427451E-03  -6.3841268E-02  7.9648709E-04   6.3998699E-02   5.3920950E-05   3.4900586E-04   4.7286576E-06   5.6116186E-02   -2.0952143E-04  3.4833226E-02   -2.5594400E-05  -4.8602837E-05  5.8659889E-06
38.0500  6.2874970E+00  9.3333861E-03   -2.6096401E-01  3.1386917E-03   3.2621272E-02  -2.2426855E-03  -6.3144051E-02  7.9365238E-04   6.4433455E-02   5.3611591E-05   3.4843336E-04   4.7981021E-06   5.5438008E-02   -2.4476773E-04  3.4728691E-02   -2.3864728E-05  -4.3022188E-05  5.2548644E-06
