
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 13-Aug-2024 at 17:07:11.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
    2.7875   1.0795975E+06   9.3331843E+05   1.0789776E+06   9.1498207E+05   3.1763291E+05   9.1354037E+05
    2.8000   1.0688707E+06   9.5383844E+05   1.0683160E+06   9.3326087E+05   3.1765388E+05   9.3185817E+05
    2.8125   1.0588272E+06   9.6291624E+05   1.0583285E+06   9.5076593E+05   3.1767777E+05   9.4940971E+05
    2.8250   1.0496564E+06   9.6649228E+05   1.0492046E+06   9.6730868E+05   3.1770520E+05   9.6600689E+05
    2.8375   1.0415217E+06   9.6737065E+05   1.0411074E+06   9.8271751E+05   3.1773747E+05   9.8147831E+05
    2.8500   1.0345736E+06   9.6686220E+05   1.0341876E+06   9.9683992E+05   3.1777920E+05   9.9567144E+05
    2.8625   1.0289284E+06   9.6561503E+05   1.0285613E+06   1.0095443E+06   3.1784689E+05   1.0084544E+06
    2.8750   1.0246892E+06   9.6393273E+05   1.0243318E+06   1.0207213E+06   3.1799007E+05   1.0197173E+06
    2.8875   1.0219202E+06   9.6199275E+05   1.0215636E+06   1.0302848E+06   3.1833092E+05   1.0293734E+06
    2.9000   1.0206773E+06   9.5986748E+05   1.0203129E+06   1.0381727E+06   3.1912285E+05   1.0373596E+06
    2.9125   1.0209797E+06   9.5761567E+05   1.0205991E+06   1.0443467E+06   3.2081689E+05   1.0436366E+06
    2.9250   1.0228335E+06   9.5525665E+05   1.0224289E+06   1.0487930E+06   3.2411337E+05   1.0481895E+06
    2.9375   1.0262082E+06   9.5282746E+05   1.0257719E+06   1.0515212E+06   3.2997090E+05   1.0510266E+06
    2.9500   1.0310641E+06   9.5033448E+05   1.0305892E+06   1.0525643E+06   3.3955066E+05   1.0521797E+06
    2.9625   1.0373403E+06   9.4778260E+05   1.0368203E+06   1.0519776E+06   3.5409040E+05   1.0517029E+06
    2.9750   1.0449429E+06   9.4520003E+05   1.0443722E+06   1.0498377E+06   3.7472434E+05   1.0496714E+06
    2.9875   1.0537732E+06   9.4258499E+05   1.0531470E+06   1.0462413E+06   4.0228446E+05   1.0461808E+06
    3.0000   1.0637151E+06   9.3993533E+05   1.0630296E+06   1.0413042E+06   4.3712806E+05   1.0413455E+06
    3.0125   1.0746297E+06   9.3726043E+05   1.0738824E+06   1.0351596E+06   4.7903196E+05   1.0352975E+06
    3.0250   1.0863671E+06   9.3456380E+05   1.0855569E+06   1.0279556E+06   5.2717678E+05   1.0281839E+06
    3.0375   1.0987705E+06   9.3184008E+05   1.0978975E+06   1.0198537E+06   5.8022239E+05   1.0201651E+06
    3.0500   1.1116753E+06   9.2908111E+05   1.1107413E+06   1.0110255E+06   6.3645479E+05   1.0114119E+06
    3.0625   1.1249024E+06   9.2629726E+05   1.1239106E+06   1.0016503E+06   6.9397241E+05   1.0021026E+06
    3.0750   1.1382817E+06   9.2347834E+05   1.1372365E+06   9.9191124E+05   7.5087659E+05   9.9241975E+05
    3.0875   1.1516374E+06   9.2062958E+05   1.1505444E+06   9.8199214E+05   8.0543725E+05   9.8254676E+05
    3.1000   1.1647913E+06   9.1777586E+05   1.1636571E+06   9.7207406E+05   8.5621446E+05   9.7266430E+05
    3.1125   1.1775817E+06   9.1493360E+05   1.1764134E+06   9.6233198E+05   9.0212862E+05   9.6294714E+05
    3.1250   1.1898453E+06   9.1215631E+05   1.1886508E+06   9.5293190E+05   9.4248131E+05   9.5356116E+05
    3.1375   1.2014331E+06   9.0951644E+05   1.2002201E+06   9.4402830E+05   9.7693568E+05   9.4466083E+05
    3.1500   1.2122011E+06   9.0713272E+05   1.2109774E+06   9.3576199E+05   1.0054684E+06   9.3638701E+05
    3.1625   1.2220322E+06   9.0513560E+05   1.2208052E+06   9.2825838E+05   1.0283056E+06   9.2886525E+05
    3.1750   1.2308049E+06   9.0373864E+05   1.2295816E+06   9.2162616E+05   1.0458466E+06   9.2220444E+05
    3.1875   1.2384311E+06   9.0316379E+05   1.2372177E+06   9.1595635E+05   1.0585755E+06   9.1649586E+05
    3.2000   1.2448294E+06   9.0369473E+05   1.2436315E+06   9.1132164E+05   1.0670184E+06   9.1181253E+05
    3.2125   1.2499383E+06   9.0563998E+05   1.2487606E+06   9.0777610E+05   1.0717581E+06   9.0820894E+05
    3.2250   1.2537204E+06   9.0931263E+05   1.2525668E+06   9.0535515E+05   1.0734186E+06   9.0572097E+05
    3.2375   1.2561492E+06   9.1503659E+05   1.2550228E+06   9.0407568E+05   1.0726020E+06   9.0436610E+05
    3.2500   1.2572201E+06   9.2310749E+05   1.2561232E+06   9.0393649E+05   1.0698305E+06   9.0414379E+05
    3.2625   1.2569469E+06   9.3378135E+05   1.2558811E+06   9.0491884E+05   1.0655259E+06   9.0503607E+05
    3.2750   1.2553584E+06   9.4726195E+05   1.2543242E+06   9.0698718E+05   1.0600176E+06   9.0700825E+05
    3.2875   1.2525094E+06   9.6365734E+05   1.2515068E+06   9.1008973E+05   1.0535644E+06   9.1000956E+05
    3.3000   1.2484595E+06   9.8299718E+05   1.2474875E+06   9.1415946E+05   1.0463753E+06   9.1397402E+05
    3.3125   1.2432890E+06   1.0051834E+06   1.2423457E+06   9.1911512E+05   1.0386248E+06   9.1882158E+05
    3.3250   1.2370943E+06   1.0299878E+06   1.2361770E+06   9.2486270E+05   1.0304628E+06   9.2445942E+05
    3.3375   1.2299750E+06   1.0570777E+06   1.2290797E+06   9.3129705E+05   1.0220202E+06   9.3078361E+05
    3.3500   1.2220562E+06   1.0859839E+06   1.2211782E+06   9.3830368E+05   1.0134125E+06   9.3768090E+05
    3.3625   1.2134629E+06   1.1161717E+06   1.2125959E+06   9.4576084E+05   1.0047434E+06   9.4503066E+05
    3.3750   1.2043238E+06   1.1470571E+06   1.2034607E+06   9.5354150E+05   9.9610846E+05   9.5270694E+05
    3.3875   1.1947871E+06   1.1780042E+06   1.1939197E+06   9.6151540E+05   9.8759862E+05   9.6058044E+05
    3.4000   1.1849912E+06   1.2084082E+06   1.1841102E+06   9.6955106E+05   9.7930414E+05   9.6852053E+05
    3.4125   1.1750802E+06   1.2376873E+06   1.1741760E+06   9.7751774E+05   9.7131800E+05   9.7639715E+05
    3.4250   1.1651925E+06   1.2653254E+06   1.1642550E+06   9.8528731E+05   9.6373872E+05   9.8408271E+05
    3.4375   1.1554691E+06   1.2908669E+06   1.1544880E+06   9.9273603E+05   9.5667246E+05   9.9145383E+05
    3.4500   1.1460375E+06   1.3139576E+06   1.1450024E+06   9.9974629E+05   9.5023434E+05   9.9839309E+05
    3.4625   1.1370175E+06   1.3343347E+06   1.1359184E+06   1.0062081E+06   9.4454878E+05   1.0047906E+06
    3.4750   1.1285159E+06   1.3518336E+06   1.1273430E+06   1.0120206E+06   9.3974879E+05   1.0105453E+06
    3.4875   1.1206372E+06   1.3663613E+06   1.1193812E+06   1.0170933E+06   9.3597426E+05   1.0155665E+06
    3.5000   1.1134610E+06   1.3779292E+06   1.1121131E+06   1.0213471E+06   9.3336904E+05   1.0197746E+06
    3.5125   1.1070613E+06   1.3866034E+06   1.1056135E+06   1.0247150E+06   9.3207692E+05   1.0231023E+06
    3.5250   1.1014934E+06   1.3925182E+06   1.0999385E+06   1.0271434E+06   9.3223652E+05   1.0254952E+06
    3.5375   1.0968040E+06   1.3958407E+06   1.0951355E+06   1.0285916E+06   9.3397519E+05   1.0269123E+06
    3.5500   1.0930116E+06   1.3967977E+06   1.0912242E+06   1.0290331E+06   9.3740200E+05   1.0273261E+06
    3.5625   1.0901384E+06   1.3956004E+06   1.0882276E+06   1.0284552E+06   9.4259983E+05   1.0267232E+06
    3.5750   1.0881753E+06   1.3925075E+06   1.0861380E+06   1.0268590E+06   9.4961831E+05   1.0251039E+06
    3.5875   1.0871119E+06   1.3877578E+06   1.0849458E+06   1.0242595E+06   9.5846794E+05   1.0224825E+06
    3.6000   1.0869125E+06   1.3816126E+06   1.0846167E+06   1.0206853E+06   9.6911570E+05   1.0188866E+06
    3.6125   1.0875406E+06   1.3743021E+06   1.0851152E+06   1.0161783E+06   9.8148254E+05   1.0143572E+06
    3.6250   1.0889364E+06   1.3660660E+06   1.0863830E+06   1.0107927E+06   9.9544287E+05   1.0089479E+06
    3.6375   1.0910414E+06   1.3571050E+06   1.0883625E+06   1.0045942E+06   1.0108261E+06   1.0027233E+06
    3.6500   1.0937777E+06   1.3476222E+06   1.0909770E+06   9.9765911E+05   1.0274202E+06   9.9575899E+05
    3.6625   1.0970618E+06   1.3377971E+06   1.0941443E+06   9.9007255E+05   1.0449777E+06   9.8813932E+05
    3.6750   1.1008065E+06   1.3277872E+06   1.0977781E+06   9.8192772E+05   1.0632226E+06   9.7995681E+05
    3.6875   1.1049181E+06   1.3177377E+06   1.1017855E+06   9.7332418E+05   1.0818590E+06   9.7131041E+05
    3.7000   1.1092929E+06   1.3077925E+06   1.1060636E+06   9.6436625E+05   1.1005809E+06   9.6230393E+05
    3.7125   1.1138360E+06   1.2980635E+06   1.1105181E+06   9.5516132E+05   1.1190812E+06   9.5304434E+05
    3.7250   1.1184396E+06   1.2886795E+06   1.1150416E+06   9.4581799E+05   1.1370613E+06   9.4363990E+05
    3.7375   1.1230108E+06   1.2797345E+06   1.1195415E+06   9.3644423E+05   1.1542401E+06   9.3419837E+05
    3.7500   1.1274431E+06   1.2713495E+06   1.1239115E+06   9.2714562E+05   1.1703611E+06   9.2482518E+05
    3.7625   1.1316458E+06   1.2636189E+06   1.1280610E+06   9.1802364E+05   1.1851989E+06   9.1562182E+05
    3.7750   1.1355221E+06   1.2566554E+06   1.1318932E+06   9.0917418E+05   1.1985637E+06   9.0668426E+05
    3.7875   1.1389956E+06   1.2505415E+06   1.1353313E+06   9.0068616E+05   1.2103047E+06   8.9810167E+05
    3.8000   1.1419842E+06   1.2453803E+06   1.1382933E+06   8.9264039E+05   1.2203110E+06   8.8995522E+05
    3.8125   1.1444227E+06   1.2412532E+06   1.1407135E+06   8.8510863E+05   1.2285118E+06   8.8231716E+05
    3.8250   1.1462449E+06   1.2382545E+06   1.1425255E+06   8.7815282E+05   1.2348753E+06   8.7525004E+05
    3.8375   1.1474091E+06   1.2364394E+06   1.1436871E+06   8.7182450E+05   1.2394059E+06   8.6880614E+05
    3.8500   1.1478708E+06   1.2358767E+06   1.1441534E+06   8.6616446E+05   1.2421410E+06   8.6302705E+05
    3.8625   1.1476050E+06   1.2366035E+06   1.1438988E+06   8.6120247E+05   1.2431472E+06   8.5794346E+05
    3.8750   1.1465875E+06   1.2386594E+06   1.1428984E+06   8.5695726E+05   1.2425157E+06   8.5357509E+05
    3.8875   1.1448198E+06   1.2420352E+06   1.1411531E+06   8.5343660E+05   1.2403585E+06   8.4993073E+05
    3.9000   1.1423018E+06   1.2467251E+06   1.1386618E+06   8.5063751E+05   1.2368035E+06   8.4700848E+05
    3.9125   1.1390470E+06   1.2526947E+06   1.1354372E+06   8.4854666E+05   1.2319914E+06   8.4479610E+05
    3.9250   1.1350859E+06   1.2598718E+06   1.1315087E+06   8.4714082E+05   1.2260712E+06   8.4327145E+05
    3.9375   1.1304506E+06   1.2681778E+06   1.1269075E+06   8.4638747E+05   1.2191971E+06   8.4240307E+05
    3.9500   1.1251905E+06   1.2774942E+06   1.1216817E+06   8.4624549E+05   1.2115248E+06   8.4215087E+05
    3.9625   1.1193525E+06   1.2877022E+06   1.1158774E+06   8.4666596E+05   1.2032092E+06   8.4246690E+05
    3.9750   1.1130036E+06   1.2986384E+06   1.1095605E+06   8.4759298E+05   1.1944019E+06   8.4329619E+05
    3.9875   1.1062108E+06   1.3101375E+06   1.1027971E+06   8.4896464E+05   1.1852495E+06   8.4457764E+05
    4.0000   1.0990476E+06   1.3220180E+06   1.0956598E+06   8.5071393E+05   1.1758927E+06   8.4624499E+05
    4.0125   1.0915892E+06   1.3340964E+06   1.0882230E+06   8.5276980E+05   1.1664656E+06   8.4822787E+05
    4.0250   1.0839180E+06   1.3461761E+06   1.0805688E+06   8.5505828E+05   1.1570956E+06   8.5045286E+05
    4.0375   1.0761233E+06   1.3580521E+06   1.0727859E+06   8.5750356E+05   1.1479030E+06   8.5284461E+05
    4.0500   1.0682803E+06   1.3695533E+06   1.0649492E+06   8.6002919E+05   1.1390017E+06   8.5532700E+05
    4.0625   1.0604801E+06   1.3804850E+06   1.0571495E+06   8.6255925E+05   1.1304991E+06   8.5782433E+05
    4.0750   1.0527988E+06   1.3906922E+06   1.0494630E+06   8.6501956E+05   1.1224963E+06   8.6026251E+05
    4.0875   1.0453158E+06   1.4000232E+06   1.0419693E+06   8.6733882E+05   1.1150877E+06   8.6257020E+05
    4.1000   1.0381054E+06   1.4083478E+06   1.0347429E+06   8.6944965E+05   1.1083605E+06   8.6467985E+05
    4.1125   1.0312395E+06   1.4155508E+06   1.0278563E+06   8.7128955E+05   1.1023941E+06   8.6652870E+05
    4.1250   1.0247793E+06   1.4215503E+06   1.0213712E+06   8.7280174E+05   1.0972582E+06   8.6805960E+05
    4.1375   1.0187774E+06   1.4262904E+06   1.0153409E+06   8.7393588E+05   1.0930102E+06   8.6922175E+05
    4.1500   1.0132805E+06   1.4297361E+06   1.0098129E+06   8.7464865E+05   1.0896952E+06   8.6997129E+05
    4.1625   1.0083359E+06   1.4318570E+06   1.0048352E+06   8.7490428E+05   1.0873464E+06   8.7027182E+05
    4.1750   1.0039700E+06   1.4326708E+06   1.0004350E+06   8.7467489E+05   1.0859856E+06   8.7009478E+05
    4.1875   1.0002008E+06   1.4322153E+06   9.9663129E+05   8.7394074E+05   1.0856229E+06   8.6941968E+05
    4.2000   9.9705094E+05   1.4305197E+06   9.9344737E+05   8.7269046E+05   1.0862555E+06   8.6823434E+05
    4.2125   9.9452085E+05   1.4276573E+06   9.9088461E+05   8.7092114E+05   1.0878668E+06   8.6653496E+05
    4.2250   9.9260522E+05   1.4237112E+06   9.8893850E+05   8.6863827E+05   1.0904247E+06   8.6432615E+05
    4.2375   9.9129432E+05   1.4187687E+06   9.8760011E+05   8.6585554E+05   1.0938815E+06   8.6162068E+05
    4.2500   9.9056887E+05   1.4129303E+06   9.8685083E+05   8.6259455E+05   1.0981734E+06   8.5843922E+05
    4.2625   9.9039914E+05   1.4063106E+06   9.8666162E+05   8.5888433E+05   1.1032214E+06   8.5480991E+05
    4.2750   9.9075528E+05   1.3990151E+06   9.8700327E+05   8.5476082E+05   1.1089326E+06   8.5076783E+05
    4.2875   9.9159312E+05   1.3911694E+06   9.8783212E+05   8.5026621E+05   1.1152019E+06   8.4635437E+05
    4.3000   9.9286794E+05   1.3828900E+06   9.8910390E+05   8.4544827E+05   1.1219142E+06   8.4161654E+05
    4.3125   9.9452658E+05   1.3743010E+06   9.9076585E+05   8.4035949E+05   1.1289468E+06   8.3660619E+05
    4.3250   9.9652102E+05   1.3655067E+06   9.9277029E+05   8.3505624E+05   1.1361719E+06   8.3137913E+05
    4.3375   9.9878568E+05   1.3566377E+06   9.9505179E+05   8.2959787E+05   1.1434592E+06   8.2599422E+05
    4.3500   1.0012627E+06   1.3478007E+06   9.9755277E+05   8.2404564E+05   1.1506781E+06   8.2051238E+05
    4.3625   1.0038918E+06   1.3391004E+06   1.0002128E+06   8.1846183E+05   1.1577008E+06   8.1499562E+05
    4.3750   1.0066116E+06   1.3306377E+06   1.0029708E+06   8.1290871E+05   1.1644040E+06   8.0950606E+05
    4.3875   1.0093592E+06   1.3225109E+06   1.0057636E+06   8.0744756E+05   1.1706719E+06   8.0410497E+05
    4.4000   1.0120772E+06   1.3148039E+06   1.0085337E+06   8.0213782E+05   1.1763974E+06   7.9885185E+05
    4.4125   1.0147043E+06   1.3076059E+06   1.0112196E+06   7.9703620E+05   1.1814844E+06   7.9380358E+05
    4.4250   1.0171963E+06   1.3009692E+06   1.0137768E+06   7.9219592E+05   1.1858492E+06   7.8901366E+05
    4.4375   1.0194946E+06   1.2949746E+06   1.0161462E+06   7.8766603E+05   1.1894216E+06   7.8453147E+05
    4.4500   1.0215586E+06   1.2896669E+06   1.0182867E+06   7.8349078E+05   1.1921454E+06   7.8040168E+05
    4.4625   1.0233507E+06   1.2850843E+06   1.0201604E+06   7.7970913E+05   1.1939796E+06   7.7666372E+05
    4.4750   1.0248353E+06   1.2812637E+06   1.0217309E+06   7.7635431E+05   1.1948978E+06   7.7335132E+05
    4.4875   1.0259843E+06   1.2782267E+06   1.0229695E+06   7.7345349E+05   1.1948888E+06   7.7049220E+05
    4.5000   1.0267759E+06   1.2759853E+06   1.0238535E+06   7.7102758E+05   1.1939555E+06   7.6810780E+05
    4.5125   1.0271978E+06   1.2745339E+06   1.0243699E+06   7.6909101E+05   1.1921148E+06   7.6621312E+05
    4.5250   1.0272429E+06   1.2738582E+06   1.0245107E+06   7.6765176E+05   1.1893968E+06   7.6481665E+05
    4.5375   1.0269043E+06   1.2739455E+06   1.0242685E+06   7.6671131E+05   1.1858435E+06   7.6392041E+05
    4.5500   1.0261902E+06   1.2747556E+06   1.0236502E+06   7.6626482E+05   1.1815082E+06   7.6352001E+05
    4.5625   1.0251124E+06   1.2762420E+06   1.0226673E+06   7.6630127E+05   1.1764537E+06   7.6360489E+05
    4.5750   1.0236831E+06   1.2783601E+06   1.0213311E+06   7.6680377E+05   1.1707507E+06   7.6415854E+05
    4.5875   1.0219305E+06   1.2810354E+06   1.0196692E+06   7.6774987E+05   1.1644770E+06   7.6515882E+05
    4.6000   1.0198791E+06   1.2842019E+06   1.0177056E+06   7.6911193E+05   1.1577154E+06   7.6657835E+05
    4.6125   1.0175600E+06   1.2877835E+06   1.0154711E+06   7.7085758E+05   1.1505526E+06   7.6838496E+05
    4.6250   1.0150089E+06   1.2916970E+06   1.0130009E+06   7.7295028E+05   1.1430779E+06   7.7054223E+05
    4.6375   1.0122682E+06   1.2958477E+06   1.0103372E+06   7.7534993E+05   1.1353817E+06   7.7301013E+05
    4.6500   1.0093759E+06   1.3001522E+06   1.0075182E+06   7.7801352E+05   1.1275545E+06   7.7574568E+05
    4.6625   1.0063833E+06   1.3045035E+06   1.0045947E+06   7.8089588E+05   1.1196854E+06   7.7870367E+05
    4.6750   1.0033286E+06   1.3088234E+06   1.0016053E+06   7.8395033E+05   1.1118615E+06   7.8183732E+05
    4.6875   1.0002636E+06   1.3130091E+06   9.9860182E+05   7.8712944E+05   1.1041664E+06   7.8509907E+05
    4.7000   9.9723227E+05   1.3169771E+06   9.9562849E+05   7.9038574E+05   1.0966796E+06   7.8844124E+05
    4.7125   9.9428775E+05   1.3206289E+06   9.9273867E+05   7.9367245E+05   1.0894758E+06   7.9181677E+05
    4.7250   9.9146743E+05   1.3239014E+06   9.8997009E+05   7.9694410E+05   1.0826238E+06   7.9517990E+05
    4.7375   9.8881698E+05   1.3267180E+06   9.8736875E+05   8.0015728E+05   1.0761860E+06   7.9848683E+05
    4.7500   9.8638061E+05   1.3290083E+06   9.8497926E+05   8.0327115E+05   1.0702178E+06   8.0169627E+05
    4.7625   9.8419452E+05   1.3307216E+06   9.8283824E+05   8.0624801E+05   1.0647671E+06   8.0477007E+05
    4.7750   9.8228685E+05   1.3318265E+06   9.8097424E+05   8.0905381E+05   1.0598736E+06   8.0767362E+05
    4.7875   9.8069803E+05   1.3322682E+06   9.7942811E+05   8.1165846E+05   1.0555691E+06   8.1037628E+05
    4.8000   9.7944146E+05   1.3320493E+06   9.7821372E+05   8.1403623E+05   1.0518763E+06   8.1285174E+05
    4.8125   9.7854848E+05   1.3311369E+06   9.7736270E+05   8.1616596E+05   1.0488093E+06   8.1507823E+05
    4.8250   9.7802249E+05   1.3295555E+06   9.7687900E+05   8.1803124E+05   1.0463732E+06   8.1703878E+05
    4.8375   9.7788455E+05   1.3272939E+06   9.7678397E+05   8.1962054E+05   1.0445643E+06   8.1872126E+05
    4.8500   9.7813041E+05   1.3243909E+06   9.7707366E+05   8.2092721E+05   1.0433697E+06   8.2011850E+05
    4.8625   9.7876084E+05   1.3208750E+06   9.7774923E+05   8.2194950E+05   1.0427685E+06   8.2122823E+05
    4.8750   9.7977575E+05   1.3167733E+06   9.7881082E+05   8.2269043E+05   1.0427310E+06   8.2205303E+05
    4.8875   9.8115365E+05   1.3121544E+06   9.8023718E+05   8.2315765E+05   1.0432199E+06   8.2260016E+05
    4.9000   9.8288785E+05   1.3070540E+06   9.8202169E+05   8.2336325E+05   1.0441905E+06   8.2288140E+05
    4.9125   9.8495388E+05   1.3015407E+06   9.8414004E+05   8.2332349E+05   1.0455916E+06   8.2291277E+05
    4.9250   9.8732927E+05   1.2956748E+06   9.8656974E+05   8.2305847E+05   1.0473657E+06   8.2271422E+05
    4.9375   9.8998434E+05   1.2895279E+06   9.8928106E+05   8.2259182E+05   1.0494505E+06   8.2230928E+05
    4.9500   9.9289303E+05   1.2831603E+06   9.9224786E+05   8.2195029E+05   1.0517798E+06   8.2172471E+05
    4.9625   9.9601639E+05   1.2766542E+06   9.9543094E+05   8.2116329E+05   1.0542845E+06   8.2098999E+05
    4.9750   9.9932509E+05   1.2700680E+06   9.9880075E+05   8.2026244E+05   1.0568942E+06   8.2013688E+05
    4.9875   1.0027794E+06   1.2634784E+06   1.0023172E+06   8.1928100E+05   1.0595381E+06   8.1919883E+05
    5.0000   1.0063435E+06   1.2569493E+06   1.0059442E+06   8.1825331E+05   1.0621465E+06   8.1821047E+05
    5.0125   1.0099802E+06   1.2505455E+06   1.0096439E+06   8.1721421E+05   1.0646516E+06   8.1720693E+05
    5.0250   1.0136493E+06   1.2443336E+06   1.0133758E+06   8.1619844E+05   1.0669887E+06   8.1622335E+05
    5.0375   1.0173157E+06   1.2383688E+06   1.0171042E+06   8.1524010E+05   1.0690973E+06   8.1529419E+05
    5.0500   1.0209442E+06   1.2327031E+06   1.0207933E+06   8.1437212E+05   1.0709218E+06   8.1445279E+05
    5.0625   1.0245009E+06   1.2273841E+06   1.0244086E+06   8.1362570E+05   1.0724123E+06   8.1373078E+05
    5.0750   1.0279511E+06   1.2224607E+06   1.0279147E+06   8.1302993E+05   1.0735252E+06   8.1315765E+05
    5.0875   1.0312696E+06   1.2179599E+06   1.0312859E+06   8.1261131E+05   1.0742239E+06   8.1276032E+05
    5.1000   1.0344259E+06   1.2139205E+06   1.0344910E+06   8.1239342E+05   1.0744792E+06   8.1256276E+05
    5.1125   1.0373979E+06   1.2103624E+06   1.0375072E+06   8.1239660E+05   1.0742695E+06   8.1258567E+05
    5.1250   1.0401655E+06   1.2073023E+06   1.0403139E+06   8.1263770E+05   1.0735808E+06   8.1284624E+05
    5.1375   1.0427125E+06   1.2047488E+06   1.0428942E+06   8.1312987E+05   1.0724072E+06   8.1335794E+05
    5.1500   1.0450260E+06   1.2027044E+06   1.0452350E+06   8.1388244E+05   1.0707503E+06   8.1413033E+05
    5.1625   1.0470921E+06   1.2011742E+06   1.0473218E+06   8.1490079E+05   1.0686193E+06   8.1516903E+05
    5.1750   1.0489139E+06   1.2001298E+06   1.0491573E+06   8.1618640E+05   1.0660307E+06   8.1647567E+05
    5.1875   1.0504829E+06   1.1995675E+06   1.0507331E+06   8.1773688E+05   1.0630075E+06   8.1804796E+05
    5.2000   1.0518070E+06   1.1994518E+06   1.0520566E+06   8.1954605E+05   1.0595787E+06   8.1987979E+05
    5.2125   1.0528866E+06   1.1997631E+06   1.0531284E+06   8.2160419E+05   1.0557789E+06   8.2196142E+05
    5.2250   1.0537371E+06   1.2004540E+06   1.0539638E+06   8.2389817E+05   1.0516475E+06   8.2427964E+05
