
This file was generated by AeroDyn14 (v14.05.00a-bjj, 11-Apr-2016) on 13-Apr-2016 at 00:25:34.




Time	VX21	VY21	VZ21	Alpha16	DynPres16	CLift16	CDrag16	CNorm16	CTang16	CMomt16	Pitch16	AxInd16	TanInd16	ForcN16	ForcT16	Pmomt16	ReNum16
(sec)	 (m/sec)	 (m/sec)	 (m/sec)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(N-m)	(x10^6)
    23.264	 2.32640E+01	 0.00000E+00	 0.00000E+00	 3.20678E+01	 9.00144E+02	 7.64871E-01	 5.18908E-01	 9.23667E-01	-3.36460E-02	-2.53220E-01	 4.43400E+00	 2.80739E-02	 8.67563E-03	 7.64355E+01	 3.13388E+00	-9.57790E+00	 1.18663E+00
    23.268	 2.32680E+01	 0.00000E+00	 0.00000E+00	 3.20727E+01	 9.00259E+02	 7.64833E-01	 5.19004E-01	 9.23689E-01	-3.36688E-02	-2.53237E-01	 4.43400E+00	 2.80658E-02	 8.67575E-03	 7.64472E+01	 3.13255E+00	-9.57978E+00	 1.18671E+00
    23.272	 2.32720E+01	 0.00000E+00	 0.00000E+00	 3.20776E+01	 9.00374E+02	 7.64794E-01	 5.19101E-01	 9.23711E-01	-3.36916E-02	-2.53255E-01	 4.43400E+00	 2.80577E-02	 8.67587E-03	 7.64589E+01	 3.13119E+00	-9.58167E+00	 1.18679E+00
    23.276	 2.32760E+01	 0.00000E+00	 0.00000E+00	 3.20826E+01	 9.00489E+02	 7.64756E-01	 5.19198E-01	 9.23732E-01	-3.37144E-02	-2.53272E-01	 4.43400E+00	 2.80496E-02	 8.67599E-03	 7.64706E+01	 3.12985E+00	-9.58355E+00	 1.18686E+00
    23.280	 2.32800E+01	 0.00000E+00	 0.00000E+00	 3.20875E+01	 9.00604E+02	 7.64717E-01	 5.19294E-01	 9.23754E-01	-3.37372E-02	-2.53290E-01	 4.43400E+00	 2.80415E-02	 8.67611E-03	 7.64822E+01	 3.12851E+00	-9.58544E+00	 1.18694E+00
    23.284	 2.32840E+01	 0.00000E+00	 0.00000E+00	 3.20924E+01	 9.00719E+02	 7.64679E-01	 5.19391E-01	 9.23775E-01	-3.37600E-02	-2.53307E-01	 4.43400E+00	 2.80334E-02	 8.67623E-03	 7.64940E+01	 3.12717E+00	-9.58732E+00	 1.18701E+00
    23.288	 2.32880E+01	 0.00000E+00	 0.00000E+00	 3.20974E+01	 9.00834E+02	 7.64641E-01	 5.19488E-01	 9.23797E-01	-3.37828E-02	-2.53325E-01	 4.43400E+00	 2.80253E-02	 8.67635E-03	 7.65057E+01	 3.12582E+00	-9.58921E+00	 1.18709E+00
    23.292	 2.32920E+01	 0.00000E+00	 0.00000E+00	 3.21023E+01	 9.00949E+02	 7.64602E-01	 5.19584E-01	 9.23819E-01	-3.38055E-02	-2.53342E-01	 4.43400E+00	 2.80172E-02	 8.67647E-03	 7.65174E+01	 3.12448E+00	-9.59109E+00	 1.18716E+00
    23.296	 2.32960E+01	 0.00000E+00	 0.00000E+00	 3.21072E+01	 9.01064E+02	 7.64564E-01	 5.19681E-01	 9.23840E-01	-3.38283E-02	-2.53360E-01	 4.43400E+00	 2.80092E-02	 8.67659E-03	 7.65291E+01	 3.12314E+00	-9.59298E+00	 1.18724E+00
    23.300	 2.33000E+01	 0.00000E+00	 0.00000E+00	 3.21122E+01	 9.01180E+02	 7.64525E-01	 5.19777E-01	 9.23862E-01	-3.38510E-02	-2.53377E-01	 4.43400E+00	 2.80011E-02	 8.67671E-03	 7.65408E+01	 3.12180E+00	-9.59487E+00	 1.18732E+00
    23.304	 2.33040E+01	 0.00000E+00	 0.00000E+00	 3.21171E+01	 9.01295E+02	 7.64487E-01	 5.19874E-01	 9.23884E-01	-3.38738E-02	-2.53395E-01	 4.43400E+00	 2.79930E-02	 8.67683E-03	 7.65525E+01	 3.12045E+00	-9.59675E+00	 1.18739E+00
    23.308	 2.33080E+01	 0.00000E+00	 0.00000E+00	 3.21220E+01	 9.01410E+02	 7.64448E-01	 5.19970E-01	 9.23905E-01	-3.38965E-02	-2.53412E-01	 4.43400E+00	 2.79849E-02	 8.67695E-03	 7.65643E+01	 3.11912E+00	-9.59864E+00	 1.18747E+00
    23.312	 2.33120E+01	 0.00000E+00	 0.00000E+00	 3.21270E+01	 9.01525E+02	 7.64410E-01	 5.20067E-01	 9.23927E-01	-3.39192E-02	-2.53429E-01	 4.43400E+00	 2.79769E-02	 8.67707E-03	 7.65760E+01	 3.11777E+00	-9.60053E+00	 1.18754E+00
    23.316	 2.33160E+01	 0.00000E+00	 0.00000E+00	 3.21319E+01	 9.01640E+02	 7.64371E-01	 5.20163E-01	 9.23949E-01	-3.39419E-02	-2.53447E-01	 4.43400E+00	 2.79689E-02	 8.67718E-03	 7.65877E+01	 3.11644E+00	-9.60242E+00	 1.18762E+00
    23.320	 2.33200E+01	 0.00000E+00	 0.00000E+00	 3.21368E+01	 9.01755E+02	 7.64333E-01	 5.20260E-01	 9.23971E-01	-3.39647E-02	-2.53464E-01	 4.43400E+00	 2.79608E-02	 8.67730E-03	 7.65994E+01	 3.11509E+00	-9.60430E+00	 1.18770E+00
    23.324	 2.33240E+01	 0.00000E+00	 0.00000E+00	 3.21417E+01	 9.01871E+02	 7.64295E-01	 5.20356E-01	 9.23992E-01	-3.39874E-02	-2.53482E-01	 4.43400E+00	 2.79527E-02	 8.67742E-03	 7.66112E+01	 3.11375E+00	-9.60620E+00	 1.18777E+00
    23.328	 2.33280E+01	 0.00000E+00	 0.00000E+00	 3.21467E+01	 9.01986E+02	 7.64256E-01	 5.20453E-01	 9.24014E-01	-3.40101E-02	-2.53499E-01	 4.43400E+00	 2.79447E-02	 8.67754E-03	 7.66229E+01	 3.11241E+00	-9.60808E+00	 1.18785E+00
    23.332	 2.33320E+01	 0.00000E+00	 0.00000E+00	 3.21516E+01	 9.02102E+02	 7.64218E-01	 5.20549E-01	 9.24036E-01	-3.40328E-02	-2.53517E-01	 4.43400E+00	 2.79367E-02	 8.67766E-03	 7.66346E+01	 3.11107E+00	-9.60997E+00	 1.18792E+00
    23.336	 2.33360E+01	 0.00000E+00	 0.00000E+00	 3.21565E+01	 9.02217E+02	 7.64179E-01	 5.20646E-01	 9.24058E-01	-3.40555E-02	-2.53534E-01	 4.43400E+00	 2.79286E-02	 8.67778E-03	 7.66464E+01	 3.10973E+00	-9.61186E+00	 1.18800E+00
    23.340	 2.33400E+01	 0.00000E+00	 0.00000E+00	 3.21614E+01	 9.02332E+02	 7.64141E-01	 5.20742E-01	 9.24079E-01	-3.40782E-02	-2.53551E-01	 4.43400E+00	 2.79206E-02	 8.67790E-03	 7.66581E+01	 3.10839E+00	-9.61375E+00	 1.18808E+00
    23.344	 2.33440E+01	 0.00000E+00	 0.00000E+00	 3.21664E+01	 9.02447E+02	 7.64102E-01	 5.20839E-01	 9.24101E-01	-3.41009E-02	-2.53569E-01	 4.43400E+00	 2.79126E-02	 8.67802E-03	 7.66699E+01	 3.10705E+00	-9.61564E+00	 1.18815E+00
    23.348	 2.33480E+01	 0.00000E+00	 0.00000E+00	 3.21713E+01	 9.02563E+02	 7.64064E-01	 5.20935E-01	 9.24123E-01	-3.41236E-02	-2.53586E-01	 4.43400E+00	 2.79045E-02	 8.67814E-03	 7.66816E+01	 3.10571E+00	-9.61753E+00	 1.18823E+00
    23.352	 2.33520E+01	 0.00000E+00	 0.00000E+00	 3.21762E+01	 9.02678E+02	 7.64026E-01	 5.21032E-01	 9.24145E-01	-3.41462E-02	-2.53604E-01	 4.43400E+00	 2.78965E-02	 8.67826E-03	 7.66934E+01	 3.10437E+00	-9.61942E+00	 1.18830E+00
    23.356	 2.33560E+01	 0.00000E+00	 0.00000E+00	 3.21811E+01	 9.02794E+02	 7.63987E-01	 5.21128E-01	 9.24166E-01	-3.41689E-02	-2.53621E-01	 4.43400E+00	 2.78885E-02	 8.67838E-03	 7.67051E+01	 3.10303E+00	-9.62131E+00	 1.18838E+00
    23.360	 2.33600E+01	 0.00000E+00	 0.00000E+00	 3.21860E+01	 9.02909E+02	 7.63949E-01	 5.21224E-01	 9.24188E-01	-3.41915E-02	-2.53639E-01	 4.43400E+00	 2.78805E-02	 8.67850E-03	 7.67169E+01	 3.10170E+00	-9.62321E+00	 1.18846E+00
    23.364	 2.33640E+01	 0.00000E+00	 0.00000E+00	 3.21910E+01	 9.03025E+02	 7.63911E-01	 5.21321E-01	 9.24210E-01	-3.42142E-02	-2.53656E-01	 4.43400E+00	 2.78725E-02	 8.67862E-03	 7.67286E+01	 3.10036E+00	-9.62510E+00	 1.18853E+00
    23.368	 2.33680E+01	 0.00000E+00	 0.00000E+00	 3.21959E+01	 9.03140E+02	 7.63872E-01	 5.21417E-01	 9.24232E-01	-3.42368E-02	-2.53673E-01	 4.43400E+00	 2.78645E-02	 8.67873E-03	 7.67404E+01	 3.09902E+00	-9.62699E+00	 1.18861E+00
    23.372	 2.33720E+01	 0.00000E+00	 0.00000E+00	 3.22008E+01	 9.03256E+02	 7.63834E-01	 5.21514E-01	 9.24254E-01	-3.42595E-02	-2.53691E-01	 4.43400E+00	 2.78565E-02	 8.67885E-03	 7.67522E+01	 3.09768E+00	-9.62888E+00	 1.18868E+00
    23.376	 2.33760E+01	 0.00000E+00	 0.00000E+00	 3.22057E+01	 9.03371E+02	 7.63795E-01	 5.21610E-01	 9.24275E-01	-3.42821E-02	-2.53708E-01	 4.43400E+00	 2.78485E-02	 8.67897E-03	 7.67640E+01	 3.09635E+00	-9.63077E+00	 1.18876E+00
    23.380	 2.33800E+01	 0.00000E+00	 0.00000E+00	 3.22106E+01	 9.03487E+02	 7.63757E-01	 5.21706E-01	 9.24297E-01	-3.43047E-02	-2.53726E-01	 4.43400E+00	 2.78405E-02	 8.67909E-03	 7.67757E+01	 3.09501E+00	-9.63267E+00	 1.18884E+00
    23.384	 2.33840E+01	 0.00000E+00	 0.00000E+00	 3.22155E+01	 9.03602E+02	 7.63719E-01	 5.21803E-01	 9.24319E-01	-3.43274E-02	-2.53743E-01	 4.43400E+00	 2.78325E-02	 8.67921E-03	 7.67875E+01	 3.09367E+00	-9.63456E+00	 1.18891E+00
    23.388	 2.33880E+01	 0.00000E+00	 0.00000E+00	 3.22205E+01	 9.03718E+02	 7.63680E-01	 5.21899E-01	 9.24341E-01	-3.43499E-02	-2.53760E-01	 4.43400E+00	 2.78245E-02	 8.67933E-03	 7.67993E+01	 3.09234E+00	-9.63645E+00	 1.18899E+00
    23.392	 2.33920E+01	 0.00000E+00	 0.00000E+00	 3.22254E+01	 9.03834E+02	 7.63642E-01	 5.21995E-01	 9.24363E-01	-3.43725E-02	-2.53778E-01	 4.43400E+00	 2.78165E-02	 8.67945E-03	 7.68111E+01	 3.09100E+00	-9.63834E+00	 1.18906E+00
    23.396	 2.33960E+01	 0.00000E+00	 0.00000E+00	 3.22303E+01	 9.03949E+02	 7.63604E-01	 5.22091E-01	 9.24385E-01	-3.43952E-02	-2.53795E-01	 4.43400E+00	 2.78085E-02	 8.67957E-03	 7.68228E+01	 3.08966E+00	-9.64024E+00	 1.18914E+00
    23.400	 2.34000E+01	 0.00000E+00	 0.00000E+00	 3.22352E+01	 9.04065E+02	 7.63565E-01	 5.22188E-01	 9.24407E-01	-3.44177E-02	-2.53813E-01	 4.43400E+00	 2.78006E-02	 8.67969E-03	 7.68346E+01	 3.08832E+00	-9.64213E+00	 1.18922E+00
    23.404	 2.34040E+01	 0.00000E+00	 0.00000E+00	 3.22401E+01	 9.04180E+02	 7.63527E-01	 5.22284E-01	 9.24428E-01	-3.44403E-02	-2.53830E-01	 4.43400E+00	 2.77926E-02	 8.67981E-03	 7.68464E+01	 3.08699E+00	-9.64403E+00	 1.18929E+00
    23.408	 2.34080E+01	 0.00000E+00	 0.00000E+00	 3.22450E+01	 9.04296E+02	 7.63489E-01	 5.22380E-01	 9.24450E-01	-3.44629E-02	-2.53847E-01	 4.43400E+00	 2.77846E-02	 8.67993E-03	 7.68582E+01	 3.08565E+00	-9.64592E+00	 1.18937E+00
    23.412	 2.34120E+01	 0.00000E+00	 0.00000E+00	 3.22499E+01	 9.04412E+02	 7.63450E-01	 5.22476E-01	 9.24472E-01	-3.44855E-02	-2.53865E-01	 4.43400E+00	 2.77767E-02	 8.68005E-03	 7.68700E+01	 3.08432E+00	-9.64782E+00	 1.18944E+00
    23.416	 2.34160E+01	 0.00000E+00	 0.00000E+00	 3.22549E+01	 9.04528E+02	 7.63412E-01	 5.22573E-01	 9.24494E-01	-3.45080E-02	-2.53882E-01	 4.43400E+00	 2.77687E-02	 8.68016E-03	 7.68818E+01	 3.08298E+00	-9.64971E+00	 1.18952E+00
    23.420	 2.34200E+01	 0.00000E+00	 0.00000E+00	 3.22598E+01	 9.04643E+02	 7.63374E-01	 5.22669E-01	 9.24516E-01	-3.45306E-02	-2.53900E-01	 4.43400E+00	 2.77608E-02	 8.68028E-03	 7.68936E+01	 3.08164E+00	-9.65161E+00	 1.18960E+00
    23.424	 2.34240E+01	 0.00000E+00	 0.00000E+00	 3.22647E+01	 9.04759E+02	 7.63336E-01	 5.22765E-01	 9.24538E-01	-3.45532E-02	-2.53917E-01	 4.43400E+00	 2.77528E-02	 8.68040E-03	 7.69054E+01	 3.08031E+00	-9.65350E+00	 1.18967E+00
    23.428	 2.34280E+01	 0.00000E+00	 0.00000E+00	 3.22696E+01	 9.04875E+02	 7.63297E-01	 5.22861E-01	 9.24560E-01	-3.45757E-02	-2.53934E-01	 4.43400E+00	 2.77449E-02	 8.68052E-03	 7.69172E+01	 3.07898E+00	-9.65540E+00	 1.18975E+00
    23.432	 2.34320E+01	 0.00000E+00	 0.00000E+00	 3.22745E+01	 9.04991E+02	 7.63259E-01	 5.22957E-01	 9.24582E-01	-3.45982E-02	-2.53952E-01	 4.43400E+00	 2.77369E-02	 8.68064E-03	 7.69290E+01	 3.07764E+00	-9.65730E+00	 1.18982E+00
    23.436	 2.34360E+01	 0.00000E+00	 0.00000E+00	 3.22794E+01	 9.05107E+02	 7.63221E-01	 5.23053E-01	 9.24604E-01	-3.46208E-02	-2.53969E-01	 4.43400E+00	 2.77290E-02	 8.68076E-03	 7.69408E+01	 3.07630E+00	-9.65919E+00	 1.18990E+00
    23.440	 2.34400E+01	 0.00000E+00	 0.00000E+00	 3.22843E+01	 9.05222E+02	 7.63182E-01	 5.23149E-01	 9.24626E-01	-3.46433E-02	-2.53986E-01	 4.43400E+00	 2.77210E-02	 8.68088E-03	 7.69526E+01	 3.07497E+00	-9.66109E+00	 1.18998E+00
    23.444	 2.34440E+01	 0.00000E+00	 0.00000E+00	 3.22892E+01	 9.05338E+02	 7.63144E-01	 5.23246E-01	 9.24648E-01	-3.46658E-02	-2.54004E-01	 4.43400E+00	 2.77131E-02	 8.68100E-03	 7.69645E+01	 3.07363E+00	-9.66299E+00	 1.19005E+00
    23.448	 2.34480E+01	 0.00000E+00	 0.00000E+00	 3.22941E+01	 9.05454E+02	 7.63106E-01	 5.23342E-01	 9.24670E-01	-3.46884E-02	-2.54021E-01	 4.43400E+00	 2.77052E-02	 8.68112E-03	 7.69763E+01	 3.07230E+00	-9.66488E+00	 1.19013E+00
    23.452	 2.34520E+01	 0.00000E+00	 0.00000E+00	 3.22990E+01	 9.05570E+02	 7.63068E-01	 5.23438E-01	 9.24692E-01	-3.47108E-02	-2.54039E-01	 4.43400E+00	 2.76972E-02	 8.68124E-03	 7.69881E+01	 3.07097E+00	-9.66678E+00	 1.19020E+00
    23.456	 2.34560E+01	 0.00000E+00	 0.00000E+00	 3.23039E+01	 9.05686E+02	 7.63029E-01	 5.23534E-01	 9.24714E-01	-3.47333E-02	-2.54056E-01	 4.43400E+00	 2.76893E-02	 8.68136E-03	 7.69999E+01	 3.06963E+00	-9.66868E+00	 1.19028E+00
    23.460	 2.34600E+01	 0.00000E+00	 0.00000E+00	 3.23088E+01	 9.05802E+02	 7.62991E-01	 5.23630E-01	 9.24736E-01	-3.47558E-02	-2.54073E-01	 4.43400E+00	 2.76814E-02	 8.68148E-03	 7.70117E+01	 3.06830E+00	-9.67058E+00	 1.19036E+00
    23.464	 2.34640E+01	 0.00000E+00	 0.00000E+00	 3.23137E+01	 9.05918E+02	 7.62953E-01	 5.23726E-01	 9.24758E-01	-3.47783E-02	-2.54091E-01	 4.43400E+00	 2.76735E-02	 8.68160E-03	 7.70236E+01	 3.06697E+00	-9.67248E+00	 1.19043E+00
    23.468	 2.34680E+01	 0.00000E+00	 0.00000E+00	 3.23186E+01	 9.06034E+02	 7.62915E-01	 5.23822E-01	 9.24780E-01	-3.48007E-02	-2.54108E-01	 4.43400E+00	 2.76656E-02	 8.68171E-03	 7.70354E+01	 3.06564E+00	-9.67438E+00	 1.19051E+00
    23.472	 2.34720E+01	 0.00000E+00	 0.00000E+00	 3.23235E+01	 9.06150E+02	 7.62876E-01	 5.23918E-01	 9.24801E-01	-3.48232E-02	-2.54125E-01	 4.43400E+00	 2.76577E-02	 8.68183E-03	 7.70472E+01	 3.06430E+00	-9.67628E+00	 1.19059E+00
    23.476	 2.34760E+01	 0.00000E+00	 0.00000E+00	 3.23284E+01	 9.06266E+02	 7.62838E-01	 5.24014E-01	 9.24824E-01	-3.48457E-02	-2.54143E-01	 4.43400E+00	 2.76498E-02	 8.68195E-03	 7.70591E+01	 3.06297E+00	-9.67818E+00	 1.19066E+00
    23.480	 2.34800E+01	 0.00000E+00	 0.00000E+00	 3.23333E+01	 9.06382E+02	 7.62800E-01	 5.24110E-01	 9.24846E-01	-3.48682E-02	-2.54160E-01	 4.43400E+00	 2.76419E-02	 8.68207E-03	 7.70709E+01	 3.06164E+00	-9.68007E+00	 1.19074E+00
    23.484	 2.34840E+01	 0.00000E+00	 0.00000E+00	 3.23382E+01	 9.06498E+02	 7.62762E-01	 5.24206E-01	 9.24868E-01	-3.48906E-02	-2.54177E-01	 4.43400E+00	 2.76340E-02	 8.68219E-03	 7.70828E+01	 3.06032E+00	-9.68198E+00	 1.19081E+00
    23.488	 2.34880E+01	 0.00000E+00	 0.00000E+00	 3.23431E+01	 9.06614E+02	 7.62724E-01	 5.24302E-01	 9.24890E-01	-3.49131E-02	-2.54195E-01	 4.43400E+00	 2.76261E-02	 8.68231E-03	 7.70946E+01	 3.05898E+00	-9.68388E+00	 1.19089E+00
    23.492	 2.34920E+01	 0.00000E+00	 0.00000E+00	 3.23480E+01	 9.06730E+02	 7.62685E-01	 5.24398E-01	 9.24912E-01	-3.49355E-02	-2.54212E-01	 4.43400E+00	 2.76182E-02	 8.68243E-03	 7.71065E+01	 3.05765E+00	-9.68578E+00	 1.19097E+00
    23.496	 2.34960E+01	 0.00000E+00	 0.00000E+00	 3.23529E+01	 9.06846E+02	 7.62647E-01	 5.24494E-01	 9.24934E-01	-3.49579E-02	-2.54229E-01	 4.43400E+00	 2.76103E-02	 8.68255E-03	 7.71183E+01	 3.05631E+00	-9.68768E+00	 1.19104E+00
    23.500	 2.35000E+01	 0.00000E+00	 0.00000E+00	 3.23578E+01	 9.06962E+02	 7.62609E-01	 5.24590E-01	 9.24956E-01	-3.49804E-02	-2.54247E-01	 4.43400E+00	 2.76024E-02	 8.68267E-03	 7.71302E+01	 3.05498E+00	-9.68958E+00	 1.19112E+00
    23.504	 2.35040E+01	 0.00000E+00	 0.00000E+00	 3.23627E+01	 9.07079E+02	 7.62571E-01	 5.24686E-01	 9.24978E-01	-3.50028E-02	-2.54264E-01	 4.43400E+00	 2.75946E-02	 8.68279E-03	 7.71420E+01	 3.05365E+00	-9.69148E+00	 1.19120E+00
    23.508	 2.35080E+01	 0.00000E+00	 0.00000E+00	 3.23676E+01	 9.07195E+02	 7.62533E-01	 5.24782E-01	 9.25000E-01	-3.50252E-02	-2.54281E-01	 4.43400E+00	 2.75867E-02	 8.68297E-03	 7.71539E+01	 3.05233E+00	-9.69339E+00	 1.19127E+00
    23.512	 2.35120E+01	 0.00000E+00	 0.00000E+00	 3.23725E+01	 9.07311E+02	 7.62494E-01	 5.24878E-01	 9.25022E-01	-3.50476E-02	-2.54299E-01	 4.43400E+00	 2.75788E-02	 8.68309E-03	 7.71658E+01	 3.05099E+00	-9.69529E+00	 1.19135E+00
    23.516	 2.35160E+01	 0.00000E+00	 0.00000E+00	 3.23774E+01	 9.07427E+02	 7.62456E-01	 5.24973E-01	 9.25044E-01	-3.50699E-02	-2.54316E-01	 4.43400E+00	 2.75710E-02	 8.68320E-03	 7.71777E+01	 3.04966E+00	-9.69719E+00	 1.19142E+00
    23.520	 2.35200E+01	 0.00000E+00	 0.00000E+00	 3.23823E+01	 9.07544E+02	 7.62418E-01	 5.25069E-01	 9.25066E-01	-3.50924E-02	-2.54333E-01	 4.43400E+00	 2.75631E-02	 8.68332E-03	 7.71895E+01	 3.04834E+00	-9.69909E+00	 1.19150E+00
    23.524	 2.35240E+01	 0.00000E+00	 0.00000E+00	 3.23872E+01	 9.07660E+02	 7.62380E-01	 5.25165E-01	 9.25088E-01	-3.51148E-02	-2.54351E-01	 4.43400E+00	 2.75552E-02	 8.68338E-03	 7.72014E+01	 3.04700E+00	-9.70100E+00	 1.19158E+00
    23.528	 2.35280E+01	 0.00000E+00	 0.00000E+00	 3.23921E+01	 9.07776E+02	 7.62342E-01	 5.25261E-01	 9.25110E-01	-3.51372E-02	-2.54368E-01	 4.43400E+00	 2.75474E-02	 8.68350E-03	 7.72133E+01	 3.04567E+00	-9.70290E+00	 1.19165E+00
    23.532	 2.35320E+01	 0.00000E+00	 0.00000E+00	 3.23970E+01	 9.07892E+02	 7.62304E-01	 5.25357E-01	 9.25133E-01	-3.51595E-02	-2.54385E-01	 4.43400E+00	 2.75396E-02	 8.68368E-03	 7.72251E+01	 3.04435E+00	-9.70480E+00	 1.19173E+00
    23.536	 2.35360E+01	 0.00000E+00	 0.00000E+00	 3.24019E+01	 9.08009E+02	 7.62265E-01	 5.25453E-01	 9.25155E-01	-3.51819E-02	-2.54403E-01	 4.43400E+00	 2.75317E-02	 8.68380E-03	 7.72370E+01	 3.04302E+00	-9.70671E+00	 1.19181E+00
    23.540	 2.35400E+01	 0.00000E+00	 0.00000E+00	 3.24068E+01	 9.08125E+02	 7.62227E-01	 5.25548E-01	 9.25177E-01	-3.52043E-02	-2.54420E-01	 4.43400E+00	 2.75239E-02	 8.68392E-03	 7.72489E+01	 3.04169E+00	-9.70861E+00	 1.19188E+00
    23.544	 2.35440E+01	 0.00000E+00	 0.00000E+00	 3.24117E+01	 9.08241E+02	 7.62189E-01	 5.25644E-01	 9.25199E-01	-3.52266E-02	-2.54437E-01	 4.43400E+00	 2.75160E-02	 8.68404E-03	 7.72608E+01	 3.04036E+00	-9.71052E+00	 1.19196E+00
    23.548	 2.35480E+01	 0.00000E+00	 0.00000E+00	 3.24165E+01	 9.08358E+02	 7.62151E-01	 5.25740E-01	 9.25221E-01	-3.52489E-02	-2.54455E-01	 4.43400E+00	 2.75082E-02	 8.68416E-03	 7.72727E+01	 3.03903E+00	-9.71242E+00	 1.19204E+00
    23.552	 2.35520E+01	 0.00000E+00	 0.00000E+00	 3.24214E+01	 9.08474E+02	 7.62113E-01	 5.25836E-01	 9.25243E-01	-3.52713E-02	-2.54472E-01	 4.43400E+00	 2.75004E-02	 8.68428E-03	 7.72846E+01	 3.03770E+00	-9.71433E+00	 1.19211E+00
    23.556	 2.35560E+01	 0.00000E+00	 0.00000E+00	 3.24263E+01	 9.08591E+02	 7.62075E-01	 5.25932E-01	 9.25266E-01	-3.52936E-02	-2.54489E-01	 4.43400E+00	 2.74925E-02	 8.68440E-03	 7.72965E+01	 3.03637E+00	-9.71623E+00	 1.19219E+00
    23.560	 2.35600E+01	 0.00000E+00	 0.00000E+00	 3.24312E+01	 9.08707E+02	 7.62037E-01	 5.26027E-01	 9.25288E-01	-3.53160E-02	-2.54506E-01	 4.43400E+00	 2.74847E-02	 8.68452E-03	 7.73084E+01	 3.03505E+00	-9.71814E+00	 1.19226E+00
    23.564	 2.35640E+01	 0.00000E+00	 0.00000E+00	 3.24361E+01	 9.08823E+02	 7.61998E-01	 5.26123E-01	 9.25310E-01	-3.53383E-02	-2.54524E-01	 4.43400E+00	 2.74769E-02	 8.68464E-03	 7.73203E+01	 3.03372E+00	-9.72005E+00	 1.19234E+00
    23.568	 2.35680E+01	 0.00000E+00	 0.00000E+00	 3.24410E+01	 9.08940E+02	 7.61960E-01	 5.26219E-01	 9.25332E-01	-3.53606E-02	-2.54541E-01	 4.43400E+00	 2.74690E-02	 8.68475E-03	 7.73322E+01	 3.03239E+00	-9.72195E+00	 1.19242E+00
    23.572	 2.35720E+01	 0.00000E+00	 0.00000E+00	 3.24459E+01	 9.09057E+02	 7.61922E-01	 5.26315E-01	 9.25354E-01	-3.53830E-02	-2.54558E-01	 4.43400E+00	 2.74612E-02	 8.68487E-03	 7.73441E+01	 3.03106E+00	-9.72386E+00	 1.19249E+00
    23.576	 2.35760E+01	 0.00000E+00	 0.00000E+00	 3.24508E+01	 9.09173E+02	 7.61884E-01	 5.26410E-01	 9.25376E-01	-3.54052E-02	-2.54576E-01	 4.43400E+00	 2.74534E-02	 8.68499E-03	 7.73560E+01	 3.02974E+00	-9.72577E+00	 1.19257E+00
    23.580	 2.35800E+01	 0.00000E+00	 0.00000E+00	 3.24556E+01	 9.09290E+02	 7.61846E-01	 5.26506E-01	 9.25399E-01	-3.54276E-02	-2.54593E-01	 4.43400E+00	 2.74456E-02	 8.68511E-03	 7.73679E+01	 3.02841E+00	-9.72767E+00	 1.19265E+00
    23.584	 2.35840E+01	 0.00000E+00	 0.00000E+00	 3.24605E+01	 9.09406E+02	 7.61808E-01	 5.26602E-01	 9.25421E-01	-3.54498E-02	-2.54610E-01	 4.43400E+00	 2.74378E-02	 8.68523E-03	 7.73798E+01	 3.02709E+00	-9.72958E+00	 1.19272E+00
    23.588	 2.35880E+01	 0.00000E+00	 0.00000E+00	 3.24654E+01	 9.09523E+02	 7.61770E-01	 5.26697E-01	 9.25443E-01	-3.54721E-02	-2.54628E-01	 4.43400E+00	 2.74300E-02	 8.68535E-03	 7.73917E+01	 3.02576E+00	-9.73149E+00	 1.19280E+00
    23.592	 2.35920E+01	 0.00000E+00	 0.00000E+00	 3.24703E+01	 9.09639E+02	 7.61732E-01	 5.26793E-01	 9.25465E-01	-3.54944E-02	-2.54645E-01	 4.43400E+00	 2.74222E-02	 8.68547E-03	 7.74037E+01	 3.02443E+00	-9.73340E+00	 1.19288E+00
    23.596	 2.35960E+01	 0.00000E+00	 0.00000E+00	 3.24752E+01	 9.09756E+02	 7.61694E-01	 5.26888E-01	 9.25488E-01	-3.55167E-02	-2.54662E-01	 4.43400E+00	 2.74144E-02	 8.68559E-03	 7.74156E+01	 3.02310E+00	-9.73530E+00	 1.19295E+00
    23.600	 2.36000E+01	 0.00000E+00	 0.00000E+00	 3.24800E+01	 9.09873E+02	 7.61656E-01	 5.26984E-01	 9.25510E-01	-3.55389E-02	-2.54679E-01	 4.43400E+00	 2.74067E-02	 8.68571E-03	 7.74275E+01	 3.02178E+00	-9.73721E+00	 1.19303E+00
    23.604	 2.36040E+01	 0.00000E+00	 0.00000E+00	 3.24849E+01	 9.09989E+02	 7.61618E-01	 5.27080E-01	 9.25532E-01	-3.55612E-02	-2.54697E-01	 4.43400E+00	 2.73989E-02	 8.68589E-03	 7.74394E+01	 3.02046E+00	-9.73912E+00	 1.19311E+00
    23.608	 2.36080E+01	 0.00000E+00	 0.00000E+00	 3.24898E+01	 9.10106E+02	 7.61580E-01	 5.27175E-01	 9.25554E-01	-3.55834E-02	-2.54714E-01	 4.43400E+00	 2.73911E-02	 8.68601E-03	 7.74514E+01	 3.01913E+00	-9.74103E+00	 1.19318E+00
