
These predictions were generated by SubDyn on 28-Jan-2021 at 17:18:35.




    Time	  IntfTDXss	  IntfTDYss	  IntfTDZss	  IntfRDXss	  IntfRDYss	  IntfRDZss	   IntfFXss	   IntfFZss	   IntfMYss	   IntfMZss	  M1N1TDxss	  M1N1TDyss	  M1N1TDzss	   M1N1RDxe	   M1N1RDye	   M1N1RDze	   M1N1TAxe	   M1N1TAye	   M1N1TAze	   M1N1RAxe	   M1N1RAye	   M1N1RAze	   M1N1FKxe	   M1N1FKye	   M1N1FKze	   M1N1MKxe	   M1N1MKye	   M1N1MKze	   M1N1FMye	  M2N1TDxss	  M2N1TDyss	  M2N1TDzss	   M2N1RDxe	   M2N1RDye	   M2N1RDze	   M2N1TAxe	   M2N1TAye	   M2N1TAze	   M2N1FKxe	   M2N1FKye	   M2N1FKze	   M2N1MKxe	   M2N1MKye	   M2N1MKze	   M2N1FMye	  M2N2TDxss	  M2N2TDyss	  M2N2TDzss	   M2N2RDxe	   M2N2RDye	   M2N2RDze	   M2N2TAxe	   M2N2TAye	   M2N2TAze	   M2N2FKxe	   M2N2FKye	   M2N2FKze	   M2N2MKxe	   M2N2MKye	   M2N2MKze
       s	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	        (N)	        (N)	       (Nm)	       (Nm)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	  (rad/s^2)	  (rad/s^2)	  (rad/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)
   65.0500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.6181E+06	 5.2342E+07	 2.7115E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.1824E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 2.6831E+08	-0.0000E+00	-0.0000E+00	-1.6211E+00	 1.2000E+01	 8.9147E-01	 0.0000E+00	-1.4868E-01	 0.0000E+00	 5.1543E-01	 0.0000E+00	 8.9943E-02	 1.1629E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 2.5013E+07	-0.0000E+00	-0.0000E+00	-2.7179E+00	 1.2000E+01	 9.6933E-01	 0.0000E+00	-1.4824E-01	 0.0000E+00	 6.2692E-01	 0.0000E+00	 1.0940E-01	 1.0217E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.6299E+07	 0.0000E+00
   65.1000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.6120E+06	 5.2343E+07	 2.7415E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.1871E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 2.7112E+08	-0.0000E+00	-0.0000E+00	-1.6003E+00	 1.2000E+01	 8.8783E-01	 0.0000E+00	-1.4815E-01	 0.0000E+00	 5.2717E-01	 0.0000E+00	 9.1992E-02	 1.1912E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 2.6919E+07	-0.0000E+00	-0.0000E+00	-2.6930E+00	 1.2000E+01	 9.6498E-01	 0.0000E+00	-1.4767E-01	 0.0000E+00	 6.3633E-01	 0.0000E+00	 1.1104E-01	 1.0512E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.7993E+07	 0.0000E+00
   65.1500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.6049E+06	 5.2344E+07	 2.7733E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.1928E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 2.7412E+08	-0.0000E+00	-0.0000E+00	-1.5781E+00	 1.2000E+01	 8.8397E-01	 0.0000E+00	-1.4758E-01	 0.0000E+00	 5.4014E-01	 0.0000E+00	 9.4255E-02	 1.2202E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 2.8972E+07	-0.0000E+00	-0.0000E+00	-2.6665E+00	 1.2000E+01	 9.6035E-01	 0.0000E+00	-1.4706E-01	 0.0000E+00	 6.4737E-01	 0.0000E+00	 1.1297E-01	 1.0818E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.9828E+07	 0.0000E+00
   65.2000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.5982E+06	 5.2345E+07	 2.8069E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.1980E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 2.7728E+08	-0.0000E+00	-0.0000E+00	-1.5546E+00	 1.2000E+01	 8.7987E-01	 0.0000E+00	-1.4697E-01	 0.0000E+00	 5.5395E-01	 0.0000E+00	 9.6664E-02	 1.2514E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 3.1153E+07	-0.0000E+00	-0.0000E+00	-2.6383E+00	 1.2000E+01	 9.5544E-01	 0.0000E+00	-1.4641E-01	 0.0000E+00	 6.5887E-01	 0.0000E+00	 1.1497E-01	 1.1146E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 2.1775E+07	 0.0000E+00
   65.2500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.5913E+06	 5.2347E+07	 2.8422E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.2033E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 2.8062E+08	-0.0000E+00	-0.0000E+00	-1.5297E+00	 1.2000E+01	 8.7553E-01	 0.0000E+00	-1.4634E-01	 0.0000E+00	 5.6812E-01	 0.0000E+00	 9.9138E-02	 1.2851E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 3.3444E+07	-0.0000E+00	-0.0000E+00	-2.6086E+00	 1.2000E+01	 9.5025E-01	 0.0000E+00	-1.4573E-01	 0.0000E+00	 6.7030E-01	 0.0000E+00	 1.1697E-01	 1.1499E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 2.3813E+07	 0.0000E+00
   65.3000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.5813E+06	 5.2348E+07	 2.8801E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.2118E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 2.8422E+08	-0.0000E+00	-0.0000E+00	-1.5034E+00	 1.2000E+01	 8.7094E-01	 0.0000E+00	-1.4566E-01	 0.0000E+00	 5.8213E-01	 0.0000E+00	 1.0158E-01	 1.3196E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 3.5827E+07	-0.0000E+00	-0.0000E+00	-2.5771E+00	 1.2000E+01	 9.4476E-01	 0.0000E+00	-1.4501E-01	 0.0000E+00	 6.8205E-01	 0.0000E+00	 1.1902E-01	 1.1860E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 2.5937E+07	 0.0000E+00
   65.3500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.5690E+06	 5.2351E+07	 2.9204E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.2224E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 2.8806E+08	-0.0000E+00	-0.0000E+00	-1.4757E+00	 1.2000E+01	 8.6609E-01	 0.0000E+00	-1.4496E-01	 0.0000E+00	 5.9553E-01	 0.0000E+00	 1.0392E-01	 1.3561E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 3.8281E+07	-0.0000E+00	-0.0000E+00	-2.5440E+00	 1.2000E+01	 9.3898E-01	 0.0000E+00	-1.4425E-01	 0.0000E+00	 6.9299E-01	 0.0000E+00	 1.2093E-01	 1.2241E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 2.8117E+07	 0.0000E+00
   65.4000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.5545E+06	 5.2353E+07	 2.9632E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.2352E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 2.9214E+08	-0.0000E+00	-0.0000E+00	-1.4464E+00	 1.2000E+01	 8.6099E-01	 0.0000E+00	-1.4422E-01	 0.0000E+00	 6.0785E-01	 0.0000E+00	 1.0607E-01	 1.3951E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 4.0787E+07	-0.0000E+00	-0.0000E+00	-2.5091E+00	 1.2000E+01	 9.3289E-01	 0.0000E+00	-1.4346E-01	 0.0000E+00	 7.0245E-01	 0.0000E+00	 1.2258E-01	 1.2644E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 3.0330E+07	 0.0000E+00
   65.4500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.5345E+06	 5.2357E+07	 3.0092E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.2535E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 2.9654E+08	-0.0000E+00	-0.0000E+00	-1.4157E+00	 1.2000E+01	 8.5562E-01	 0.0000E+00	-1.4345E-01	 0.0000E+00	 6.1858E-01	 0.0000E+00	 1.0794E-01	 1.4349E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 4.3327E+07	-0.0000E+00	-0.0000E+00	-2.4724E+00	 1.2000E+01	 9.2649E-01	 0.0000E+00	-1.4264E-01	 0.0000E+00	 7.1085E-01	 0.0000E+00	 1.2404E-01	 1.3054E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 3.2571E+07	 0.0000E+00
   65.5000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.5099E+06	 5.2361E+07	 3.0582E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.2764E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.0125E+08	-0.0000E+00	-0.0000E+00	-1.3834E+00	 1.2000E+01	 8.4998E-01	 0.0000E+00	-1.4265E-01	 0.0000E+00	 6.2732E-01	 0.0000E+00	 1.0947E-01	 1.4766E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 4.5883E+07	-0.0000E+00	-0.0000E+00	-2.4340E+00	 1.2000E+01	 9.1979E-01	 0.0000E+00	-1.4179E-01	 0.0000E+00	 7.1724E-01	 0.0000E+00	 1.2516E-01	 1.3480E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 3.4815E+07	 0.0000E+00
   65.5500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.4812E+06	 5.2366E+07	 3.1103E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.3034E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.0626E+08	-0.0000E+00	-0.0000E+00	-1.3495E+00	 1.2000E+01	 8.4407E-01	 0.0000E+00	-1.4182E-01	 0.0000E+00	 6.3372E-01	 0.0000E+00	 1.1058E-01	 1.5208E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 4.8439E+07	-0.0000E+00	-0.0000E+00	-2.3938E+00	 1.2000E+01	 9.1277E-01	 0.0000E+00	-1.4091E-01	 0.0000E+00	 7.2089E-01	 0.0000E+00	 1.2580E-01	 1.3928E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 3.7039E+07	 0.0000E+00
   65.6000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.4453E+06	 5.2372E+07	 3.1660E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.3376E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.1164E+08	-0.0000E+00	-0.0000E+00	-1.3140E+00	 1.2000E+01	 8.3788E-01	 0.0000E+00	-1.4096E-01	 0.0000E+00	 6.3736E-01	 0.0000E+00	 1.1122E-01	 1.5659E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 5.0980E+07	-0.0000E+00	-0.0000E+00	-2.3518E+00	 1.2000E+01	 9.0544E-01	 0.0000E+00	-1.4000E-01	 0.0000E+00	 7.2236E-01	 0.0000E+00	 1.2605E-01	 1.4382E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 3.9242E+07	 0.0000E+00
   65.6500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.4031E+06	 5.2380E+07	 3.2253E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.3783E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.1737E+08	-0.0000E+00	-0.0000E+00	-1.2770E+00	 1.2000E+01	 8.3141E-01	 0.0000E+00	-1.4007E-01	 0.0000E+00	 6.3800E-01	 0.0000E+00	 1.1133E-01	 1.6125E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 5.3495E+07	-0.0000E+00	-0.0000E+00	-2.3080E+00	 1.2000E+01	 8.9780E-01	 0.0000E+00	-1.3906E-01	 0.0000E+00	 7.2096E-01	 0.0000E+00	 1.2581E-01	 1.4847E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 4.1406E+07	 0.0000E+00
   65.7000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.3555E+06	 5.2388E+07	 3.2879E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.4245E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.2344E+08	-0.0000E+00	-0.0000E+00	-1.2383E+00	 1.2000E+01	 8.2467E-01	 0.0000E+00	-1.3916E-01	 0.0000E+00	 6.3546E-01	 0.0000E+00	 1.1089E-01	 1.6618E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 5.5972E+07	-0.0000E+00	-0.0000E+00	-2.2623E+00	 1.2000E+01	 8.8983E-01	 0.0000E+00	-1.3809E-01	 0.0000E+00	 7.1597E-01	 0.0000E+00	 1.2494E-01	 1.5334E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 4.3514E+07	 0.0000E+00
   65.7500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.2999E+06	 5.2398E+07	 3.3543E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.4787E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.2989E+08	-0.0000E+00	-0.0000E+00	-1.1981E+00	 1.2000E+01	 8.1765E-01	 0.0000E+00	-1.3821E-01	 0.0000E+00	 6.2952E-01	 0.0000E+00	 1.0985E-01	 1.7119E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 5.8405E+07	-0.0000E+00	-0.0000E+00	-2.2149E+00	 1.2000E+01	 8.8156E-01	 0.0000E+00	-1.3710E-01	 0.0000E+00	 7.0816E-01	 0.0000E+00	 1.2357E-01	 1.5826E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 4.5571E+07	 0.0000E+00
   65.8000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.2370E+06	 5.2409E+07	 3.4245E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.5403E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.3672E+08	-0.0000E+00	-0.0000E+00	-1.1562E+00	 1.2000E+01	 8.1035E-01	 0.0000E+00	-1.3724E-01	 0.0000E+00	 6.2013E-01	 0.0000E+00	 1.0821E-01	 1.7635E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 6.0789E+07	-0.0000E+00	-0.0000E+00	-2.1658E+00	 1.2000E+01	 8.7298E-01	 0.0000E+00	-1.3608E-01	 0.0000E+00	 6.9713E-01	 0.0000E+00	 1.2165E-01	 1.6327E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 4.7568E+07	 0.0000E+00
   65.8500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.1685E+06	 5.2420E+07	 3.4980E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.6076E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.4389E+08	-0.0000E+00	-0.0000E+00	-1.1129E+00	 1.2000E+01	 8.0278E-01	 0.0000E+00	-1.3624E-01	 0.0000E+00	 6.0732E-01	 0.0000E+00	 1.0598E-01	 1.8175E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 6.3121E+07	-0.0000E+00	-0.0000E+00	-2.1148E+00	 1.2000E+01	 8.6410E-01	 0.0000E+00	-1.3504E-01	 0.0000E+00	 6.8229E-01	 0.0000E+00	 1.1906E-01	 1.6848E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 4.9495E+07	 0.0000E+00
   65.9000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.0923E+06	 5.2434E+07	 3.5752E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.6829E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.5143E+08	-0.0000E+00	-0.0000E+00	-1.0680E+00	 1.2000E+01	 7.9495E-01	 0.0000E+00	-1.3521E-01	 0.0000E+00	 5.9110E-01	 0.0000E+00	 1.0315E-01	 1.8725E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 6.5402E+07	-0.0000E+00	-0.0000E+00	-2.0622E+00	 1.2000E+01	 8.5491E-01	 0.0000E+00	-1.3397E-01	 0.0000E+00	 6.6455E-01	 0.0000E+00	 1.1596E-01	 1.7374E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 5.1364E+07	 0.0000E+00
   65.9500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.0089E+06	 5.2448E+07	 3.6559E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.7654E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.5933E+08	-0.0000E+00	-0.0000E+00	-1.0216E+00	 1.2000E+01	 7.8686E-01	 0.0000E+00	-1.3416E-01	 0.0000E+00	 5.7163E-01	 0.0000E+00	 9.9749E-02	 1.9286E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 6.7636E+07	-0.0000E+00	-0.0000E+00	-2.0079E+00	 1.2000E+01	 8.4544E-01	 0.0000E+00	-1.3287E-01	 0.0000E+00	 6.4389E-01	 0.0000E+00	 1.1236E-01	 1.7907E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 5.3177E+07	 0.0000E+00
   66.0000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 2.9209E+06	 5.2464E+07	 3.7397E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.8529E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.6754E+08	-0.0000E+00	-0.0000E+00	-9.7386E-01	 1.2000E+01	 7.7852E-01	 0.0000E+00	-1.3309E-01	 0.0000E+00	 5.4917E-01	 0.0000E+00	 9.5830E-02	 1.9871E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 6.9827E+07	-0.0000E+00	-0.0000E+00	-1.9520E+00	 1.2000E+01	 8.3569E-01	 0.0000E+00	-1.3176E-01	 0.0000E+00	 6.1980E-01	 0.0000E+00	 1.0816E-01	 1.8460E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 5.4929E+07	 0.0000E+00
   66.0500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 2.8263E+06	 5.2480E+07	 3.8266E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 5.9470E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.7607E+08	-0.0000E+00	-0.0000E+00	-9.2471E-01	 1.2000E+01	 7.6995E-01	 0.0000E+00	-1.3199E-01	 0.0000E+00	 5.2393E-01	 0.0000E+00	 9.1426E-02	 2.0465E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 7.1985E+07	-0.0000E+00	-0.0000E+00	-1.8946E+00	 1.2000E+01	 8.2566E-01	 0.0000E+00	-1.3061E-01	 0.0000E+00	 5.9335E-01	 0.0000E+00	 1.0354E-01	 1.9019E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 5.6641E+07	 0.0000E+00
   66.1000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 2.7259E+06	 5.2498E+07	 3.9166E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 6.0472E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.8491E+08	-0.0000E+00	-0.0000E+00	-8.7424E-01	 1.2000E+01	 7.6114E-01	 0.0000E+00	-1.3086E-01	 0.0000E+00	 4.9626E-01	 0.0000E+00	 8.6597E-02	 2.1067E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 7.4120E+07	-0.0000E+00	-0.0000E+00	-1.8357E+00	 1.2000E+01	 8.1538E-01	 0.0000E+00	-1.2945E-01	 0.0000E+00	 5.6483E-01	 0.0000E+00	 9.8563E-02	 1.9583E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 5.8324E+07	 0.0000E+00
   66.1500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 2.6224E+06	 5.2516E+07	 4.0088E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 6.1506E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 3.9399E+08	-0.0000E+00	-0.0000E+00	-8.2254E-01	 1.2000E+01	 7.5212E-01	 0.0000E+00	-1.2972E-01	 0.0000E+00	 4.6658E-01	 0.0000E+00	 8.1418E-02	 2.1693E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 7.6242E+07	-0.0000E+00	-0.0000E+00	-1.7753E+00	 1.2000E+01	 8.0485E-01	 0.0000E+00	-1.2826E-01	 0.0000E+00	 5.3383E-01	 0.0000E+00	 9.3153E-02	 2.0167E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 5.9977E+07	 0.0000E+00
