





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
   250.20  -1.2994213e+05  -4.7376368e+05   2.3795125e+07  -3.0018557e+06  -1.3517356e+05   0.0000000e+00  -1.0104644e+03  -1.0431934e+03  -9.7503482e+02  -9.8166051e+02  -9.2597003e+02  -9.0324168e+02  -8.6225528e+02  -8.0759682e+02  -7.8334728e+02  -6.9537691e+02  -9.4131342e+02  -7.5732223e+02  -3.0112049e+02  -2.2095032e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2493075e+04  -3.2394333e+04  -1.5078033e+04  -3.4776555e+04  -1.7819044e+04  -3.7043178e+04  -2.0707207e+04  -3.9128179e+04  -2.3728275e+04  -4.0950248e+04  -3.9627087e+04  -6.0958275e+04  -1.6046937e+04  -2.2976001e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.5611967e+03   1.0660140e+06
   250.30  -1.2928478e+05  -5.0719039e+05   2.3769685e+07  -2.8443681e+06  -3.9897128e+05   0.0000000e+00  -1.0456272e+03  -1.0998944e+03  -1.0150549e+03  -1.0422591e+03  -9.7058436e+02  -9.6681091e+02  -9.1096183e+02  -8.7286148e+02  -8.3534515e+02  -7.6066438e+02  -1.0118896e+03  -8.4039464e+02  -3.4393187e+02  -2.6224292e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3241907e+04  -3.5548810e+04  -1.6410367e+04  -3.8993257e+04  -1.9832430e+04  -4.2490584e+04  -2.3513681e+04  -4.5998892e+04  -2.7456498e+04  -4.9464401e+04  -4.6565108e+04  -7.6050708e+04  -2.0097697e+04  -3.0955422e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.0389984e+04   1.0434027e+06
   250.40  -1.2425755e+05  -5.3555635e+05   2.3740665e+07  -2.6421081e+06  -6.9276156e+05   0.0000000e+00  -1.0838303e+03  -1.1630874e+03  -1.0596523e+03  -1.1114264e+03  -1.0215064e+03  -1.0411802e+03  -9.6787844e+02  -9.5123920e+02  -8.9758185e+02  -8.4134117e+02  -1.0983413e+03  -9.4651507e+02  -3.9928470e+02  -3.1852394e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3692414e+04  -3.8369298e+04  -1.7419869e+04  -4.2869036e+04  -2.1497798e+04  -4.7593726e+04  -2.5946545e+04  -5.2526642e+04  -3.0785470e+04  -5.7642816e+04  -5.2711896e+04  -9.0337924e+04  -2.4279019e+04  -3.9521179e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3723826e+04   1.0177165e+06
   250.50  -1.1411161e+05  -5.5745170e+05   2.3708033e+07  -2.3886536e+06  -1.0196602e+06   0.0000000e+00  -1.1245292e+03  -1.2324263e+03  -1.1083511e+03  -1.1890248e+03  -1.0783830e+03  -1.1265077e+03  -1.0328456e+03  -1.0432906e+03  -9.7018282e+02  -9.3850046e+02  -1.2010203e+03  -1.0776415e+03  -4.6902643e+02  -3.9308913e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3794159e+04  -4.0760122e+04  -1.8047272e+04  -4.6292490e+04  -2.2745705e+04  -5.2223165e+04  -2.7924627e+04  -5.8561322e+04  -3.3620510e+04  -6.5311700e+04  -5.7914531e+04  -1.0351278e+05  -2.8495613e+04  -4.8560254e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.7578866e+04   9.8893903e+05
   250.60  -9.8132209e+04  -5.7147692e+05   2.3671766e+07  -2.0779447e+06  -1.3824260e+06   0.0000000e+00  -1.1670092e+03  -1.3073233e+03  -1.1604797e+03  -1.2746577e+03  -1.1406426e+03  -1.2226880e+03  -1.1054694e+03  -1.1493303e+03  -1.0530365e+03  -1.0530390e+03  -1.3200246e+03  -1.2355693e+03  -5.5485835e+02  -4.8948139e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3499876e+04  -4.2627874e+04  -1.8236678e+04  -4.9154384e+04  -2.3510270e+04  -5.6251477e+04  -2.9370507e+04  -6.3954600e+04  -3.5870855e+04  -7.2298699e+04  -6.2047343e+04  -1.1530767e+05  -3.2611226e+04  -5.7881741e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.1967657e+04   9.5706131e+05
   250.70  -7.5649846e+04  -5.7626110e+05   2.3631857e+07  -1.7044000e+06  -1.7833994e+06   0.0000000e+00  -1.2103766e+03  -1.3869156e+03  -1.2151507e+03  -1.3676188e+03  -1.2074617e+03  -1.3292796e+03  -1.1850708e+03  -1.2693254e+03  -1.1457188e+03  -1.1855211e+03  -1.4551505e+03  -1.4217882e+03  -6.5802359e+02  -6.1111584e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2766248e+04  -4.3882855e+04  -1.7936462e+04  -5.1349316e+04  -2.3730226e+04  -5.9555158e+04  -3.0211727e+04  -6.8562115e+04  -3.7451072e+04  -7.8435423e+04  -6.5015120e+04  -1.2550429e+05  -3.6448922e+04  -6.7209552e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.6898362e+04   9.2208265e+05
   250.80  -4.6052391e+04  -5.7048200e+05   2.3588310e+07  -1.2630308e+06  -2.2244432e+06   0.0000000e+00  -1.2535543e+03  -1.4700366e+03  -1.2712475e+03  -1.4668443e+03  -1.2777367e+03  -1.4454324e+03  -1.2706371e+03  -1.4027911e+03  -1.2474195e+03  -1.3360314e+03  -1.6058768e+03  -1.6373757e+03  -7.7890995e+02  -7.6072936e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1554668e+04  -4.4440508e+04  -1.7100155e+04  -5.2777366e+04  -2.3349938e+04  -6.2016527e+04  -3.0381977e+04  -7.2245662e+04  -3.8282419e+04  -8.3559963e+04  -6.6753428e+04  -1.3393890e+05  -3.9796486e+04  -7.6183219e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.2373921e+04   8.8401113e+05
   250.90  -8.7981400e+03  -5.5288820e+05   2.3541146e+07  -7.4955115e+05  -2.7068894e+06   0.0000000e+00  -1.2952853e+03  -1.5551954e+03  -1.3274177e+03  -1.5708731e+03  -1.3500643e+03  -1.5698210e+03  -1.3607836e+03  -1.5486880e+03  -1.3568758e+03  -1.5040250e+03  -1.7713838e+03  -1.8829429e+03  -9.1658990e+02  -9.3965986e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.8319471e+03  -4.4222818e+04  -1.5687269e+04  -5.3345713e+04  -2.2320369e+04  -6.3525595e+04  -2.9822218e+04  -7.4875358e+04  -3.8294159e+04  -8.7519391e+04  -6.7225650e+04  -1.4050219e+05  -4.2417501e+04  -8.4368401e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.8391189e+04   8.4286413e+05
   251.00   3.6570224e+04  -5.2232345e+05   2.3490402e+07  -1.6048045e+05  -3.2314908e+06   0.0000000e+00  -1.3341446e+03  -1.6405675e+03  -1.3820773e+03  -1.6778193e+03  -1.4227329e+03  -1.7005910e+03  -1.4537263e+03  -1.7053316e+03  -1.4723194e+03  -1.6881869e+03  -1.9505992e+03  -2.1586390e+03  -1.0683385e+03  -1.1469937e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.5709757e+03  -4.3159652e+04  -1.3664070e+04  -5.2970195e+04  -2.0599986e+04  -6.3981875e+04  -2.8481739e+04  -7.6331734e+04  -3.7424800e+04  -9.0172180e+04  -6.6416873e+04  -1.4513320e+05  -4.4068001e+04  -9.1277763e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.4940067e+04   7.9866892e+05
   251.10   9.0410893e+04  -4.7775302e+05   2.3436133e+07   5.0676287e+05  -3.7983807e+06   0.0000000e+00  -1.3685621e+03  -1.7240010e+03  -1.4334277e+03  -1.7853612e+03  -1.4937298e+03  -1.8353236e+03  -1.5472735e+03  -1.8703222e+03  -1.5914449e+03  -1.8863128e+03  -2.1422595e+03  -2.4642042e+03  -1.2291881e+03  -1.3786551e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.7513206e+03  -4.1190037e+04  -1.1004285e+04  -5.1576787e+04  -1.8155588e+04  -6.3296101e+04  -2.6319135e+04  -7.6507736e+04  -3.5623234e+04  -9.1390537e+04  -6.4325113e+04  -1.4780803e+05  -4.4518030e+04  -9.6401755e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.2002665e+04   7.5146317e+05
   251.20   1.5296765e+05  -4.1829214e+05   2.3378416e+07   1.2537791e+06  -4.4070401e+06   0.0000000e+00  -1.3968569e+03  -1.8030404e+03  -1.4794863e+03  -1.8907520e+03  -1.5607653e+03  -1.9710255e+03  -1.6388384e+03  -2.0405037e+03  -1.7114032e+03  -2.0952227e+03  -2.3449676e+03  -2.7990506e+03  -1.3915935e+03  -1.6265481e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3597486e+03  -3.8263339e+04  -7.6897219e+03  -4.9102988e+04  -1.4963040e+04  -6.1391842e+04  -2.3303176e+04  -7.5310609e+04  -3.2849772e+04  -9.1062590e+04  -6.0950673e+04  -1.4852417e+05  -4.3576942e+04  -9.9247926e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.9552502e+04   7.0129551e+05
   251.30   2.2435444e+05  -3.4323577e+05   2.3317345e+07   2.0811184e+06  -5.0562736e+06   0.0000000e+00  -1.4172829e+03  -1.8749702e+03  -1.5181339e+03  -1.9908556e+03  -1.6213170e+03  -2.1041497e+03  -1.7254772e+03  -2.2119595e+03  -1.8288269e+03  -2.3107183e+03  -2.5572244e+03  -3.1623358e+03  -1.5452921e+03  -1.8778914e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6093306e+03  -3.4340331e+04  -3.7108014e+03  -4.5499074e+04  -1.1007917e+04  -5.8206979e+04  -1.9413566e+04  -7.2663620e+04  -2.9077045e+04  -8.9094410e+04  -5.6284371e+04  -1.4728183e+05  -4.1121152e+04  -9.9386970e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.7553796e+04   6.4822601e+05
   251.40   3.0454025e+05  -2.5208918e+05   2.3253038e+07   2.9882270e+06  -5.7441958e+06   0.0000000e+00  -1.4280881e+03  -1.9368811e+03  -1.5471770e+03  -2.0822100e+03  -1.6726961e+03  -2.2306508e+03  -1.8039538e+03  -2.3800519e+03  -1.9398905e+03  -2.5275952e+03  -2.7774031e+03  -3.5529782e+03  -1.6774541e+03  -2.1149197e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.1535116e+03  -2.9394142e+04   9.3301395e+02  -4.0729214e+04  -6.2860149e+03  -5.3695017e+04  -1.4641575e+04  -6.8507615e+04  -2.4290761e+04  -8.5411839e+04  -5.0295155e+04  -1.4406269e+05  -3.7123015e+04  -9.6503813e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.5960860e+04   5.9232660e+05
   251.50   3.9333502e+05  -1.4459839e+05   2.3185637e+07   3.9734089e+06  -6.4682267e+06   0.0000000e+00  -1.4275840e+03  -1.9857583e+03  -1.5644268e+03  -2.1611202e+03  -1.7121331e+03  -2.3460787e+03  -1.8708335e+03  -2.5395106e+03  -2.0404072e+03  -2.7397173e+03  -3.0036111e+03  -3.9695232e+03  -1.7732307e+03  -2.3151595e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2262136e+04  -2.3411059e+04   6.2328972e+03  -3.4772430e+04  -8.0375740e+02  -4.7826229e+04  -8.9905281e+03  -6.2802364e+04  -1.8490310e+04  -7.9962084e+04  -4.2917451e+04  -1.3880611e+05  -3.1679540e+04  -9.0452420e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.4717649e+04   5.3368154e+05
   251.60   4.9037730e+05  -2.0779138e+04   2.3115303e+07   5.0338031e+06  -7.2250960e+06   0.0000000e+00  -1.4142258e+03  -2.0185911e+03  -1.5677925e+03  -2.2237797e+03  -1.7368858e+03  -2.4457109e+03  -1.9226042e+03  -2.6845720e+03  -2.1259643e+03  -2.9401566e+03  -3.2333571e+03  -4.4097131e+03  -1.8168226e+03  -2.4525299e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7916140e+04  -1.6391169e+04   1.2170452e+04  -2.7623373e+04   5.4215411e+03  -4.0588585e+04  -2.4761473e+03  -5.5527684e+04  -1.1689194e+04  -7.2715062e+04  -3.4038999e+04  -1.3138230e+05  -2.5039069e+04  -8.1313024e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.3757484e+04   4.7238777e+05
   251.70   5.9512450e+05   1.1905693e+05   2.3042225e+07   6.1653765e+06  -8.0108566e+06   0.0000000e+00  -1.3867005e+03  -2.0325032e+03  -1.5553863e+03  -2.2664210e+03  -1.7443639e+03  -2.5247229e+03  -1.9558233e+03  -2.8091699e+03  -2.1920928e+03  -3.1214031e+03  -3.4628963e+03  -4.8695325e+03  -1.7932001e+03  -2.4995647e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4088001e+04  -8.3488415e+03   1.8717630e+04  -1.9292917e+04   1.2361545e+04  -3.1988483e+04   4.8732635e+03  -4.6684321e+04  -3.9152785e+03  -6.3664460e+04  -2.3491565e+04  -1.2156334e+05  -1.7622340e+04  -6.9448873e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.0300299e+05   4.0855517e+05
   251.80   7.0684674e+05   2.7428058e+05   2.2966613e+07   7.3629286e+06  -8.8209050e+06   0.0000000e+00  -1.3440198e+03  -2.0248983e+03  -1.5256381e+03  -2.2854888e+03  -1.7322683e+03  -2.5783928e+03  -1.9672857e+03  -2.9071740e+03  -2.2344696e+03  -3.2756387e+03  -3.6861144e+03  -5.3414287e+03  -1.6905871e+03  -2.4310677e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0741808e+04   6.8697336e+02   2.5836768e+04  -9.8085401e+03   1.9976913e+04  -2.2051236e+04   1.3016798e+04  -3.6294567e+04   4.7891426e+03  -5.2828511e+04  -1.1050464e+04  -1.0899704e+05  -1.0030769e+04  -5.5555262e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1236629e+05   3.4230689e+05
   251.90   8.2462518e+05   4.4392956e+05   2.2888703e+07   8.6201091e+06  -9.6500078e+06   0.0000000e+00  -1.2856146e+03  -1.9936186e+03  -1.4774143e+03  -2.2778333e+03  -1.6987398e+03  -2.6023354e+03  -1.9542082e+03  -2.9726708e+03  -2.2491442e+03  -3.3950723e+03  -3.8928452e+03  -5.8114020e+03  -1.5037354e+03  -2.2294454e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7833426e+04   1.0672631e+04   3.3480761e+04   7.8549269e+02   2.8217456e+04  -1.0821321e+04   2.1901092e+04  -2.4402601e+04   1.4367469e+04  -4.0250441e+04   3.5452514e+03  -9.3197166e+04  -3.0289551e+03  -4.0685190e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2174944e+05   2.7377945e+05
   252.00   9.4735564e+05   6.2670109e+05   2.2808750e+07   9.9294423e+06  -1.0492333e+07   0.0000000e+00  -1.2114265e+03  -1.9371086e+03  -1.4101365e+03  -2.2409148e+03  -1.6425113e+03  -2.5927556e+03  -1.9144226e+03  -3.0002768e+03  -2.2327815e+03  -3.4723233e+03  -4.0666613e+03  -6.2548109e+03  -1.2378277e+03  -1.8917290e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5310789e+04   2.1549870e+04   4.1593359e+04   1.2428178e+04   3.7022446e+04   1.6376111e+03   3.1460642e+04  -1.1074549e+04   2.4749117e+04  -2.5998604e+04   2.0531924e+04  -7.3576411e+04   2.5196168e+03  -2.6223133e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.3104518e+05   2.0312286e+05
   252.10   1.0737584e+06   8.2095390e+05   2.2727035e+07   1.1282360e+07  -1.1341486e+07   0.0000000e+00  -1.1219919e+03  -1.8545781e+03  -1.3238940e+03  -2.1730130e+03  -1.5630558e+03  -2.5467145e+03  -1.8465689e+03  -2.9854728e+03  -2.1829113e+03  -3.5008404e+03  -4.1824658e+03  -6.6311283e+03  -9.1251197e+02  -1.4378145e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.3114290e+04   3.3246082e+04   5.0109589e+04   2.5042037e+04   4.6321069e+04   1.5242997e+04   4.1618284e+04   3.6017460e+03   3.5850028e+04  -1.0166278e+04   3.9990135e+04  -4.9565676e+04   5.7940174e+03  -1.3761607e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4013804e+05   1.3050066e+05
   252.20   1.2023942e+06   1.0247212e+06   2.2643857e+07   1.2669237e+07  -1.2190548e+07   0.0000000e+00  -1.0185143e+03  -1.7461565e+03  -1.2195444e+03  -2.0734297e+03  -1.4607236e+03  -2.4623934e+03  -1.7502788e+03  -2.9249449e+03  -2.0981715e+03  -3.4753381e+03  -4.2046462e+03  -6.8785824e+03  -5.6510711e+02  -9.1868572e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.1177290e+04   4.5674783e+04   5.8956304e+04   3.8533603e+04   5.6033021e+04   2.9893865e+04   5.2285843e+04   1.9517255e+04   4.7573375e+04   7.1288762e+03   6.1604551e+04  -2.0881883e+04   6.2735866e+03  -4.8169218e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4890564e+05   5.6089817e+04
   252.30   1.3316878e+06   1.2357355e+06   2.2559533e+07   1.4079440e+07  -1.3032121e+07   0.0000000e+00  -9.0291819e+02  -1.6130302e+03  -1.0987950e+03  -1.9426754e+03  -1.3368596e+03  -2.3393434e+03  -1.6263395e+03  -2.8169155e+03  -1.9785322e+03  -3.3922301e+03  -4.0870647e+03  -6.9105620e+03  -2.5149335e+02  -4.2237566e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.9426721e+04   5.8736266e+04   6.8052853e+04   5.2794135e+04   6.6069246e+04   4.5471597e+04   6.3364943e+04   3.6542576e+04   5.9810452e+04   2.5745687e+04   8.4270151e+04   1.1976928e+04   4.1565077e+03  -3.0470287e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.5722047e+05  -1.9919447e+04
   252.40   1.4599569e+06   1.4514653e+06   2.2474397e+07   1.5501373e+07  -1.3858376e+07   0.0000000e+00  -7.7788155e+02  -1.4575544e+03  -9.6425965e+02  -1.7826300e+03  -1.1938930e+03  -2.1787087e+03  -1.4768279e+03  -2.6614467e+03  -1.8254877e+03  -3.2500383e+03  -3.7765819e+03  -6.6166899e+03  -4.2790393e+01  -7.4394934e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.7783794e+04   7.2318455e+04   7.7311863e+04   6.7700537e+04   7.6332799e+04   6.1840941e+04   7.4747967e+04   5.4529041e+04   7.2441736e+04   4.5520679e+04   1.0550115e+05   4.6922267e+04   9.8246443e+02   3.1174313e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.6495183e+05  -9.7323896e+04
   252.50   1.5854490e+06   1.6691645e+06   2.2388797e+07   1.6922336e+07  -1.4661069e+07   0.0000000e+00  -6.4684042e+02  -1.2833327e+03  -8.1948405e+02  -1.5966648e+03  -1.0353910e+03  -1.9834075e+03  -1.3052029e+03  -2.4606994e+03  -1.6506081e+03  -3.0651438e+03  -3.2288520e+03  -5.8846122e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.6164795e+04   8.6297924e+04   8.6640125e+04   8.3116496e+04   8.6719838e+04   7.8851261e+04   8.6319161e+04   7.3310094e+04   8.5679013e+04   6.6503774e+04   1.2076014e+05   7.9116779e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.7196820e+05  -1.7590766e+05
   252.60   1.7063811e+06   1.8859306e+06   2.2303090e+07   1.8329099e+07  -1.5431819e+07   0.0000000e+00  -5.1396140e+02  -1.0952552e+03  -6.6893393e+02  -1.3897190e+03  -8.6606985e+02  -1.7582590e+03  -1.1163483e+03  -2.2191301e+03  -1.5375331e+03  -2.9941816e+03  -2.5196285e+03  -4.8020629e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.4481965e+04   1.0054110e+05   9.5939578e+04   9.8893811e+04   9.7120726e+04   9.6338018e+04   9.7955868e+04   9.2702937e+04   1.0392614e+05   9.2397221e+04   1.2580688e+05   1.0176031e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.7813975e+05  -2.5544269e+05
   252.70   1.8209886e+06   2.0987707e+06   2.2217642e+07   1.9708119e+07  -1.6162184e+07   0.0000000e+00  -3.8407567e+02  -8.9949255e+02  -5.1793918e+02  -1.1683203e+03  -6.9175415e+02  -1.5100450e+03  -9.1655530e+02  -1.9436093e+03  -1.4669183e+03  -3.0189049e+03  -1.7541200e+03  -3.5223014e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0264445e+05   1.1490563e+05   1.0510838e+05   1.1487391e+05   1.0742123e+05   1.1412446e+05   1.0952988e+05   1.1251042e+05   1.2999437e+05   1.2734574e+05   1.1784439e+05   1.0919823e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.8334113e+05  -3.3568934e+05
   252.80   1.9275945e+06   2.3046952e+06   2.2132821e+07   2.1045071e+07  -1.6843937e+07   0.0000000e+00  -2.6256433e+02  -7.0344162e+02  -3.7258526e+02  -9.4054677e+02  -5.1927688e+02  -1.2474976e+03  -7.1343613e+02  -1.6434508e+03  -1.3754456e+03  -3.0279775e+03  -1.0399006e+03  -2.2248009e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1055931e+05   1.2924184e+05   1.1404205e+05   1.3088952e+05   1.1750382e+05   1.3202350e+05   1.2090890e+05   1.3252315e+05   1.6393608e+05   1.7311105e+05   9.5975376e+04   9.7962487e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.8745446e+05  -4.1639705e+05
   252.90   2.0246593e+06   2.5008224e+06   2.2048995e+07   2.2325942e+07  -1.7469334e+07   0.0000000e+00  -1.5517015e+02  -5.1562588e+02  -2.3953406e+02  -7.1592774e+02  -3.5630594e+02  -9.8120958e+02  -5.1575589e+02  -1.3303424e+03  -1.2039737e+03  -2.8925709e+03  -4.7849101e+02  -1.1098510e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1813259e+05   1.4339443e+05   1.2263466e+05   1.4676652e+05   1.2724901e+05   1.4983979e+05   1.3195805e+05   1.5252183e+05   2.0236628e+05   2.2714056e+05   6.2906948e+04   6.9094365e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9037234e+05  -4.9730509e+05
   253.00   2.1108053e+06   2.6844424e+06   2.1966528e+07   2.3536886e+07  -1.8030820e+07   0.0000000e+00  -6.7655674e+01  -3.4556131e+02  -1.2572334e+02  -5.0529140e+02  -2.1106334e+02  -7.2346955e+02  -3.3315946e+02  -1.0181773e+03  -9.2456372e+02  -2.5112937e+03  -1.3407724e+02  -3.4706762e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2527043e+05   1.5720412e+05   1.3078011e+05   1.6232586e+05   1.3653678e+05   1.6737192e+05   1.4254153e+05   1.7227972e+05   2.3683279e+05   2.7979728e+05   2.6619587e+04   3.0990566e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9200093e+05  -5.7814348e+05
   253.10   2.1848532e+06   2.8530811e+06   2.1885776e+07   2.4664203e+07  -1.8521117e+07   0.0000000e+00  -4.9910034e+00  -2.0359475e+02  -3.7764820e+01  -3.2057510e+02  -9.1829503e+01  -4.8803746e+02  -1.7572561e+02  -7.2279686e+02  -5.6394173e+02  -1.8607464e+03  -5.8866499e+00  -1.7940574e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3188015e+05   1.7050957e+05   1.3837337e+05   1.7738565e+05   1.4524804e+05   1.8441473e+05   1.5252422e+05   1.9156530e+05   2.5227087e+05   3.1145624e+05   1.9444093e+03   2.3747229e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9226305e+05  -6.5863396e+05
   253.20   2.2458556e+06   3.0045670e+06   2.1807081e+07   2.5695132e+07  -1.8933937e+07   0.0000000e+00   3.1446791e+01  -1.0041471e+02   1.9745393e+01  -1.7454089e+02  -5.8096771e+00  -2.8986741e+02  -5.8193453e+01  -4.8897404e+02  -2.2178983e+02  -1.0752387e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3787143e+05   1.8314917e+05   1.4531179e+05   1.9176331e+05   1.5326609e+05   2.0076179e+05   1.6834627e+05   2.1860406e+05   2.3101309e+05   2.9639687e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9110103e+05  -7.3849105e+05
   253.30   2.2931116e+06   3.1370722e+06   2.1730770e+07   2.6616741e+07  -1.9262622e+07   0.0000000e+00   5.4979834e+01  -4.1515800e+01   5.0837398e+01  -7.8877804e+01   4.4640579e+01  -1.4437651e+02   2.5836169e+01  -3.3839894e+02  -2.3964529e+01  -4.6653624e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4315742e+05   1.9496305e+05   1.5149639e+05   2.0527771e+05   1.6047807e+05   2.1620780e+05   2.0634164e+05   2.7587514e+05   1.7766679e+05   2.3568571e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.8847946e+05  -8.1742328e+05
